run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
0,"[16, 37, 163]",[],[]
1,"[208, 221, 259]",[208],[]
2,"[80, 145, 286]",[],[]
3,"[86, 90, 260]",[90],[]
4,[280],[],[]
5,"[2, 14, 281]",[],[]
6,"[43, 109, 129, 226]",[],[]
7,[135],[],[]
8,"[68, 93, 154]",[],[]
9,[80],[],[]
10,"[21, 156]",[],[]
11,"[264, 282]",[],[]
12,"[108, 147]",[],[]
13,"[10, 283]",[],[]
14,"[88, 229, 240]",[],[]
15,"[10, 114, 221, 249, 258]",[],[]
16,[],[],[]
17,"[22, 269]",[],[]
18,[271],[],[]
19,"[11, 163]",[],[]
20,"[65, 80, 133, 254]",[],[]
21,[160],[],[]
22,[68],[68],[]
23,"[36, 249]",[],[]
24,"[90, 186, 198]",[],[]
25,"[45, 74, 293]",[],[]
26,"[210, 236, 237]",[],[]
27,[29],[],[]
28,"[22, 226]",[],[]
29,[172],[],[]
30,"[15, 296]",[],[]
31,"[60, 81]",[],[]
32,"[191, 270]",[],[]
33,[],[],[]
34,"[7, 36, 106]",[],[]
35,"[106, 179]",[],[]
36,"[124, 199]",[],[]
37,"[23, 124, 271]",[124],[]
38,[20],[],[]
39,"[198, 202, 256]",[],[]
40,"[22, 214]",[],[]
41,"[17, 44, 228]",[],[]
42,[157],[],[]
43,"[27, 199]",[],[]
44,[140],[],[]
45,"[141, 174, 199]",[],[]
46,[190],[190],[]
47,"[130, 255]",[],[]
48,"[104, 105]",[],[]
49,"[63, 266]",[],[]
50,"[114, 213, 296]",[],[]
51,[],[],[]
52,"[10, 204, 236]",[],[]
53,[256],[],[]
54,"[274, 296]",[274],[]
55,"[182, 191]",[],[]
56,[],[],[]
57,"[9, 11, 182]",[],[]
58,[98],[],[]
59,[275],[],[]
60,"[206, 252]",[],[]
61,[69],[],[]
62,"[55, 123]",[],[]
63,[204],[],[]
64,[],[],[]
65,[180],[],[]
66,"[19, 27]",[],[]
67,[100],[],[]
68,"[94, 116]",[],[]
69,"[136, 167, 180]",[],[]
70,"[180, 239]",[],[]
71,[176],[176],[]
72,"[91, 137]",[],[]
73,"[163, 193]",[],[]
74,"[117, 274]",[],[]
75,[89],[],[]
76,"[113, 128, 144]",[],[]
77,"[17, 124]",[],[]
78,[203],[],[]
79,[],[],[]
80,[],[],[]
81,"[102, 103]",[],[]
82,"[10, 102, 262]",[],[]
83,"[129, 243, 252]",[129],[]
84,"[57, 235]",[],[]
85,[270],[],[]
86,[31],[],[]
87,"[125, 227, 232, 240]",[],[]
88,[212],[],[]
89,"[151, 158, 227]",[],[]
90,"[123, 219]",[],[]
91,"[43, 95, 286]",[],[]
92,"[99, 145, 169]",[],[]
93,[24],[],[]
94,"[105, 273]",[],[]
95,"[31, 135, 180]",[],[]
96,"[133, 269]",[],[]
97,"[51, 135, 186, 232]",[],[]
98,[229],[],[]
99,"[33, 94]",[33],[]
