run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
0,"[160, 225, 292]","[160, 225, 292]","[160, 225, 292]"
1,"[148, 260, 271]","[148, 260, 271]","[148, 260, 271]"
2,"[51, 129, 184]","[51, 129, 184]","[51, 129, 184]"
3,"[76, 151, 189]","[76, 151, 189]","[76, 151, 189]"
4,"[74, 109, 163]","[74, 109, 163]","[74, 109, 163]"
5,"[97, 183, 289]","[97, 183, 289]","[97, 183, 289]"
6,"[190, 221, 273]","[190, 221, 273]","[190, 221, 273]"
7,"[9, 71, 135]","[9, 71, 135]","[9, 71, 135]"
8,"[94, 172, 194]","[94, 172, 194]","[94, 172, 194]"
9,"[3, 101, 299]","[3, 101, 299]","[3, 101, 299]"
10,"[170, 221, 226]","[170, 221, 226]","[170, 221, 226]"
11,"[17, 181, 201]","[17, 181, 201]","[17, 181, 201]"
12,"[222, 236, 267]","[222, 236, 267]","[222, 236, 267]"
13,"[210, 232, 252]","[210, 232, 252]","[210, 232, 252]"
14,"[59, 152, 174]","[59, 152, 174]","[59, 152, 174]"
15,"[5, 202, 256]","[5, 202, 256]","[5, 202, 256]"
16,"[27, 100, 221]","[27, 100, 221]","[27, 100, 221]"
17,"[55, 97, 297]","[55, 97, 297]","[55, 97, 297]"
18,"[161, 237, 238, 277]","[161, 237, 238]","[161, 237, 238]"
19,"[14, 69, 116]","[14, 69, 116]","[14, 69, 116]"
20,"[98, 108, 227]","[98, 108, 227]","[98, 108, 227]"
21,"[27, 176, 279]","[27, 176, 279]","[27, 176, 279]"
22,"[10, 87, 279]","[10, 87, 279]","[10, 87, 279]"
23,"[43, 150, 166]","[43, 150, 166]","[43, 150, 166]"
24,"[77, 88, 177]","[77, 88, 177]","[77, 88, 177]"
25,"[107, 131, 231]","[107, 131, 231]","[107, 131, 231]"
26,"[9, 14, 138]","[9, 14, 138]","[9, 14, 138]"
27,"[55, 201, 272]","[55, 201, 272]","[55, 201, 272]"
28,"[70, 146, 156]","[70, 146, 156]","[70, 146, 156]"
29,"[182, 212, 288]","[182, 212, 288]","[182, 212, 288]"
30,"[107, 175, 280]","[107, 175, 280]","[107, 175, 280]"
31,"[28, 60, 131]","[28, 60, 131]","[28, 60, 131]"
32,"[138, 163, 231]","[138, 163, 231]","[138, 163, 231]"
33,"[26, 152, 161, 276]","[26, 152, 276]","[26, 152, 276]"
34,"[78, 177, 240]","[78, 177, 240]","[78, 177, 240]"
35,"[46, 72, 241]","[46, 72, 241]","[46, 72, 241]"
36,"[101, 216, 284]","[101, 216, 284]","[101, 216, 284]"
37,"[30, 72, 238]","[30, 72, 238]","[30, 72, 238]"
38,"[165, 214, 260]","[165, 214, 260]","[165, 214, 260]"
39,"[28, 184, 266]","[28, 184, 266]","[28, 184, 266]"
40,"[189, 223, 270]","[189, 223, 270]","[189, 223, 270]"
41,"[68, 134, 248]","[68, 134, 248]","[68, 134, 248]"
42,"[47, 228, 239]","[47, 228, 239]","[47, 228, 239]"
43,"[44, 174, 285]","[44, 174, 285]","[44, 174, 285]"
44,"[69, 166, 259]","[69, 166, 259]","[69, 166, 259]"
45,"[38, 70, 296]","[38, 70, 296]","[38, 70, 296]"
46,"[129, 145, 293]","[129, 145, 293]","[129, 145, 293]"
47,"[108, 137, 186]","[108, 137, 186]","[108, 137, 186]"
48,"[20, 171, 266]","[20, 171, 266]","[20, 171, 266]"
49,"[83, 161, 204]","[83, 161, 204]","[83, 161, 204]"
50,"[7, 112, 211]","[7, 112, 211]","[7, 112, 211]"
51,"[62, 102, 162, 224]","[62, 102, 162]","[62, 102, 162]"
52,"[111, 203, 253]","[111, 203, 253]","[111, 203, 253]"
53,"[16, 39, 188]","[16, 39, 188]","[16, 39, 188]"
54,"[64, 193, 297]","[64, 193, 297]","[64, 193, 297]"
55,"[2, 88, 166]","[2, 88, 166]","[2, 88, 166]"
56,"[192, 219, 240]","[192, 219, 240]","[192, 219, 240]"
57,"[74, 240, 286]","[74, 240, 286]","[74, 240, 286]"
58,"[4, 23, 258]","[4, 23, 258]","[4, 23, 258]"
59,"[77, 184, 214, 238]","[77, 184, 214]","[77, 184, 214]"
60,"[100, 180, 213]","[100, 180, 213]","[100, 180, 213]"
61,"[111, 237, 239]","[111, 237, 239]","[111, 237, 239]"
62,"[12, 75, 296]","[12, 75, 296]","[12, 75, 296]"
63,"[92, 183, 291]","[92, 183, 291]","[92, 183, 291]"
64,"[121, 149, 296]","[121, 149, 296]","[121, 149, 296]"
65,"[76, 149, 232]","[76, 149, 232]","[76, 149, 232]"
66,"[112, 148, 211]","[112, 148, 211]","[112, 148, 211]"
67,"[24, 31, 193]","[24, 31, 193]","[24, 31, 193]"
68,"[27, 146, 294]","[27, 146, 294]","[27, 146, 294]"
69,"[97, 217, 265]","[97, 217, 265]","[97, 217, 265]"
70,"[60, 146, 180, 265]","[60, 146, 265]","[60, 146, 265]"
71,"[85, 255, 287]","[85, 255, 287]","[85, 255, 287]"
72,"[23, 127, 162]","[23, 127, 162]","[23, 127, 162]"
73,"[48, 227, 275]","[48, 227, 275]","[48, 227, 275]"
74,"[104, 174, 193]","[104, 174, 193]","[104, 174, 193]"
75,"[88, 89, 165, 183]","[88, 165, 183]","[88, 165, 183]"
76,"[13, 95, 187]","[13, 95, 187]","[13, 95, 187]"
77,"[113, 256, 270]","[113, 256, 270]","[113, 256, 270]"
78,"[25, 147, 225]","[25, 147, 225]","[25, 147, 225]"
79,"[58, 148, 224]","[58, 148, 224]","[58, 148, 224]"
80,"[43, 142, 221]","[43, 142, 221]","[43, 142, 221]"
81,"[33, 190, 218]","[33, 190, 218]","[33, 190, 218]"
82,"[209, 274, 277]","[209, 274, 277]","[209, 274, 277]"
83,"[27, 40, 283]","[27, 40, 283]","[27, 40, 283]"
84,"[142, 169, 206]","[142, 169, 206]","[142, 169, 206]"
85,"[61, 82, 168]","[61, 82, 168]","[61, 82, 168]"
86,"[181, 231, 269]","[181, 231, 269]","[181, 231, 269]"
87,"[79, 185, 273]","[79, 185, 273]","[79, 185, 273]"
88,"[2, 186, 202]","[2, 186, 202]","[2, 186, 202]"
89,"[96, 121, 212]","[96, 121, 212]","[96, 121, 212]"
90,"[18, 118, 255]","[18, 118, 255]","[18, 118, 255]"
91,"[0, 130, 200]","[0, 130, 200]","[0, 130, 200]"
92,"[58, 179, 242]","[58, 179, 242]","[58, 179, 242]"
93,"[8, 20, 295]","[8, 20, 295]","[8, 20, 295]"
94,"[42, 84, 101]","[42, 84, 101]","[42, 84, 101]"
95,"[20, 138, 216]","[20, 138, 216]","[20, 138, 216]"
96,"[138, 192, 200]","[138, 192, 200]","[138, 192, 200]"
97,"[33, 88, 180]","[33, 88, 180]","[33, 88, 180]"
98,"[156, 157, 266]","[156, 157, 266]","[156, 157, 266]"
99,"[30, 223, 228]","[30, 223, 228]","[30, 223, 228]"
