run_id,LassoNet,XGBoost,RF
51,"([71, 113, 124, 135, 203, 236], 0.5767727044591968)","([71, 135], 19.431433661193925)","([26, 50, 71, 133, 135, 203], 9.708936781534591)"
52,"([16, 23, 115, 155, 197, 210, 213], 0.6062625968900641)","([210], 39.270906400716164)","([16, 94, 155, 210], 5.990346484701948)"
53,"([65, 96, 228], 0.5414713195863969)","([65, 96, 143, 204, 228], 6.537667173234924)","([43, 65, 85, 96, 158, 228], 6.100214758540816)"
54,"([100, 112, 200], 10.947120636174303)","([100, 200], 15.675790375945876)","([100, 112, 168, 200], 6.930201513530418)"
55,"([0, 10, 15, 18, 20, 22, 31, 39, 43, 44, 49, 50, 51, 52, 53, 60, 63, 68, 73, 74, 76, 79, 90, 105, 106, 109, 110, 120, 121, 122, 132, 145, 150, 160, 167, 169, 175, 176, 180, 181, 191, 194, 197, 200, 208, 232, 233, 234, 239, 243], 1.2718007905006985)","([243], 34.45084718679941)","([0, 50, 106, 122, 180, 191, 243], 12.821973124131677)"
56,"([4, 152, 221], 8.363677232633428)","([], 26.881933811429285)","([4, 60, 63, 70, 86, 87, 152, 165, 221], 9.189704035674076)"
57,"([75, 139, 236], 2.3300054624804987)","([75, 236], 17.165693952185936)","([75, 139, 236], 5.041772989381483)"
58,"([150, 158, 168, 236], 0.8183123361727112)","([158, 179, 196], 32.15430493206306)","([47, 150, 158, 179, 204, 231, 236], 10.72671309376541)"
59,"([101, 175, 185], 0.2878449008676166)","([101, 115, 175, 184, 185], 7.651798565916957)","([25, 44, 68, 93, 95, 101, 175, 185, 194], 8.89630823125767)"
60,"([57, 73, 227], 1.4207276639827746)","([57, 73, 174], 13.796084134025525)","([25, 57, 73, 90, 119, 227], 6.644541326106111)"
61,"([14, 73], 24.599713361692977)","([14, 73, 157, 202], 19.86795789840081)","([14, 73, 93, 104, 106, 212, 247], 14.033410136353899)"
62,"([0, 77, 87], 1.1768836931243727)","([77, 87, 109, 210], 19.795801632130846)","([0, 16, 77, 87, 103, 109, 179, 210, 233], 11.636468507193076)"
63,"([33, 47, 140, 157], 1.0820891381021824)","([], 26.65357755049382)","([38, 47, 100, 140, 157, 200], 8.46955742281108)"
64,"([3, 123, 246], 3.352465349255935)","([123], 35.22810737758804)","([3, 123, 143, 246], 7.0108743515338885)"
65,"([4, 6, 7, 11, 20, 23, 24, 28, 39, 40, 55, 66, 80, 82, 92, 94, 96, 102, 105, 106, 118, 127, 136, 137, 151, 154, 162, 179, 195, 197, 200, 213, 218, 222, 228, 232, 233, 234, 239, 242], 0.4889795327536691)","([102, 228], 18.371752125988696)","([5, 23, 102, 181, 228], 7.555993086516327)"
66,"([37, 40, 55, 106, 113, 177, 179], 0.34023269564514586)","([40, 231], 33.392688437263345)","([40, 55, 61, 106, 130, 179], 8.169844067666249)"
67,"([5, 14, 15, 25, 42, 56, 74, 139, 152, 173, 200, 233, 241], 1.3116325930866073)","([233], 31.437852742971433)","([5, 152, 233], 5.203227314648286)"
68,"([42, 44, 121], 3.500403096857964)","([42, 202], 25.586035740781494)","([42, 44, 84, 100, 121, 185], 8.971348202857934)"
69,"([5, 129, 136], 0.7961155431517185)","([129, 136], 15.476390854780906)","([5, 97, 129, 136, 170, 180], 7.7636586373753635)"
70,"([10, 169, 170], 1.5961848498267426)","([154, 169, 170], 15.972710548920663)","([6, 10, 169, 170], 5.640615134899294)"
71,"([21, 87, 234], 4.258165690764699)","([], 28.92747693263347)","([13, 21, 85, 87, 234], 10.165395779534334)"
72,"([11, 15, 58, 83, 86, 96, 109, 112, 123, 141, 143, 149, 168, 170, 174, 190, 206, 212, 226, 232], 0.46155199896777993)","([226], 38.23225454169646)","([15, 143, 147, 163, 176, 190, 226], 8.00873689099798)"
73,"([176, 207, 228], 2.716944432731748)","([228], 29.168317648297744)","([15, 124, 176, 207, 228], 5.5498385010078035)"
74,"([14, 63, 106], 8.404854304372959)","([14, 63, 79, 199], 20.132927589952175)","([14, 63, 106], 4.843319250883062)"
75,"([106, 108, 120], 5.826776550430829)","([96, 106, 120, 165, 208], 18.058765160218538)","([41, 96, 106, 108, 120, 203], 9.001522118920423)"
76,"([2, 3, 20, 26, 30, 35, 37, 39, 47, 67, 76, 77, 78, 90, 91, 97, 109, 122, 137, 167, 171, 173, 174, 176, 183, 208, 218, 220, 236, 238, 242], 0.8075518779047102)","([37, 90, 136, 173], 5.26453044622421)","([37, 90, 97, 130, 173], 6.953406572013261)"
77,"([184, 207, 244], 0.8934274716234402)","([155, 184, 207, 244], 4.820442251925619)","([49, 184, 207, 226, 244], 4.918940775364992)"
78,"([144, 149, 160], 0.7256794686828637)","([144], 33.987689690716564)","([132, 144, 149, 160, 165, 180], 6.847416570252349)"
79,"([144, 241, 249], 0.8939090746911951)","([76, 90, 144, 216, 249], 17.598324611034784)","([90, 96, 144, 181, 194, 216, 241, 249], 10.186596454341375)"
80,"([], 26.718007011531135)","([21, 119], 14.479892487721791)","([21, 106, 119, 218], 5.7416277226213435)"
81,"([0, 1, 2, 4, 5, 7, 24, 31, 32, 37, 39, 47, 59, 63, 66, 73, 87, 88, 92, 98, 106, 108, 110, 116, 119, 135, 136, 152, 153, 164, 191, 195, 196, 202, 210, 214, 221, 223, 227, 231, 237, 241, 246], 1.4311600677884913)","([98], 36.583365750660896)","([32, 37, 80, 98, 100, 179, 214], 11.576602142584942)"
82,"([103, 118, 148], 2.6651852874989452)","([], 25.125251591192782)","([4, 57, 85, 103, 118, 135, 148, 156], 5.927597440483361)"
83,"([], 26.282874627362638)","([127, 200], 16.681767510241055)","([77, 86, 122, 127, 131, 200], 7.800357402008322)"
84,"([82, 151, 197, 223], 0.8752253501044307)","([26, 64, 83, 157, 197], 31.231737046408604)","([82, 138, 151, 197, 210], 7.883282002617268)"
85,"([57, 142, 240], 3.1523897504811305)","([57, 142, 240], 5.101646032492237)","([57, 142, 195, 240], 5.02611550046649)"
86,"([10, 33, 73], 10.336945714150485)","([], 26.781979133654335)","([8, 10, 33, 73, 160], 6.172345900261964)"
87,"([1, 6, 18, 20, 33, 38, 47, 56, 69, 70, 79, 95, 96, 97, 123, 124, 129, 132, 136, 147, 153, 165, 171, 189, 208, 210, 215, 216, 217, 218, 221, 222, 227, 230, 242], 0.5188191886743154)","([62, 124, 172, 193], 25.050384351552587)","([6, 18, 35, 38, 62, 96, 124, 167, 172], 10.244081913488055)"
88,"([25, 134, 181], 5.410940850472429)","([], 27.120585725868537)","([20, 25, 85, 89, 134, 181, 204], 7.3679516262489)"
89,"([48, 129, 182], 0.9023496992435449)","([48, 61, 129, 169], 17.412787664969944)","([48, 69, 129, 182], 6.240150409028795)"
90,"([78, 171, 221], 12.873363591748756)","([84, 148, 215, 221], 29.800930357229305)","([41, 78, 171, 221, 248], 9.011077291617838)"
91,"([1, 5, 184], 6.284620947008074)","([], 30.34488017499759)","([1, 5, 138, 184], 6.693895487434351)"
92,"([90, 117, 228], 0.7523745604718479)","([117, 228], 15.64948885090393)","([30, 60, 90, 101, 111, 117, 204, 228], 8.308925627970803)"
93,"([16, 115, 136, 235], 2.271303078544635)","([16, 136, 235], 17.63821372084041)","([16, 54, 113, 115, 231, 235], 8.735193621020317)"
94,"([1, 5, 14, 32, 37, 38, 41, 49, 52, 53, 56, 57, 59, 71, 84, 85, 88, 98, 107, 118, 125, 135, 141, 144, 155, 172, 174, 181, 186, 189, 191, 233, 236, 242, 246], 0.9993153620002391)","([32, 57, 144], 15.510201331473898)","([32, 57, 79, 191], 6.083004749276224)"
95,"([10, 46, 175, 204], 1.6579131744953635)","([], 25.563507020749423)","([10, 46, 85, 175, 239], 6.828796793679689)"
96,"([92, 137, 240], 1.2240671847905478)","([92, 142, 181, 240], 19.431476361574912)","([8, 58, 90, 92, 128, 137, 240], 6.472574267523575)"
97,"([56, 87, 110], 19.15802957970857)","([56, 70, 87, 110], 7.591200996393764)","([56, 87, 110], 4.811917145723029)"
98,"([49, 51, 64, 71], 0.6422448818251644)","([49, 64], 15.451833562031258)","([16, 17, 33, 49, 51, 64, 150], 8.696721603490609)"
99,"([33, 82, 85], 0.7187194768032604)","([], 28.2916405121503)","([33, 82, 85, 159], 5.530126354429214)"
