run_id,LassoNet,XGBoost,RF
49,"([2, 5, 16, 20, 22, 34, 46, 50, 58, 63, 77, 78, 81, 98, 101, 104, 122, 123, 126, 127, 128, 130, 133, 137, 140, 146, 149, 168, 171, 174, 184, 199, 200, 207, 211, 219, 222, 226, 227, 230, 232], 0.7245421494837556)","([], 38.62504544882938)","([34, 58, 79, 122, 123, 140, 194], 12.288562812408813)"
50,"([5, 14, 74, 132, 181], 2.5477704068823233)","([74, 132, 135, 161, 165, 181], 18.848828388303016)","([5, 14, 32, 74, 103, 132, 178, 181], 12.702519790919334)"
51,"([30, 98, 213, 221, 224], 1.2671465802031896)","([98, 221, 224], 18.086041647308384)","([25, 30, 83, 98, 122, 178, 221, 224, 242], 12.788389991453808)"
52,"([80, 86, 174, 204], 2.1462027423056025)","([80], 42.63438248335663)","([44, 52, 80, 86, 174], 17.418932276680884)"
53,"([22, 23, 47, 48, 147, 231, 243], 0.5107531640189324)","([], 35.80647604383445)","([22, 23, 48, 113, 147], 9.876349523049075)"
54,"([20, 45, 81, 83, 84, 94, 165, 189, 201, 213, 231, 239, 241], 1.1687256958823011)","([20, 150, 241], 37.716735514097266)","([20, 73, 161, 189, 201], 17.134649616269257)"
55,"([37, 211, 230, 245], 2.35176698680355)","([], 40.25457569564697)","([3, 37, 66, 211, 230, 234, 245], 11.231689448475096)"
56,"([11, 55, 227, 229], 1.3099903607614811)","([227, 234], 38.353598711433676)","([11, 55, 227, 229], 7.2920915843331)"
57,"([41, 119, 173, 248], 21.651601107398253)","([41, 106, 173], 38.40215715514324)","([11, 34, 41, 84, 106, 119, 153, 173, 248], 18.250449457026875)"
58,"([32, 66, 134, 239], 2.9992908159029756)","([66, 98, 134, 239], 16.674981491256485)","([9, 19, 32, 66, 72, 134, 239], 12.467107697712553)"
59,"([68, 85, 159, 178], 11.845851246551826)","([], 38.64113326687008)","([68, 85, 159, 171, 178], 10.282680104841923)"
60,"([16, 74, 92, 154], 5.924487980929782)","([92], 44.18197422653902)","([16, 74, 92, 154], 7.76515545489668)"
61,"([30, 37, 78], 20.57556437282715)","([78, 207], 29.612957215390143)","([2, 30, 37, 78, 106, 207], 16.00708651476935)"
62,"([121, 130, 143, 204], 0.9738895454831292)","([143, 155, 204, 208], 34.41253504732433)","([48, 115, 121, 130, 143, 155, 204], 10.659249656323249)"
63,"([8, 95, 140, 200], 2.8187616837010827)","([9, 32, 95, 109, 151], 49.59810317818898)","([3, 8, 13, 95, 140, 183, 188, 200], 13.259053742115215)"
64,"([127, 138, 182, 213], 17.103048007207907)","([127, 213], 28.668962239638706)","([20, 36, 66, 127, 131, 138, 213], 20.903038726895883)"
65,"([22, 181, 185, 223], 1.2440209382594505)","([], 34.36891888265484)","([22, 181, 185, 223], 9.330016392575263)"
66,"([55, 106, 113, 158, 199, 238, 247], 0.33903358786509763)","([], 34.83498665310028)","([106, 158, 199, 207, 244, 247], 9.264474102688956)"
67,"([63, 64, 87, 114, 168, 221, 241], 0.34651943478940656)","([221], 55.438510331450566)","([22, 29, 30, 63, 64, 87, 123, 168, 221], 11.81270448147913)"
68,"([107, 136, 138, 148], 1.3751005803949377)","([], 34.6917160807281)","([107, 135, 136, 138, 148, 174, 220], 10.412851563695968)"
69,"([16, 45, 50, 124], 2.702351628781961)","([16, 45, 50, 111, 146, 150], 24.962493419661666)","([16, 45, 50, 92, 124, 150, 211], 15.732151124858989)"
70,"([25, 208, 234, 247], 8.872120132188604)","([208, 231, 239, 247], 27.700556055020932)","([0, 25, 35, 108, 194, 208, 234, 247], 15.543209835657242)"
71,"([41, 42, 63, 120, 174, 179], 1.2005639845932106)","([63], 79.33306542098435)","([5, 41, 63, 120, 157, 179], 21.30934699270462)"
72,"([8, 15, 17, 18, 21, 38, 40, 55, 57, 58, 66, 71, 72, 82, 86, 88, 95, 96, 110, 111, 112, 117, 123, 141, 143, 145, 149, 152, 157, 168, 175, 182, 185, 206, 213, 221, 222, 224, 237, 248], 0.6289087433439552)","([35, 72, 105, 141], 37.729298291681346)","([18, 57, 63, 72, 125, 152, 177], 12.633796874180618)"
73,"([69, 102, 161, 241], 10.556825663085693)","([102, 139, 161, 225, 241], 23.93189290113211)","([69, 102, 161, 241], 7.2755648386115315)"
74,"([60, 112, 119, 182], 18.626082891316685)","([], 38.515196224580244)","([19, 51, 60, 101, 112, 119, 182], 15.678312123475179)"
75,"([0, 4, 7, 9, 10, 12, 22, 28, 30, 32, 38, 61, 62, 64, 66, 74, 75, 86, 87, 91, 99, 100, 104, 113, 120, 124, 129, 130, 133, 135, 136, 141, 152, 161, 167, 169, 176, 177, 178, 180, 182, 184, 187, 195, 199, 200, 202, 206, 207, 209, 212, 216, 223, 225, 226, 232, 234, 246, 248], 0.9236615867959238)","([], 38.662109739090816)","([32, 66, 74, 75, 135, 182, 226], 14.361880399792833)"
76,"([1, 5, 9, 12, 14, 26, 33, 44, 47, 59, 65, 67, 77, 84, 85, 88, 96, 107, 137, 167, 174, 190, 195, 196, 208, 217, 224, 229, 233, 236, 238], 1.0784094399471866)","([65, 240, 243], 42.65531608054276)","([9, 33, 46, 65, 114, 224, 247], 15.25321530946931)"
77,"([84, 100, 124, 127, 160, 180, 183], 1.1279313164502605)","([100, 160, 175, 180, 183, 216], 23.14330636716929)","([100, 127, 147, 160, 216], 26.41859091132787)"
78,"([38, 69, 82, 136, 145], 3.583183948805772)","([], 34.01167759363455)","([23, 38, 69, 82, 136, 145, 208], 14.808338230891918)"
79,"([35, 100, 182, 208], 6.542141570618296)","([35, 77, 107, 208, 225], 33.511820666231564)","([25, 35, 46, 51, 100, 107, 137, 182, 208], 18.354791971815605)"
80,"([2, 3, 11, 13, 17, 18, 27, 30, 34, 41, 44, 51, 58, 60, 61, 69, 70, 73, 78, 82, 84, 87, 91, 100, 102, 104, 106, 112, 113, 120, 122, 123, 125, 133, 137, 140, 141, 147, 148, 158, 167, 175, 176, 177, 184, 185, 204, 206, 225, 231, 245], 0.8040051405533655)","([73, 112, 116, 139, 194], 27.399815053311656)","([73, 82, 112, 139, 140, 177, 229], 11.319169536191607)"
81,"([5, 22, 97, 150], 3.509382557688753)","([97], 47.93799721353866)","([5, 22, 97, 150, 155, 158, 177, 214, 219], 16.724759813611573)"
82,"([113, 146, 173, 224], 1.941807338843914)","([], 40.11268396832482)","([78, 113, 122, 146, 173, 224], 11.687180052702034)"
83,"([17, 109, 187, 224], 21.776301822182766)","([109], 45.48872166855934)","([17, 43, 109, 187, 222, 224], 13.209799450623246)"
84,"([6, 27, 120, 199], 4.525272452910251)","([120, 210], 39.6935195749008)","([6, 27, 107, 120, 188, 199, 230], 13.601130535024794)"
85,"([13, 66, 118, 215], 6.205984523201287)","([], 37.59905752585338)","([9, 13, 66, 118, 215, 248], 10.090518977795861)"
86,"([64, 77, 200, 229], 3.30702104142066)","([200, 229], 34.421440984391)","([64, 65, 71, 77, 200, 223, 229], 14.37656952973874)"
87,"([1, 33, 38, 41, 47, 56, 57, 62, 69, 79, 97, 129, 139, 153, 170, 189, 215, 216, 218, 221, 222, 227, 230], 0.37234564827976213)","([57, 139, 148, 170, 183], 25.928161426870226)","([41, 57, 139, 170], 9.987843149488539)"
88,"([114, 166, 206, 244, 248], 2.856225126500447)","([206, 244, 248], 20.794517868269562)","([206, 222, 244, 248, 249], 19.38863251954042)"
89,"([22, 109, 117, 187, 222], 4.13036786617802)","([240], 69.59899013096123)","([22, 26, 109, 117, 187, 206, 210, 222], 14.982029005406005)"
90,"([3, 148, 170, 199], 2.8549750875679636)","([148, 170], 32.04363943802938)","([3, 148, 170, 199, 202], 10.383031183239334)"
91,"([], 36.267295458813415)","([11, 35, 58, 144, 165, 187, 228], 24.175477825581073)","([11, 58, 128, 135, 141, 155, 174, 187, 228], 15.884579374225435)"
92,"([14, 24, 139, 185, 213], 1.57863575764973)","([24], 54.5744147919111)","([0, 14, 24, 185, 213], 11.774676092907788)"
93,"([5, 9, 11, 74, 96, 178, 201, 221], 0.8323722231779537)","([221], 57.735106499838174)","([9, 11, 48, 74, 221], 9.545778774757924)"
94,"([], 35.30791037347254)","([137, 190, 195, 211], 35.43342012113401)","([19, 90, 103, 137, 194, 218], 30.656749403431103)"
95,"([22, 69, 104, 178], 2.813159860483661)","([], 33.85653969307964)","([22, 50, 69, 88, 104, 178], 14.21582405447763)"
96,"([22, 26, 36, 50, 57, 74, 78, 83, 93, 103, 104, 109, 115, 116, 119, 125, 127, 139, 154, 159, 168, 171, 173, 176, 179, 180, 182, 201, 203, 212, 217, 221, 225, 231, 232, 235, 239, 248, 249], 0.9804665233343602)","([115, 217], 26.173235349991376)","([26, 115, 136, 147, 176, 217, 231], 12.915001142076802)"
97,"([103, 144, 215, 246], 7.8464903182843075)","([7, 103, 246], 34.62489360519974)","([103, 144, 215, 246], 6.627497958215208)"
98,"([90, 94, 204, 235], 3.885222254846272)","([90], 48.91178283264594)","([78, 90, 94, 204, 235], 11.865891114665756)"
99,"([7, 67, 150, 231], 4.467799429791017)","([67], 48.72538313487769)","([7, 67, 127, 128, 150, 231], 11.347600452376646)"
