run_id,LassoNet,XGBoost,RF
59,"([7, 29, 35, 58, 87, 92], 6.2656772501479265)","([87, 92, 128, 172], 64.43264438678085)","([7, 29, 35, 58, 87, 92], 19.524500207047247)"
60,"([11, 66, 79, 83, 104, 107], 1.6384244553895606)","([107, 128, 199], 52.03943961969865)","([66, 79, 104, 107, 128, 150, 187, 197], 23.09036912638648)"
61,"([10, 20, 56, 101, 124], 2.6915605323039626)","([10, 101, 124, 153, 167, 200, 224, 227], 38.185398358729785)","([10, 20, 101, 124, 195, 245], 19.04943782895885)"
62,"([21, 24, 50, 138, 246], 3.0954255804591506)","([246], 65.06379018961182)","([21, 24, 50, 138, 200, 246], 17.497301016236317)"
63,"([38, 45, 120, 143, 148], 3.4160638597404462)","([], 42.176469827402215)","([35, 38, 45, 90, 120, 143, 148], 18.311469789384535)"
64,"([0, 29, 126, 134, 140, 141], 2.625798985440587)","([], 46.66277378600037)","([0, 29, 31, 90, 99, 126, 134, 140, 141, 165], 22.273607355718028)"
65,"([20, 34, 41, 46, 228], 2.7183190898532668)","([20, 41], 44.0553675439978)","([20, 34, 41, 204, 228], 17.54225609877304)"
66,"([7, 101, 124, 213, 220], 1.4074668593325028)","([], 44.08117196000841)","([7, 99, 124, 213, 220], 19.571447304458705)"
67,"([127, 140, 142, 157, 222, 224], 2.3169120306178805)","([127, 224], 40.260520206496004)","([38, 45, 84, 127, 140, 157, 206, 222, 224], 22.58553674981512)"
68,"([106, 127, 172, 179, 194, 204], 0.9224506419951113)","([106, 127, 172, 179, 204, 208], 15.26054090787678)","([5, 9, 22, 106, 127, 133, 170, 172, 179, 204], 19.326005236967866)"
69,"([4, 14, 18, 54, 101, 133, 159, 227, 228, 249], 0.4737361398050192)","([101, 188, 228, 249], 32.65357210804196)","([62, 101, 159, 204, 228, 249], 20.657640333298957)"
70,"([172], 41.61474101903505)","([12, 172], 57.552676113688385)","([0, 12, 22, 66, 90, 150, 172, 179, 182, 246], 34.04012762843292)"
71,"([6, 33, 161, 206, 230, 246], 12.207584075927914)","([], 43.3629261772176)","([48, 66, 134, 168, 206], 45.15283296986099)"
72,"([5, 6, 77, 86, 105, 163, 206, 208], 2.127289439429318)","([6, 86, 212], 55.31857398313068)","([6, 54, 105, 163, 206, 208], 20.910050353451922)"
73,"([22, 59, 123, 195, 227], 2.805543285709535)","([59, 123, 138], 33.633983685229)","([13, 59, 123, 125, 126, 134, 195, 227, 236], 25.235834535963267)"
74,"([3, 4, 5, 12, 14, 16, 18, 20, 47, 50, 53, 55, 63, 77, 78, 79, 80, 83, 84, 85, 86, 88, 90, 91, 92, 101, 105, 108, 109, 143, 146, 147, 164, 170, 172, 173, 190, 200, 206, 218, 221, 222, 225, 237, 238], 1.7924565513158603)","([], 46.688540601246785)","([77, 79, 84, 94, 109, 146, 163, 206, 243], 29.62099820985295)"
75,"([104, 119, 159, 199, 221], 1.2308482775817091)","([159, 221], 44.32245388131634)","([104, 119, 159, 199, 221], 10.673876472464835)"
76,"([1, 12, 18, 30, 35, 37, 41, 54, 64, 67, 70, 74, 77, 81, 82, 88, 89, 107, 147, 148, 154, 157, 163, 164, 167, 172, 174, 175, 176, 183, 188, 192, 194, 195, 203, 208, 211, 225, 229, 230, 238, 239, 248], 1.06538900548261)","([147], 68.74763652045542)","([42, 54, 147, 172, 183, 238], 29.219003461059533)"
77,"([109, 113, 181, 187, 208], 3.136414125065996)","([181], 61.46591866072083)","([107, 109, 113, 181, 222], 27.287849917023458)"
78,"([77, 116, 141, 152, 186, 222], 1.234998356034829)","([116, 186], 42.15916455622461)","([17, 77, 116, 141, 165, 186, 222], 25.74627360785638)"
79,"([77, 105, 130, 139, 141, 159, 188, 210], 1.2831617898377958)","([139, 211, 221, 224], 49.50846888373172)","([35, 77, 130, 139, 141, 188, 210], 16.32024380283632)"
80,"([25, 30, 71, 151, 175, 200, 206], 2.2125550025110177)","([200], 61.748118144925265)","([30, 183, 200, 206], 26.42468310347975)"
81,"([19, 73, 91, 94, 182, 192, 198, 229, 231, 241], 0.8482150323064167)","([182], 66.67427381903195)","([148, 182, 192, 198, 229, 231], 17.464682224874306)"
82,"([12, 41, 53, 57, 70, 80, 91, 96, 98, 100, 102, 110, 138, 154, 158, 187, 192, 203, 219, 223, 237, 240, 244], 0.9123047995711522)","([138], 81.51610239717652)","([57, 98, 138, 154, 158, 187, 208], 16.826655490841752)"
83,"([17, 64, 109, 139, 242, 246], 4.196480785141021)","([17, 109], 48.97525672553736)","([17, 109, 159, 216, 219, 246], 35.7545625712261)"
84,"([11, 14, 15, 19, 20, 39, 47, 48, 49, 53, 55, 56, 60, 68, 71, 79, 81, 83, 90, 93, 107, 115, 127, 129, 132, 137, 138, 143, 149, 154, 159, 165, 167, 171, 175, 182, 195, 199, 201, 203, 204, 205, 208, 213, 216, 220, 223, 224, 225, 230, 233, 249], 0.7360254653654368)","([71, 213, 224], 28.508320107617607)","([19, 71, 213, 224], 18.69104907958573)"
85,"([26, 77, 86, 191, 217, 237], 2.407455638930294)","([26, 77, 117, 235], 44.70497069098365)","([26, 77, 86, 191, 203, 217], 16.72419931708941)"
86,"([79, 116, 168, 203, 238], 3.0073217974405413)","([165, 168, 203], 40.50013860216974)","([63, 79, 116, 203, 238], 18.044230895431436)"
87,"([26, 33, 47, 56, 113, 144, 164, 170, 187, 206, 208, 215, 216, 222, 224, 230, 243], 0.6660894922029126)","([117, 144, 165, 170, 206, 222], 41.325792728981135)","([136, 146, 170, 206, 208, 222], 24.94353305352518)"
88,"([104, 119, 144, 187, 232, 242], 1.1513038976974868)","([104, 188], 55.91433643905872)","([104, 119, 187, 211, 232], 19.83399396616823)"
89,"([119, 161, 162, 164, 193], 7.292035099244734)","([162, 244], 58.057705739147394)","([119, 150, 161, 162, 164, 167, 172, 178], 22.429277713473216)"
90,"([145, 178, 220, 227, 240], 5.249142667042229)","([220], 74.73162425195648)","([62, 145, 178, 202, 220, 227, 240], 15.3883360548148)"
91,"([16, 92, 94, 143], 29.443202284576394)","([78, 92, 119, 143], 54.9106765215778)","([74, 78, 92, 94, 117, 143, 207], 32.49715384068232)"
92,"([20, 28, 29, 72, 143, 198], 0.9301332675283766)","([28, 74], 71.08984424780164)","([20, 28, 29, 33, 72, 74, 95, 198], 27.64706765395493)"
93,"([48, 54, 127, 151, 172, 191], 34.34564690164768)","([127, 131, 172], 46.064217002739156)","([7, 35, 54, 127, 131, 151, 162, 172, 191], 22.89889447724147)"
94,"([30, 94, 109, 144, 187, 224], 2.3029090779402117)","([94, 187, 224], 38.11764073634977)","([30, 83, 94, 109, 144, 187], 21.61662064567911)"
95,"([17, 29, 161, 176, 206], 1.9069845291123477)","([161, 164, 169, 206, 236], 46.31434042908864)","([17, 29, 88, 124, 126, 161, 176, 206], 19.746042666489426)"
96,"([18, 50, 82, 105, 130, 233], 4.173246910750976)","([105, 233], 38.00894439305653)","([50, 82, 105, 109, 130, 165, 233, 236], 18.127025149166897)"
97,"([5, 31, 88, 93, 225], 1.9625334013404685)","([], 44.82752919886967)","([5, 31, 88, 93, 132, 156, 161, 225], 15.917287723142087)"
98,"([1, 4, 9, 15, 19, 22, 35, 37, 52, 54, 63, 69, 70, 71, 73, 75, 82, 88, 91, 93, 103, 117, 139, 153, 158, 164, 170, 176, 193, 201, 202, 204, 207, 213, 220, 225, 226, 232, 235, 241, 249], 0.4556113724430249)","([213], 70.37230525370359)","([15, 19, 35, 82, 213, 220, 225, 235], 14.363817267340535)"
99,"([67, 81, 86, 154, 193, 205, 230, 233], 1.4937969553089538)","([86, 213], 61.098951599187366)","([81, 86, 213, 230, 233], 22.06201567721184)"
