run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
10,"([28, 50, 53, 65, 86, 108, 113, 120, 137, 147, 149, 154, 170, 217, 221, 231, 232], np.float64(56.72224688823473))","([], np.float64(174.251235734406))","([26, 28, 50, 53, 65, 86, 92, 100, 108, 118, 120, 137, 147, 154, 170, 193, 217, 231, 232], np.float64(0.4938215262661645))","([], np.float64(173.72766638660553))"
11,"([17, 38, 47, 49, 88, 92, 100, 107, 110, 149, 160, 166, 215, 220, 225, 229, 240, 248], np.float64(191.81662374653502))","([], np.float64(168.31557563770454))","([0, 17, 25, 35, 38, 45, 49, 51, 100, 107, 153, 166, 197, 200, 215, 225, 229, 248], np.float64(0.4091787294269228))","([], np.float64(168.60126656308094))"
12,"([4, 6, 45, 47, 66, 83, 87, 95, 101, 110, 136, 170, 179, 189, 194, 204, 209, 219, 244], np.float64(104.35226979638168))","([], np.float64(169.77197583217423))","([4, 6, 10, 45, 47, 68, 83, 100, 101, 110, 136, 157, 170, 171, 179, 185, 208, 219], np.float64(0.3407487509197458))","([179], np.float64(151.17596134369703))"
13,"([8, 36, 51, 81, 83, 84, 94, 128, 129, 133, 152, 165, 170, 174, 203, 247, 249], np.float64(149.39499472579342))","([], np.float64(155.47881599047207))","([8, 51, 52, 77, 83, 84, 94, 95, 107, 136, 165, 168, 174, 200, 204, 213, 242, 247], np.float64(0.3481366318529233))","([], np.float64(155.7433288333724))"
14,"([1, 13, 25, 26, 44, 51, 88, 110, 113, 117, 139, 159, 160, 199, 212, 214, 221, 224, 242], np.float64(24.80405089893404))","([], np.float64(157.01869705602672))","([13, 25, 26, 44, 46, 51, 88, 91, 110, 117, 139, 159, 160, 199, 212, 214, 221, 224, 233, 242], np.float64(1.3225151928565115))","([], np.float64(157.12194602375496))"
15,"([37, 57, 66, 67, 102, 108, 110, 125, 140, 164, 170, 183, 194, 207, 225, 233, 240, 243], np.float64(1.72183231520075))","([], np.float64(160.5416576438882))","([37, 57, 66, 67, 102, 108, 110, 125, 140, 164, 170, 183, 194, 207, 225, 233, 240, 243], np.float64(0.46628066132655455))","([], np.float64(160.7095173200791))"
16,"([2, 9, 10, 26, 27, 45, 59, 61, 85, 92, 124, 154, 160, 172, 180, 190, 218, 220], np.float64(107.55333121925081))","([], np.float64(162.611606064155))","([2, 9, 10, 11, 22, 59, 85, 92, 119, 120, 124, 126, 154, 172, 190, 218, 220, 228], np.float64(0.5138239753186346))","([], np.float64(162.44303675379675))"
17,"([46, 55, 58, 101, 128, 131, 153, 165, 184, 200, 211, 217, 219, 230], np.float64(235.6530384074949))","([], np.float64(166.703467759231))","([19, 20, 40, 46, 68, 112, 127, 149, 153, 178, 183, 184, 191, 201, 211, 217, 239, 241], np.float64(0.2131636241704679))","([], np.float64(166.10244711043663))"
18,"([3, 23, 25, 33, 84, 95, 122, 131, 139, 162, 165, 172, 174, 188, 197, 210, 220, 228, 235], np.float64(125.3788995060114))","([], np.float64(169.70138012050953))","([23, 75, 76, 84, 95, 115, 122, 141, 148, 162, 165, 172, 174, 197, 210, 220, 228, 241], np.float64(0.24476326038388385))","([131], np.float64(199.83334891436851))"
19,"([24, 43, 55, 105, 117, 126, 139, 150, 151, 173, 184, 201, 214, 225, 226, 227], np.float64(148.9604724211556))","([], np.float64(167.15999629284377))","([24, 55, 70, 78, 105, 109, 110, 117, 126, 128, 151, 168, 184, 196, 201, 214, 225, 226, 231], np.float64(134.63049681530424))","([], np.float64(167.13666972180368))"
20,"([14, 23, 49, 77, 127, 130, 141, 156, 164, 174, 175, 184, 198, 204, 206, 207, 231, 240], np.float64(4.815183127692504))","([], np.float64(168.74880903648756))","([14, 23, 49, 77, 127, 130, 141, 156, 164, 174, 175, 184, 198, 204, 206, 207, 231, 240], np.float64(0.40717808170726677))","([], np.float64(168.64926603911636))"
21,"([19, 28, 55, 77, 94, 101, 103, 132, 133, 151, 152, 160, 166, 169, 179, 196, 233, 249], np.float64(1.2460346882634936))","([], np.float64(177.86932843157814))","([19, 28, 55, 77, 94, 101, 103, 132, 133, 151, 152, 160, 166, 169, 179, 196, 233, 249], np.float64(0.6604179664239722))","([], np.float64(178.40950604663684))"
22,"([32, 35, 46, 68, 80, 84, 102, 103, 109, 120, 125, 142, 173, 175, 176, 177, 178, 241], np.float64(1.4308932367483893))","([], np.float64(163.65713818751811))","([32, 35, 46, 68, 80, 84, 102, 103, 109, 120, 125, 142, 173, 175, 176, 177, 178, 241], np.float64(0.41727534774075686))","([], np.float64(163.5774765314198))"
23,"([8, 29, 31, 48, 80, 83, 111, 127, 145, 160, 166, 179, 186, 191, 192, 203, 214, 220], np.float64(1.0591082273846797))","([179], np.float64(188.12770086396742))","([8, 29, 31, 48, 80, 83, 111, 127, 145, 160, 166, 179, 186, 191, 192, 203, 214, 220], np.float64(0.5087252477637392))","([80, 179], np.float64(169.85361969448718))"
24,"([4, 14, 69, 71, 118, 123, 169, 186, 196, 198, 223, 248], np.float64(143.53927211540744))","([], np.float64(182.52675655374048))","([3, 4, 36, 38, 69, 71, 118, 123, 149, 150, 168, 169, 170, 186, 196, 198, 223], np.float64(129.40563255781169))","([], np.float64(181.8928539481642))"
25,"([21, 25, 34, 46, 59, 65, 100, 103, 135, 141, 190, 216, 231, 232, 236, 241, 244, 249], np.float64(4.232909594142043))","([], np.float64(164.26705508438872))","([21, 25, 34, 46, 59, 65, 100, 103, 135, 141, 190, 216, 231, 232, 236, 241, 244, 249], np.float64(0.24501963107934271))","([244], np.float64(159.0963578173488))"
26,"([31, 54, 57, 59, 82, 110, 112, 126, 127, 138, 142, 187, 207, 215, 221, 226], np.float64(158.001773517544))","([], np.float64(187.02670760501013))","([31, 40, 45, 49, 54, 57, 82, 92, 108, 110, 112, 126, 128, 138, 142, 154, 187, 221], np.float64(0.42641761792465854))","([187], np.float64(184.8835592727258))"
27,"([22, 36, 63, 66, 72, 108, 125, 136, 145, 162, 187, 207, 212, 239], np.float64(184.41952875192248))","([], np.float64(161.58688749499862))","([2, 22, 29, 33, 63, 68, 72, 98, 106, 108, 125, 131, 136, 141, 145, 162, 187, 239, 248], np.float64(62.040053873717554))","([], np.float64(161.69360065811836))"
28,"([24, 35, 84, 135, 146, 152, 153, 171, 173, 187, 217, 232, 245], np.float64(122.63634258275344))","([], np.float64(164.9160626498585))","([12, 24, 45, 69, 90, 95, 109, 135, 153, 171, 173, 187, 200, 207, 217, 222, 232, 245], np.float64(0.19437583601694486))","([], np.float64(165.37308315911267))"
29,"([1, 48, 49, 57, 58, 64, 72, 91, 96, 98, 101, 124, 137, 138, 170, 188, 226, 244], np.float64(1.8707740076135841))","([], np.float64(163.54547608784938))","([1, 48, 49, 57, 58, 64, 72, 91, 96, 98, 101, 124, 137, 138, 170, 188, 226, 244], np.float64(0.3203386189655274))","([], np.float64(163.89724143761987))"
30,"([23, 24, 36, 60, 74, 77, 85, 100, 122, 143, 165, 183, 187, 193, 204, 212, 219, 220], np.float64(1.4845813118610816))","([219], np.float64(165.021766520567))","([23, 24, 36, 60, 74, 77, 85, 100, 122, 143, 165, 183, 187, 193, 204, 212, 219, 220], np.float64(0.4261600165486907))","([219], np.float64(165.55775027146186))"
31,"([10, 12, 13, 31, 38, 57, 80, 82, 94, 111, 137, 167, 190, 192, 211, 212, 220, 226], np.float64(105.53040887577247))","([], np.float64(163.9957133259624))","([10, 12, 13, 31, 53, 80, 111, 118, 137, 167, 190, 192, 197, 211, 220, 226, 239, 241], np.float64(0.4376921182850665))","([], np.float64(164.0883658835104))"
32,"([4, 15, 19, 23, 52, 55, 60, 66, 97, 122, 140, 156, 212, 221, 233], np.float64(174.47328470121982))","([], np.float64(163.1903128082939))","([6, 19, 43, 44, 52, 83, 97, 98, 122, 140, 147, 152, 168, 169, 187, 212, 238, 249], np.float64(0.25175779005259036))","([140, 212], np.float64(144.68294109940078))"
33,"([14, 19, 22, 31, 46, 54, 62, 81, 102, 106, 127, 160, 202, 206, 211, 212, 216, 228, 244], np.float64(5.907073511889645))","([22], np.float64(186.01443030820698))","([14, 19, 22, 31, 46, 54, 62, 81, 102, 106, 127, 160, 202, 206, 211, 212, 228, 244], np.float64(0.36218808445973383))","([22], np.float64(180.98057169111374))"
34,"([1, 12, 25, 40, 42, 56, 60, 65, 100, 112, 114, 139, 149, 154, 186, 192, 194, 223, 224, 240], np.float64(146.38809396838496))","([], np.float64(150.49706303615636))","([1, 12, 16, 21, 27, 40, 60, 65, 96, 100, 141, 154, 165, 192, 194, 217, 238, 240], np.float64(0.8623469013138046))","([154], np.float64(149.16743274772284))"
35,"([0, 21, 32, 73, 100, 121, 131, 133, 156, 182, 196, 214, 216, 220, 223, 247], np.float64(251.00474720906152))","([], np.float64(169.05832258346868))","([21, 38, 72, 73, 96, 121, 135, 138, 153, 166, 175, 185, 190, 196, 214, 222, 242, 247], np.float64(0.23737701471907882))","([], np.float64(169.25866214041122))"
36,"([14, 15, 50, 116, 121, 126, 133, 143, 144, 152, 164, 186, 198, 230, 233, 242], np.float64(118.6511087318442))","([], np.float64(164.71521914444997))","([6, 14, 50, 53, 62, 82, 104, 108, 116, 121, 126, 132, 133, 143, 152, 164, 233, 242], np.float64(0.2878414229067334))","([], np.float64(164.61959936220683))"
37,"([2, 38, 42, 43, 63, 66, 83, 110, 132, 137, 145, 151, 165, 175, 198, 204, 222, 233], np.float64(127.77013726485166))","([], np.float64(166.3785290864557))","([2, 15, 35, 43, 63, 66, 83, 93, 110, 146, 163, 165, 172, 175, 198, 208, 222, 233], np.float64(0.46023510929209993))","([], np.float64(166.21420206056462))"
38,"([0, 13, 33, 56, 92, 97, 101, 114, 146, 151, 168, 172, 180, 190, 195, 201, 214, 227], np.float64(4.800378151401618))","([], np.float64(172.0242045804684))","([0, 13, 33, 56, 92, 97, 101, 114, 146, 151, 168, 172, 180, 190, 195, 201, 214, 227], np.float64(0.21702223198929851))","([], np.float64(170.7644519009701))"
39,"([18, 25, 60, 98, 106, 124, 129, 140, 157, 168, 173, 175, 177, 195, 233, 236], np.float64(144.84969123711306))","([], np.float64(167.64136403276657))","([18, 25, 49, 65, 98, 106, 114, 124, 153, 165, 173, 177, 181, 189, 195, 202, 236, 247], np.float64(0.47160014336933564))","([], np.float64(167.2418293602693))"
40,"([1, 5, 25, 37, 75, 86, 95, 104, 126, 166, 175, 177, 210, 215, 221, 224, 227, 228, 246], np.float64(165.98024755533424))","([], np.float64(150.04806779217574))","([1, 5, 24, 25, 35, 37, 38, 67, 75, 145, 152, 177, 193, 216, 221, 227, 242, 249], np.float64(0.26199612627829255))","([], np.float64(149.82870522964092))"
41,"([41, 43, 77, 107, 127, 139, 140, 151, 155, 158, 174, 175, 197, 217, 221, 240], np.float64(182.20704315582523))","([], np.float64(161.8618847327476))","([14, 37, 43, 57, 67, 76, 77, 97, 107, 127, 137, 150, 151, 155, 174, 179, 183, 186, 221, 239], np.float64(47.60705032218632))","([221], np.float64(157.47874031960075))"
42,"([0, 3, 51, 59, 82, 106, 119, 126, 134, 138, 164, 168, 171, 187, 209, 216, 221, 238], np.float64(1.7498550105707187))","([], np.float64(191.72938675411103))","([0, 3, 51, 59, 82, 106, 119, 126, 134, 138, 164, 168, 171, 187, 209, 216, 221, 238], np.float64(0.278111735707483))","([], np.float64(191.02763403903623))"
43,"([24, 27, 59, 62, 75, 81, 85, 93, 114, 137, 145, 152, 159, 215, 221, 234, 236], np.float64(127.726779904628))","([], np.float64(159.3564119283227))","([11, 24, 59, 62, 75, 81, 85, 89, 93, 114, 137, 145, 152, 159, 168, 215, 217, 221, 236], np.float64(76.67136793055892))","([], np.float64(159.00380180110258))"
44,"([14, 15, 30, 33, 96, 146, 185, 195, 213], np.float64(201.8488044994361))","([], np.float64(173.87978268535832))","([5, 15, 30, 33, 48, 70, 103, 124, 136, 154, 157, 161, 185, 195, 205, 225, 232, 235], np.float64(132.25292656960153))","([], np.float64(173.96695483003109))"
45,"([7, 102, 119, 137, 138, 140, 141, 156, 165, 175, 189, 209, 220, 234], np.float64(156.81229789740138))","([165], np.float64(208.09302384050505))","([1, 2, 7, 47, 68, 100, 119, 137, 140, 141, 175, 176, 189, 191, 196, 197, 209, 238], np.float64(0.47525786260385405))","([119, 165], np.float64(184.09543099680397))"
46,"([1, 11, 33, 50, 51, 63, 108, 112, 124, 126, 154, 162, 163, 190, 209, 215, 240, 242], np.float64(2.0927589001343745))","([], np.float64(169.19650272686837))","([1, 11, 33, 50, 51, 63, 108, 112, 124, 126, 154, 162, 163, 190, 209, 215, 240, 242], np.float64(0.18039776684035863))","([], np.float64(169.1064691728821))"
47,"([6, 24, 44, 48, 52, 63, 72, 116, 146, 179, 191, 215, 226, 234, 246], np.float64(145.21400767835883))","([], np.float64(167.7225439859365))","([24, 43, 48, 51, 52, 72, 75, 81, 89, 95, 138, 146, 179, 191, 193, 234, 236, 246], np.float64(0.23567059573160987))","([24], np.float64(168.35967839854712))"
48,"([10, 30, 47, 64, 80, 96, 119, 128, 148, 155, 157, 169, 171, 214, 249], np.float64(137.20068862002105))","([], np.float64(166.34219481949967))","([0, 22, 30, 36, 37, 47, 59, 64, 80, 87, 96, 114, 119, 125, 134, 157, 171, 249], np.float64(0.2395647055357711))","([155], np.float64(198.07482316680114))"
49,"([39, 51, 60, 73, 81, 89, 112, 149, 160, 170, 177, 191, 210, 213, 216, 219, 240, 243], np.float64(165.77594541359488))","([], np.float64(165.8395221918294))","([26, 43, 49, 51, 85, 89, 91, 102, 120, 149, 160, 170, 171, 181, 185, 216, 219, 243], np.float64(0.21436602686584366))","([], np.float64(165.8828542917949))"
50,"([22, 28, 38, 74, 78, 80, 100, 117, 118, 127, 128, 154, 173, 231, 234], np.float64(220.5330037802848))","([], np.float64(167.83696524088043))","([22, 41, 62, 100, 108, 123, 127, 134, 143, 145, 151, 154, 158, 178, 185, 192, 214, 234], np.float64(0.5821275434754335))","([127], np.float64(161.60232077865575))"
51,"([0, 23, 24, 29, 36, 38, 43, 48, 54, 59, 76, 89, 132, 143, 186, 204, 211, 221], np.float64(1.0355354847877634))","([], np.float64(159.01963731073488))","([0, 23, 24, 29, 36, 38, 43, 48, 54, 59, 76, 89, 132, 143, 186, 204, 211, 221], np.float64(0.3385945415438998))","([221], np.float64(155.25122329648363))"
52,"([32, 34, 42, 65, 67, 99, 107, 131, 159, 183, 191, 202, 239], np.float64(173.76161638287647))","([107], np.float64(154.41020250697156))","([1, 32, 34, 54, 56, 65, 67, 87, 99, 107, 112, 120, 131, 148, 171, 174, 202, 214], np.float64(0.17790236702469356))","([107], np.float64(154.32864507229417))"
53,"([35, 40, 50, 59, 72, 76, 101, 110, 130, 174, 185, 186, 190, 203, 224, 226, 233, 249], np.float64(3.0650692732431226))","([], np.float64(174.8447553325928))","([35, 40, 50, 59, 72, 76, 101, 110, 130, 174, 185, 186, 190, 203, 224, 226, 233, 249], np.float64(0.2199112732901468))","([], np.float64(174.21184411044763))"
54,"([22, 27, 45, 58, 73, 78, 114, 141, 152, 164, 170, 172, 179, 180, 190, 201, 243, 244], np.float64(1.022801389673943))","([], np.float64(183.70058534069418))","([22, 27, 45, 58, 73, 78, 114, 141, 152, 164, 170, 172, 179, 180, 190, 201, 243, 244], np.float64(0.4033651173643973))","([27, 155], np.float64(201.5803988206394))"
55,"([14, 27, 29, 30, 68, 101, 117, 138, 164, 167, 180, 184, 189, 205, 218, 220, 221], np.float64(97.64012545503877))","([], np.float64(157.71316381817573))","([14, 29, 90, 97, 101, 107, 117, 118, 149, 164, 180, 184, 189, 205, 217, 218, 220, 221], np.float64(0.3417273756515614))","([164], np.float64(161.84479410592903))"
56,"([5, 6, 13, 29, 82, 84, 88, 102, 103, 105, 111, 127, 148, 159, 165, 168, 170, 174, 191, 192, 219], np.float64(101.48349153145455))","([], np.float64(164.2516150736215))","([5, 6, 13, 29, 82, 84, 103, 111, 127, 133, 137, 165, 168, 174, 191, 192, 222, 248], np.float64(0.7875526048689941))","([29, 168], np.float64(149.2911862509104))"
57,"([0, 27, 51, 53, 63, 109, 130, 142, 153, 175, 178], np.float64(185.32437327617134))","([], np.float64(151.44124198673916))","([0, 4, 51, 53, 65, 98, 109, 130, 133, 142, 144, 153, 154, 172, 175, 178], np.float64(202.8366486582385))","([], np.float64(151.29715570563778))"
58,"([1, 12, 14, 35, 37, 43, 46, 87, 91, 111, 117, 122, 145, 200, 216], np.float64(126.30657695407575))","([], np.float64(160.7733869881492))","([1, 12, 14, 35, 37, 43, 54, 68, 87, 117, 136, 145, 150, 156, 208, 224, 229, 242], np.float64(0.35161462761304674))","([], np.float64(160.77684453416654))"
59,"([37, 53, 97, 105, 119, 145, 151, 159, 168, 177, 192, 215, 222, 232, 246], np.float64(125.63909362071394))","([], np.float64(150.44262574937005))","([5, 18, 22, 34, 53, 70, 97, 103, 105, 119, 145, 151, 159, 164, 168, 197, 222, 232], np.float64(0.405312253738053))","([], np.float64(150.49242822948662))"
60,"([19, 68, 87, 101, 104, 118, 138, 141, 145, 150, 195], np.float64(128.37707335788556))","([], np.float64(164.75715744777665))","([19, 32, 56, 62, 68, 87, 88, 101, 104, 113, 118, 119, 138, 141, 145, 160, 231, 244], np.float64(0.334581839817538))","([], np.float64(165.2819445431199))"
61,"([34, 44, 57, 63, 71, 94, 155, 189, 201, 212, 215, 249], np.float64(215.8280030347074))","([], np.float64(177.01492781397047))","([5, 46, 56, 57, 89, 96, 99, 152, 168, 174, 179, 181, 189, 190, 215, 218, 247, 249], np.float64(0.3623917536131226))","([], np.float64(176.41378307930356))"
62,"([25, 37, 57, 107, 128, 131, 148, 152, 157, 168, 176, 214, 215, 217, 219, 221, 235, 245], np.float64(0.24485965182181957))","([], np.float64(182.67047824314724))","([25, 37, 57, 107, 128, 131, 148, 152, 157, 168, 176, 214, 215, 217, 219, 221, 235, 245], np.float64(0.15428919572316174))","([], np.float64(181.47736439378966))"
63,"([11, 82, 98, 116, 122, 145, 149, 154, 158, 160, 177, 196, 201, 206, 221, 237, 240, 241], np.float64(2.438156680300546))","([240], np.float64(162.9760453303753))","([11, 82, 98, 116, 122, 145, 149, 154, 158, 160, 177, 196, 201, 206, 221, 237, 240, 241], np.float64(0.13448032947790212))","([240], np.float64(161.79620299082418))"
64,"([19, 41, 56, 103, 130, 136, 148, 155, 158, 219, 239, 245], np.float64(103.93718960805225))","([], np.float64(149.70544163226668))","([19, 23, 41, 56, 64, 80, 101, 103, 130, 133, 136, 158, 219, 226, 227, 245], np.float64(40.14008898704461))","([], np.float64(149.54319548896441))"
65,"([9, 16, 40, 42, 64, 74, 95, 103, 106, 107, 118, 151, 155, 178, 208, 211, 235], np.float64(119.17649940801529))","([], np.float64(170.58937173171486))","([24, 36, 40, 42, 43, 64, 74, 103, 106, 110, 118, 151, 155, 178, 208, 213, 216, 222], np.float64(0.37214216826614716))","([208], np.float64(169.02715461210616))"
66,"([36, 55, 91, 117, 118, 126, 146, 157, 158, 167, 191, 199, 209, 215, 222, 223], np.float64(46.991054132684816))","([], np.float64(173.58675104571654))","([36, 46, 51, 55, 91, 113, 117, 126, 146, 157, 158, 167, 191, 198, 199, 209, 215, 222, 223], np.float64(0.574342031467797))","([], np.float64(174.3567237117642))"
67,"([1, 15, 35, 47, 50, 55, 60, 91, 98, 107, 117, 129, 131, 155, 163, 188, 198, 231], np.float64(1.7576938680668783))","([], np.float64(154.84662308164576))","([1, 15, 35, 47, 50, 55, 60, 91, 98, 107, 117, 129, 131, 155, 163, 188, 198, 231], np.float64(0.42949541615345016))","([], np.float64(154.66749288662825))"
68,"([10, 39, 64, 123, 131, 138, 144, 171, 198, 201, 216, 229, 231, 240], np.float64(82.39514393007963))","([], np.float64(167.33930996394508))","([39, 64, 113, 129, 131, 138, 144, 171, 178, 198, 201, 229, 231, 235, 236, 240], np.float64(80.41748283636757))","([], np.float64(167.70575160406366))"
69,"([2, 12, 24, 41, 48, 62, 68, 87, 88, 90, 93, 100, 109, 119, 141, 178, 180, 183, 192, 212, 213], np.float64(149.70184480613847))","([109, 192], np.float64(145.91152285965305))","([41, 61, 68, 71, 87, 90, 100, 109, 112, 114, 141, 152, 167, 177, 178, 192, 206, 212, 213, 225, 239], np.float64(121.76558218570521))","([109, 192], np.float64(145.91850754566772))"
70,"([7, 15, 17, 22, 42, 55, 77, 83, 92, 116, 122, 144, 149, 157, 202, 215, 221, 232, 235], np.float64(8.56200296277046))","([], np.float64(170.1778316754025))","([7, 15, 17, 42, 55, 77, 83, 92, 116, 122, 144, 149, 157, 202, 215, 221, 232, 235], np.float64(0.5397389822672196))","([], np.float64(170.70918983139947))"
71,"([21, 98, 139, 140, 161, 166, 192, 203, 204, 211, 230, 243], np.float64(172.61988938209967))","([], np.float64(180.95509100622183))","([2, 21, 26, 47, 49, 50, 66, 69, 84, 98, 134, 139, 140, 162, 192, 204, 220, 230], np.float64(0.46482397214708787))","([], np.float64(180.72999982511007))"
72,"([0, 14, 61, 90, 94, 98, 119, 149, 166, 167, 171, 175, 195, 202, 209, 216, 230, 248], np.float64(29.519349246095853))","([], np.float64(171.87096599358264))","([0, 14, 37, 61, 90, 94, 98, 119, 128, 166, 171, 175, 195, 202, 209, 216, 230, 248], np.float64(0.1521060310358169))","([], np.float64(172.83685312314057))"
73,"([0, 5, 7, 12, 25, 28, 52, 54, 74, 94, 149, 168, 227], np.float64(54.7697460304049))","([], np.float64(165.46583176324395))","([0, 5, 7, 12, 25, 28, 52, 54, 65, 74, 90, 94, 121, 149, 156, 168, 227, 238], np.float64(0.5254564122481842))","([25], np.float64(159.0632772997985))"
74,"([1, 4, 33, 34, 47, 64, 100, 113, 120, 125, 135, 140, 169, 185, 209, 216, 248], np.float64(40.14410959222245))","([], np.float64(154.10272252150665))","([1, 3, 4, 33, 34, 64, 69, 100, 113, 120, 125, 135, 140, 169, 185, 209, 216, 248], np.float64(0.16712931451250979))","([], np.float64(153.7737641465399))"
75,"([36, 49, 98, 103, 136, 147, 175, 192, 221, 230, 246], np.float64(103.09183976983451))","([221], np.float64(151.38617825548812))","([1, 22, 36, 49, 83, 84, 98, 99, 103, 104, 124, 136, 143, 147, 175, 192, 221, 230], np.float64(0.3061470856721431))","([98, 221], np.float64(142.94803729578922))"
76,"([10, 13, 28, 64, 75, 90, 137, 139, 153, 159, 164, 217, 236, 247], np.float64(182.80188216362785))","([75, 217], np.float64(155.70575659734376))","([10, 13, 28, 53, 64, 73, 75, 113, 114, 128, 139, 189, 192, 198, 217, 222, 236], np.float64(88.19030798566551))","([75, 217], np.float64(153.0651442714195))"
77,"([8, 65, 68, 75, 78, 88, 107, 112, 118, 143, 152, 155, 177, 179, 184, 238, 240, 245], np.float64(61.58735699343301))","([], np.float64(183.38881893473246))","([48, 65, 68, 75, 78, 88, 107, 112, 118, 143, 152, 155, 179, 184, 230, 236, 240, 245], np.float64(52.455567440575784))","([88], np.float64(179.49935935863758))"
78,"([31, 37, 53, 60, 62, 67, 69, 118, 121, 142, 143, 146, 173, 181, 202, 209, 248], np.float64(182.6908765897958))","([], np.float64(165.81818281532352))","([7, 31, 35, 37, 54, 84, 111, 114, 118, 127, 142, 155, 173, 189, 202, 217, 224, 248], np.float64(0.18891353392157562))","([173], np.float64(156.64987218004032))"
79,"([22, 51, 75, 97, 104, 117, 137, 165, 167, 188, 190, 198, 201, 203, 205], np.float64(117.25962375082696))","([], np.float64(161.43713372685914))","([22, 46, 51, 66, 75, 97, 104, 117, 127, 136, 163, 165, 188, 190, 198, 204, 213, 242], np.float64(0.2779043430183934))","([198], np.float64(165.5711204906021))"
80,"([36, 40, 43, 48, 76, 84, 85, 93, 124, 127, 128, 142, 157, 164, 203, 222, 245], np.float64(164.40423745175534))","([], np.float64(171.64975236185325))","([11, 22, 36, 40, 48, 76, 84, 93, 95, 124, 127, 128, 142, 193, 205, 209, 213, 245], np.float64(0.36485586009105575))","([], np.float64(171.81230955940592))"
81,"([0, 5, 14, 37, 53, 80, 120, 121, 126, 130, 142, 148, 156, 192, 195, 205], np.float64(150.25081662118419))","([], np.float64(154.16896340153951))","([0, 5, 11, 14, 37, 53, 80, 93, 103, 120, 148, 156, 186, 200, 201, 229, 234, 244], np.float64(0.7654761150938713))","([], np.float64(154.2836551387842))"
