run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
10,"([14, 19, 47, 100, 125, 137, 217, 237], np.float64(2.0624286632446585))","([125], np.float64(66.48818958807597))","([14, 19, 47, 100, 125, 137, 217, 237], np.float64(0.11045310881770277))","([100, 125, 198], np.float64(58.78037130165657))"
11,"([42, 50, 130, 135, 160, 212, 224, 230], np.float64(0.9588956020070375))","([224, 230], np.float64(56.24386879778899))","([42, 50, 130, 135, 160, 212, 224, 230], np.float64(0.16938531955185063))","([212, 224, 230], np.float64(46.83307799044253))"
12,"([16, 17, 20, 68, 127, 208, 244, 245], np.float64(0.5431169565604185))","([17, 68, 244], np.float64(46.69554316412295))","([16, 17, 20, 68, 127, 208, 244, 245], np.float64(0.1378915004900227))","([17, 68, 244, 245], np.float64(35.71827391294266))"
13,"([59, 63, 140, 173, 182, 193, 200, 235], np.float64(1.0286914175982598))","([182], np.float64(68.87688784758988))","([59, 63, 140, 173, 182, 193, 200, 235], np.float64(0.0855695133276785))","([173, 182, 235], np.float64(47.24398297686827))"
14,"([6, 22, 37, 95, 102, 107, 129, 178], np.float64(0.694605313896067))","([95], np.float64(61.01697942040034))","([6, 22, 37, 95, 102, 107, 129, 178, 233], np.float64(0.3060265251617038))","([6, 95, 102], np.float64(43.934665337845395))"
15,"([0, 70, 111, 128, 144, 168, 177, 208], np.float64(0.5307583507782782))","([144], np.float64(61.7818498160659))","([0, 70, 111, 128, 144, 168, 177, 208], np.float64(0.20261932271826447))","([70, 144, 168, 222], np.float64(50.56213368338798))"
16,"([1, 67, 122, 124, 134, 138, 152, 198], np.float64(2.117903908722788))","([], np.float64(75.58670332627123))","([1, 67, 122, 124, 134, 138, 152, 198], np.float64(0.20312101808346814))","([134, 138], np.float64(58.417564811216344))"
17,"([58, 61, 86, 103, 112, 122, 174, 183], np.float64(2.4938944643643346))","([], np.float64(70.63622326916858))","([58, 61, 86, 103, 112, 122, 174, 183], np.float64(0.16423602191717016))","([183], np.float64(66.34389385136473))"
18,"([66, 80, 99, 120, 160, 165, 168, 215], np.float64(1.1847725500872557))","([120, 160], np.float64(59.98881958174758))","([66, 80, 99, 120, 160, 165, 168, 215], np.float64(0.25568596586925363))","([120, 160, 165], np.float64(49.43763162933506))"
19,"([43, 71, 80, 81, 100, 131, 156, 187], np.float64(0.987812217687698))","([80], np.float64(66.61114561296955))","([43, 71, 80, 81, 100, 131, 156, 187], np.float64(0.24938309195771988))","([80, 81, 187], np.float64(44.35654254881114))"
20,"([30, 114, 117, 181, 193, 211, 230, 247], np.float64(1.5390741887201034))","([30], np.float64(65.69943838172064))","([30, 114, 117, 181, 193, 211, 230, 247], np.float64(0.19549857722342118))","([30], np.float64(65.86139363964487))"
21,"([16, 45, 49, 63, 74, 104, 211, 222], np.float64(0.45093403299309726))","([222], np.float64(66.70734497455662))","([16, 45, 49, 63, 74, 104, 211, 222], np.float64(0.07952894011619016))","([45, 74, 222], np.float64(46.94746324740192))"
22,"([20, 26, 38, 57, 86, 121, 182, 191], np.float64(2.6614705595617147))","([20], np.float64(69.42912748275558))","([20, 26, 38, 57, 86, 121, 182, 191], np.float64(0.052025814439069965))","([20], np.float64(69.38897364178143))"
23,"([48, 56, 57, 128, 156, 201, 215, 216], np.float64(2.3469490432323363))","([56, 201, 215], np.float64(44.1387342388466))","([48, 56, 57, 128, 156, 201, 215, 216], np.float64(0.17867988187976283))","([56, 201, 215], np.float64(43.202637043493155))"
24,"([14, 25, 128, 165, 182, 186, 199, 202], np.float64(1.193802942761333))","([186], np.float64(73.83396238202957))","([14, 25, 128, 165, 182, 186, 199, 202], np.float64(0.12461945060088583))","([165, 182, 186, 199], np.float64(40.352995278554985))"
25,"([17, 142, 161, 169, 181, 198, 221, 246], np.float64(1.4370210348735737))","([221], np.float64(62.83246128260201))","([17, 142, 161, 169, 181, 198, 221, 246], np.float64(0.20515214077918534))","([17, 221], np.float64(52.08549789783101))"
26,"([42, 95, 138, 151, 196, 220, 226, 237], np.float64(0.5381424731414418))","([], np.float64(77.16038663066615))","([42, 95, 138, 151, 196, 220, 226, 237], np.float64(0.05918001325487133))","([196, 226], np.float64(60.35199336135772))"
27,"([66, 67, 68, 85, 93, 127, 147, 249], np.float64(2.477413737175418))","([], np.float64(74.4461114004378))","([66, 67, 68, 85, 93, 127, 147, 249], np.float64(0.25379108073265305))","([68], np.float64(63.72596816903278))"
28,"([10, 18, 23, 37, 88, 166, 168, 173], np.float64(2.2056432830604034))","([88], np.float64(64.52985020119131))","([10, 18, 23, 37, 88, 166, 168, 173], np.float64(0.22342793647065032))","([23, 88], np.float64(56.292121057785856))"
29,"([5, 28, 53, 157, 176, 194, 202, 213], np.float64(1.4136529607026078))","([157, 213], np.float64(61.38180400855153))","([5, 28, 53, 157, 176, 194, 202, 213], np.float64(0.045264421290661695))","([53, 157, 194, 213], np.float64(37.65693738577636))"
30,"([35, 58, 86, 124, 127, 129, 211, 234], np.float64(0.553324818019557))","([], np.float64(72.04561476070812))","([35, 58, 86, 124, 127, 129, 211, 234], np.float64(0.11293567606865815))","([124, 211], np.float64(56.702786362139655))"
31,"([27, 76, 112, 132, 156, 159, 211, 247], np.float64(0.8590624761468992))","([], np.float64(75.83984803337418))","([27, 76, 112, 132, 156, 159, 211, 247], np.float64(0.21621389772246016))","([76, 112], np.float64(56.872783219703635))"
32,"([35, 96, 110, 147, 178, 207, 219, 229], np.float64(1.1787678779300372))","([147], np.float64(61.623698137912655))","([35, 96, 110, 147, 178, 207, 219, 229], np.float64(0.16777010526545552))","([147, 229], np.float64(54.918853852501286))"
33,"([59, 66, 130, 162, 194, 203, 230, 237], np.float64(2.9110046219702084))","([66], np.float64(66.33908653069778))","([59, 66, 130, 162, 194, 203, 230, 237], np.float64(0.086089615712111))","([66], np.float64(66.37059995092922))"
34,"([0, 21, 23, 25, 76, 151, 172, 240], np.float64(0.5672756571918081))","([], np.float64(71.54036963881762))","([0, 21, 23, 25, 76, 151, 172, 240], np.float64(0.14881375317386006))","([], np.float64(71.69176289191623))"
35,"([58, 62, 69, 132, 143, 153, 191, 248], np.float64(0.6684429971690886))","([], np.float64(71.90775892045119))","([58, 62, 69, 132, 143, 153, 191, 248], np.float64(0.20316227655571162))","([58, 69, 143, 153, 191], np.float64(30.457449190114822))"
36,"([97, 108, 135, 162, 169, 176, 192, 238], np.float64(1.6932964417774024))","([135], np.float64(62.82245204484299))","([97, 108, 135, 162, 169, 176, 192, 238], np.float64(0.19954581872222935))","([135], np.float64(62.94811084760861))"
37,"([34, 43, 52, 57, 104, 153, 166, 228], np.float64(1.6625573750525575))","([], np.float64(72.76916599255188))","([34, 43, 52, 57, 104, 153, 166, 228], np.float64(0.12466001896967441))","([], np.float64(72.84843992757267))"
38,"([5, 51, 57, 65, 86, 92, 232, 243], np.float64(0.3918673687543153))","([], np.float64(73.06423792892225))","([5, 51, 57, 65, 86, 92, 232, 243], np.float64(0.10808248642619775))","([92, 243], np.float64(65.01501752039118))"
39,"([32, 38, 136, 141, 156, 161, 182, 241], np.float64(1.66079566258447))","([38], np.float64(67.0164953899719))","([32, 38, 136, 141, 156, 161, 182, 241], np.float64(0.1041143406899845))","([38, 161], np.float64(56.85459783125249))"
40,"([59, 116, 121, 180, 214, 219, 233, 237], np.float64(0.991741519588523))","([], np.float64(75.40929845351516))","([59, 116, 121, 180, 214, 219, 233, 237], np.float64(0.03810095317727057))","([121, 219], np.float64(55.04161191148267))"
41,"([14, 17, 52, 74, 76, 149, 238, 247], np.float64(1.071906625526185))","([], np.float64(68.79714273316408))","([14, 17, 52, 74, 76, 149, 238, 247], np.float64(0.17917554637819838))","([14, 247], np.float64(54.054834997992295))"
42,"([65, 93, 107, 128, 132, 144, 224, 236], np.float64(1.0277891692458387))","([65, 93], np.float64(60.308236975456936))","([65, 93, 107, 128, 132, 144, 224, 236], np.float64(0.1951393204324325))","([65, 93, 236], np.float64(47.153186122024685))"
43,"([30, 46, 47, 84, 91, 154, 189, 228], np.float64(2.6007466807502904))","([47], np.float64(67.52347103603478))","([30, 46, 47, 84, 91, 154, 189, 228], np.float64(0.4174306588896966))","([47, 228], np.float64(56.46553364761633))"
44,"([14, 21, 41, 66, 97, 127, 138, 143], np.float64(0.4476844919745732))","([], np.float64(73.0892728188036))","([14, 21, 41, 66, 97, 127, 138, 143], np.float64(0.0837753075779953))","([], np.float64(72.8916156106119))"
45,"([38, 39, 66, 101, 143, 215, 216, 233], np.float64(2.5094381975556117))","([215], np.float64(71.76636392324882))","([38, 39, 66, 101, 143, 215, 216, 233], np.float64(0.17002255166966052))","([39, 215, 248], np.float64(63.59181016266489))"
46,"([55, 75, 89, 100, 162, 198, 218, 235], np.float64(1.3027903620376657))","([55, 198], np.float64(68.34167013346122))","([55, 75, 89, 100, 162, 198, 218, 235], np.float64(0.02654899291945722))","([55, 75, 198, 218], np.float64(45.879123733654154))"
47,"([17, 56, 97, 119, 145, 178, 191, 239], np.float64(0.6900422716735498))","([], np.float64(69.58907904854213))","([17, 56, 97, 119, 145, 178, 191, 239], np.float64(0.12158603038449647))","([56, 145], np.float64(52.78102668921813))"
48,"([2, 10, 31, 34, 55, 82, 100, 191], np.float64(0.23347446664910967))","([34], np.float64(65.13395719467889))","([2, 10, 31, 34, 55, 82, 100, 191], np.float64(0.04671053504182572))","([34], np.float64(65.24063103623239))"
49,"([19, 49, 90, 94, 151, 168, 222, 245], np.float64(2.336373289780063))","([], np.float64(76.01247263794102))","([19, 49, 90, 94, 151, 168, 222, 245], np.float64(0.07608565794403625))","([49, 168, 177], np.float64(70.43783908470881))"
50,"([1, 79, 106, 127, 173, 176, 190, 207], np.float64(2.494790635895148))","([], np.float64(70.17896838734532))","([1, 79, 89, 106, 127, 173, 176, 190, 207], np.float64(0.3735066274296321))","([127, 173], np.float64(55.25596082052917))"
51,"([19, 35, 85, 115, 117, 154, 172, 243], np.float64(0.6515469409123966))","([117], np.float64(64.55015513744739))","([19, 35, 85, 113, 115, 117, 154, 172, 243], np.float64(0.353037366820639))","([19, 117, 243], np.float64(44.475892453496634))"
52,"([24, 29, 102, 111, 122, 180, 184, 241], np.float64(5.290577090770033))","([], np.float64(75.45299808632774))","([24, 29, 102, 111, 122, 180, 184, 241], np.float64(0.08628320321060136))","([102, 122, 180], np.float64(47.334629960462905))"
53,"([18, 20, 78, 82, 108, 109, 126, 205], np.float64(0.5631012307110392))","([], np.float64(79.21039912453593))","([18, 20, 78, 82, 103, 108, 109, 126, 205], np.float64(0.3710331189837609))","([], np.float64(78.93588339415147))"
54,"([28, 66, 73, 75, 84, 136, 162, 198], np.float64(2.192498990184244))","([75, 198], np.float64(55.065249964508716))","([28, 66, 73, 75, 84, 136, 162, 198], np.float64(0.1649069389503008))","([75, 136, 198], np.float64(46.56510237856553))"
55,"([31, 52, 100, 118, 144, 154, 203, 208], np.float64(0.9084335490994719))","([154], np.float64(62.07185093582294))","([31, 52, 100, 118, 144, 154, 203, 208], np.float64(0.05297052060926169))","([52, 154], np.float64(53.28502196514634))"
56,"([5, 11, 22, 62, 75, 224, 225, 244], np.float64(0.8717874692763912))","([], np.float64(73.94629983759535))","([5, 11, 22, 62, 75, 224, 225, 244], np.float64(0.14209007403821408))","([], np.float64(73.9049061179828))"
57,"([24, 65, 76, 78, 91, 135, 179, 184], np.float64(0.860172155288049))","([], np.float64(72.04679743773983))","([24, 65, 76, 78, 91, 135, 179, 184], np.float64(0.1480483916692133))","([], np.float64(72.29599714126057))"
58,"([24, 29, 46, 72, 85, 116, 213, 214], np.float64(0.8975002104394314))","([213], np.float64(63.68046969906753))","([24, 29, 46, 72, 85, 116, 213, 214], np.float64(0.10724323778255564))","([72, 213], np.float64(55.03778058433164))"
59,"([44, 58, 62, 101, 156, 161, 166, 234], np.float64(0.9020808817325312))","([161], np.float64(63.13395819383633))","([44, 58, 62, 101, 156, 161, 166, 234], np.float64(0.1886591056813023))","([44, 101, 161], np.float64(44.4452527073052))"
60,"([16, 36, 43, 56, 124, 155, 214, 226], np.float64(0.9748491731114831))","([124, 214], np.float64(61.475198468897666))","([16, 36, 43, 56, 124, 155, 214, 226], np.float64(0.14900872573516363))","([124, 214], np.float64(59.44704202553373))"
61,"([4, 7, 16, 64, 127, 148, 189, 238], np.float64(0.4800514681373486))","([4], np.float64(61.13222909187658))","([4, 7, 16, 64, 127, 148, 189, 238], np.float64(0.15940274658197245))","([4, 127, 148], np.float64(43.028269729072555))"
62,"([51, 69, 136, 147, 198, 204, 211, 240], np.float64(1.003460727880217))","([51], np.float64(66.28795232358277))","([51, 69, 136, 147, 198, 204, 211, 240], np.float64(0.059437029005818064))","([51, 136, 240], np.float64(44.72019491021775))"
63,"([17, 82, 128, 138, 170, 173, 222, 239], np.float64(0.5594536684996255))","([], np.float64(67.77009481169836))","([17, 82, 128, 138, 170, 173, 222, 239], np.float64(0.08456809477076822))","([239], np.float64(62.16105808249477))"
64,"([29, 51, 83, 86, 132, 139, 205, 219], np.float64(0.7581605076995515))","([86, 205], np.float64(63.179975669546714))","([29, 51, 83, 86, 132, 139, 205, 219], np.float64(0.16737271521864736))","([83, 86, 205], np.float64(52.42700427001102))"
65,"([3, 23, 24, 33, 78, 120, 161, 206], np.float64(0.1700808763136052))","([120], np.float64(65.73410331158831))","([3, 23, 24, 33, 78, 120, 161, 206], np.float64(0.04254841640984598))","([78, 120], np.float64(59.25690884728641))"
66,"([10, 63, 71, 92, 109, 158, 172, 225], np.float64(0.5195131619483745))","([], np.float64(72.85963739475812))","([10, 63, 71, 92, 109, 158, 172, 225], np.float64(0.20092497039105808))","([10, 63, 158], np.float64(44.48174710961414))"
67,"([58, 69, 72, 140, 145, 176, 191, 214, 232], np.float64(1.120858947361076))","([], np.float64(69.87066900440638))","([58, 69, 72, 145, 176, 191, 214, 232], np.float64(0.09013136510252752))","([232], np.float64(60.29613056389801))"
68,"([56, 97, 117, 169, 206, 221, 223, 234], np.float64(0.8048820651509127))","([], np.float64(75.68542906583261))","([56, 97, 117, 169, 206, 221, 223, 234], np.float64(0.20895946081232802))","([56], np.float64(67.61159649909328))"
69,"([21, 72, 107, 108, 200, 219, 226, 248], np.float64(1.0586889224867548))","([72], np.float64(63.781524949131125))","([21, 72, 107, 108, 200, 219, 226, 248], np.float64(0.3234690207097694))","([72, 248], np.float64(60.540840953846086))"
70,"([24, 67, 116, 139, 164, 174, 223, 224, 243], np.float64(0.887700067431108))","([], np.float64(70.7071861980157))","([24, 67, 116, 139, 164, 174, 223, 243], np.float64(0.0720245885207764))","([116, 164], np.float64(53.93729078843282))"
71,"([5, 103, 106, 116, 117, 123, 171, 198], np.float64(0.895059183491071))","([], np.float64(69.08804775107589))","([5, 103, 106, 116, 117, 123, 171, 198], np.float64(0.18047887305484384))","([106, 171], np.float64(52.88689798606338))"
72,"([8, 17, 19, 127, 132, 165, 194, 225], np.float64(4.769431282202202))","([165, 194], np.float64(55.995364818286205))","([8, 17, 19, 127, 132, 165, 194, 225], np.float64(0.17176751993169204))","([132, 165, 194, 225], np.float64(35.89534171190928))"
73,"([5, 23, 69, 70, 118, 119, 192, 245], np.float64(0.7632955114996469))","([245], np.float64(64.23666849636476))","([5, 23, 69, 70, 118, 119, 192, 245], np.float64(0.18056417404309824))","([23, 245], np.float64(54.65364934041606))"
74,"([64, 75, 81, 144, 169, 192, 205, 231], np.float64(1.2533836033206802))","([], np.float64(72.06965144974424))","([64, 75, 81, 144, 169, 192, 205, 231], np.float64(0.04844138750790058))","([64, 169], np.float64(54.14468453550613))"
75,"([74, 77, 79, 84, 85, 90, 107, 207], np.float64(2.9288888866983287))","([], np.float64(73.15498087469103))","([74, 77, 79, 84, 85, 90, 107, 207], np.float64(0.16878843129303117))","([77, 79], np.float64(58.077143681855574))"
76,"([7, 73, 99, 118, 207, 209, 230, 241], np.float64(0.48945335463960826))","([], np.float64(74.59983473703119))","([7, 73, 99, 118, 207, 209, 230, 241], np.float64(0.11197114412186963))","([73, 118], np.float64(59.76238024884615))"
77,"([50, 104, 125, 144, 154, 164, 205, 246], np.float64(0.28401543884350583))","([], np.float64(76.50553648760824))","([50, 104, 125, 144, 154, 164, 205, 246], np.float64(0.12811045489841996))","([154], np.float64(63.26756145110859))"
78,"([47, 62, 81, 126, 153, 165, 170, 183], np.float64(2.1430225836700294))","([], np.float64(79.54302316423599))","([47, 62, 81, 126, 153, 165, 170, 183], np.float64(0.18951993391897884))","([165], np.float64(69.41343446607425))"
79,"([20, 45, 94, 103, 134, 158, 198, 233], np.float64(0.6543686034571047))","([158], np.float64(70.52894465960186))","([20, 45, 94, 103, 134, 158, 198, 233], np.float64(0.1754165870266264))","([155, 158], np.float64(77.75975663011809))"
80,"([30, 57, 83, 114, 121, 167, 176, 229], np.float64(2.2006351801660515))","([83], np.float64(71.82848732210572))","([30, 57, 83, 114, 121, 167, 176, 229], np.float64(0.04496240835012976))","([83], np.float64(69.37089774726121))"
81,"([6, 32, 70, 93, 113, 146, 175, 194], np.float64(1.4715882989080407))","([], np.float64(71.34943642649598))","([6, 32, 70, 93, 113, 146, 175, 194], np.float64(0.11260918009481588))","([], np.float64(71.2194620619034))"
82,"([68, 86, 99, 108, 115, 120, 140, 199], np.float64(1.036720681142168))","([120], np.float64(67.36305547536182))","([68, 86, 99, 108, 115, 120, 140, 199], np.float64(0.08484614069459676))","([120], np.float64(67.42299643152059))"
83,"([55, 57, 69, 80, 91, 92, 198, 249], np.float64(0.45143849116769696))","([57, 80, 92], np.float64(48.06706156235981))","([55, 57, 69, 80, 91, 92, 198, 249], np.float64(0.11184695901367346))","([57, 80, 92], np.float64(48.01386656968572))"
84,"([3, 52, 121, 148, 160, 197, 222, 223], np.float64(0.6876651874993142))","([77], np.float64(106.4785706349512))","([3, 52, 121, 148, 160, 197, 222, 223], np.float64(0.13452051166040466))","([77, 222], np.float64(82.26815847334495))"
85,"([22, 59, 61, 63, 147, 153, 208, 239], np.float64(0.2977365934249643))","([], np.float64(67.2858661751464))","([22, 59, 61, 63, 147, 153, 208, 239], np.float64(0.18718334304246656))","([], np.float64(67.26385101822322))"
86,"([89, 105, 129, 144, 149, 184, 210, 231], np.float64(1.954667365641535))","([], np.float64(70.51031296948908))","([89, 105, 129, 144, 149, 184, 210, 231], np.float64(0.10328927700359829))","([149], np.float64(62.18947346278185))"
87,"([3, 25, 32, 58, 67, 117, 133, 215], np.float64(0.6822620866494962))","([32], np.float64(64.14720255551117))","([3, 25, 32, 58, 67, 117, 133, 215], np.float64(0.11379284280421888))","([3, 32, 51], np.float64(59.90053605670245))"
88,"([0, 51, 78, 127, 142, 156, 157, 229], np.float64(1.8939462818939095))","([142], np.float64(70.06357284237171))","([0, 51, 78, 127, 142, 156, 157, 229], np.float64(0.09150421748279447))","([142], np.float64(70.10169719584275))"
89,"([25, 41, 85, 118, 136, 163, 225, 230], np.float64(1.4595939953068278))","([], np.float64(76.12959742801826))","([25, 41, 85, 118, 136, 163, 225, 230], np.float64(0.10664183678024663))","([230], np.float64(67.06047137018545))"
90,"([23, 36, 122, 158, 180, 210, 214, 219], np.float64(0.5836706088465453))","([122], np.float64(65.32961754936495))","([23, 36, 122, 158, 180, 210, 214, 219], np.float64(0.1315820689512635))","([122, 180, 219], np.float64(49.09282908407167))"
91,"([13, 14, 62, 108, 159, 166, 184, 193], np.float64(1.4147577454840876))","([184], np.float64(67.39250783037917))","([13, 14, 62, 108, 159, 166, 184, 193], np.float64(0.1169161197577467))","([184], np.float64(67.15317710908543))"
92,"([15, 19, 36, 55, 100, 107, 150, 172], np.float64(1.3430031962897533))","([], np.float64(75.21652073876173))","([15, 19, 36, 55, 100, 107, 150, 172], np.float64(0.09572876467534189))","([107], np.float64(67.19611410642622))"
93,"([43, 83, 117, 119, 151, 213, 218, 238], np.float64(0.6817402473483583))","([], np.float64(76.92113777223098))","([43, 83, 117, 119, 151, 213, 218, 238], np.float64(0.13401404934698183))","([112, 218], np.float64(82.11578459327255))"
94,"([33, 84, 98, 101, 134, 162, 204, 208], np.float64(3.1504457609408654))","([], np.float64(82.01747362074647))","([33, 84, 98, 101, 134, 162, 204, 208], np.float64(0.20170393766494152))","([33, 84, 101], np.float64(46.66717131656784))"
95,"([12, 64, 74, 121, 157, 202, 220, 243], np.float64(2.4462694785618777))","([220], np.float64(68.69111134661321))","([12, 64, 74, 121, 157, 202, 220, 243], np.float64(0.08131768533002855))","([202, 220], np.float64(57.90776930350372))"
96,"([13, 46, 80, 121, 135, 152, 215, 237], np.float64(0.4266008860014923))","([80], np.float64(70.59776673854236))","([13, 46, 80, 121, 135, 152, 215, 237], np.float64(0.1282954861443778))","([80, 121, 135, 152], np.float64(38.20270768213566))"
97,"([0, 6, 14, 22, 27, 167, 224, 238], np.float64(0.5636231884762913))","([], np.float64(71.29227591543733))","([0, 6, 14, 22, 27, 167, 224, 238], np.float64(0.10462656889558657))","([], np.float64(71.49622662551809))"
98,"([33, 64, 79, 114, 132, 173, 184, 243], np.float64(2.0155019283838316))","([], np.float64(73.39579858031287))","([33, 64, 79, 114, 132, 173, 184, 243], np.float64(0.060751827244532895))","([], np.float64(73.45701226218914))"
99,"([24, 49, 99, 104, 121, 123, 152, 195], np.float64(0.48715673629823913))","([121, 123], np.float64(60.59844247119774))","([24, 49, 99, 104, 121, 123, 152, 195], np.float64(0.03702992740533131))","([24, 121, 123], np.float64(49.36638815538365))"
