run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
44,"([23, 35, 67, 76, 100, 114, 116, 136, 138, 155, 156, 170, 195, 204, 248], np.float64(1.995955835518478))","([], np.float64(131.25289760800902))","([23, 35, 67, 76, 100, 114, 116, 136, 138, 155, 156, 170, 195, 204, 248], np.float64(0.15189866749062889))","([], np.float64(131.68594263282694))"
45,"([7, 11, 24, 31, 32, 71, 111, 134, 135, 137, 144, 174, 191, 199, 226], np.float64(0.5638290215251024))","([], np.float64(138.88333538726624))","([7, 11, 24, 31, 32, 71, 111, 134, 135, 137, 144, 174, 191, 199, 226], np.float64(0.40591712185206263))","([32, 71], np.float64(121.13604241370818))"
46,"([3, 48, 50, 62, 113, 122, 139, 169, 172, 215, 232], np.float64(115.55854802841414))","([50], np.float64(134.56495006510073))","([3, 22, 48, 50, 62, 65, 90, 112, 113, 152, 172, 197, 215, 232, 246], np.float64(0.4607062314095049))","([50], np.float64(134.62205725724624))"
47,"([5, 42, 68, 97, 125, 126, 138, 150, 152, 167, 175, 200, 228, 233, 245], np.float64(1.2784782203495568))","([], np.float64(131.94351463474646))","([5, 42, 68, 97, 125, 126, 138, 150, 152, 167, 175, 200, 228, 233, 245], np.float64(0.261693857597204))","([], np.float64(132.18541314531916))"
48,"([12, 20, 28, 74, 76, 94, 100, 111, 127, 163, 170, 194, 226, 229, 248], np.float64(2.642682188834422))","([], np.float64(132.3916251549498))","([12, 20, 28, 74, 76, 94, 100, 111, 127, 163, 170, 194, 226, 229, 248], np.float64(0.15047134138411647))","([12], np.float64(130.86205629504042))"
49,"([5, 35, 38, 79, 98, 103, 117, 118, 136, 145, 153, 191, 233, 240], np.float64(96.73803007097906))","([], np.float64(133.58272385220133))","([5, 32, 35, 37, 77, 79, 103, 117, 118, 136, 179, 191, 225, 236, 240], np.float64(0.3364082152097579))","([], np.float64(133.32725522080082))"
50,"([2, 8, 10, 32, 43, 50, 89, 152, 154, 179, 194, 212, 245], np.float64(102.9955311185836))","([], np.float64(134.5456767035174))","([8, 10, 30, 32, 43, 50, 52, 60, 85, 89, 152, 154, 179, 187, 245], np.float64(0.6300011435556617))","([], np.float64(134.76139439334437))"
51,"([5, 23, 40, 51, 72, 74, 103, 121, 126, 131, 154, 189, 208, 210, 242, 247], np.float64(7.132206193721486))","([], np.float64(126.29664631183014))","([5, 23, 40, 51, 72, 74, 103, 126, 131, 154, 189, 208, 210, 242, 247], np.float64(0.2769353957031866))","([247], np.float64(127.00110320909002))"
52,"([0, 15, 39, 51, 56, 78, 81, 85, 87, 105, 119, 150, 151, 169, 225], np.float64(2.2020836595568847))","([], np.float64(139.6358768401537))","([0, 15, 39, 51, 56, 78, 81, 85, 87, 105, 119, 150, 151, 169, 225], np.float64(0.2981827750904597))","([56, 150], np.float64(134.84677537016327))"
53,"([4, 47, 53, 64, 74, 103, 108, 113, 117, 180, 188, 212, 223, 231, 247], np.float64(2.059881025810519))","([], np.float64(129.2517733810382))","([4, 47, 53, 64, 74, 103, 108, 113, 117, 180, 188, 212, 223, 231, 247], np.float64(0.4274173240751798))","([64], np.float64(129.12572646930374))"
54,"([15, 36, 58, 91, 106, 110, 123, 131, 148, 161, 201, 205, 230, 236], np.float64(118.06360917273079))","([], np.float64(135.7903581176135))","([5, 15, 40, 67, 74, 77, 89, 123, 131, 148, 166, 205, 230, 235, 236], np.float64(0.5011235204427351))","([], np.float64(135.813478039713))"
55,"([20, 82, 91, 120, 200, 220, 221, 228, 246], np.float64(134.07927032033345))","([], np.float64(134.79254625432165))","([20, 53, 54, 73, 74, 80, 86, 101, 118, 120, 131, 200, 206, 228, 246, 248], np.float64(67.77243580070973))","([228], np.float64(122.00696991526938))"
56,"([8, 45, 80, 84, 112, 150, 177, 182, 211, 219, 233, 245], np.float64(111.30407816638832))","([], np.float64(134.91588015497527))","([47, 80, 81, 112, 128, 134, 150, 177, 182, 183, 211, 245], np.float64(84.99195828052126))","([], np.float64(135.16671644969185))"
57,"([8, 10, 17, 40, 59, 109, 129, 143, 154, 155, 176, 177, 193, 197, 201, 208, 233], np.float64(161.05847323464357))","([143], np.float64(128.351612375365))","([1, 17, 36, 45, 59, 62, 73, 129, 143, 169, 180, 201, 204, 215, 236], np.float64(0.23386909669600603))","([143, 169], np.float64(120.61270693174312))"
58,"([6, 11, 30, 44, 71, 84, 98, 131, 134, 159, 205, 214, 216, 239, 243], np.float64(109.18221830574012))","([159], np.float64(135.858958332023))","([6, 22, 30, 57, 71, 98, 134, 147, 159, 174, 193, 210, 239, 243, 244], np.float64(0.43175178893590327))","([159, 239], np.float64(120.63135922672309))"
59,"([18, 40, 44, 63, 79, 90, 108, 112, 123, 184, 198, 199, 217], np.float64(93.08018838469442))","([63], np.float64(141.054702557584))","([40, 63, 72, 79, 86, 90, 108, 112, 115, 124, 153, 198, 199, 200, 217], np.float64(0.20371061049505995))","([63], np.float64(135.25820697432653))"
60,"([28, 53, 61, 69, 90, 97, 98, 137, 191, 204, 205, 206, 208, 234, 247], np.float64(3.2704333306177293))","([], np.float64(136.61203641470226))","([28, 53, 61, 69, 90, 97, 98, 137, 191, 204, 205, 206, 208, 234, 247], np.float64(0.24324188224071178))","([], np.float64(136.14608878724906))"
61,"([6, 9, 27, 43, 62, 99, 121, 127, 139, 153, 156, 188, 226, 229], np.float64(46.47685964361994))","([], np.float64(121.88806195824367))","([9, 43, 62, 74, 99, 127, 139, 153, 156, 188, 226, 229, 243], np.float64(59.653510740950075))","([127], np.float64(118.71418125158385))"
62,"([30, 94, 108, 124, 135, 155, 183, 192, 229, 234, 246], np.float64(63.128400396543746))","([], np.float64(134.09516466019193))","([13, 30, 44, 61, 94, 108, 122, 124, 135, 155, 191, 192, 229, 234, 246], np.float64(0.30632250516600196))","([94], np.float64(133.05222191285773))"
63,"([34, 41, 47, 49, 61, 86, 88, 98, 108, 181, 193, 202, 205, 247, 248], np.float64(1.5240356051190402))","([], np.float64(131.07852136784064))","([34, 41, 47, 49, 61, 86, 88, 98, 108, 181, 193, 202, 205, 247, 248], np.float64(0.16847923502616893))","([], np.float64(131.26764758541702))"
64,"([24, 32, 41, 67, 73, 80, 99, 102, 106, 112, 128, 183, 228, 238, 245], np.float64(0.46965108352885315))","([102], np.float64(136.95236722296767))","([24, 32, 41, 67, 73, 80, 99, 102, 106, 112, 128, 183, 228, 238, 245], np.float64(0.42663133936389247))","([102, 131], np.float64(149.7900123373269))"
65,"([27, 30, 41, 53, 84, 95, 96, 117, 120, 139, 216, 218, 231, 233, 246], np.float64(0.8163638696666571))","([], np.float64(140.49686629971004))","([27, 30, 41, 53, 84, 95, 96, 117, 120, 139, 216, 218, 231, 233, 246], np.float64(0.16779419994814088))","([30, 96], np.float64(136.36117238999194))"
66,"([19, 27, 29, 34, 76, 95, 99, 116, 119, 125, 148, 155, 170, 229, 236], np.float64(1.7289725192651904))","([], np.float64(134.84035872774805))","([19, 27, 29, 34, 76, 95, 99, 116, 119, 125, 148, 155, 170, 229, 236], np.float64(0.23770894613243074))","([119, 170, 229], np.float64(123.90187162491483))"
67,"([0, 17, 35, 41, 90, 98, 132, 134, 144, 157, 214], np.float64(122.63874518039967))","([], np.float64(137.021896560261))","([25, 35, 41, 42, 49, 70, 83, 98, 109, 134, 144, 157, 169, 173, 181, 184], np.float64(0.3836137340237207))","([157], np.float64(134.95936215652875))"
68,"([7, 24, 32, 54, 57, 81, 101, 116, 117, 143, 164, 183, 193, 195, 197, 223], np.float64(144.7950709610412))","([], np.float64(128.99710254437463))","([6, 7, 24, 32, 57, 71, 101, 116, 132, 143, 164, 183, 193, 195], np.float64(59.3575038143556))","([], np.float64(129.04118521395327))"
69,"([2, 7, 30, 51, 64, 67, 73, 128, 138, 141, 176, 194, 198, 219, 239], np.float64(0.5581159404276472))","([2, 138], np.float64(128.64440940976277))","([2, 7, 30, 51, 64, 67, 73, 128, 138, 141, 176, 194, 198, 219, 239], np.float64(0.45857234989764256))","([2, 138], np.float64(128.79478840783108))"
70,"([0, 4, 17, 42, 81, 87, 98, 115, 153, 154, 160, 181, 202, 224, 236, 242], np.float64(93.36003989892636))","([], np.float64(143.25902178025055))","([0, 4, 8, 17, 42, 81, 87, 90, 136, 160, 181, 187, 224, 225, 242], np.float64(0.5720753139449292))","([], np.float64(142.94654867255977))"
71,"([37, 75, 85, 100, 103, 126, 132, 144, 161, 172, 175, 193, 195, 205, 206, 216, 219, 243], np.float64(2.9702064054055026))","([193, 243], np.float64(174.18504922875326))","([37, 75, 100, 103, 132, 144, 161, 172, 175, 195, 205, 206, 216, 219, 243], np.float64(0.41305824181206807))","([193, 243], np.float64(171.8555639408661))"
72,"([3, 17, 33, 37, 110, 111, 113, 131, 191, 208, 210], np.float64(166.1282042695619))","([], np.float64(161.23608556690994))","([3, 13, 14, 33, 37, 45, 71, 102, 113, 168, 175, 191, 202, 212, 224, 231], np.float64(0.5941390496923478))","([], np.float64(160.33944224560733))"
73,"([8, 9, 32, 63, 65, 81, 147, 149, 164, 177, 181, 198, 202, 218, 246], np.float64(0.8307799084390486))","([], np.float64(143.5695896170354))","([8, 9, 32, 63, 65, 81, 147, 149, 164, 177, 181, 198, 202, 218, 246], np.float64(0.2566010863862203))","([], np.float64(143.66842989308464))"
74,"([6, 21, 43, 55, 73, 82, 83, 87, 127, 160, 184, 192, 207, 217, 233], np.float64(59.94455311191545))","([], np.float64(125.31174261784301))","([6, 21, 46, 55, 73, 82, 127, 160, 184, 192, 193, 207, 218, 233, 243], np.float64(0.15774616312302595))","([6], np.float64(120.73786285831171))"
75,"([6, 48, 105, 110, 120, 131, 143, 144, 147, 150, 151, 152, 177, 210, 231, 247], np.float64(128.83666178453592))","([], np.float64(137.96991348247292))","([6, 77, 105, 110, 118, 126, 131, 134, 143, 144, 152, 155, 186, 201, 216], np.float64(0.23672357171745675))","([143], np.float64(127.99965046199507))"
76,"([11, 17, 28, 67, 77, 115, 127, 154, 171, 176, 180, 194, 201, 241, 242], np.float64(2.2998328024287815))","([], np.float64(144.8346345615972))","([11, 17, 28, 67, 77, 115, 127, 154, 171, 176, 180, 194, 201, 241, 242], np.float64(0.2618449851938102))","([171], np.float64(139.4483772634797))"
77,"([3, 7, 32, 40, 52, 77, 94, 108, 220, 246], np.float64(113.51828747589347))","([], np.float64(137.50699739827192))","([1, 3, 7, 10, 23, 32, 52, 58, 85, 109, 181, 183, 196, 220, 246], np.float64(0.7320964092447428))","([], np.float64(137.9449561327638))"
78,"([11, 20, 40, 42, 62, 122, 128, 129, 141, 147, 163, 167, 170, 193, 209], np.float64(1.5929388286947852))","([], np.float64(128.18517577229505))","([11, 20, 40, 42, 62, 122, 128, 129, 141, 147, 163, 167, 170, 193, 209], np.float64(0.2627083623659595))","([], np.float64(128.4168424287442))"
79,"([29, 41, 63, 66, 67, 77, 94, 100, 118, 150, 165, 174, 175, 195, 205, 241], np.float64(2.1944176793418566))","([], np.float64(129.3750732777526))","([29, 41, 63, 66, 67, 77, 94, 100, 118, 165, 174, 175, 195, 205, 241], np.float64(0.26066784469870974))","([94], np.float64(124.63691060076583))"
80,"([13, 17, 19, 30, 53, 68, 118, 120, 132, 143, 177, 183, 187, 189, 223], np.float64(1.3271657064822011))","([], np.float64(140.6873393092408))","([13, 17, 19, 30, 53, 68, 118, 120, 132, 143, 177, 183, 187, 189, 223], np.float64(0.28028081988262377))","([143], np.float64(127.11234585796194))"
81,"([13, 28, 66, 87, 111, 126, 140, 144, 153, 172, 187, 198, 200, 224], np.float64(42.74768776831344))","([], np.float64(140.6699497121064))","([13, 27, 28, 55, 66, 87, 111, 126, 140, 153, 172, 187, 198, 200, 224], np.float64(0.33626260234596883))","([], np.float64(141.29533818126484))"
82,"([0, 32, 41, 45, 92, 94, 173, 174, 181, 190, 208, 210, 222, 232, 247], np.float64(117.9943648981208))","([], np.float64(142.756613360982))","([28, 32, 34, 45, 59, 78, 94, 132, 135, 184, 190, 208, 210, 222, 232], np.float64(0.1759861235275713))","([], np.float64(143.37406467155793))"
83,"([1, 3, 12, 34, 71, 82, 119, 139, 145, 148, 193, 196, 212, 237, 241], np.float64(1.5073588689452144))","([71], np.float64(126.47033474471205))","([1, 3, 12, 34, 71, 82, 119, 139, 145, 148, 193, 196, 212, 237, 241], np.float64(0.5390554852672058))","([71], np.float64(126.15072972754884))"
84,"([9, 12, 25, 50, 60, 74, 114, 122, 176, 230, 233], np.float64(170.89096563313458))","([], np.float64(141.71902797621888))","([7, 27, 43, 50, 66, 83, 84, 122, 141, 152, 161, 176, 187, 191, 216, 233], np.float64(0.5112991359027319))","([], np.float64(141.91180850213212))"
85,"([29, 67, 76, 82, 86, 101, 104, 176, 185, 188, 194, 204, 220, 240, 248], np.float64(106.52868882787382))","([], np.float64(143.3744373766975))","([41, 44, 47, 48, 62, 67, 82, 86, 104, 155, 185, 204, 217, 220, 240], np.float64(0.21476750285745452))","([86], np.float64(133.09436690507601))"
86,"([3, 14, 37, 78, 117, 136, 146, 150, 175, 178, 181, 206, 208, 211, 249], np.float64(0.8921341982561475))","([], np.float64(151.56680889622956))","([3, 14, 37, 78, 117, 136, 146, 150, 175, 178, 181, 206, 208, 211, 249], np.float64(0.25420589007491684))","([], np.float64(150.75546474337492))"
87,"([17, 57, 70, 89, 125, 130, 143, 151, 173, 236, 244], np.float64(170.9312689268051))","([], np.float64(135.9507159782982))","([12, 26, 50, 57, 68, 82, 94, 143, 148, 151, 155, 205, 221, 236, 244], np.float64(0.23951811505835507))","([143], np.float64(130.19896463474834))"
88,"([4, 11, 58, 63, 97, 99, 125, 159, 161, 173, 176, 191, 208, 217, 244, 248], np.float64(95.29389827764075))","([], np.float64(144.68703938084212))","([4, 26, 58, 63, 77, 97, 99, 174, 191, 205, 208, 214, 217, 222, 244], np.float64(0.22454541283808563))","([], np.float64(144.2513026000809))"
89,"([6, 54, 86, 93, 100, 117, 127, 186, 190, 195, 199, 211, 214, 231, 247], np.float64(1.697189649676814))","([93], np.float64(137.6538153065567))","([6, 54, 86, 93, 100, 117, 127, 186, 190, 195, 199, 211, 214, 231, 247], np.float64(0.32158896233505563))","([93], np.float64(131.13887349356943))"
