run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
24,"([9, 13, 37, 56, 108, 111, 115, 126, 170, 190, 192, 228], np.float64(94.25726474461071))","([], np.float64(106.78157980125266))","([9, 13, 24, 40, 43, 108, 115, 121, 126, 129, 162, 170, 190], np.float64(0.2370656591108613))","([190], np.float64(98.84620026418237))"
25,"([13, 35, 57, 63, 90, 92, 94, 96, 102, 111, 119, 146, 241], np.float64(0.9663817740385272))","([], np.float64(142.6501608543336))","([13, 35, 57, 63, 90, 92, 94, 96, 102, 111, 119, 146, 241], np.float64(0.10745495231584878))","([], np.float64(141.92106439701746))"
26,"([70, 71, 74, 75, 135, 140, 143, 146, 166, 204, 205, 216, 242], np.float64(2.509176196068725))","([], np.float64(114.96477140930621))","([70, 71, 74, 75, 135, 140, 143, 146, 166, 204, 205, 216, 242], np.float64(0.36523553453028534))","([], np.float64(115.2477763875283))"
27,"([3, 36, 72, 78, 120, 174, 178, 183, 200, 214, 233, 243, 245], np.float64(22.33418721822642))","([], np.float64(117.36328755477321))","([3, 36, 72, 120, 174, 178, 183, 200, 214, 216, 233, 243, 245], np.float64(0.38518195630942614))","([], np.float64(117.07090246965453))"
28,"([2, 24, 85, 86, 87, 89, 99, 120, 141, 153, 169, 204, 205], np.float64(2.939365973074788))","([], np.float64(118.86418809607433))","([2, 24, 85, 86, 87, 89, 99, 120, 141, 153, 169, 204, 205], np.float64(0.21018726649389918))","([], np.float64(119.11483429028617))"
29,"([6, 15, 39, 42, 73, 109, 112, 227], np.float64(83.71618824837033))","([15], np.float64(123.86808483992793))","([6, 15, 39, 42, 73, 102, 112, 152, 168, 206, 227, 238, 248], np.float64(0.1994665786273141))","([15, 39, 42], np.float64(102.93101224566122))"
30,"([12, 27, 61, 68, 71, 96, 153, 156, 170, 184, 189, 213, 244], np.float64(0.9450945719882782))","([], np.float64(113.86677131963913))","([12, 27, 61, 68, 71, 96, 153, 156, 170, 184, 189, 213, 244], np.float64(0.34985126966506724))","([], np.float64(114.08603165645849))"
31,"([24, 32, 44, 138, 159, 162, 164, 172, 192, 195, 207, 235, 238], np.float64(0.4810920558361794))","([], np.float64(110.1752112742246))","([24, 32, 44, 138, 159, 162, 164, 172, 192, 195, 207, 235, 238], np.float64(0.46931939834657205))","([32, 44], np.float64(100.83046999830779))"
32,"([1, 3, 16, 25, 67, 72, 78, 94, 130, 179, 205, 233, 236], np.float64(2.2628111966046163))","([], np.float64(119.94690190204646))","([1, 3, 16, 25, 67, 72, 78, 94, 130, 179, 205, 233, 236], np.float64(0.20117555514226684))","([78, 94], np.float64(104.603203981906))"
33,"([15, 35, 44, 68, 91, 111, 203, 248], np.float64(117.56750327173121))","([15], np.float64(118.81995769691927))","([15, 32, 35, 58, 59, 82, 88, 91, 100, 176, 220, 237, 248], np.float64(0.26978609687782684))","([15], np.float64(118.67444108595713))"
34,"([2, 37, 98, 117, 131, 181, 185, 239], np.float64(58.02161542467441))","([2], np.float64(114.34077708630336))","([2, 37, 81, 98, 107, 117, 131, 132, 181, 185, 189, 207, 239], np.float64(0.20777223331323935))","([2, 117, 131], np.float64(93.73790686412895))"
35,"([17, 59, 73, 91, 104, 109, 159, 171, 199, 216, 221, 245, 247], np.float64(0.3833463164142991))","([104, 221], np.float64(114.25190843862134))","([17, 59, 73, 91, 104, 109, 159, 171, 199, 216, 221, 245, 247], np.float64(0.1431047040726502))","([104, 221], np.float64(113.51555235026922))"
36,"([10, 22, 23, 36, 67, 97, 107, 108, 115, 137, 157, 206, 223], np.float64(3.00921877438893))","([], np.float64(118.92007474515512))","([10, 22, 23, 36, 67, 97, 107, 108, 115, 137, 157, 206, 223], np.float64(0.2865963192641458))","([], np.float64(119.21867750860777))"
37,"([11, 23, 27, 37, 46, 62, 72, 76, 87, 97, 220, 229, 236], np.float64(0.8213612366812689))","([], np.float64(108.10708885033688))","([11, 23, 27, 37, 46, 62, 72, 76, 87, 97, 220, 221, 229, 236], np.float64(0.44404451280291435))","([], np.float64(107.93755998202917))"
38,"([29, 69, 103, 104, 110, 125, 153, 161, 173, 194, 195, 215, 235], np.float64(2.7498193719209287))","([], np.float64(119.04310269296356))","([29, 69, 103, 104, 110, 125, 153, 161, 173, 194, 195, 215, 235], np.float64(0.14940364845005144))","([], np.float64(118.61076124040652))"
39,"([35, 54, 67, 77, 117, 148, 196, 200, 217, 227], np.float64(69.67221155768893))","([], np.float64(119.40030533506425))","([24, 25, 45, 54, 67, 77, 117, 146, 196, 200, 205, 217, 227], np.float64(0.081173618627101))","([77], np.float64(111.30872784243748))"
40,"([0, 46, 52, 65, 101, 107, 118, 138, 153, 155, 166, 207, 235], np.float64(3.9414642348957205))","([], np.float64(120.30023929548732))","([0, 46, 52, 65, 101, 107, 118, 138, 153, 155, 166, 207, 235], np.float64(0.0798463196995599))","([235], np.float64(102.5103624062936))"
41,"([53, 58, 110, 115, 139, 156, 164, 166, 179, 204, 205, 229, 242], np.float64(1.1135327750591906))","([], np.float64(121.63643626624881))","([53, 58, 110, 115, 139, 156, 164, 166, 179, 204, 205, 229, 242], np.float64(0.07655002513429449))","([], np.float64(121.91262143342584))"
42,"([10, 14, 15, 122, 123, 144, 162, 164, 221, 232, 249], np.float64(39.9917991418844))","([], np.float64(120.08390579479399))","([10, 14, 15, 107, 123, 144, 146, 162, 164, 208, 221, 232, 249], np.float64(0.09176677035068002))","([], np.float64(119.56045921831125))"
43,"([15, 67, 68, 83, 118, 131, 138, 142, 176, 217, 231, 245, 246], np.float64(1.9212413530549564))","([], np.float64(112.4886194821861))","([15, 46, 67, 68, 83, 118, 131, 138, 142, 176, 217, 231, 245, 246], np.float64(0.5386072440467922))","([15, 131, 231, 245], np.float64(85.38424340898564))"
44,"([3, 25, 87, 109, 133, 136, 143, 149, 177, 181, 191, 202, 210], np.float64(1.2127077033056737))","([202], np.float64(104.39215212289879))","([3, 25, 87, 109, 133, 136, 143, 149, 177, 181, 191, 202, 210], np.float64(0.13238004651177462))","([177, 202], np.float64(98.62309153358264))"
45,"([0, 13, 37, 66, 67, 87, 91, 94, 121, 149, 154, 198, 207], np.float64(1.7071936947071442))","([13, 37], np.float64(111.12658078189))","([0, 13, 37, 66, 67, 87, 91, 94, 121, 149, 154, 198, 207], np.float64(0.27984355982776343))","([13, 37], np.float64(109.50212751688355))"
46,"([3, 41, 95, 104, 108, 118, 130, 167, 172, 182, 191, 208, 237], np.float64(1.1922099948480622))","([], np.float64(114.22813706366323))","([3, 41, 95, 104, 108, 118, 130, 167, 172, 182, 191, 208, 237], np.float64(0.15931370973107623))","([], np.float64(113.7681879553347))"
47,"([5, 14, 38, 85, 94, 106, 114, 195, 202, 208, 235, 237, 244], np.float64(1.2619464778161689))","([], np.float64(134.03450152439635))","([5, 14, 38, 85, 94, 106, 114, 195, 202, 208, 235, 237, 244], np.float64(0.1993592809470455))","([], np.float64(134.4691140041273))"
48,"([40, 62, 65, 98, 100, 102, 119, 149, 172, 173, 189, 200, 217, 230], np.float64(2.602681160952119))","([], np.float64(114.2002124324485))","([40, 62, 65, 98, 100, 102, 119, 172, 173, 189, 200, 217, 230], np.float64(0.13914720909908118))","([102], np.float64(113.82332705089904))"
49,"([13, 25, 39, 53, 57, 105, 123, 136, 144, 179, 181, 240, 245], np.float64(1.1475547449589028))","([136], np.float64(123.55011903216477))","([13, 25, 39, 53, 57, 105, 123, 136, 144, 179, 181, 240, 245], np.float64(0.11986631758180612))","([136], np.float64(123.9765935222563))"
50,"([0, 2, 15, 19, 24, 31, 49, 70, 83, 84, 137, 199, 202], np.float64(2.3383991507439053))","([], np.float64(114.14128417248348))","([0, 2, 15, 19, 24, 31, 49, 70, 83, 84, 137, 199, 202], np.float64(0.1890057552476422))","([], np.float64(114.14582254292016))"
51,"([40, 57, 88, 105, 156, 164, 171, 175, 186, 195, 204, 231, 245], np.float64(1.197120811810053))","([], np.float64(118.19184445914225))","([40, 57, 88, 105, 156, 164, 171, 175, 186, 195, 204, 231, 245], np.float64(0.2509700622458741))","([88], np.float64(113.20334522655696))"
52,"([9, 27, 42, 67, 126, 142, 147, 173, 176], np.float64(109.57762229761524))","([147, 176], np.float64(102.93778128778231))","([5, 16, 22, 42, 67, 78, 109, 118, 123, 147, 176, 182, 227], np.float64(0.27639305664032815))","([67, 147, 176], np.float64(91.59827915586611))"
53,"([0, 18, 73, 82, 122, 126, 147, 164, 176, 178, 182, 210, 228], np.float64(1.9109324725274541))","([], np.float64(117.71050426081332))","([0, 18, 73, 82, 122, 126, 147, 164, 176, 178, 182, 210, 228], np.float64(0.17646393700977067))","([182], np.float64(111.9892405956082))"
54,"([5, 48, 65, 78, 81, 101, 111, 135, 137, 153, 175, 179, 205], np.float64(4.050118206855111))","([], np.float64(127.51854618887614))","([5, 48, 65, 78, 81, 101, 111, 135, 137, 153, 175, 179, 205], np.float64(0.23938701512618707))","([137], np.float64(122.19964097613178))"
55,"([9, 33, 42, 77, 90, 101, 142, 153, 154, 167, 168, 170, 218, 226], np.float64(1.3580896517219292))","([], np.float64(114.79110058846065))","([9, 33, 42, 77, 90, 101, 142, 153, 154, 167, 170, 218, 226], np.float64(0.4023991305025013))","([], np.float64(114.98983721828498))"
56,"([16, 29, 35, 51, 76, 123, 127, 129, 152, 161, 173, 198, 209], np.float64(2.2468844952205544))","([], np.float64(112.40999271955462))","([16, 29, 35, 51, 76, 123, 127, 129, 152, 161, 173, 198, 209], np.float64(0.1681205158191998))","([], np.float64(112.16912610318482))"
57,"([14, 31, 68, 97, 119, 149, 154, 167, 214, 217, 224, 234, 245], np.float64(1.1236255492798104))","([], np.float64(119.39745553853345))","([14, 31, 68, 97, 119, 149, 154, 167, 214, 217, 224, 234, 245], np.float64(0.47427280827458707))","([68, 217], np.float64(102.8418872450936))"
58,"([1, 7, 39, 58, 68, 76, 89, 131, 149, 183, 190], np.float64(69.36570610807655))","([], np.float64(116.18083324025326))","([1, 5, 17, 39, 54, 58, 68, 89, 126, 131, 148, 149, 183], np.float64(0.20949853054513065))","([], np.float64(116.19418076814802))"
59,"([5, 9, 61, 66, 69, 86, 107, 124, 127, 167, 207, 219], np.float64(46.13053890329215))","([], np.float64(129.74761089736984))","([5, 9, 61, 66, 69, 86, 107, 124, 167, 216, 219, 222, 228], np.float64(0.12303840971819636))","([], np.float64(130.13591297231224))"
60,"([11, 33, 58, 74, 76, 78, 142, 145, 193, 206, 207, 210, 227], np.float64(0.7663074720443609))","([], np.float64(110.58550071097089))","([11, 33, 58, 74, 76, 78, 142, 145, 193, 206, 207, 210, 227], np.float64(0.3431717124938531))","([], np.float64(110.5401837419977))"
61,"([18, 86, 139, 157, 162, 189, 204, 205, 206, 210, 224, 226, 237], np.float64(1.533372913321824))","([], np.float64(122.73151803593144))","([18, 86, 139, 157, 162, 189, 204, 205, 206, 210, 224, 226, 237], np.float64(0.49824320696250435))","([139, 157], np.float64(103.33408348039046))"
62,"([14, 33, 41, 45, 50, 52, 74, 82, 94, 96, 102, 188, 247], np.float64(3.084186278595618))","([41], np.float64(117.99603453184956))","([14, 33, 41, 45, 50, 52, 74, 82, 94, 96, 102, 188, 247], np.float64(0.17884914014340103))","([41, 96, 188], np.float64(99.87472064730746))"
63,"([6, 33, 50, 53, 69, 85, 90, 98, 122, 158, 159, 170, 246], np.float64(3.4406693420739556))","([], np.float64(126.59477683146201))","([6, 33, 50, 53, 69, 85, 90, 98, 122, 158, 159, 170, 246], np.float64(0.2323487207633213))","([85], np.float64(118.47669360139162))"
64,"([30, 85, 86, 91, 132, 144, 148, 174, 185, 223, 225, 240, 241], np.float64(2.4636539594751685))","([86], np.float64(114.81783239053728))","([30, 85, 86, 91, 132, 144, 148, 174, 185, 223, 225, 240, 241], np.float64(0.21666774334365016))","([86], np.float64(114.21400679168877))"
65,"([13, 25, 56, 63, 67, 77, 97, 118, 137, 149, 179, 182, 217], np.float64(1.4048821528424222))","([], np.float64(120.23873745924476))","([13, 25, 56, 63, 67, 77, 97, 118, 137, 149, 179, 182, 217], np.float64(0.22007518250694927))","([], np.float64(120.0346168465605))"
66,"([12, 27, 69, 85, 116, 130, 134, 144, 150, 169, 179, 211, 244], np.float64(2.943939634492678))","([], np.float64(121.08804691321447))","([12, 27, 69, 85, 116, 130, 134, 144, 150, 169, 179, 211, 244], np.float64(0.2074407585871733))","([], np.float64(121.36196897131508))"
67,"([10, 12, 14, 48, 60, 92, 109, 123, 158, 165, 181, 221, 236], np.float64(1.1469370487822539))","([], np.float64(124.20864572240927))","([10, 12, 14, 48, 60, 92, 109, 123, 158, 165, 181, 221, 236], np.float64(0.34566390960534393))","([], np.float64(124.43191712242874))"
68,"([6, 9, 40, 56, 69, 99, 100, 110, 152, 170, 244], np.float64(25.156809062531647))","([6, 110], np.float64(105.62026496865997))","([6, 9, 40, 56, 69, 99, 100, 110, 122, 152, 170, 176, 244], np.float64(0.10142804378944902))","([6, 110], np.float64(105.6696728449297))"
69,"([20, 73, 76, 91, 105, 138, 147, 168, 179, 204, 206, 213, 231], np.float64(2.099682287003278))","([], np.float64(114.59495228424917))","([20, 73, 76, 91, 105, 138, 147, 168, 179, 204, 206, 213, 231], np.float64(0.16405329457856113))","([], np.float64(114.25449431161267))"
70,"([8, 16, 17, 47, 61, 73, 103, 105, 120, 145, 194, 229, 239], np.float64(0.5248196656986265))","([], np.float64(115.42619031380795))","([8, 16, 17, 47, 61, 73, 103, 105, 120, 145, 194, 229, 239], np.float64(0.22134928700305978))","([], np.float64(115.81474500688783))"
71,"([14, 69, 85, 98, 101, 103, 106, 125, 148, 152, 156, 165, 196], np.float64(2.5018896430261446))","([106], np.float64(108.30556604018378))","([14, 69, 85, 98, 101, 103, 106, 125, 148, 152, 156, 165, 196], np.float64(0.4864684674130456))","([106, 113], np.float64(114.80569771291043))"
72,"([17, 38, 41, 44, 54, 138, 177, 184, 206, 213, 220, 227, 243], np.float64(3.9864253870070256))","([], np.float64(114.60270122260155))","([15, 17, 38, 41, 44, 54, 138, 177, 184, 206, 213, 220, 227, 243], np.float64(0.5644357204380652))","([44, 220], np.float64(105.42979342409194))"
73,"([5, 24, 55, 58, 63, 66, 76, 116, 129, 162, 174, 190, 211], np.float64(1.6710877893964624))","([], np.float64(119.82490500948562))","([5, 24, 55, 58, 63, 66, 76, 116, 129, 162, 174, 190, 211], np.float64(0.23963680234896606))","([], np.float64(119.5647564174748))"
74,"([71, 76, 124, 133, 135, 142, 143, 149, 172, 193, 197, 201, 248], np.float64(0.14947126412300127))","([71], np.float64(127.64034090364117))","([71, 76, 124, 133, 135, 142, 143, 149, 172, 193, 197, 201, 248], np.float64(0.04247189751386546))","([71], np.float64(128.8726456961577))"
75,"([22, 28, 65, 67, 72, 81, 106, 111, 119, 142, 177, 239, 247], np.float64(0.6622870324045964))","([], np.float64(113.18951976470555))","([22, 28, 65, 67, 72, 81, 106, 111, 119, 142, 177, 239, 247], np.float64(0.2855642238065151))","([72, 111, 247], np.float64(88.9391066134813))"
76,"([4, 19, 40, 42, 57, 81, 105, 118, 128, 182, 188, 213, 228], np.float64(1.0542185731739224))","([], np.float64(110.68186129425085))","([4, 19, 40, 42, 57, 81, 105, 118, 128, 182, 188, 213, 228], np.float64(0.19488284614705179))","([40], np.float64(109.26219432609261))"
77,"([13, 50, 57, 72, 93, 112, 131, 149, 163, 164, 209, 224, 245], np.float64(0.4936584799716789))","([], np.float64(116.31254660554116))","([13, 50, 57, 72, 93, 112, 131, 149, 163, 164, 209, 224, 245], np.float64(0.16984332061681473))","([], np.float64(116.43100119397702))"
78,"([33, 38, 41, 43, 51, 71, 76, 96, 118, 126, 133, 151, 181], np.float64(0.8149191419894763))","([], np.float64(126.1615861878808))","([33, 38, 41, 43, 51, 71, 76, 96, 118, 126, 133, 151, 181], np.float64(0.19454179909654068))","([], np.float64(125.72550483757662))"
79,"([3, 40, 82, 91, 115, 117, 125, 132, 138, 149, 154, 175, 238], np.float64(1.2830410129328067))","([], np.float64(119.43083399453273))","([3, 40, 82, 91, 115, 117, 125, 132, 138, 149, 154, 175, 238], np.float64(0.2205742034198223))","([], np.float64(119.18571946191939))"
80,"([28, 64, 85, 105, 107, 112, 120, 128, 129, 132, 156, 195, 197], np.float64(0.3874277777451262))","([], np.float64(113.43534110810526))","([28, 64, 85, 105, 107, 112, 120, 128, 129, 132, 156, 195, 197], np.float64(0.2159791297266376))","([195], np.float64(114.60650918539022))"
81,"([5, 8, 30, 43, 46, 48, 95, 117, 128, 155, 167, 208, 230], np.float64(1.0145393107131322))","([], np.float64(116.69684957780395))","([5, 8, 30, 43, 46, 48, 95, 117, 128, 155, 167, 208, 230], np.float64(0.3435028882689692))","([], np.float64(116.50837238765963))"
82,"([37, 55, 91, 93, 107, 109, 115, 133, 140, 184, 189, 201, 244], np.float64(1.3636217566286681))","([140], np.float64(106.08981501295722))","([37, 55, 91, 93, 107, 109, 115, 133, 140, 184, 189, 201, 244], np.float64(0.15892619092156518))","([140], np.float64(105.72677141031922))"
83,"([5, 7, 46, 80, 91, 118, 185, 192, 232, 248], np.float64(134.03239450285622))","([], np.float64(114.31799431502178))","([5, 25, 29, 46, 61, 76, 78, 109, 156, 182, 190, 192, 222], np.float64(0.3258204797596104))","([29], np.float64(108.05696374437821))"
84,"([20, 55, 59, 72, 73, 77, 82, 100, 123, 138, 165, 194, 223], np.float64(0.9360533092837044))","([], np.float64(111.21863604202456))","([20, 55, 59, 72, 73, 77, 82, 100, 123, 138, 165, 194, 223], np.float64(0.2793450705408749))","([], np.float64(111.19193109699408))"
85,"([29, 68, 76, 77, 79, 80, 104, 109, 166, 216], np.float64(108.58253949610197))","([166], np.float64(105.99974607129465))","([24, 46, 68, 77, 81, 104, 122, 139, 154, 159, 166, 191, 207], np.float64(0.18671787053307726))","([68, 166], np.float64(97.12774566252844))"
86,"([1, 33, 35, 84, 90, 105, 107, 108, 112, 120, 144, 214, 222], np.float64(2.9575187307223403))","([], np.float64(131.195145925153))","([1, 33, 35, 84, 90, 105, 107, 108, 112, 120, 144, 214, 222], np.float64(0.33638449976073137))","([], np.float64(131.63485666026105))"
87,"([7, 13, 15, 36, 47, 104, 119, 161, 199, 203, 214, 225, 244], np.float64(0.48503139907696524))","([13, 203], np.float64(108.7903804779084))","([7, 13, 15, 36, 47, 104, 119, 161, 199, 203, 214, 225, 244], np.float64(0.3246597008423393))","([13, 203], np.float64(108.57270442883048))"
88,"([42, 78, 86, 98, 101, 112, 127, 136, 142, 152, 201, 214, 234], np.float64(1.5520849937472467))","([], np.float64(115.8394460914878))","([42, 78, 86, 98, 101, 112, 127, 136, 142, 152, 201, 214, 234], np.float64(0.2090264574438766))","([], np.float64(116.01812263070187))"
89,"([4, 34, 81, 90, 91, 92, 93, 113, 155, 177, 198, 229, 245], np.float64(2.334437991079315))","([], np.float64(116.79807586138824))","([4, 34, 81, 90, 91, 92, 93, 113, 155, 177, 198, 229, 245], np.float64(0.3212279598325663))","([93], np.float64(115.39256007957397))"
90,"([43, 104, 142, 148, 150, 171, 175, 208, 225, 238, 240, 243, 247], np.float64(0.949979780424805))","([], np.float64(126.44077613893538))","([43, 104, 142, 148, 150, 171, 175, 208, 225, 238, 240, 243, 247], np.float64(0.39733731512601983))","([43, 175], np.float64(113.97980761997914))"
91,"([57, 75, 92, 110, 121, 127, 129, 159, 191, 200, 207, 235, 243], np.float64(1.1174556443853358))","([], np.float64(118.5597049604361))","([57, 75, 92, 110, 121, 127, 129, 159, 191, 200, 207, 235, 243], np.float64(0.40686715902232107))","([], np.float64(119.01775633219353))"
92,"([40, 49, 70, 102, 123, 125, 147, 151, 152, 224, 225, 227], np.float64(44.59412910886699))","([], np.float64(125.66478654424942))","([7, 40, 49, 70, 102, 123, 142, 147, 151, 162, 221, 224, 225, 227], np.float64(0.31551407042303065))","([], np.float64(125.55312754188147))"
93,"([3, 27, 34, 39, 75, 93, 101, 154, 172, 194, 212, 224, 247], np.float64(0.7155319984863777))","([], np.float64(114.46614191790391))","([3, 27, 34, 39, 75, 79, 93, 101, 154, 172, 194, 212, 224, 247], np.float64(0.6268454528418854))","([], np.float64(115.00146813312986))"
94,"([8, 18, 28, 44, 51, 61, 83, 86, 98, 109, 135, 199, 244], np.float64(3.205438060104058))","([86], np.float64(104.17294537056482))","([8, 18, 28, 44, 51, 61, 83, 86, 98, 109, 135, 199, 244], np.float64(0.1908398090629359))","([86], np.float64(104.1628307028792))"
95,"([20, 21, 30, 57, 84, 85, 103, 128, 158, 169, 227, 238, 249], np.float64(1.7094445301349162))","([], np.float64(121.4660585163511))","([20, 21, 30, 57, 84, 85, 103, 128, 158, 169, 227, 238, 249], np.float64(0.3994813945132583))","([], np.float64(121.53017300630923))"
