run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
0,[],[],[]
1,"[42, 208, 259]",[],[]
2,"[58, 286]",[],[]
3,[90],[],[]
4,"[142, 174, 232, 280]",[],[]
5,[157],[],[]
6,"[129, 226, 249]",[],[]
7,"[15, 27, 76, 135, 180]",[],[]
8,[17],[],[]
9,"[177, 179]",[],[]
10,"[153, 156]",[],[]
11,"[119, 227]",[],[]
12,[147],[],[]
13,"[10, 249, 264, 283]",[],[]
14,"[64, 142, 240]",[],[]
15,"[110, 217]",[217],[]
16,"[35, 188, 270]",[],[]
17,[],[],[]
18,[],[],[]
19,"[155, 163, 170]",[],[]
20,"[1, 133, 209]",[],[]
21,"[229, 291]",[],[]
22,"[54, 68, 143]",[],[]
23,[36],[],[]
24,[220],[],[]
25,"[74, 293]",[293],[]
26,"[210, 236, 237]",[],[]
27,[29],[],[]
28,"[22, 115, 188, 274]",[],[]
29,[172],[],[]
30,"[15, 296]",[],[]
31,"[60, 81, 129]",[],[]
32,"[13, 119, 191, 258, 266]",[],[]
33,[44],[],[]
34,"[61, 106, 107, 140]",[],[]
35,[179],[],[]
36,"[76, 199]",[],[]
37,[219],[],[]
38,[40],[],[]
39,"[214, 238]",[],[]
40,[110],[],[]
41,"[0, 44, 228]",[],[]
42,[157],[],[]
43,"[27, 199, 246]",[],[]
44,"[47, 73, 189]",[],[]
45,"[53, 174]",[],[]
46,"[74, 190]",[190],[]
47,"[130, 213]",[],[]
48,"[38, 118, 126, 199]",[],[]
49,"[136, 263, 266]",[],[]
50,"[213, 296]",[],[]
51,"[122, 238]",[],[]
52,[],[],[]
53,"[181, 256, 278]",[256],[]
54,"[26, 67, 247, 274]",[],[]
55,[191],[],[]
56,[73],[],[]
57,[],[],[]
58,"[98, 115, 184]",[],[]
59,"[65, 193]",[],[]
60,[],[],[]
61,"[69, 292]",[],[]
62,"[54, 55, 123]",[],[]
63,[204],[],[]
64,"[209, 224]",[],[]
65,"[145, 167, 180]",[],[]
66,[9],[],[]
67,[210],[],[]
68,"[116, 121, 187]",[],[]
69,[180],[],[]
70,"[71, 239]",[],[]
71,"[176, 211]",[176],[]
72,"[91, 137]",[],[]
73,"[162, 163]",[],[]
74,"[21, 212]",[],[]
75,"[89, 178]",[89],[]
76,"[37, 113]",[],[]
77,"[17, 76, 185]",[],[]
78,"[18, 96, 113, 203]",[],[]
79,[289],[],[]
80,[112],[],[]
81,[102],[],[]
82,[],[],[]
83,"[76, 108, 129, 243, 252, 263]",[],[]
84,"[56, 57, 233, 235]",[],[]
85,"[128, 184, 248, 270]",[],[]
86,"[63, 231]",[],[]
87,"[79, 125, 234, 240, 297]",[],[]
88,"[177, 212]",[],[]
89,"[14, 151]",[],[]
90,[268],[],[]
91,[],[],[]
92,"[60, 99]",[],[]
93,"[145, 293]",[],[]
94,"[105, 225]",[],[]
95,"[31, 135, 180, 284]",[135],[]
96,"[133, 149, 269]",[],[]
97,"[51, 135, 186]",[],[]
98,[229],[],[]
99,"[33, 94, 210]",[],[]
