run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
25,"([201], np.float64(0.10882203716587864))","([201], np.float64(0.1085406556543382))","([201], np.float64(0.008214093955984077))","([201], np.float64(0.007597405358489052))"
26,"([209], np.float64(0.041414126543637665))","([209], np.float64(0.033445185107195394))","([209], np.float64(0.02751194892664199))","([209], np.float64(0.025891236408391076))"
27,"([166], np.float64(0.05826895772947269))","([166], np.float64(0.020238483791383637))","([166], np.float64(0.02786410457428318))","([166], np.float64(0.029023498964624996))"
28,"([102], np.float64(0.00939326585133997))","([102], np.float64(0.0052544299964747375))","([102], np.float64(0.0005664748685327057))","([102], np.float64(0.0007580782031786158))"
29,"([20], np.float64(0.027826355443158056))","([20], np.float64(0.005413119854348886))","([20], np.float64(0.0009036180514089931))","([20], np.float64(0.0009220499906312408))"
30,"([60], np.float64(0.7200938142574183))","([60], np.float64(0.2097936008665207))","([60], np.float64(0.009577047337340926))","([60], np.float64(0.009405921414745716))"
31,"([21], np.float64(0.09919571988378827))","([21], np.float64(0.18560723634162601))","([21], np.float64(0.019828797202113016))","([21], np.float64(0.020148264071635297))"
32,"([245], np.float64(0.03247687847116743))","([245], np.float64(0.03577454523693281))","([245], np.float64(0.00977487653914073))","([245], np.float64(0.010490743905670926))"
33,"([175], np.float64(0.07689822757013347))","([175], np.float64(0.07879534727581287))","([175], np.float64(0.02108893525510583))","([175], np.float64(0.020532991140393114))"
34,"([125], np.float64(0.09063274914368402))","([125], np.float64(0.1062904591698115))","([125], np.float64(0.08413674389065717))","([125], np.float64(0.08414816317351641))"
35,"([13], np.float64(0.050574289035013105))","([13], np.float64(0.053884750076544835))","([13], np.float64(0.03646743749275452))","([13], np.float64(0.03638044588601403))"
36,"([148], np.float64(0.0269671662321899))","([148], np.float64(0.04976687556689382))","([148], np.float64(0.025240698465481735))","([148], np.float64(0.025177835869501543))"
37,"([162], np.float64(0.05881528122011112))","([162], np.float64(0.10002444791229431))","([162], np.float64(0.06065845083534153))","([162], np.float64(0.0627339887972895))"
38,"([48], np.float64(0.022870014316359738))","([48], np.float64(0.01422760776310777))","([48], np.float64(0.0024123935928611457))","([48], np.float64(0.002388908405404844))"
39,"([173], np.float64(0.01735527203260487))","([173], np.float64(0.01335222216938485))","([173], np.float64(0.005442593556516963))","([173], np.float64(0.004779168119480323))"
40,"([30], np.float64(0.0655202344032362))","([30], np.float64(0.06113215357133676))","([30], np.float64(0.010467928788404834))","([30], np.float64(0.009602184367517476))"
41,"([90], np.float64(0.07027362268927849))","([90], np.float64(0.08989432452953028))","([90], np.float64(0.034778400381233456))","([90], np.float64(0.03617121063651953))"
42,"([69], np.float64(0.059031219706335084))","([69], np.float64(0.08504080203186395))","([69], np.float64(0.044061621294908156))","([69], np.float64(0.04604830214332928))"
43,"([149], np.float64(0.08116666787230531))","([149], np.float64(0.08408849445305648))","([47, 149], np.float64(0.350215054419311))","([149], np.float64(0.0825075775263571))"
44,"([227], np.float64(0.053271558685053774))","([227], np.float64(0.03762358383836932))","([227], np.float64(0.03735758710871511))","([227], np.float64(0.03685153840153312))"
45,"([100], np.float64(0.06977546324238534))","([100], np.float64(0.12644707869084884))","([100], np.float64(0.053093944779187115))","([100], np.float64(0.054742971314689526))"
46,"([154], np.float64(0.009068945040969773))","([154], np.float64(0.0061700556744284825))","([154], np.float64(0.006216929704776106))","([154], np.float64(0.005672973426520408))"
47,"([39], np.float64(0.04923980496059626))","([39], np.float64(0.027051197693428237))","([39], np.float64(0.01512167955156854))","([39], np.float64(0.01591900521175507))"
48,"([154], np.float64(0.05251357596383957))","([154], np.float64(0.049895220294541444))","([154], np.float64(0.04713897455889515))","([154], np.float64(0.04850688393571933))"
49,"([168], np.float64(0.11081691748317854))","([168], np.float64(0.10855475737905772))","([168], np.float64(0.03869935512392773))","([168], np.float64(0.037874709281989286))"
50,"([45], np.float64(0.0335403917530883))","([45], np.float64(0.09036233089935936))","([45, 89], np.float64(0.28918161218271143))","([45], np.float64(0.017447074994103803))"
51,"([184], np.float64(0.07416107825138521))","([184], np.float64(0.11196700982322864))","([113, 184], np.float64(0.22279099084736048))","([113, 184], np.float64(0.2232270839828524))"
52,"([127], np.float64(0.023007028541848492))","([127], np.float64(0.02404805130407054))","([127], np.float64(0.014104572123575274))","([127], np.float64(0.013551520591659722))"
53,"([97], np.float64(0.022499127682796854))","([97], np.float64(0.01496038602706248))","([97], np.float64(0.013273811205480157))","([97], np.float64(0.012531944835081398))"
54,"([66], np.float64(0.00870098490053493))","([66], np.float64(0.003887941639548293))","([66], np.float64(0.00043086685693798316))","([66], np.float64(0.0006433522862021352))"
55,"([41], np.float64(0.04015513571275429))","([41], np.float64(0.021051069382174225))","([41], np.float64(0.020448457631672263))","([41], np.float64(0.019277036049336116))"
56,"([143], np.float64(0.06010335237724117))","([143], np.float64(0.03288598386941392))","([143], np.float64(0.04266868855227169))","([143], np.float64(0.04335123203821389))"
57,"([38], np.float64(0.06247630488660218))","([38], np.float64(0.2757798804554885))","([38], np.float64(0.05607284076687672))","([38], np.float64(0.05747689073441415))"
58,"([14], np.float64(0.09287275702093711))","([14], np.float64(0.08991438555159185))","([14], np.float64(0.027699658573884834))","([14], np.float64(0.0267885394795171))"
59,"([218], np.float64(0.14127916800381277))","([218], np.float64(0.3129733025256334))","([218], np.float64(0.002538231263279425))","([218], np.float64(0.0029692418898583394))"
60,"([88], np.float64(0.07186484615125453))","([88], np.float64(0.07070497262682142))","([88], np.float64(0.03926496051645854))","([88], np.float64(0.037925770129286974))"
61,"([193], np.float64(0.38803324571009123))","([193], np.float64(0.3892305069141655))","([193], np.float64(0.013285417411949354))","([193], np.float64(0.01409182740832172))"
62,"([82], np.float64(0.07852475044593107))","([82], np.float64(0.07418192545867254))","([82], np.float64(0.07377419701585862))","([82], np.float64(0.07516083700689657))"
63,"([188], np.float64(0.043212593610636944))","([188], np.float64(0.057126000342754106))","([188], np.float64(0.03815395375403162))","([188], np.float64(0.03931583205361247))"
64,"([53], np.float64(0.36746287671228284))","([53], np.float64(0.41527744386852944))","([53], np.float64(0.10433941758772988))","([53], np.float64(0.1050689442752749))"
65,"([97], np.float64(0.046281353534205816))","([97], np.float64(0.025511296320524787))","([97], np.float64(0.008012571495016281))","([97], np.float64(0.008423135324700194))"
66,"([114], np.float64(0.041930515395061436))","([114], np.float64(0.10776955755601582))","([114], np.float64(0.023963467434172814))","([114], np.float64(0.024816848026407216))"
67,"([7], np.float64(0.046991127059977655))","([7], np.float64(0.1407460479370974))","([7], np.float64(0.004830488605107264))","([7], np.float64(0.005104499047916224))"
68,"([137], np.float64(0.01120640316475318))","([137], np.float64(0.06510900812393404))","([137], np.float64(0.0020383597934316216))","([137], np.float64(0.001984293181178656))"
69,"([76], np.float64(0.08245758273254951))","([76], np.float64(0.10069389673622434))","([76], np.float64(0.0767079622925183))","([76], np.float64(0.07744841851259812))"
70,"([22], np.float64(0.2647987849474722))","([22], np.float64(0.03944406320345085))","([22], np.float64(0.008608578250839617))","([22], np.float64(0.008420785626364051))"
71,"([220], np.float64(0.09098758923001733))","([220], np.float64(0.07621146016929495))","([220], np.float64(0.060228232134472794))","([220], np.float64(0.06084917396620467))"
72,"([123], np.float64(0.17894497896979988))","([123], np.float64(0.14495229592769915))","([123], np.float64(0.14556305496103375))","([123], np.float64(0.14773194302369325))"
73,"([242], np.float64(0.06348007994195781))","([242], np.float64(0.1111981284943006))","([242], np.float64(0.049199817098996096))","([242], np.float64(0.04902475029266304))"
74,"([138], np.float64(0.02140294593460175))","([138], np.float64(0.012847485258745427))","([138], np.float64(0.006492467771118825))","([138], np.float64(0.006070866308312537))"
75,"([84], np.float64(0.09973728250868728))","([84], np.float64(0.12085478713638312))","([84], np.float64(0.012980378726879821))","([84], np.float64(0.013051876852147303))"
76,"([216], np.float64(0.046099506393275966))","([216], np.float64(0.12071398765401661))","([216], np.float64(0.02984801194602489))","([216], np.float64(0.028896324583334576))"
77,"([14], np.float64(0.07035907964930257))","([14], np.float64(0.08647582049362097))","([14], np.float64(0.06188771136491437))","([14], np.float64(0.0607730863794739))"
78,"([224], np.float64(0.040985095736406636))","([224], np.float64(0.0397258997083388))","([224], np.float64(0.01172789599419001))","([224], np.float64(0.011604579716582002))"
79,"([133], np.float64(0.05488156748321848))","([133], np.float64(0.03294390841471852))","([133], np.float64(0.03510715095135991))","([133], np.float64(0.03330623436960198))"
80,"([125], np.float64(0.09239397629590747))","([125], np.float64(0.07619831165369376))","([125], np.float64(0.08120619606279615))","([125], np.float64(0.07925299883613118))"
81,"([46], np.float64(0.05843692370663278))","([46], np.float64(0.04244046298143388))","([46], np.float64(0.032969371357821714))","([46, 73], np.float64(0.16224659567715186))"
82,"([67], np.float64(0.10021104704266376))","([67], np.float64(0.1572502174713421))","([67], np.float64(0.025134878969225005))","([67], np.float64(0.025865169931652957))"
83,"([83], np.float64(0.11746567381010425))","([83], np.float64(0.12425202275263919))","([83], np.float64(0.08605975261265646))","([83], np.float64(0.08518390941384309))"
84,"([169], np.float64(0.054249846439181765))","([169], np.float64(0.07452914218076448))","([169], np.float64(0.046350955889664966))","([169], np.float64(0.0476538674864624))"
85,"([50], np.float64(0.0421946117067502))","([50], np.float64(0.053062142233035285))","([50], np.float64(0.02081380322657602))","([50], np.float64(0.021370672732454587))"
86,"([140], np.float64(0.08922264737263653))","([140], np.float64(0.07994877077509054))","([140], np.float64(0.06786073351037344))","([140], np.float64(0.06635175131258783))"
87,"([49], np.float64(0.021770269199812935))","([49], np.float64(0.025796859853401386))","([49], np.float64(0.0043833011559056))","([49], np.float64(0.004646977349339901))"
88,"([76], np.float64(0.018042177426376958))","([76], np.float64(0.006949864373516826))","([76], np.float64(0.0014608554440851105))","([76], np.float64(0.0011543992361742821))"
89,"([192], np.float64(0.02709071522275618))","([192], np.float64(0.038476156472484695))","([192], np.float64(0.024928495244161752))","([192], np.float64(0.02383601842152946))"
90,"([140], np.float64(0.03465699814056391))","([140], np.float64(0.04431704412676998))","([140], np.float64(0.018427355860502766))","([140], np.float64(0.018904887081630094))"
91,"([209], np.float64(0.07608776039242215))","([209], np.float64(0.0764179142514293))","([209], np.float64(0.008346176338293917))","([209], np.float64(0.009144408947128887))"
92,"([184], np.float64(0.045626136195098074))","([184], np.float64(0.041769634941075114))","([184, 221], np.float64(0.17216197119116458))","([184, 221], np.float64(0.17299487648695366))"
93,"([72], np.float64(0.03786276198533787))","([72], np.float64(0.02337768873038327))","([72], np.float64(0.020387227326439595))","([72], np.float64(0.019757840221874132))"
94,"([139], np.float64(0.033111915293561445))","([139], np.float64(0.04464977283344179))","([139], np.float64(0.03025672902142626))","([139], np.float64(0.02934894724185159))"
95,"([21], np.float64(0.17256524788304375))","([21], np.float64(0.15367744040726006))","([21], np.float64(0.1316656518772324))","([21], np.float64(0.12839758341996663))"
96,"([90], np.float64(0.15685913571889387))","([90], np.float64(0.018854882516240894))","([90, 235], np.float64(0.36486197257211667))","([90], np.float64(0.008650039990892667))"
97,"([113], np.float64(0.02505952652582745))","([113], np.float64(0.036046819733869986))","([113], np.float64(0.0063958683666871675))","([113], np.float64(0.006891637109260432))"
98,"([16], np.float64(0.10182314431784963))","([16], np.float64(0.23844849364353138))","([16], np.float64(0.009767670157045596))","([16], np.float64(0.010448569033733465))"
99,"([27], np.float64(0.008064342368386618))","([27], np.float64(0.017313479390167495))","([27], np.float64(0.007044645095873775))","([27], np.float64(0.007297755180741475))"
