run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
10,"([12, 17, 65, 98, 104, 105, 124, 126, 189, 216, 217, 220, 233], np.float64(168.73993768857622))","([105], np.float64(167.0595860216336))","([12, 20, 22, 65, 87, 104, 105, 153, 166, 175, 180, 189, 198, 215, 216, 220, 227, 233, 235], np.float64(0.4104160868629003))","([105], np.float64(165.4698486935911))"
11,"([2, 8, 33, 55, 96, 108, 109, 110, 126, 139, 144, 168, 185, 192, 198, 219, 226, 231, 246], np.float64(2.4192208765975476))","([], np.float64(182.83573603427755))","([2, 8, 33, 55, 96, 108, 109, 110, 126, 139, 144, 168, 185, 192, 198, 219, 226, 231, 246], np.float64(0.7643572577601291))","([], np.float64(182.9828575153034))"
12,"([22, 31, 55, 57, 85, 101, 110, 115, 142, 157, 219, 236, 241], np.float64(132.80890740639006))","([], np.float64(187.62146565577495))","([0, 10, 22, 31, 55, 57, 64, 85, 101, 110, 142, 149, 150, 175, 219, 231, 236, 239, 246], np.float64(0.2596873374030083))","([], np.float64(187.32639373462536))"
13,"([1, 18, 24, 37, 39, 73, 77, 79, 98, 104, 125, 139, 167, 174, 188, 201, 203, 230], np.float64(141.96588280482362))","([], np.float64(159.1298507334194))","([18, 24, 37, 46, 66, 71, 73, 77, 79, 98, 99, 103, 104, 116, 125, 132, 139, 140, 145, 158, 177, 187, 188, 203, 244], np.float64(52.15329734355472))","([139, 188, 203], np.float64(142.6128898019714))"
14,"([7, 13, 30, 32, 41, 89, 102, 105, 108, 123, 125, 189, 193, 247], np.float64(169.95087955680893))","([], np.float64(170.74343271009357))","([13, 23, 37, 41, 48, 61, 92, 102, 108, 123, 125, 132, 135, 137, 142, 152, 189, 193, 200, 213, 232], np.float64(51.626236505593724))","([189], np.float64(159.9174424669607))"
15,"([0, 24, 42, 65, 71, 105, 119, 136, 140, 150, 168, 176, 194, 213], np.float64(106.12418012830999))","([], np.float64(177.67999535965302))","([0, 17, 22, 24, 29, 42, 54, 65, 70, 71, 78, 93, 105, 119, 131, 136, 140, 150, 176, 194, 213], np.float64(66.4488282525855))","([42], np.float64(180.56820740458727))"
16,"([55, 62, 94, 141, 147, 161, 167, 174, 178, 184, 190, 192, 220, 221, 222, 241, 248], np.float64(193.61164259209116))","([], np.float64(173.18266655073256))","([10, 13, 40, 55, 77, 91, 122, 167, 174, 184, 192, 194, 198, 199, 220, 224, 239, 241, 248], np.float64(0.5316979480454004))","([], np.float64(173.04089167704532))"
17,"([55, 56, 85, 208, 242], np.float64(180.1364069962036))","([], np.float64(180.5388698371299))","([2, 22, 41, 55, 56, 59, 73, 87, 97, 101, 106, 117, 128, 137, 142, 163, 176, 185, 206, 208, 217, 218, 242], np.float64(115.76790187963984))","([], np.float64(180.08199241104384))"
18,"([2, 8, 13, 14, 26, 29, 33, 68, 82, 91, 93, 127, 128, 149, 181, 190, 213, 217, 231, 240], np.float64(78.81491192760441))","([], np.float64(187.48243328327453))","([2, 8, 13, 14, 26, 29, 33, 46, 91, 93, 122, 127, 128, 181, 190, 213, 214, 217, 249], np.float64(0.36324491230787703))","([68], np.float64(219.3094842491524))"
19,"([19, 35, 36, 71, 73, 75, 94, 98, 114, 137, 146, 147, 153, 156, 160, 177, 180, 181, 190], np.float64(0.6325883942953526))","([], np.float64(179.91761862665916))","([19, 35, 36, 71, 73, 75, 94, 98, 114, 131, 137, 146, 147, 153, 156, 160, 177, 180, 181, 190], np.float64(0.7001582708657454))","([94, 160], np.float64(191.34933491140112))"
20,"([18, 31, 56, 63, 72, 91, 93, 95, 98, 107, 112, 118, 119, 169, 205, 211, 213, 237], np.float64(56.40413240645959))","([], np.float64(180.80553395631532))","([6, 22, 48, 56, 63, 72, 91, 93, 95, 98, 107, 118, 119, 169, 205, 211, 213, 237], np.float64(54.582018249418056))","([211], np.float64(171.94500182266663))"
21,"([15, 20, 36, 50, 55, 58, 66, 82, 93, 122, 128, 205, 225], np.float64(202.431425414204))","([], np.float64(178.6867389988302))","([3, 15, 20, 24, 36, 38, 50, 55, 58, 66, 93, 122, 123, 127, 137, 149, 150, 158, 181, 194, 207, 209, 211, 213, 225], np.float64(176.0490342398312))","([], np.float64(178.44183371712185))"
22,"([15, 20, 47, 55, 67, 123, 124, 133, 146, 151, 180, 195, 199, 204, 239, 241], np.float64(280.5569413587146))","([], np.float64(162.43780281640585))","([2, 23, 27, 33, 47, 58, 67, 91, 98, 126, 132, 133, 147, 164, 165, 171, 172, 176, 195], np.float64(0.4274006507439726))","([], np.float64(162.437634955355))"
23,"([22, 48, 64, 80, 117, 120, 124, 135, 149, 153, 159, 166, 217], np.float64(214.1822036411695))","([], np.float64(173.96783750395983))","([4, 35, 53, 64, 79, 108, 117, 124, 130, 131, 135, 149, 153, 155, 171, 172, 184, 198, 204], np.float64(0.421957849483784))","([], np.float64(173.87560890470772))"
24,"([15, 23, 29, 33, 45, 52, 55, 65, 69, 98, 106, 128, 139, 165, 180, 181, 182, 206, 235], np.float64(2.3492804558370364))","([], np.float64(176.24202344583023))","([15, 23, 29, 33, 45, 52, 55, 65, 69, 98, 106, 128, 139, 165, 180, 181, 182, 206, 235], np.float64(0.2934829284295198))","([], np.float64(175.54867063623232))"
25,"([6, 72, 85, 131, 135, 147, 155, 169, 173, 174, 195, 198, 236, 248], np.float64(181.01338243912457))","([], np.float64(171.712452536891))","([6, 22, 34, 67, 85, 91, 96, 115, 125, 135, 144, 149, 150, 159, 169, 173, 207, 236, 248], np.float64(0.45913353407325813))","([], np.float64(172.1645568632793))"
26,"([0, 7, 21, 32, 35, 38, 46, 51, 82, 85, 119, 152, 153, 180, 185, 247], np.float64(235.67955640619417))","([], np.float64(182.02728728652787))","([0, 9, 21, 32, 35, 38, 40, 51, 53, 112, 118, 119, 124, 133, 144, 185, 189, 247, 249], np.float64(66.10631079223805))","([], np.float64(181.48063654110265))"
27,"([11, 13, 40, 42, 49, 92, 112, 115, 152, 170, 177, 187, 193, 212, 244], np.float64(142.52589458277447))","([], np.float64(172.84617400895974))","([11, 13, 14, 30, 40, 42, 49, 62, 92, 111, 115, 142, 143, 152, 153, 161, 168, 170, 177, 187, 205, 212, 240, 243], np.float64(140.35999115597983))","([13], np.float64(169.37415918781846))"
28,"([23, 31, 33, 47, 51, 87, 102, 142, 158, 168, 176, 185, 186, 187, 193, 196, 204, 212, 225], np.float64(114.64076162210546))","([], np.float64(169.04499188566604))","([1, 31, 47, 51, 65, 87, 133, 142, 145, 158, 176, 181, 185, 186, 187, 196, 204, 212, 247], np.float64(0.42972742493195076))","([], np.float64(169.13104943574325))"
29,"([15, 29, 73, 74, 79, 88, 123, 131, 135, 167, 171, 184, 224, 226], np.float64(200.331666635385))","([], np.float64(171.50423851900229))","([48, 56, 73, 79, 88, 93, 112, 113, 114, 117, 123, 131, 135, 171, 224, 226], np.float64(89.7634832177453))","([], np.float64(171.23231807143367))"
30,"([12, 17, 27, 35, 41, 72, 101, 113, 122, 125, 134, 174, 208, 231], np.float64(147.71738267608137))","([], np.float64(179.99319980292887))","([11, 12, 16, 17, 27, 41, 67, 68, 101, 113, 119, 125, 130, 134, 144, 148, 149, 178, 208], np.float64(0.4655321667068515))","([], np.float64(180.93297942096262))"
31,"([13, 17, 30, 39, 52, 54, 62, 71, 81, 82, 109, 162, 175, 192, 209, 228], np.float64(169.16392858650906))","([], np.float64(169.83314940297865))","([1, 13, 17, 39, 52, 60, 71, 82, 106, 131, 163, 166, 175, 184, 192, 202, 209], np.float64(36.82061502553284))","([], np.float64(169.99483834469564))"
32,"([1, 27, 30, 35, 38, 42, 52, 65, 94, 97, 103, 119, 177, 178, 238, 249], np.float64(199.8292606511326))","([], np.float64(168.97203857577375))","([23, 27, 38, 47, 65, 86, 94, 101, 119, 156, 158, 163, 168, 213, 214, 216, 220, 238, 249], np.float64(0.32256136557979165))","([], np.float64(168.5226748906716))"
33,"([9, 83, 87, 99, 102, 112, 135, 140, 156, 157, 183, 212, 225, 230, 242, 245], np.float64(114.97746663423572))","([], np.float64(182.57667793435883))","([9, 10, 22, 37, 71, 83, 87, 98, 99, 112, 140, 155, 156, 157, 183, 219, 223, 242, 245], np.float64(0.3562275859734925))","([], np.float64(181.9762653900044))"
34,"([5, 8, 9, 42, 60, 62, 124, 130, 135, 143, 153, 179, 228, 229, 232, 244], np.float64(133.69149542042248))","([], np.float64(181.3091560691464))","([4, 5, 8, 9, 31, 35, 42, 60, 62, 81, 99, 124, 130, 138, 179, 194, 199, 219, 228, 229, 232], np.float64(95.40317795948148))","([], np.float64(180.5961994599686))"
35,"([12, 32, 49, 86, 96, 98, 104, 125, 131, 167, 171, 191, 210, 211], np.float64(144.9783436824837))","([], np.float64(168.7627208490403))","([35, 39, 49, 58, 62, 90, 98, 113, 115, 124, 125, 126, 143, 161, 171, 204, 211], np.float64(103.79736818936426))","([125], np.float64(166.15259227800072))"
36,"([8, 13, 26, 45, 61, 89, 96, 108, 115, 119, 132, 147, 151, 185, 189, 193, 204, 225, 230], np.float64(185.63778918741707))","([], np.float64(179.89368774648935))","([1, 5, 7, 13, 20, 26, 39, 59, 61, 81, 83, 87, 96, 147, 160, 178, 179, 185, 189], np.float64(0.2899121982205527))","([26], np.float64(182.69540698496985))"
37,"([7, 11, 35, 41, 72, 74, 99, 101, 114, 124, 130, 135, 178, 195, 197, 200, 233, 238, 245], np.float64(207.38230862238998))","([], np.float64(203.2869429678778))","([7, 29, 34, 35, 41, 56, 74, 75, 80, 97, 99, 101, 114, 126, 130, 133, 177, 178, 197, 200, 208, 226, 233, 245], np.float64(108.8944515707793))","([], np.float64(204.27588272811903))"
38,"([59, 64, 69, 82, 106, 111, 124, 141, 150, 172, 185, 191, 214, 220, 231, 245], np.float64(125.69114496606076))","([], np.float64(165.7215286035476))","([49, 50, 64, 65, 69, 88, 104, 106, 111, 118, 124, 150, 185, 194, 214, 220, 227, 231, 245], np.float64(0.23482142280252996))","([], np.float64(165.38777160741282))"
39,"([10, 39, 59, 62, 102, 106, 186, 196, 220, 228, 233, 243, 246], np.float64(130.17421603748056))","([], np.float64(188.8379437193884))","([39, 59, 98, 102, 106, 123, 135, 145, 156, 182, 186, 196, 202, 220, 228, 243, 246], np.float64(60.25893657380124))","([], np.float64(188.16444577213508))"
40,"([1, 10, 19, 49, 74, 83, 112, 122, 136, 142, 164, 165, 167, 182, 185, 215, 224, 225, 247], np.float64(167.76411429734878))","([], np.float64(174.35363587406655))","([1, 10, 16, 19, 28, 35, 49, 74, 112, 122, 134, 136, 142, 164, 167, 182, 185, 215, 225, 247], np.float64(111.0753225998128))","([1, 142], np.float64(158.26955388779487))"
41,"([1, 3, 26, 42, 56, 59, 78, 90, 107, 131, 152, 155, 160, 162, 164, 182, 231, 240, 247], np.float64(1.3633209433128395))","([78], np.float64(176.92903270813707))","([1, 3, 26, 42, 56, 59, 78, 90, 107, 131, 152, 155, 160, 162, 164, 182, 231, 240, 247], np.float64(0.7711395307421517))","([78], np.float64(177.18615404417605))"
42,"([20, 21, 32, 36, 88, 103, 106, 123, 141, 211, 228, 234], np.float64(195.40852150641066))","([], np.float64(173.57525163568073))","([6, 19, 20, 21, 32, 55, 60, 68, 82, 106, 141, 178, 193, 206, 211, 220, 222, 228, 234], np.float64(0.2596232779661037))","([], np.float64(173.8402817777833))"
43,"([6, 9, 67, 123, 132, 161, 168, 178, 186, 192, 201, 203], np.float64(208.3733457071939))","([203], np.float64(164.98007321111865))","([13, 26, 36, 44, 56, 60, 89, 98, 100, 114, 128, 132, 149, 161, 163, 168, 171, 192, 199, 201, 203], np.float64(122.66343926861967))","([161, 203], np.float64(165.6553697551312))"
44,"([67, 85, 95, 132, 146, 151, 155, 163, 203, 204, 212, 214, 244, 248], np.float64(189.59799769734784))","([], np.float64(172.63922486220673))","([13, 15, 25, 34, 66, 68, 85, 87, 132, 136, 146, 150, 158, 161, 163, 179, 213, 219, 228, 248], np.float64(76.71233257619784))","([85], np.float64(178.0877884882591))"
45,"([6, 31, 32, 77, 78, 93, 115, 119, 132, 145, 155, 168, 191, 198, 203, 205, 223, 232], np.float64(189.99829349900702))","([], np.float64(169.2162814500151))","([14, 23, 31, 35, 40, 44, 77, 78, 104, 115, 118, 119, 132, 135, 145, 198, 200, 203, 226], np.float64(0.5684940573831234))","([], np.float64(169.48735996005595))"
46,"([17, 35, 87, 100, 103, 135, 139, 156, 157, 160, 167, 176, 182, 187, 196, 198, 204, 236, 248], np.float64(2.0846531609380192))","([], np.float64(166.47889390366726))","([17, 35, 87, 100, 103, 135, 139, 156, 157, 160, 167, 176, 182, 187, 196, 198, 204, 236, 248], np.float64(0.4343720268296597))","([], np.float64(166.69770919381043))"
47,"([17, 34, 49, 100, 117, 119, 123, 166, 169, 184, 211, 213, 217, 223, 242, 247], np.float64(152.93365286258737))","([], np.float64(170.88015820598707))","([2, 28, 34, 49, 79, 99, 100, 119, 137, 139, 166, 169, 176, 180, 184, 210, 211, 213, 217, 223, 242, 247], np.float64(177.45964476617553))","([100], np.float64(167.31307299323248))"
48,"([5, 9, 66, 74, 138, 152, 158, 164, 184, 190, 202, 203, 229, 230], np.float64(188.88761213187325))","([], np.float64(172.63610806881601))","([5, 15, 27, 65, 66, 74, 95, 123, 132, 136, 138, 152, 158, 165, 184, 198, 203, 208, 224, 229, 230], np.float64(105.62024017057827))","([], np.float64(172.18856551938802))"
49,"([2, 12, 22, 30, 54, 82, 93, 95, 141, 148, 169, 211, 213, 230, 248], np.float64(108.16077381480133))","([], np.float64(172.9090976410758))","([2, 12, 22, 30, 53, 54, 65, 95, 104, 114, 148, 160, 169, 194, 211, 213, 225, 226, 248], np.float64(0.7530819136085438))","([], np.float64(172.84264797636757))"
50,"([8, 18, 42, 57, 101, 103, 105, 113, 131, 173, 176, 196, 209, 210, 238, 241], np.float64(243.41231576514815))","([], np.float64(165.9753890155863))","([25, 31, 90, 103, 112, 113, 123, 128, 133, 154, 180, 200, 210, 218, 223, 224, 237, 238, 245], np.float64(0.5290731570656301))","([], np.float64(165.60052066392447))"
51,"([5, 19, 40, 66, 74, 81, 111, 119, 134, 165, 179, 183, 196, 217, 232, 242, 244, 245], np.float64(119.68279653703232))","([], np.float64(178.48706341109872))","([19, 29, 38, 40, 74, 111, 119, 126, 164, 165, 179, 183, 196, 204, 217, 232, 233, 242, 245], np.float64(0.5485825373098385))","([], np.float64(177.69151908088085))"
52,"([9, 43, 53, 58, 130, 146, 162, 170, 184, 190, 191, 214, 221, 228, 235, 244, 245], np.float64(182.22657496375527))","([], np.float64(194.62972222127323))","([9, 28, 128, 130, 146, 152, 160, 162, 167, 184, 190, 191, 202, 203, 214, 221, 228, 243, 244, 245], np.float64(132.8113395236703))","([], np.float64(195.3681611121874))"
53,"([4, 20, 23, 26, 37, 46, 75, 79, 94, 96, 98, 112, 113, 139, 145, 171, 180, 208, 213, 240], np.float64(214.67047094884015))","([], np.float64(180.46028576534277))","([21, 23, 35, 45, 85, 94, 96, 111, 139, 145, 151, 171, 176, 180, 201, 203, 208, 213, 233], np.float64(0.19682496314181458))","([180], np.float64(178.996246687067))"
54,"([45, 58, 62, 95, 96, 100, 148, 149, 151, 190, 202, 208, 213, 214], np.float64(155.85876635857014))","([], np.float64(173.51835386888453))","([21, 22, 49, 58, 62, 64, 95, 100, 106, 135, 149, 151, 156, 190, 207, 213, 232], np.float64(96.48954406028611))","([], np.float64(173.6650167596857))"
55,"([15, 27, 42, 49, 54, 78, 89, 126, 129, 130, 148, 157, 164, 165, 168, 172, 174, 198, 213], np.float64(1.9871213893095145))","([], np.float64(171.31114972497738))","([10, 15, 27, 42, 49, 54, 78, 89, 126, 129, 130, 148, 157, 164, 165, 168, 172, 174, 198, 213], np.float64(0.9428799391873455))","([], np.float64(171.82000859326152))"
56,"([15, 40, 92, 93, 99, 107, 133, 134, 145, 148, 177, 179, 201, 229], np.float64(128.38353929774027))","([133], np.float64(182.6476487909249))","([7, 15, 40, 53, 84, 92, 93, 99, 107, 132, 133, 134, 148, 149, 177, 179, 201, 222, 229], np.float64(0.46672257651717064))","([133], np.float64(177.35878878263821))"
57,"([23, 87, 95, 99, 113, 118, 137, 157, 189, 195, 201, 221, 226, 229, 243, 246, 249], np.float64(97.57371595635502))","([], np.float64(189.21633688748534))","([1, 23, 33, 39, 48, 52, 87, 95, 99, 100, 102, 116, 132, 133, 137, 148, 155, 157, 184, 191, 201, 206, 212, 215, 226, 232, 246, 249], np.float64(140.23910083150548))","([], np.float64(188.2162755027622))"
58,"([0, 7, 9, 25, 61, 63, 66, 67, 86, 103, 106, 109, 133, 135, 157, 189, 206, 227], np.float64(114.49990312646906))","([], np.float64(152.839714350514))","([0, 6, 7, 9, 25, 61, 63, 69, 93, 103, 133, 135, 157, 174, 189, 195, 218, 227, 237], np.float64(0.38963864825169003))","([], np.float64(152.47198130809028))"
59,"([7, 10, 23, 48, 58, 104, 109, 160, 207, 235], np.float64(174.1012758744398))","([], np.float64(178.9441494960719))","([0, 7, 10, 23, 24, 32, 48, 53, 58, 76, 88, 104, 109, 110, 111, 159, 160, 186, 207, 210, 212, 226, 227], np.float64(125.56120160657703))","([], np.float64(178.75427441897537))"
60,"([6, 32, 46, 48, 54, 55, 82, 107, 112, 141, 146, 158, 163, 173, 182, 194, 217, 223, 232], np.float64(227.73630686044345))","([], np.float64(159.83044918553662))","([7, 16, 32, 33, 46, 55, 71, 107, 109, 113, 132, 135, 155, 163, 195, 201, 231, 242, 243], np.float64(0.508501978942269))","([], np.float64(159.5787907415611))"
61,"([10, 18, 48, 51, 58, 62, 67, 89, 96, 103, 145, 153, 157, 179, 193, 216, 219, 236], np.float64(259.70421590369864))","([96], np.float64(163.57218766794026))","([42, 51, 64, 87, 88, 96, 100, 103, 128, 135, 143, 145, 147, 157, 167, 175, 199, 222, 247], np.float64(0.4963162529699266))","([96], np.float64(162.42818109681784))"
62,"([17, 18, 87, 105, 110, 119, 122, 141, 165, 171, 174, 191, 193, 199, 205, 206, 208, 222, 232], np.float64(0.9491098183440732))","([], np.float64(173.80217423662145))","([17, 18, 87, 105, 110, 119, 122, 141, 165, 171, 174, 191, 193, 199, 205, 206, 208, 222, 232], np.float64(0.22658841611738875))","([], np.float64(173.6988555188613))"
63,"([7, 31, 40, 73, 80, 81, 102, 103, 136, 150, 160, 167, 168, 187, 219, 222, 242, 245, 246], np.float64(2.2677840905714532))","([], np.float64(182.1186420063123))","([7, 31, 40, 73, 80, 81, 102, 103, 136, 150, 160, 167, 168, 187, 219, 222, 242, 245, 246], np.float64(0.21678886424913577))","([245], np.float64(179.65087704864987))"
64,"([38, 63, 72, 81, 89, 143, 144, 161, 169, 175, 234, 237, 240, 249], np.float64(128.19596654112036))","([63], np.float64(176.68334070046117))","([20, 35, 38, 47, 63, 66, 72, 81, 121, 144, 162, 166, 169, 175, 186, 237, 243, 247, 249], np.float64(0.40106445428728194))","([63], np.float64(174.87273124573252))"
65,"([0, 26, 30, 34, 41, 57, 67, 86, 90, 117, 152, 159, 161, 182, 200, 219], np.float64(87.27051609601342))","([], np.float64(164.7222362343978))","([0, 8, 18, 26, 30, 31, 34, 41, 57, 67, 73, 86, 90, 159, 165, 182, 200, 219, 227], np.float64(0.2552459368713408))","([86], np.float64(168.12151999812085))"
66,"([4, 13, 39, 48, 73, 89, 95, 110, 112, 146, 149, 202, 215, 247, 248], np.float64(158.57707023600977))","([], np.float64(167.54467172834913))","([13, 18, 39, 48, 52, 73, 75, 83, 89, 95, 110, 112, 120, 202, 204, 215, 248], np.float64(81.56864325865763))","([39], np.float64(165.78409882118748))"
67,"([9, 10, 15, 43, 57, 58, 86, 97, 118, 123, 140, 143, 153, 154, 165, 169, 213, 235, 243], np.float64(101.40268083402285))","([153], np.float64(196.36761675033242))","([9, 10, 15, 43, 58, 62, 73, 97, 109, 123, 140, 143, 153, 154, 155, 194, 213, 216, 235], np.float64(0.3177082139483912))","([153, 194], np.float64(164.02379745257963))"
68,"([48, 52, 54, 61, 66, 94, 96, 121, 122, 135, 138, 141, 160, 169, 171, 172, 193, 220, 243], np.float64(102.66551246787573))","([], np.float64(178.8612322115735))","([52, 54, 61, 66, 67, 69, 89, 96, 121, 122, 138, 160, 169, 171, 172, 194, 196, 243, 246], np.float64(0.32790458359611657))","([], np.float64(178.67711903398018))"
69,"([1, 26, 34, 51, 100, 107, 110, 125, 150, 151, 172, 224, 240, 243, 249], np.float64(211.82330912592386))","([], np.float64(167.55492621123673))","([1, 12, 34, 51, 68, 100, 110, 125, 137, 143, 150, 151, 166, 172, 174, 178, 208, 210, 240], np.float64(0.5852274075756901))","([], np.float64(167.526883260141))"
70,"([18, 73, 89, 100, 126, 137, 187, 188, 193, 229], np.float64(207.29135467353632))","([], np.float64(170.7133419314415))","([14, 25, 26, 37, 58, 71, 90, 100, 104, 105, 117, 126, 137, 143, 146, 178, 187, 218, 225], np.float64(0.599302765444718))","([73], np.float64(198.05945654647044))"
71,"([1, 83, 135, 149, 154, 165, 175, 185, 208, 245], np.float64(208.78368874890182))","([], np.float64(173.5966142831276))","([1, 42, 47, 81, 83, 92, 93, 102, 115, 117, 143, 149, 161, 165, 167, 175, 192, 212, 232, 247], np.float64(0.5565969646560146))","([], np.float64(173.70762241337624))"
72,"([9, 27, 48, 92, 102, 127, 157, 158, 202, 211, 228, 234], np.float64(220.4441289609154))","([], np.float64(169.68712930022733))","([6, 27, 46, 48, 61, 64, 93, 104, 127, 141, 146, 158, 182, 202, 210, 214, 228, 248], np.float64(144.75636331285276))","([], np.float64(169.7904065232897))"
73,"([12, 23, 30, 41, 44, 55, 60, 74, 82, 88, 91, 140, 144, 174, 184, 216, 219, 232, 241], np.float64(4.7657248956572555))","([], np.float64(174.75621374784544))","([12, 23, 30, 41, 44, 55, 60, 74, 82, 88, 91, 140, 144, 174, 184, 216, 219, 232, 241], np.float64(0.5594337696147589))","([216], np.float64(189.75975403430897))"
74,"([1, 2, 20, 75, 123, 139, 145, 151, 170, 194, 204, 206, 230, 239], np.float64(177.03865803223397))","([], np.float64(170.20326052069916))","([2, 20, 21, 73, 75, 125, 126, 130, 139, 145, 151, 170, 194, 204, 206, 230, 239], np.float64(196.0612712030217))","([145], np.float64(165.6366817645646))"
75,"([14, 56, 57, 58, 86, 108, 151, 169, 182, 183, 199, 225, 248], np.float64(120.66438368713666))","([], np.float64(175.4808967149376))","([14, 30, 37, 56, 57, 60, 63, 77, 108, 120, 147, 148, 155, 169, 182, 199, 218, 225, 239, 248], np.float64(1.02238293178834))","([225], np.float64(172.65330670869253))"
76,"([6, 17, 20, 25, 27, 38, 52, 59, 61, 75, 84, 88, 89, 94, 119, 126, 139, 150, 160, 164, 175, 189, 242], np.float64(98.89518418816687))","([], np.float64(166.7723119470808))","([17, 20, 38, 52, 54, 59, 62, 75, 84, 88, 89, 94, 119, 150, 162, 164, 186, 195, 242], np.float64(0.5396601121410269))","([27], np.float64(199.15008132277214))"
77,"([1, 6, 11, 20, 25, 56, 57, 70, 85, 106, 110, 125, 154, 203, 225, 227, 240], np.float64(192.76052871835935))","([6], np.float64(177.80133030095485))","([1, 6, 11, 13, 25, 56, 106, 110, 114, 116, 131, 149, 154, 179, 204, 205, 225, 235, 240], np.float64(0.41018441795536226))","([6, 110], np.float64(169.61096688839206))"
78,"([5, 34, 52, 75, 80, 88, 92, 108, 129, 131, 194, 217, 219, 228], np.float64(148.6529327221382))","([131], np.float64(177.3911129469619))","([15, 22, 52, 69, 75, 83, 88, 92, 99, 129, 131, 151, 155, 156, 158, 167, 175, 188, 217, 245, 246], np.float64(154.57523559522429))","([88, 131], np.float64(170.07424081418668))"
79,"([39, 40, 41, 53, 75, 76, 111, 113, 146, 154, 187, 210], np.float64(114.53936550669562))","([154], np.float64(160.6137035407401))","([4, 24, 39, 40, 41, 53, 75, 76, 78, 89, 110, 111, 113, 126, 137, 147, 150, 154, 166, 175, 187, 200, 203, 204, 210, 240], np.float64(45.35326032915268))","([40, 154], np.float64(163.523202194519))"
