run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
20,"([36, 99, 141, 149, 153, 228], np.float64(0.9195364528418679))","([36, 99], np.float64(42.99106046652365))","([36, 99, 141, 149, 153, 228], np.float64(0.22411391891473562))","([36, 99, 141, 228], np.float64(21.146833830428985))"
21,"([54, 74, 119, 139, 212, 243], np.float64(1.8112811640865296))","([139], np.float64(52.1749904999919))","([54, 74, 119, 139, 212, 243], np.float64(0.07601476582125503))","([54, 119, 139, 243], np.float64(18.854801787283403))"
22,"([49, 118, 129, 171, 185, 235], np.float64(0.462705903850689))","([118, 235], np.float64(43.002021375767924))","([49, 118, 129, 171, 185, 235], np.float64(0.15137994603253827))","([118, 235], np.float64(39.12250362150534))"
23,"([15, 75, 79, 105, 129, 198], np.float64(0.3527392897872362))","([75, 105, 198], np.float64(28.130272808847263))","([15, 75, 79, 105, 129, 198], np.float64(0.15246379907880692))","([75, 105, 129, 198], np.float64(19.57480036726629))"
24,"([24, 30, 77, 81, 126, 244], np.float64(0.8149421868006457))","([126], np.float64(47.250733305955265))","([24, 30, 77, 81, 126, 244], np.float64(0.062019782023592956))","([30, 77, 126], np.float64(26.998836444946694))"
25,"([15, 84, 89, 193, 199, 202], np.float64(0.14107719234408533))","([202], np.float64(46.898627381543044))","([15, 84, 89, 193, 199, 202], np.float64(0.1517894802506378))","([84, 202], np.float64(36.14545559669321))"
26,"([13, 109, 169, 194, 216, 240], np.float64(0.15747209660789305))","([169, 240], np.float64(40.642430605882325))","([13, 109, 169, 194, 216, 240], np.float64(0.04658917384182512))","([109, 169, 240], np.float64(26.18123946868297))"
27,"([43, 57, 85, 124, 140, 233], np.float64(0.372862561549487))","([85, 140], np.float64(37.286739674026514))","([43, 57, 85, 124, 140, 233], np.float64(0.10716904580220452))","([43, 57, 85, 124, 140, 233], np.float64(0.10761395395547217))"
28,"([10, 23, 92, 108, 109, 148], np.float64(0.49087828683483475))","([23, 148], np.float64(39.57987452671318))","([10, 23, 92, 108, 109, 148], np.float64(0.09330225680322722))","([10, 23, 92, 108, 148], np.float64(9.180156743439563))"
29,"([7, 84, 126, 166, 189, 192], np.float64(0.3482701778619176))","([126], np.float64(50.61395703810272))","([7, 84, 126, 166, 189, 192], np.float64(0.1502239917796569))","([7, 126, 166, 192], np.float64(19.16771762901984))"
30,"([70, 137, 156, 174, 189, 222], np.float64(0.6422021410060167))","([70, 189], np.float64(38.94824673532415))","([70, 137, 156, 174, 189, 222], np.float64(0.11005379447103729))","([70, 137, 156, 174, 189, 222], np.float64(0.11046318423252051))"
31,"([5, 88, 171, 197, 205, 244], np.float64(0.46554614625898066))","([88], np.float64(46.452941995079826))","([5, 88, 171, 197, 205, 244], np.float64(0.11960038628381371))","([5, 88], np.float64(40.97266331436013))"
32,"([68, 76, 80, 130, 154, 188], np.float64(0.6250627770601237))","([76, 154], np.float64(36.75184783292755))","([68, 76, 80, 130, 154, 188], np.float64(0.09802913831634254))","([76, 154], np.float64(35.50398080999075))"
33,"([2, 8, 88, 140, 196, 219], np.float64(0.2731831692185607))","([140], np.float64(49.77471325638944))","([2, 8, 88, 140, 196, 219], np.float64(0.14043473329577527))","([2, 140], np.float64(39.599214171373575))"
34,"([31, 147, 151, 154, 204, 232], np.float64(0.7425244113570993))","([], np.float64(54.39972897179591))","([31, 147, 151, 154, 204, 232], np.float64(0.10066570072518967))","([151, 154], np.float64(35.353398046949145))"
35,"([49, 54, 67, 155, 225, 231], np.float64(0.2583901399651866))","([49, 54, 225, 231], np.float64(20.343463624256568))","([49, 54, 67, 155, 225, 231], np.float64(0.13655682350754267))","([49, 54, 67, 155, 225, 231], np.float64(0.13947092713451784))"
36,"([63, 64, 174, 199, 241, 246], np.float64(2.181337257099248))","([63, 174, 241], np.float64(29.807161424303814))","([63, 64, 174, 199, 241, 246], np.float64(0.07778102735214343))","([63, 174, 199, 241], np.float64(21.063187298632112))"
37,"([32, 40, 122, 126, 148, 164], np.float64(0.81874247976978))","([122], np.float64(44.98971201461732))","([32, 40, 122, 126, 148, 164], np.float64(0.16029983255987865))","([40, 122], np.float64(34.98734069252039))"
38,"([35, 42, 115, 139, 237, 240], np.float64(0.4466585411775286))","([42, 115], np.float64(39.25530814742795))","([35, 42, 115, 139, 237, 240], np.float64(0.04527449750450039))","([42, 115, 240], np.float64(30.741853014984454))"
39,"([22, 80, 103, 156, 165, 208], np.float64(0.5250331603531574))","([80, 165], np.float64(36.92044537712628))","([22, 80, 103, 156, 165, 208], np.float64(0.33760544531947473))","([80, 81, 103, 156, 165, 208], np.float64(10.043213041807189))"
40,"([40, 43, 112, 173, 201, 208], np.float64(0.7706060209591381))","([201], np.float64(43.534042348844224))","([40, 43, 112, 173, 201, 208], np.float64(0.09967786440151635))","([173, 201], np.float64(34.583576040765855))"
41,"([30, 36, 61, 94, 104, 123], np.float64(1.0353234161124951))","([30, 94], np.float64(38.09360740300937))","([30, 36, 61, 94, 104, 123], np.float64(0.11905348945554206))","([30, 94], np.float64(38.210259170205234))"
42,"([28, 41, 63, 120, 127, 141], np.float64(0.3788224533958311))","([41, 63, 127], np.float64(31.499822628323216))","([28, 41, 63, 120, 127, 141], np.float64(0.13260944765984317))","([28, 41, 63, 120, 127, 141], np.float64(0.1329473511630129))"
43,"([85, 118, 119, 168, 222, 226], np.float64(0.6737735304101624))","([119, 226], np.float64(39.20565044186116))","([47, 85, 118, 119, 168, 222, 226], np.float64(0.33086391745015253))","([85, 118, 119, 168, 222, 226], np.float64(0.08177682078046208))"
44,"([12, 25, 69, 96, 220, 247], np.float64(0.12585686144488586))","([12], np.float64(42.8603626380982))","([12, 25, 69, 96, 220, 247], np.float64(0.08585773936023439))","([12, 220], np.float64(35.20043938619251))"
45,"([16, 130, 139, 178, 189, 201], np.float64(0.34965494448927603))","([130], np.float64(47.973125657091536))","([16, 130, 139, 178, 189, 201], np.float64(0.13743624787966485))","([130, 201], np.float64(38.1840467868339))"
46,"([53, 54, 112, 179, 182, 189], np.float64(0.6240090733472057))","([179, 182], np.float64(36.82033820191407))","([53, 54, 112, 179, 182, 189], np.float64(0.06712982697305654))","([112, 179, 182], np.float64(27.039412349113576))"
47,"([62, 126, 178, 205, 206, 208], np.float64(1.0291095834771384))","([], np.float64(58.36382820550803))","([62, 126, 178, 205, 206, 208], np.float64(0.08335299487415028))","([62, 178, 205, 206], np.float64(18.870161578875972))"
48,"([13, 25, 47, 73, 172, 245], np.float64(0.2946780536356422))","([47, 245], np.float64(38.49491060715095))","([13, 25, 47, 73, 172, 245], np.float64(0.04953618882900406))","([13, 25, 47, 73, 172, 245], np.float64(0.050716595925745823))"
49,"([4, 16, 214, 237, 243, 247], np.float64(0.5621422435119589))","([4, 237, 247], np.float64(28.93753052081721))","([4, 16, 214, 237, 243, 247], np.float64(0.13276188222898885))","([4, 16, 237, 247], np.float64(20.059135052928177))"
50,"([14, 44, 65, 120, 147, 190], np.float64(0.7684357831849578))","([14, 147], np.float64(41.09592479126744))","([14, 44, 65, 89, 120, 147, 190], np.float64(0.5860199700062628))","([14, 44, 120, 147], np.float64(19.223172163300127))"
51,"([122, 196, 211, 217, 218, 227], np.float64(0.7737069544074227))","([122], np.float64(51.105948974602796))","([113, 122, 196, 211, 217, 218, 227], np.float64(0.280526015372468))","([122, 196, 211, 217, 218, 227], np.float64(0.06993772176236142))"
52,"([44, 56, 72, 102, 152, 174], np.float64(0.2197846366569265))","([72, 102], np.float64(36.51319053219732))","([44, 56, 72, 102, 152, 174], np.float64(0.08017231770248165))","([72, 102], np.float64(36.5187274578134))"
53,"([4, 208, 213, 218, 234, 248], np.float64(0.4987034295735921))","([213], np.float64(43.10246904958587))","([4, 208, 213, 218, 234, 248], np.float64(0.0632303625318543))","([4, 213], np.float64(35.658261414030505))"
54,"([99, 105, 228, 241, 248, 249], np.float64(0.2987868530617546))","([99, 105, 228, 248, 249], np.float64(9.226227806603825))","([99, 105, 228, 241, 248, 249], np.float64(0.1173173574408944))","([99, 105, 228, 241, 248, 249], np.float64(0.1190702425291413))"
55,"([20, 37, 42, 175, 196, 210], np.float64(0.26159141928374524))","([], np.float64(54.100421703817645))","([20, 37, 42, 175, 196, 210], np.float64(0.08059703926794273))","([194, 196], np.float64(52.873690534764236))"
56,"([42, 72, 73, 142, 183, 230], np.float64(0.2496683616988499))","([72], np.float64(48.032457338088754))","([42, 72, 73, 142, 183, 230], np.float64(0.08593922260779255))","([42, 72, 142, 230], np.float64(19.087293053033246))"
57,"([44, 103, 113, 118, 120, 244], np.float64(0.2014176052772591))","([120], np.float64(42.52184559242839))","([44, 103, 113, 118, 120, 244], np.float64(0.10147866118112597))","([118, 120], np.float64(33.9278566839285))"
58,"([76, 83, 101, 155, 212, 242], np.float64(1.1035468677960125))","([212], np.float64(42.379005916375625))","([76, 83, 101, 155, 212, 242], np.float64(0.05973601526609436))","([212], np.float64(42.01790375941327))"
59,"([13, 48, 148, 152, 206, 215], np.float64(0.5026923204979636))","([13, 148], np.float64(36.65473847416507))","([13, 48, 148, 152, 206, 215], np.float64(0.1446734510958639))","([13, 126, 148, 206], np.float64(30.404069884385223))"
60,"([83, 112, 125, 134, 165, 173], np.float64(0.20241805948878663))","([173], np.float64(43.431007985623474))","([83, 112, 125, 134, 165, 173], np.float64(0.04455898806188209))","([125, 173], np.float64(36.14434419582409))"
61,"([0, 8, 36, 222, 225, 234], np.float64(0.4339237830046203))","([0, 8, 222], np.float64(31.09804948767128))","([0, 8, 36, 222, 225, 234], np.float64(0.22721426225738933))","([0, 8, 222, 234], np.float64(19.318449969618946))"
62,"([14, 32, 120, 157, 209, 223], np.float64(0.8418406112947643))","([], np.float64(56.74090398329293))","([14, 32, 120, 157, 209, 223], np.float64(0.031542855171370704))","([14, 120], np.float64(40.17966522261247))"
63,"([7, 26, 42, 118, 132, 219], np.float64(1.5574871405950343))","([], np.float64(58.16007774854266))","([7, 26, 42, 118, 132, 219], np.float64(0.08127770722107044))","([7], np.float64(47.65309320529447))"
64,"([1, 36, 57, 110, 119, 215], np.float64(0.7941771758200603))","([], np.float64(56.53849122899456))","([1, 36, 57, 110, 119, 215], np.float64(0.13266035531710998))","([57, 119], np.float64(38.83472103180843))"
65,"([39, 147, 151, 196, 203, 243], np.float64(0.29788578354147155))","([39], np.float64(46.67746254951755))","([39, 147, 151, 196, 203, 243], np.float64(0.0905072732487394))","([39, 243], np.float64(36.5517440515986))"
66,"([40, 105, 129, 141, 170, 239], np.float64(2.3209553536332224))","([], np.float64(49.625834148708556))","([40, 105, 129, 141, 170, 239], np.float64(0.15193911391991463))","([40, 129, 170], np.float64(26.78142455463673))"
67,"([47, 75, 105, 123, 198, 230], np.float64(2.998904875985806))","([75, 105, 198], np.float64(31.452826592822262))","([47, 75, 105, 123, 198, 230], np.float64(0.08996475852270709))","([47, 75, 105, 123, 198, 230], np.float64(0.08916683269495601))"
68,"([50, 78, 147, 150, 153, 193], np.float64(1.5685030034989977))","([], np.float64(52.703479401644685))","([50, 78, 147, 150, 153, 193], np.float64(0.07012566753947266))","([78, 150, 153], np.float64(30.01002528120569))"
69,"([25, 36, 77, 115, 194, 201], np.float64(0.4009892772407726))","([25, 36], np.float64(39.29934545275716))","([25, 36, 77, 115, 194, 201], np.float64(0.0870506783394062))","([25, 36, 115, 201], np.float64(19.783201088620952))"
70,"([30, 51, 115, 155, 203, 215], np.float64(0.7398365321616548))","([203], np.float64(48.94996369803169))","([30, 51, 115, 155, 203, 215], np.float64(0.3477821823655911))","([30, 51, 115, 155, 203, 215], np.float64(0.34558268844462453))"
71,"([50, 80, 119, 159, 191, 210], np.float64(0.6303338148048613))","([], np.float64(51.72248560125615))","([50, 80, 119, 159, 191, 210], np.float64(0.11787278230634633))","([80, 191], np.float64(32.92411979566085))"
72,"([2, 129, 136, 185, 192, 199], np.float64(0.706953451224988))","([192], np.float64(46.94918271945455))","([2, 129, 136, 185, 192, 199], np.float64(0.12925965157238886))","([136, 192], np.float64(38.776618986812146))"
73,"([22, 90, 155, 179, 217, 227], np.float64(3.8938048158649234))","([], np.float64(54.94771886144604))","([22, 90, 155, 179, 217, 227], np.float64(0.1392810173979064))","([], np.float64(55.01203911152554))"
74,"([22, 35, 149, 209, 221, 236], np.float64(0.30724549811650115))","([209, 221], np.float64(36.27108986204164))","([22, 35, 149, 209, 221, 236], np.float64(0.03298312679227239))","([22, 35, 149, 209, 221, 236], np.float64(0.03309850058347556))"
75,"([92, 106, 108, 142, 144, 211], np.float64(0.7201054101785053))","([211], np.float64(46.76533520883706))","([92, 106, 108, 142, 144, 211], np.float64(0.05847142353261204))","([106, 146, 211], np.float64(42.397738120919655))"
76,"([21, 36, 133, 137, 198, 220], np.float64(1.3584094509103282))","([36, 137], np.float64(40.96239665926072))","([21, 36, 133, 137, 198, 220], np.float64(0.07296779382595688))","([21, 36, 137, 220], np.float64(20.012091667843137))"
77,"([68, 70, 85, 127, 143, 185], np.float64(0.8387495707897039))","([68, 85, 143], np.float64(30.783770554248516))","([68, 70, 85, 127, 143, 185], np.float64(0.17235989107815097))","([68, 85, 143], np.float64(30.71908506702303))"
78,"([5, 34, 41, 53, 85, 197], np.float64(0.9527229472240056))","([41, 85], np.float64(35.77814652053127))","([5, 34, 41, 53, 85, 197], np.float64(0.09447373414360175))","([41, 85], np.float64(35.34945872907456))"
79,"([69, 84, 96, 160, 166, 219], np.float64(0.3396871249161918))","([96], np.float64(48.2449329022389))","([69, 84, 96, 160, 166, 219], np.float64(0.04576280807594156))","([96, 166], np.float64(36.97498603169068))"
80,"([78, 102, 131, 154, 170, 190], np.float64(1.1405290748546717))","([154], np.float64(49.934863048858105))","([78, 102, 131, 154, 170, 190], np.float64(0.09822496088924837))","([78, 102, 131, 154, 190], np.float64(9.885602716762921))"
81,"([7, 47, 59, 64, 150, 181], np.float64(1.1110318231059457))","([7, 64, 181], np.float64(28.858893492369038))","([7, 47, 59, 64, 150, 181], np.float64(0.16678129098153358))","([7, 47, 49, 64, 181], np.float64(21.42202918247559))"
82,"([7, 46, 52, 130, 147, 208], np.float64(0.31861153285954114))","([], np.float64(50.695940125427256))","([7, 46, 52, 130, 147, 208], np.float64(0.04875538426415311))","([7, 46, 52, 61], np.float64(28.976020697406366))"
83,"([1, 21, 43, 122, 180, 185], np.float64(0.4405820403557412))","([1, 122], np.float64(38.57981423893091))","([1, 21, 43, 122, 180, 185], np.float64(0.2444484737380796))","([1, 122, 180], np.float64(29.62943002029079))"
84,"([14, 60, 78, 190, 223, 227], np.float64(2.960727420622129))","([190], np.float64(48.94309004759425))","([14, 60, 78, 190, 223, 227], np.float64(0.08464587036434568))","([190], np.float64(48.971989476393006))"
85,"([57, 130, 161, 204, 213, 246], np.float64(0.45855586112957164))","([], np.float64(50.7260045196569))","([57, 130, 161, 204, 213, 246], np.float64(0.0653586141981164))","([57, 204, 213], np.float64(26.651554288385878))"
86,"([44, 89, 113, 136, 167, 194], np.float64(0.9833246571253559))","([], np.float64(53.43812124057184))","([44, 89, 113, 136, 167, 194], np.float64(0.12825601309016813))","([89, 113, 167, 194], np.float64(18.26672544873479))"
87,"([10, 22, 56, 86, 196, 197], np.float64(1.0664751998948818))","([56, 86], np.float64(36.433222687310426))","([10, 22, 56, 86, 196, 197], np.float64(0.18260508978158027))","([56, 86, 196], np.float64(26.65980943783483))"
88,"([12, 57, 76, 78, 180, 246], np.float64(1.092815113432995))","([180], np.float64(45.730595765123766))","([12, 57, 76, 78, 180, 246], np.float64(0.07720399541041825))","([57, 180], np.float64(36.08894809297703))"
89,"([29, 78, 115, 121, 125, 217], np.float64(0.2880832254307433))","([121], np.float64(51.95815527705176))","([29, 78, 115, 121, 125, 217], np.float64(0.09477166399653912))","([29, 78, 115, 121, 125, 217], np.float64(0.09306741627351948))"
90,"([32, 90, 91, 132, 200, 204], np.float64(0.8083919749843258))","([90, 200], np.float64(32.93866156864642))","([32, 90, 91, 132, 200, 204], np.float64(0.07749794724656447))","([90, 91, 200], np.float64(25.149468891101456))"
91,"([53, 57, 131, 159, 194, 220], np.float64(0.7023144118411498))","([131, 194, 220], np.float64(26.63725579681284))","([53, 57, 131, 159, 194, 220], np.float64(0.1305427341160302))","([53, 57, 131, 194, 220], np.float64(9.80372176515226))"
92,"([12, 62, 131, 136, 164, 241], np.float64(0.4245683021048862))","([], np.float64(54.31434143409679))","([12, 62, 131, 136, 164, 241], np.float64(0.09642582368837381))","([131, 241], np.float64(36.78375883771686))"
93,"([110, 119, 162, 194, 212, 227], np.float64(0.5325886320031137))","([110, 194, 212, 227], np.float64(18.585639410304783))","([110, 119, 162, 194, 212, 227], np.float64(0.08535490652487093))","([110, 194, 212, 227], np.float64(18.511576442117075))"
94,"([48, 106, 177, 198, 225, 229], np.float64(0.7559648851296888))","([229], np.float64(42.17014122273469))","([48, 106, 177, 198, 225, 229], np.float64(0.05846161232303011))","([229], np.float64(41.549193763135314))"
95,"([43, 47, 48, 57, 152, 244], np.float64(0.647839978482678))","([244], np.float64(45.93464878325155))","([43, 47, 48, 57, 152, 244], np.float64(0.08437994887097253))","([152, 244], np.float64(35.133474912010485))"
96,"([29, 30, 79, 116, 124, 190], np.float64(0.518776549572774))","([124, 190], np.float64(38.25952048989668))","([29, 30, 79, 116, 124, 190], np.float64(0.1935096311530347))","([30, 116, 124, 190], np.float64(20.369226271366454))"
97,"([30, 60, 61, 122, 131, 174], np.float64(1.044937943097065))","([122], np.float64(44.61025284188446))","([30, 60, 61, 122, 131, 174], np.float64(0.0388491390645205))","([30, 122], np.float64(34.720699014455406))"
98,"([56, 83, 131, 176, 234, 245], np.float64(0.1476514194366215))","([131, 176, 234, 245], np.float64(17.62362417446599))","([56, 83, 131, 176, 234, 245], np.float64(0.06623281208917603))","([56, 83, 131, 176, 234, 245], np.float64(0.06510244357250565))"
99,"([31, 45, 84, 87, 159, 201], np.float64(1.6984658411651792))","([31, 201], np.float64(38.62977186849143))","([31, 45, 84, 87, 159, 201], np.float64(0.06964156210970812))","([31, 87, 201], np.float64(29.865894552561105))"
