run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
21,"([14, 28, 52, 105, 136, 178, 203, 206, 241], np.float64(1.662802961131811))","([], np.float64(80.65309687291598))","([14, 28, 52, 105, 136, 178, 203, 206, 241], np.float64(0.12772353152854343))","([14, 136], np.float64(62.27503542924365))"
22,"([26, 53, 82, 95, 108, 146, 177, 186, 206], np.float64(1.2175909711766253))","([], np.float64(90.9088638646479))","([26, 53, 82, 95, 108, 146, 177, 186, 206], np.float64(0.12290048880517464))","([], np.float64(91.02511889389417))"
23,"([51, 59, 70, 96, 100, 122, 166, 203, 212], np.float64(0.5930289490958971))","([], np.float64(79.83540516277881))","([51, 59, 70, 96, 100, 122, 166, 203, 212], np.float64(0.14305625278091366))","([], np.float64(79.87304870621143))"
24,"([25, 47, 50, 53, 72, 102, 107, 122, 228], np.float64(0.5692773676085527))","([50], np.float64(80.29273977537235))","([25, 47, 50, 53, 72, 102, 107, 122, 228], np.float64(0.2146950587612855))","([50, 107], np.float64(72.06620248890543))"
25,"([23, 27, 34, 115, 177, 179, 184, 227, 229], np.float64(0.5073734393059038))","([177], np.float64(74.07358677961331))","([23, 27, 34, 115, 177, 179, 184, 227, 229], np.float64(0.15507133433823253))","([27, 177, 229], np.float64(53.19625241228486))"
26,"([0, 11, 23, 33, 39, 60, 73, 89, 182], np.float64(0.7316364353382792))","([39], np.float64(79.27026734528408))","([0, 11, 23, 33, 39, 60, 73, 89, 182], np.float64(0.06145215708318086))","([39, 60, 89], np.float64(56.282749340445804))"
27,"([34, 52, 88, 103, 137, 167, 225, 240, 242], np.float64(1.2788863427064538))","([], np.float64(82.36388702117371))","([34, 52, 88, 103, 137, 167, 225, 240, 242], np.float64(0.13249124166340892))","([], np.float64(82.37552136803933))"
28,"([2, 35, 150, 194, 200, 205, 219, 220, 238], np.float64(0.22173884720850387))","([219, 220], np.float64(67.0094377329242))","([2, 35, 150, 194, 200, 205, 219, 220, 238], np.float64(0.1549490797808467))","([150, 194, 219, 220], np.float64(46.28694448506904))"
29,"([4, 19, 20, 30, 47, 70, 103, 155, 246], np.float64(1.7560817323675724))","([47, 103, 246], np.float64(57.066404204445874))","([4, 19, 20, 30, 47, 70, 103, 155, 246], np.float64(0.08235764114232333))","([30, 47, 70, 103, 246], np.float64(39.82302411998753))"
30,"([2, 36, 51, 73, 115, 173, 174, 178, 225], np.float64(0.4109043894324401))","([], np.float64(82.6607792899315))","([2, 36, 51, 73, 115, 173, 174, 178, 225], np.float64(0.11328279612476766))","([2, 73, 115], np.float64(55.7297428081544))"
31,"([9, 128, 129, 138, 139, 163, 182, 190, 244], np.float64(2.236237553883766))","([190], np.float64(75.06706415042142))","([9, 128, 129, 138, 139, 163, 182, 190, 244], np.float64(0.16762318298643272))","([190, 244], np.float64(65.73717721321532))"
32,"([3, 4, 76, 88, 111, 139, 161, 240, 248], np.float64(0.480467708630824))","([], np.float64(80.71580117084004))","([3, 4, 76, 88, 111, 139, 161, 240, 248], np.float64(0.029637464521237746))","([], np.float64(80.52544361900833))"
33,"([9, 27, 86, 113, 144, 146, 187, 191, 237], np.float64(1.20136887516253))","([9], np.float64(72.35371895892774))","([9, 27, 86, 113, 144, 146, 187, 191, 237], np.float64(0.14390723872352257))","([9, 113, 146], np.float64(54.05222466272013))"
34,"([12, 26, 51, 102, 117, 161, 194, 226, 227], np.float64(0.9791616415194728))","([117, 194], np.float64(62.65007227596437))","([12, 26, 51, 102, 117, 161, 194, 226, 227], np.float64(0.1243217880961244))","([32, 51, 117, 194], np.float64(56.3096397600991))"
35,"([8, 45, 55, 103, 121, 143, 155, 224, 229], np.float64(1.4650940154088785))","([], np.float64(85.6921017354538))","([8, 45, 55, 103, 121, 143, 155, 224, 229], np.float64(0.20308127833764822))","([], np.float64(85.64619127176135))"
36,"([0, 47, 67, 116, 128, 156, 183, 208, 218], np.float64(1.4863036979349533))","([], np.float64(82.23549388530166))","([0, 47, 67, 116, 128, 156, 183, 208, 218], np.float64(0.11279214090417275))","([47], np.float64(71.96485260688105))"
37,"([22, 26, 32, 43, 62, 137, 141, 172, 186], np.float64(0.5177931385559146))","([], np.float64(85.56404600755164))","([22, 26, 32, 43, 62, 137, 141, 172, 186], np.float64(0.12987004725392598))","([22, 135, 141, 172], np.float64(65.03815375330551))"
38,"([92, 100, 124, 135, 136, 157, 213, 225, 236], np.float64(0.4949094375811771))","([213], np.float64(79.23594696914783))","([92, 100, 124, 135, 136, 157, 213, 225, 236], np.float64(0.09572115549930925))","([92, 135, 213], np.float64(59.69012224001189))"
39,"([27, 43, 102, 119, 172, 187, 202, 205, 230], np.float64(1.4427926644594682))","([119], np.float64(77.23472002093061))","([27, 43, 102, 119, 172, 187, 202, 205, 230], np.float64(0.20992212460749843))","([119, 172], np.float64(69.3658850473268))"
40,"([51, 60, 73, 102, 128, 184, 213, 221, 245], np.float64(0.9213604087520317))","([73], np.float64(68.80517916550701))","([51, 60, 73, 102, 128, 184, 213, 221, 245], np.float64(0.13402704259294232))","([73], np.float64(68.79643388111738))"
41,"([36, 53, 60, 61, 102, 135, 162, 170, 199, 244], np.float64(1.6854721030725328))","([], np.float64(82.5220444919525))","([36, 53, 60, 61, 102, 135, 162, 170, 244], np.float64(0.17009768614376583))","([135], np.float64(73.40571927128936))"
42,"([14, 88, 114, 118, 141, 161, 212, 214, 233], np.float64(0.23173797783335298))","([], np.float64(76.21187383920011))","([14, 88, 114, 118, 141, 161, 212, 214, 233], np.float64(0.16379872291603254))","([], np.float64(75.96113594336252))"
43,"([8, 42, 82, 140, 147, 165, 197, 222, 237], np.float64(0.5707912889413371))","([], np.float64(80.13499714652096))","([8, 42, 82, 140, 147, 165, 197, 222, 237], np.float64(0.08570789328873092))","([42, 82, 197], np.float64(53.440971923493564))"
44,"([14, 21, 88, 101, 108, 171, 183, 217, 219], np.float64(0.787925056217526))","([], np.float64(80.04327517186759))","([14, 21, 88, 101, 108, 171, 183, 217, 219], np.float64(0.06017873738460227))","([14, 219], np.float64(62.07360790989027))"
45,"([2, 18, 50, 126, 127, 154, 156, 191, 219], np.float64(2.3192376394522953))","([], np.float64(82.2691699264694))","([2, 18, 50, 126, 127, 154, 156, 191, 219], np.float64(0.2580894227745433))","([], np.float64(82.21348191993353))"
46,"([20, 60, 75, 81, 101, 148, 176, 210, 226], np.float64(22.086641573970848))","([226], np.float64(68.13854323112061))","([20, 60, 75, 81, 148, 176, 210, 226, 240], np.float64(0.08373340118135897))","([20, 101, 210, 226, 245], np.float64(56.254803261524344))"
47,"([16, 59, 76, 101, 124, 129, 143, 164, 179], np.float64(0.6732592265499971))","([], np.float64(93.7900527001342))","([16, 59, 76, 101, 124, 129, 143, 164, 179], np.float64(0.0772976536745113))","([76, 101], np.float64(67.88013734211188))"
48,"([14, 43, 109, 111, 124, 131, 211, 215, 225], np.float64(0.43354384357102355))","([], np.float64(78.27423839265731))","([14, 43, 109, 111, 124, 131, 211, 215, 225], np.float64(0.07276868419044877))","([14, 109], np.float64(63.94766342434166))"
49,"([8, 43, 46, 81, 86, 137, 144, 181, 191], np.float64(0.44225691257447375))","([81, 137], np.float64(65.67042692724331))","([8, 43, 46, 81, 86, 137, 144, 181, 191], np.float64(0.12713313731269807))","([81, 137], np.float64(65.65203730280386))"
50,"([43, 105, 145, 148, 159, 163, 207, 215, 231], np.float64(1.7571754413926084))","([105], np.float64(80.70891313605813))","([43, 89, 105, 145, 148, 159, 163, 207, 215, 231], np.float64(0.4643668559258682))","([105, 159, 215], np.float64(62.27393195542188))"
51,"([7, 22, 35, 69, 122, 156, 193, 199, 230], np.float64(0.41837596215169665))","([156], np.float64(72.40412313294455))","([7, 22, 35, 69, 113, 122, 156, 193, 199, 230], np.float64(0.4464024491271209))","([156, 199], np.float64(62.48604301224352))"
52,"([53, 116, 151, 170, 172, 204, 215, 223, 231], np.float64(0.629346031572338))","([], np.float64(80.3647630553896))","([53, 116, 151, 170, 172, 204, 215, 223, 231], np.float64(0.07811795191646605))","([151], np.float64(75.40524611188131))"
53,"([31, 51, 59, 71, 79, 110, 184, 207, 216], np.float64(1.4034887882658953))","([207], np.float64(79.05966092814201))","([31, 51, 59, 71, 79, 110, 184, 207, 216], np.float64(0.06650802228788921))","([207], np.float64(79.09176478211826))"
54,"([41, 44, 45, 84, 98, 115, 132, 140, 156], np.float64(1.480435687455461))","([], np.float64(80.66383713106369))","([41, 44, 45, 84, 98, 115, 132, 140, 156], np.float64(0.19840860187411555))","([41, 132], np.float64(63.17528334950212))"
55,"([31, 53, 61, 83, 84, 92, 175, 186, 231], np.float64(0.7428097487851139))","([], np.float64(78.5145358279876))","([31, 53, 61, 83, 84, 92, 175, 186, 231], np.float64(0.18376094174938917))","([92], np.float64(70.69467495408253))"
56,"([22, 59, 95, 106, 124, 226, 232, 246, 247], np.float64(0.16705783366963253))","([], np.float64(83.76403470289506))","([22, 59, 95, 106, 124, 226, 232, 246, 247], np.float64(0.10017305224764735))","([59, 226, 246], np.float64(62.22939156815123))"
57,"([21, 65, 68, 114, 120, 188, 220, 234, 243], np.float64(1.2172928884845657))","([], np.float64(87.29039083849004))","([21, 65, 68, 114, 120, 188, 220, 234, 243], np.float64(0.1272847036433219))","([], np.float64(87.32061489707138))"
58,"([26, 28, 45, 88, 89, 130, 141, 153, 162], np.float64(0.6791317799224554))","([], np.float64(89.7406415699759))","([26, 28, 45, 88, 89, 130, 141, 153, 162], np.float64(0.1286382829970334))","([28, 88], np.float64(66.1678280719044))"
59,"([2, 26, 72, 107, 159, 169, 190, 194, 236], np.float64(0.7516451522357709))","([], np.float64(80.08293120869716))","([2, 26, 72, 107, 159, 169, 190, 194, 236], np.float64(0.07856427409409845))","([], np.float64(80.20650709928005))"
60,"([27, 59, 100, 115, 124, 179, 193, 207, 209], np.float64(0.9564313396092413))","([], np.float64(84.17254511128337))","([27, 59, 100, 115, 124, 179, 193, 207, 209], np.float64(0.15723052251910924))","([], np.float64(84.12500973820075))"
61,"([105, 109, 126, 129, 133, 174, 204, 210, 245], np.float64(0.6520437694680402))","([], np.float64(75.69835343619802))","([105, 109, 126, 129, 133, 174, 204, 210, 245], np.float64(0.18464038595004315))","([129, 245], np.float64(60.10743335045113))"
62,"([38, 108, 153, 154, 161, 210, 212, 222, 238], np.float64(2.615497921578461))","([], np.float64(80.10839285479446))","([38, 108, 153, 154, 161, 210, 212, 222, 238], np.float64(0.04881188743120701))","([], np.float64(80.15562575170824))"
63,"([30, 62, 88, 119, 168, 179, 204, 224, 232], np.float64(0.4664133094393988))","([30], np.float64(78.87776021003944))","([30, 62, 88, 119, 168, 179, 204, 224, 232], np.float64(0.1960928729294184))","([30, 179, 232], np.float64(55.630226052683014))"
64,"([29, 36, 57, 78, 123, 167, 215, 221, 233], np.float64(0.7273073554276652))","([], np.float64(82.1805697126032))","([29, 36, 57, 78, 123, 167, 215, 221, 233], np.float64(0.18686899445123023))","([78], np.float64(74.294404929487))"
65,"([6, 13, 32, 87, 104, 137, 157, 158, 204], np.float64(1.561098750966761))","([], np.float64(73.80207514862991))","([6, 13, 32, 87, 104, 137, 157, 158, 204], np.float64(0.07885139997882347))","([], np.float64(73.91402819511306))"
66,"([2, 18, 31, 88, 94, 118, 172, 184, 215], np.float64(1.1654692789737855))","([88], np.float64(81.49261634450367))","([2, 18, 31, 88, 94, 118, 172, 184, 215], np.float64(0.3542689637941773))","([88], np.float64(78.5864645105267))"
67,"([35, 66, 87, 106, 180, 189, 210, 216, 249], np.float64(0.7370260641204084))","([216], np.float64(76.22277843943485))","([35, 66, 87, 106, 180, 189, 210, 216, 249], np.float64(0.17400527674172178))","([216], np.float64(76.14014030036272))"
68,"([31, 40, 60, 62, 102, 143, 156, 159, 220], np.float64(0.3195523258032825))","([], np.float64(79.33500011173481))","([31, 40, 60, 62, 102, 143, 156, 159, 220], np.float64(0.14028218004078144))","([102], np.float64(71.93208331714449))"
69,"([10, 18, 42, 106, 119, 123, 222, 225, 249], np.float64(0.6825809248696737))","([], np.float64(86.87211360483066))","([10, 18, 42, 106, 119, 123, 222, 225, 249], np.float64(0.24096325743489216))","([], np.float64(86.69900240923116))"
70,"([64, 73, 82, 95, 103, 107, 183, 227, 230], np.float64(2.373507709871824))","([95], np.float64(75.7591541185134))","([64, 73, 82, 95, 103, 107, 183, 227, 230], np.float64(0.21130518242532553))","([95, 239], np.float64(89.20598620368519))"
71,"([20, 63, 111, 130, 168, 169, 198, 212, 248], np.float64(1.1356456689601941))","([], np.float64(82.8155722426695))","([20, 63, 111, 130, 168, 169, 198, 212, 248], np.float64(0.16793965135839822))","([63, 169, 212, 248], np.float64(47.1731551997888))"
72,"([20, 22, 32, 73, 76, 100, 120, 179, 181], np.float64(1.2149559702013695))","([20, 181], np.float64(69.56129641599945))","([20, 22, 32, 73, 76, 100, 120, 179, 181], np.float64(0.1206918068308501))","([20, 120, 155, 181], np.float64(72.69812059724255))"
73,"([20, 37, 51, 84, 122, 160, 207, 220, 243], np.float64(0.47723335212918083))","([51, 220], np.float64(63.24706873953645))","([20, 37, 51, 84, 122, 160, 207, 220, 243], np.float64(0.18160368426238221))","([51, 84, 220], np.float64(52.80534418260919))"
74,"([1, 36, 63, 116, 121, 124, 127, 154, 175], np.float64(0.9868388021065936))","([], np.float64(79.2136091202313))","([1, 36, 63, 116, 121, 124, 127, 154, 175], np.float64(0.07146012449464555))","([], np.float64(79.10868965186252))"
75,"([2, 21, 86, 94, 100, 183, 205, 234, 242], np.float64(2.870363574746829))","([], np.float64(79.4472875205208))","([2, 21, 86, 94, 100, 183, 205, 234, 242], np.float64(0.5754684125618801))","([234], np.float64(74.00671976005559))"
76,"([12, 20, 65, 102, 116, 117, 125, 162, 173], np.float64(1.6213881698695902))","([125], np.float64(73.91780326945369))","([12, 20, 65, 102, 116, 117, 125, 162, 173], np.float64(0.18169637356867446))","([125], np.float64(73.85437684578774))"
77,"([47, 60, 126, 147, 192, 204, 223, 248, 249], np.float64(1.5257353927000752))","([], np.float64(85.68645756257501))","([47, 60, 126, 147, 192, 204, 223, 248, 249], np.float64(0.10345352951018805))","([], np.float64(85.32374760598177))"
78,"([19, 43, 58, 133, 154, 157, 211, 231, 235], np.float64(0.3605739326124502))","([58], np.float64(77.27124525746773))","([19, 43, 58, 133, 154, 157, 211, 231, 235], np.float64(0.12516387851037908))","([58, 133, 211], np.float64(59.48848088100532))"
79,"([22, 62, 82, 92, 95, 146, 156, 178, 188], np.float64(1.4069324350968822))","([62, 82], np.float64(76.42455457071591))","([22, 62, 82, 92, 95, 146, 156, 178, 188], np.float64(0.13306874461616006))","([62, 82], np.float64(75.10841605671725))"
80,"([18, 50, 80, 101, 108, 109, 115, 126, 173], np.float64(1.1253019128787105))","([], np.float64(81.54389242340633))","([18, 50, 80, 101, 108, 109, 115, 126, 173], np.float64(0.18913523724117468))","([115], np.float64(75.37819595126021))"
81,"([50, 51, 62, 74, 90, 96, 135, 140, 180], np.float64(0.5022160787549125))","([62, 96, 135], np.float64(55.77743873077439))","([50, 51, 62, 74, 90, 96, 135, 140, 180], np.float64(0.18876758065762117))","([62, 96, 135], np.float64(55.88474196971094))"
82,"([12, 18, 20, 21, 142, 180, 207, 217, 220], np.float64(1.427336579960435))","([217], np.float64(81.39534512619849))","([12, 18, 20, 21, 142, 180, 207, 217, 220], np.float64(0.20743331968086567))","([12, 217], np.float64(71.05188125846809))"
83,"([3, 25, 119, 151, 170, 177, 178, 209, 244], np.float64(0.6310953540742821))","([209], np.float64(79.38566969628143))","([3, 25, 119, 151, 170, 177, 178, 209, 244], np.float64(0.4066912773314937))","([177, 209], np.float64(66.25771024170699))"
84,"([0, 5, 48, 56, 89, 108, 169, 229, 238], np.float64(0.6099282795214183))","([5], np.float64(74.14727872736977))","([0, 5, 48, 56, 89, 108, 169, 229, 238], np.float64(0.23656084516715195))","([0, 5, 211], np.float64(70.50966662174181))"
85,"([38, 43, 67, 91, 119, 167, 204, 215, 242], np.float64(0.6825959686819809))","([], np.float64(78.69704465230538))","([38, 43, 67, 91, 119, 167, 204, 215, 242], np.float64(0.06311332047925793))","([38, 204, 215], np.float64(58.84464727261251))"
86,"([20, 33, 44, 66, 81, 188, 206, 207, 221], np.float64(0.5799739989490422))","([], np.float64(74.83133621951062))","([20, 33, 44, 66, 81, 188, 206, 207, 221], np.float64(0.13346097155954773))","([20], np.float64(67.61968179147853))"
87,"([14, 19, 52, 69, 95, 127, 167, 170, 213], np.float64(0.9859289451365099))","([69], np.float64(76.45266484847288))","([14, 19, 52, 69, 95, 127, 167, 170, 213], np.float64(0.37577199617102736))","([69], np.float64(75.8413135697621))"
88,"([3, 13, 18, 55, 69, 72, 144, 164, 231], np.float64(3.4797101254529856))","([164], np.float64(74.5759725933348))","([3, 13, 18, 55, 69, 72, 144, 164, 231], np.float64(0.25073843459545586))","([164], np.float64(74.73828821039436))"
89,"([46, 76, 86, 103, 120, 149, 191, 192, 197], np.float64(1.505428267584885))","([197], np.float64(72.12068822236265))","([46, 76, 86, 103, 120, 149, 191, 192, 197], np.float64(0.2584552441766092))","([197], np.float64(72.52605664226795))"
90,"([60, 86, 95, 100, 111, 124, 155, 191, 243], np.float64(2.149764614340559))","([86], np.float64(73.1696642631242))","([60, 86, 95, 100, 111, 124, 155, 191, 243], np.float64(0.1923695572006047))","([86], np.float64(71.75998254426086))"
91,"([59, 76, 81, 144, 182, 186, 226, 229, 249], np.float64(0.995031644379604))","([], np.float64(73.12410692053734))","([59, 76, 81, 144, 182, 186, 226, 229, 249], np.float64(0.1860008836139981))","([], np.float64(73.0283069235739))"
92,"([24, 30, 45, 112, 126, 130, 133, 177, 233], np.float64(1.9288231237621312))","([], np.float64(79.56331300354361))","([24, 30, 45, 112, 126, 130, 133, 177, 233], np.float64(0.2242361543235433))","([30, 130], np.float64(65.98423794965109))"
93,"([22, 41, 63, 129, 133, 145, 197, 204, 232], np.float64(0.6507830906110751))","([], np.float64(88.1278867910023))","([22, 41, 63, 129, 133, 145, 197, 204, 232], np.float64(0.1195203197382524))","([145], np.float64(76.96858945275255))"
94,"([19, 31, 97, 112, 131, 139, 148, 153, 228], np.float64(0.5476054365208772))","([], np.float64(78.30784473643007))","([19, 31, 97, 112, 131, 139, 148, 153, 228], np.float64(0.0977187025931353))","([31], np.float64(71.55109011347582))"
95,"([77, 91, 138, 157, 163, 191, 200, 225, 231], np.float64(2.39608262634363))","([77, 91], np.float64(70.61523797094475))","([77, 91, 138, 157, 163, 191, 200, 225, 231], np.float64(0.2136279566039657))","([77, 91], np.float64(68.87774512361972))"
96,"([43, 54, 63, 79, 190, 203, 208, 219, 226], np.float64(0.3078955046096306))","([219], np.float64(76.76457799320717))","([43, 54, 63, 79, 190, 203, 208, 219, 226], np.float64(0.11490323366625102))","([63, 219], np.float64(62.02048818706119))"
97,"([5, 11, 38, 72, 91, 106, 179, 199, 222], np.float64(0.9479517522266874))","([91], np.float64(75.56809459833478))","([5, 11, 38, 72, 91, 106, 179, 199, 222], np.float64(0.16492970534862442))","([91, 199], np.float64(67.48414083634835))"
98,"([9, 29, 36, 72, 127, 134, 162, 190, 218], np.float64(0.8101507101171262))","([], np.float64(82.30541037368121))","([9, 29, 36, 72, 127, 134, 162, 190, 218], np.float64(0.12278069204457563))","([127, 190], np.float64(67.12599320470092))"
99,"([33, 78, 82, 130, 170, 222, 225, 229, 235], np.float64(1.0337875847649185))","([], np.float64(82.48600718237134))","([33, 78, 82, 130, 170, 222, 225, 229, 235], np.float64(0.10510145672312282))","([222], np.float64(73.816867078558))"
