run_id,harderLASSO ANN,LASSO ANN,harderLASSO linear,LASSO linear
14,"([16, 21, 78], np.float64(0.15782789288081311))","([21], np.float64(18.183040597667574))","([16, 21, 78, 233], np.float64(0.34944398013460704))","([16, 21, 78], np.float64(0.10646689677582678))"
15,"([8, 10, 217], np.float64(0.29226910307147275))","([8, 10, 217], np.float64(0.1373714791644453))","([8, 10, 217], np.float64(0.03865147640114654))","([8, 10, 217], np.float64(0.037316007306432954))"
16,"([25, 73, 171], np.float64(0.09072876350869857))","([25, 73, 171], np.float64(0.031154817150294254))","([25, 73, 171], np.float64(0.03123087615305365))","([25, 73, 171], np.float64(0.030548514730753012))"
17,"([65, 112, 168], np.float64(0.4562512003637961))","([65, 112, 168], np.float64(0.2386110843299685))","([65, 112, 168], np.float64(0.021042112995289877))","([65, 112, 168], np.float64(0.02157297243470004))"
18,"([10, 50, 170], np.float64(0.17301306023012064))","([10, 50, 170], np.float64(0.1901015896900946))","([10, 50, 170, 205], np.float64(0.4232921675275798))","([10, 50, 170], np.float64(0.11776208558613846))"
19,"([108, 158, 247], np.float64(0.19978209620647847))","([108, 158, 247], np.float64(0.23864595391412313))","([108, 158, 247], np.float64(0.17318180457186427))","([108, 158, 247], np.float64(0.17431603822600272))"
20,"([14, 91, 100], np.float64(0.12375575520202196))","([14, 100], np.float64(9.75858496685891))","([14, 91, 100], np.float64(0.08560582378113418))","([14, 91, 100], np.float64(0.08518201257822122))"
21,"([11, 60, 241], np.float64(0.3886228439278974))","([11, 60, 241], np.float64(0.08608557049835511))","([11, 60, 241], np.float64(0.06257883444785416))","([11, 60, 241], np.float64(0.06238232688556073))"
22,"([0, 43, 175], np.float64(0.1773410735219147))","([0, 43, 175], np.float64(0.11428326085225717))","([0, 43, 175], np.float64(0.113051897792902))","([0, 43, 175], np.float64(0.11347522869460648))"
23,"([62, 94, 210], np.float64(0.26421883057738577))","([62, 94, 210], np.float64(0.16110564475193434))","([62, 94, 210], np.float64(0.10709494751919928))","([62, 94, 210], np.float64(0.10760594632353136))"
24,"([55, 119, 130], np.float64(0.42378758805220845))","([55, 119, 130], np.float64(0.2651944452631875))","([55, 119, 130], np.float64(0.07505654848238104))","([55, 119, 130], np.float64(0.07667410618221283))"
25,"([65, 77, 139], np.float64(0.6484422591516127))","([139], np.float64(19.925659608953037))","([65, 77, 139], np.float64(0.06681744114301386))","([65, 77, 139], np.float64(0.068207674674208))"
26,"([110, 192, 240], np.float64(0.1746667207817479))","([110, 192, 240], np.float64(0.10170779597183778))","([110, 192, 240], np.float64(0.04706598205077987))","([110, 192, 240], np.float64(0.045103038113000905))"
27,"([56, 154, 189], np.float64(0.1009791266492115))","([56, 154, 189], np.float64(0.10782607893483996))","([56, 154, 189], np.float64(0.037605150297429626))","([56, 154, 189], np.float64(0.03573157753391489))"
28,"([9, 22, 140], np.float64(0.13521120050951624))","([9, 140], np.float64(9.143356334801206))","([9, 22, 140], np.float64(0.028952141637177384))","([9, 22, 140], np.float64(0.028207016463387018))"
29,"([27, 147, 234], np.float64(0.061584831289994216))","([27, 147], np.float64(10.047451218049963))","([27, 147, 234], np.float64(0.03510346197035604))","([27, 147, 234], np.float64(0.03408283135735074))"
30,"([32, 105, 120], np.float64(0.13801428666192886))","([32, 105, 120], np.float64(0.06966999538153805))","([32, 105, 120], np.float64(0.06455845935597754))","([32, 105, 120], np.float64(0.06126563494427179))"
31,"([47, 116, 128], np.float64(0.6048840389516824))","([47, 116, 128], np.float64(0.21976560363035838))","([47, 116, 128], np.float64(0.0231293644853027))","([47, 116, 128], np.float64(0.023315260122373255))"
32,"([104, 230, 240], np.float64(0.07730700666372377))","([104, 230, 240], np.float64(0.1571145427595074))","([104, 230, 240], np.float64(0.006497104272701025))","([104, 230, 240], np.float64(0.006222603791986142))"
33,"([4, 158, 172], np.float64(0.14828124270723242))","([172], np.float64(19.462705065783034))","([4, 158, 172], np.float64(0.04109513835575858))","([4, 158, 172], np.float64(0.04057130220387865))"
34,"([96, 219, 231], np.float64(0.41807619820345976))","([96, 219, 231], np.float64(0.46569874004011624))","([96, 219, 231], np.float64(0.12792159504260597))","([96, 219, 231], np.float64(0.12589123633138455))"
35,"([46, 89, 175], np.float64(0.26477268922809827))","([175], np.float64(17.387954287316074))","([46, 89, 175], np.float64(0.08898136982799497))","([46, 89, 175], np.float64(0.08907797248820488))"
36,"([17, 206, 221], np.float64(0.17458617098157778))","([17, 206, 221], np.float64(0.11734784893753238))","([17, 206, 221], np.float64(0.10662805674560033))","([17, 206, 221], np.float64(0.10464128726130315))"
37,"([0, 151, 206], np.float64(0.20475293961333715))","([0, 151], np.float64(10.641324865332786))","([0, 151, 206], np.float64(0.09502784712524821))","([0, 151, 206], np.float64(0.0963149411529783))"
38,"([60, 63, 236], np.float64(0.14360558574816001))","([60, 63, 236], np.float64(0.3564203569435324))","([60, 63, 236], np.float64(0.02863922997583691))","([60, 63, 236], np.float64(0.028179245665556373))"
39,"([108, 110, 190], np.float64(0.12561434450396172))","([110, 190], np.float64(11.08102617074349))","([108, 110, 190], np.float64(0.08351546595634506))","([108, 110, 190], np.float64(0.08083535388935562))"
40,"([27, 46, 75], np.float64(0.06555024826173503))","([27, 46, 75], np.float64(0.06489810428309829))","([27, 46, 75], np.float64(0.013919020329559991))","([27, 46, 75], np.float64(0.013722738756848906))"
41,"([49, 97, 218], np.float64(0.08313914937234618))","([49, 97, 218], np.float64(0.03095204309021794))","([49, 97, 218], np.float64(0.0035189788311270264))","([49, 97, 218], np.float64(0.0029104554876629835))"
42,"([17, 83, 118], np.float64(0.4109277759018998))","([17, 83, 118], np.float64(0.1562996579567134))","([17, 83, 118], np.float64(0.05940162800488572))","([17, 83, 118], np.float64(0.05829106803133281))"
43,"([59, 107, 215], np.float64(0.19617396664162212))","([59, 107, 215], np.float64(0.09879521510413974))","([47, 59, 107, 215], np.float64(0.2718942316159524))","([59, 107, 215], np.float64(0.04945615633978045))"
44,"([93, 154, 167], np.float64(0.20486220957687276))","([93, 154, 167], np.float64(0.2955655482114375))","([93, 154, 167], np.float64(0.04403528941228532))","([93, 154, 167], np.float64(0.04315944600991811))"
45,"([40, 82, 90], np.float64(0.19342370778451579))","([40], np.float64(18.566841381383522))","([40, 82, 90], np.float64(0.08313505777086783))","([40, 82, 90], np.float64(0.0818267501517434))"
46,"([37, 125, 127], np.float64(0.1647205768805427))","([37, 125, 127], np.float64(0.6296730179304145))","([37, 125, 127], np.float64(0.01800435982051433))","([37, 125, 127], np.float64(0.01729083132122111))"
47,"([154, 162, 230], np.float64(0.49373429615751957))","([154, 162, 230], np.float64(0.2699476924624113))","([154, 162, 230], np.float64(0.01168643502278141))","([154, 162, 230], np.float64(0.012373474128899095))"
48,"([71, 81, 95], np.float64(0.18228285287546228))","([71, 81, 95], np.float64(0.08205131161602645))","([71, 81, 95], np.float64(0.05394975263093459))","([71, 81, 95], np.float64(0.05118262509134564))"
49,"([195, 200, 233], np.float64(0.13668331349096102))","([195, 200, 233], np.float64(0.08447109953525991))","([195, 200, 233], np.float64(0.08410705740443308))","([195, 200, 233], np.float64(0.0840649306589413))"
50,"([18, 47, 123], np.float64(0.35993646718638955))","([18, 47, 123], np.float64(0.35263616451404844))","([18, 47, 123], np.float64(0.12933274835740355))","([18, 47, 123], np.float64(0.1307337833484555))"
51,"([71, 135, 203], np.float64(0.2158881594011638))","([71, 135, 203], np.float64(0.5501469693846106))","([71, 113, 135, 203], np.float64(0.29456886368320007))","([71, 135, 203], np.float64(0.11457965067345158))"
52,"([16, 155, 210], np.float64(0.5623245410890655))","([16, 155, 210], np.float64(0.6905149296871731))","([16, 155, 210], np.float64(0.10386685928626582))","([16, 155, 210], np.float64(0.10075034961275742))"
53,"([65, 96, 228], np.float64(0.04823336955847398))","([96, 228], np.float64(9.374571641732308))","([65, 96, 228], np.float64(0.024090634965593105))","([65, 96, 228], np.float64(0.025161191631107856))"
54,"([100, 112, 200], np.float64(0.2379256397717265))","([100, 112, 200], np.float64(0.6528767417212181))","([100, 112, 200], np.float64(0.01841261654535248))","([100, 112, 200], np.float64(0.019063990583417848))"
55,"([0, 191, 243], np.float64(0.8539055763802))","([0, 191, 243], np.float64(0.5119312889773302))","([0, 191, 243], np.float64(0.012678897904404))","([0, 191, 243], np.float64(0.013179856294468138))"
56,"([4, 152, 221], np.float64(0.14167215489471716))","([], np.float64(26.908771094352094))","([4, 152, 221], np.float64(0.04228853271120902))","([4, 152, 221], np.float64(0.04173387880701661))"
57,"([75, 139, 236], np.float64(0.1260251631139454))","([75, 139, 236], np.float64(0.09018938776196787))","([75, 139, 236], np.float64(0.07099713245095517))","([75, 139, 236], np.float64(0.06890260709775765))"
58,"([150, 158, 236], np.float64(0.33684202890750714))","([150, 158, 236], np.float64(0.3165422880458395))","([150, 158, 236], np.float64(0.1345692858491245))","([150, 158, 236], np.float64(0.13755190005071324))"
59,"([101, 175, 185], np.float64(0.33691975631829996))","([101, 175, 185], np.float64(0.34450594635534004))","([101, 175, 185], np.float64(0.2440981695369302))","([101, 175, 185], np.float64(0.23969373466321145))"
60,"([57, 73, 227], np.float64(0.33998636235882834))","([57, 73, 227], np.float64(0.28309398981421546))","([57, 73, 227], np.float64(0.06780991867275657))","([57, 73, 227], np.float64(0.06930117749034027))"
61,"([14, 73, 116], np.float64(0.17274195397739436))","([14, 73, 116], np.float64(0.043870710345853825))","([14, 73, 116], np.float64(0.03430620477642534))","([14, 73, 116], np.float64(0.03308898647228445))"
62,"([0, 77, 87], np.float64(0.36643930861608587))","([0, 87], np.float64(11.793195199282914))","([0, 77, 87], np.float64(0.03225744709846523))","([0, 77, 87], np.float64(0.031105428006685903))"
63,"([47, 140, 157], np.float64(0.20893756854236586))","([47, 140, 157], np.float64(0.10022187874792911))","([47, 140, 157], np.float64(0.032020138301842235))","([47, 140, 157], np.float64(0.03314000412424609))"
64,"([3, 123, 246], np.float64(0.29924991831948966))","([3, 123, 246], np.float64(0.13628112397426173))","([3, 123, 246], np.float64(0.09974831957894051))","([3, 123, 246], np.float64(0.10037558617046426))"
65,"([23, 102, 228], np.float64(0.219061800156714))","([102], np.float64(18.357970495750305))","([23, 102, 228], np.float64(0.01774459479014611))","([23, 102, 228], np.float64(0.017528465412716344))"
66,"([40, 106, 179], np.float64(0.235844132855435))","([40, 106, 179], np.float64(0.08220106205226736))","([40, 106, 179], np.float64(0.08276451517767633))","([40, 106, 179], np.float64(0.07945366046470341))"
67,"([5, 152, 233], np.float64(0.6749983851668616))","([152, 233], np.float64(9.892868456475954))","([5, 152, 233], np.float64(0.017356684634690565))","([5, 152, 233], np.float64(0.01760567345379467))"
68,"([42, 44, 121], np.float64(0.1732092415354821))","([42, 44, 121], np.float64(0.27729816087621034))","([42, 44, 121], np.float64(0.16253402336955247))","([42, 44, 121], np.float64(0.15863762983104157))"
69,"([5, 129, 136], np.float64(0.18997242163506306))","([5, 129, 136], np.float64(0.16358278524539002))","([5, 129, 136], np.float64(0.13328709908148012))","([5, 129, 136], np.float64(0.1320642559953819))"
70,"([10, 169, 170], np.float64(0.22299368040281473))","([169], np.float64(18.739720091305525))","([10, 169, 170], np.float64(0.028901925938113294))","([10, 169, 170], np.float64(0.02898383930617259))"
71,"([21, 87, 234], np.float64(0.3336986789773325))","([21, 87, 234], np.float64(0.33712540118867057))","([21, 87, 234], np.float64(0.073778491137635))","([21, 87, 234], np.float64(0.07435405812411659))"
72,"([143, 190, 226], np.float64(0.11611237018305562))","([143, 190, 226], np.float64(0.07486326317484114))","([123, 143, 190, 226], np.float64(0.2098710083360797))","([143, 190, 226], np.float64(0.04016705859633468))"
73,"([176, 207, 228], np.float64(0.18833076115901753))","([176, 207, 228], np.float64(0.202042770738547))","([176, 207, 228], np.float64(0.0842422081334888))","([24, 38, 176, 207, 228], np.float64(0.3278773261382754))"
74,"([14, 63, 106], np.float64(0.4037643760327127))","([14, 63, 106], np.float64(0.4050615778476949))","([14, 63, 106], np.float64(0.0685102406340934))","([14, 63, 106], np.float64(0.06591432783897727))"
75,"([106, 108, 120], np.float64(0.18668864457867618))","([106, 108, 120], np.float64(0.36069265425821584))","([106, 108, 120], np.float64(0.1553778285741708))","([106, 108, 120], np.float64(0.15823589442219402))"
76,"([37, 90, 173], np.float64(0.2854779428738332))","([37, 90, 173], np.float64(0.18428439040983557))","([37, 90, 173], np.float64(0.16323967408419604))","([37, 90, 173], np.float64(0.15977810346733803))"
77,"([184, 207, 244], np.float64(0.21224380346450758))","([184, 207, 244], np.float64(0.12435113050118508))","([184, 207, 244], np.float64(0.08714606539173973))","([184, 207, 244], np.float64(0.08948112306340368))"
78,"([144, 149, 160], np.float64(0.05312150948772401))","([144, 149, 160], np.float64(0.04540157027592558))","([144, 149, 160], np.float64(0.02518343784150657))","([144, 149, 160], np.float64(0.024467253990243916))"
79,"([144, 241, 249], np.float64(0.1491394851712616))","([144, 241, 249], np.float64(0.06210825102575811))","([144, 241, 249], np.float64(0.06247642277025277))","([144, 241, 249], np.float64(0.06126691828259404))"
80,"([21, 119, 218], np.float64(0.5269314186164483))","([21, 119, 218], np.float64(0.059569698134162595))","([21, 119, 218], np.float64(0.04072504794364166))","([21, 119, 218], np.float64(0.04220508004734667))"
81,"([32, 98, 214], np.float64(0.15897802324457666))","([32, 98, 214], np.float64(0.1530634616383108))","([32, 73, 98, 106, 214], np.float64(0.3422554927786241))","([24, 32, 37, 98, 214], np.float64(0.37331699253390505))"
82,"([103, 118, 148], np.float64(0.254106604864945))","([103, 118, 148], np.float64(0.08881140568204736))","([103, 118, 148], np.float64(0.020213430077175992))","([103, 118, 148], np.float64(0.020046371849620655))"
83,"([122, 127, 200], np.float64(0.18315011349376933))","([122, 127, 200], np.float64(0.1314459584000354))","([122, 127, 200], np.float64(0.09498618684822313))","([122, 127, 200], np.float64(0.09536378609299809))"
84,"([82, 151, 197], np.float64(0.25913603129542917))","([82, 151, 197], np.float64(0.042930164524632525))","([82, 151, 197], np.float64(0.02727934716447131))","([82, 151, 197], np.float64(0.026938479849375453))"
85,"([57, 142, 240], np.float64(0.15218565168209705))","([57, 142, 240], np.float64(0.05282119441727815))","([57, 142, 240], np.float64(0.0410915958823351))","([57, 142, 240], np.float64(0.04120181862017718))"
86,"([10, 33, 73], np.float64(0.04895509169847627))","([10, 33, 73], np.float64(0.171233062347308))","([10, 33, 73], np.float64(0.030665794435072582))","([10, 33, 73], np.float64(0.029806981264667905))"
87,"([18, 96, 124], np.float64(0.13551698178197427))","([18, 96, 124], np.float64(0.15593092136483097))","([18, 96, 124], np.float64(0.04393890109564885))","([18, 96, 124], np.float64(0.04287092670206146))"
88,"([25, 134, 181], np.float64(0.18947229610173386))","([25, 134, 181], np.float64(0.27371803400879985))","([25, 134, 181], np.float64(0.027780010330120952))","([25, 134, 181], np.float64(0.026874282127315505))"
89,"([48, 129, 182], np.float64(0.5190657819777749))","([48, 129], np.float64(9.5633530247681))","([48, 129, 182], np.float64(0.08796882852933213))","([48, 129, 182], np.float64(0.08513051646920147))"
90,"([78, 171, 221], np.float64(0.2660339424535929))","([78, 171, 221], np.float64(0.12359804384231372))","([78, 171, 221], np.float64(0.03010192773496877))","([78, 171, 221], np.float64(0.03161713741309381))"
91,"([1, 5, 184], np.float64(0.24605466587029148))","([1, 5, 184], np.float64(0.19000119803507623))","([1, 5, 184], np.float64(0.04920978823407011))","([1, 5, 184], np.float64(0.05138956413276229))"
92,"([90, 117, 228], np.float64(0.2160034842259679))","([117, 228], np.float64(9.145734040499589))","([90, 117, 221, 228], np.float64(0.1891388037230612))","([90, 117, 228], np.float64(0.034979153044671224))"
93,"([16, 115, 235], np.float64(1.73772684645262))","([16, 115, 235], np.float64(0.1947865175567011))","([16, 115, 235], np.float64(0.020526297586105555))","([16, 115, 235], np.float64(0.02141200797788629))"
94,"([32, 57, 191], np.float64(0.33296064868658914))","([32, 57, 191], np.float64(0.20482692169231403))","([32, 57, 191], np.float64(0.019533490683489845))","([32, 57, 191], np.float64(0.019576145075226647))"
95,"([10, 46, 175], np.float64(0.13317429472656198))","([10, 46, 175], np.float64(0.26997287048041174))","([10, 46, 175], np.float64(0.03517893107526931))","([10, 46, 175], np.float64(0.035135284247323186))"
96,"([92, 137, 240], np.float64(0.10227715106328357))","([92, 137, 240], np.float64(0.050701934823438544))","([92, 137, 235, 240], np.float64(0.34867264869170195))","([92, 137, 240], np.float64(0.02029726546776466))"
97,"([56, 87, 110], np.float64(0.09741504368182385))","([56, 87, 110], np.float64(0.055624439382565706))","([56, 87, 110], np.float64(0.030385127285730784))","([56, 87, 110], np.float64(0.029184152187105475))"
98,"([49, 51, 64], np.float64(0.3143656680888148))","([49, 51, 64], np.float64(0.08429731159654011))","([49, 51, 64], np.float64(0.033407490062592346))","([49, 51, 64], np.float64(0.03209696950196582))"
99,"([33, 82, 85], np.float64(0.32484420591915125))","([33, 82, 85], np.float64(0.13982431795487194))","([33, 82, 85], np.float64(0.03978040566871114))","([33, 82, 85], np.float64(0.03876035278258449))"
