run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
38,"([20, 25, 26, 28], np.float64(13.704113930951033))","([20, 25, 26, 28], np.float64(0.08580114463406))","([20, 25, 26, 28], np.float64(12.100421053605572))"
39,"([5, 21, 25, 43], np.float64(13.208546972357157))","([5, 21, 25, 43], np.float64(15.516829956253336))","([], np.float64(60.893410633965345))"
40,"([29, 33, 35, 44], np.float64(20.920097287717624))","([29, 33, 35, 44], np.float64(0.037060521426067604))","([29, 33, 35, 44], np.float64(6.979109898190141))"
41,"([3, 6, 11, 14], np.float64(14.94112829973947))","([3, 6, 11, 14], np.float64(0.02409460395878324))","([3, 6, 11, 14], np.float64(12.282391237941189))"
42,"([6, 15, 43, 49], np.float64(21.827045080102653))","([6, 15, 43, 49], np.float64(0.02067853879403107))","([6, 15, 43, 49], np.float64(10.695853454493792))"
43,"([24, 30, 35, 45], np.float64(15.429759980721396))","([24, 30, 35, 45], np.float64(0.04434450750619588))","([24, 30, 35, 45], np.float64(10.183925215526525))"
44,"([16, 22, 38, 46], np.float64(13.833268779564747))","([16, 22, 38, 46], np.float64(0.34154054166477044))","([16, 22, 38, 46], np.float64(9.56218739596927))"
45,"([8, 19, 26, 45], np.float64(14.256839219356943))","([8, 19, 26, 45], np.float64(12.175599430524954))","([8, 19, 26, 45], np.float64(16.208822540825672))"
46,"([0, 10, 15, 16], np.float64(22.575953629481912))","([0, 10, 15, 16], np.float64(0.07491166210426188))","([], np.float64(59.74291870716162))"
47,"([1, 10, 13, 48], np.float64(22.61421055874043))","([1, 10, 13, 48], np.float64(0.03453211317194111))","([1, 10, 13, 48], np.float64(0.3629329917782146))"
48,"([0, 20, 24, 42], np.float64(13.989241423770853))","([0, 20, 24, 42], np.float64(0.02581071909668268))","([0, 20, 24, 42], np.float64(12.36659016664621))"
49,"([0, 21, 26, 30], np.float64(15.194184482789376))","([0, 21, 26, 30], np.float64(8.303752599967726))","([0, 21, 26, 30], np.float64(0.08329131858109282))"
