run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
13,"([8, 10, 31, 41], np.float64(13.83684566445668))","([10, 31], np.float64(49.898176050578996))","([8, 10, 31, 41], np.float64(0.04810966510965203))"
14,"([16, 21, 40, 42], np.float64(20.876069394641693))","([16, 21, 40, 42], np.float64(0.021227416893867992))","([16, 21, 40, 42], np.float64(11.941098131119075))"
15,"([11, 19, 21, 41], np.float64(21.319480013383014))","([11, 19, 21, 41], np.float64(0.020452824570667934))","([], np.float64(59.24650527192508))"
16,"([4, 9, 19, 40], np.float64(22.389754031042656))","([4, 9, 19, 40], np.float64(8.984900410483284))","([4, 9, 19, 40], np.float64(0.047860013943214916))"
17,"([8, 18, 26, 27], np.float64(25.218722012464916))","([18, 26], np.float64(53.86271653008017))","([8, 18, 26, 27], np.float64(19.119554731552213))"
18,"([6, 31, 39, 48], np.float64(23.923192364228143))","([6, 31, 39, 48], np.float64(9.607197289334044))","([6, 31, 39, 48], np.float64(10.371262970121686))"
19,"([0, 2, 19, 32], np.float64(23.04027258179964))","([0, 2, 19, 32], np.float64(0.017346911235376686))","([0, 2, 19, 32], np.float64(0.03026855343897538))"
20,"([4, 7, 15, 28], np.float64(0.039863718141742346))","([4, 7, 15, 28], np.float64(0.057872317715659025))","([4, 7, 15, 28], np.float64(0.03493837604083376))"
21,"([13, 15, 30, 41], np.float64(13.04834388978505))","([13, 15, 30, 41], np.float64(0.016248167950998114))","([13, 15, 30, 41], np.float64(8.96181500676376))"
22,"([4, 6, 11, 46], np.float64(14.313078666196208))","([4, 6, 11, 46], np.float64(0.032345082985545746))","([4, 6, 11, 46], np.float64(4.053093931975155))"
23,"([0, 6, 31, 42], np.float64(20.84790841579627))","([0, 6, 31, 42], np.float64(6.606525974650467))","([0, 6, 31, 42], np.float64(16.07950474723691))"
24,"([1, 8, 14, 37], np.float64(22.063919985892344))","([1, 8, 14, 37], np.float64(0.01868484577737623))","([1, 8, 14, 37], np.float64(0.0674076551591886))"
25,"([2, 13, 20, 26], np.float64(23.4797128973547))","([2, 13, 20, 26], np.float64(40.615754349133745))","([2, 13, 20, 26], np.float64(0.045992027345464884))"
26,"([25, 38, 47, 48], np.float64(22.044069391062454))","([25, 38, 47, 48], np.float64(0.021652622395400344))","([25, 38, 47, 48], np.float64(0.032168774975728065))"
27,"([6, 9, 19, 44], np.float64(15.156271825734118))","([6, 9, 19, 44], np.float64(15.400153856716516))","([6, 9, 19, 44], np.float64(0.026849186869650425))"
28,"([19, 35, 38, 44], np.float64(15.311142938213855))","([19, 35, 38, 44], np.float64(0.025769202009694892))","([19, 35, 38, 44], np.float64(9.410044947287437))"
29,"([8, 14, 38, 41], np.float64(14.115729120999587))","([8, 14, 38, 41], np.float64(15.42941644943527))","([8, 14, 38, 41], np.float64(0.07268728426598152))"
30,"([20, 21, 34, 35], np.float64(21.362576004593706))","([20, 21, 34, 35], np.float64(6.850648902202273))","([21, 35], np.float64(50.402796130167175))"
31,"([13, 26, 28, 37], np.float64(24.73957321113997))","([13, 26], np.float64(51.95751475159288))","([13, 26, 28, 37], np.float64(10.233822935016862))"
32,"([8, 9, 26, 37], np.float64(22.95831623533994))","([8, 9, 26, 37], np.float64(0.023128002345514938))","([8, 9, 26, 37], np.float64(40.29949001566577))"
33,"([5, 23, 44, 45], np.float64(23.501633672669623))","([5, 23, 44, 45], np.float64(1.3726285683281596))","([], np.float64(57.08642661312228))"
34,"([2, 11, 21, 24], np.float64(18.645366816515494))","([2, 11, 21, 24], np.float64(1.0388737022219032))","([2, 11, 21, 24], np.float64(0.11468318421724849))"
35,"([7, 30, 47, 49], np.float64(24.846853961999656))","([7, 30, 47, 49], np.float64(0.07953884511019294))","([7, 30, 47, 49], np.float64(0.8441334220296348))"
36,"([11, 17, 35, 41], np.float64(22.254688624025622))","([11, 17, 35, 41], np.float64(0.028390662852258098))","([11, 17, 35, 41], np.float64(19.928296690966555))"
37,"([4, 15, 24, 44], np.float64(14.533011037418316))","([4, 15, 24, 44], np.float64(0.018794299020755058))","([4, 15, 24, 44], np.float64(7.618581053568598))"
38,"([20, 25, 26, 28], np.float64(22.262269406190022))","([20, 25, 26, 28], np.float64(13.076396715728166))","([20, 25, 26, 28], np.float64(0.038770286671435214))"
39,"([5, 21, 25, 43], np.float64(21.055206211253907))","([5, 21, 25, 43], np.float64(0.11415245907202311))","([], np.float64(60.871439934262106))"
40,"([29, 33, 35, 44], np.float64(22.540667000368774))","([29, 33, 35, 44], np.float64(7.262266270785926))","([29, 33, 35, 44], np.float64(35.04720580120574))"
41,"([3, 6, 11, 14], np.float64(14.798640828333435))","([3, 6, 11, 14], np.float64(0.01910548681503944))","([3, 6, 11, 14], np.float64(15.282199679141108))"
42,"([6, 15, 43, 49], np.float64(13.67228689081328))","([6, 15, 43, 49], np.float64(0.03125474225860791))","([6, 15, 43, 49], np.float64(0.0532279961198262))"
43,"([24, 30, 35, 45], np.float64(23.77062056057608))","([24, 30, 35, 45], np.float64(8.699115871941151))","([24, 30, 35, 45], np.float64(5.129723681802346))"
44,"([16, 22, 38, 46], np.float64(14.27366643622251))","([16, 22, 38, 46], np.float64(0.029802559281017722))","([16, 22, 38, 46], np.float64(0.1642477945658827))"
45,"([8, 19, 26, 45], np.float64(14.201935934690981))","([8, 19, 26, 45], np.float64(38.74990669285605))","([8, 19, 26, 45], np.float64(0.06957984621479485))"
46,"([0, 10, 15, 16], np.float64(0.04236156842691947))","([0, 10, 15, 16], np.float64(0.026404516488090224))","([], np.float64(59.73873432239343))"
47,"([1, 10, 13, 48], np.float64(22.6701271251435))","([1, 10, 13, 48], np.float64(0.02566992262221654))","([1, 10, 13, 48], np.float64(17.66174449911053))"
48,"([0, 20, 24, 42], np.float64(14.553383173842333))","([0, 20, 24, 42], np.float64(0.03720411704260367))","([0, 20, 24, 42], np.float64(0.021870507700464073))"
49,"([0, 21, 26, 30], np.float64(22.663883810729097))","([0, 21, 26, 30], np.float64(0.01756122689826412))","([0, 21, 26, 30], np.float64(0.04377464127450797))"
