run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
1,"([2, 3, 13, 15], np.float64(14.867734605531798))","([2, 3, 13, 15], np.float64(0.06394964712523746))","([3, 15], np.float64(50.81245393288998))"
2,"([10, 22, 30, 39], np.float64(15.290167401500117))","([10, 22, 30, 39], np.float64(0.022297837948527674))","([10, 22, 30, 39], np.float64(0.04322928678999539))"
3,"([0, 4, 5, 27], np.float64(12.679470925796005))","([0, 4, 5, 27], np.float64(10.278279836568407))","([0, 4, 5, 27], np.float64(15.530983097826855))"
4,"([14, 34, 38, 49], np.float64(22.433031197896074))","([14, 34, 38, 49], np.float64(0.032946134507355854))","([14, 34, 38, 49], np.float64(12.20555686849092))"
5,"([2, 11, 15, 36], np.float64(15.18483164266322))","([2, 11, 15, 36], np.float64(3.685254750252324))","([2, 11, 15, 36], np.float64(4.22268887900872))"
6,"([5, 17, 41, 44], np.float64(13.646726634061583))","([5, 17, 41, 44], np.float64(0.03230657947927129))","([5, 17, 41, 44], np.float64(7.123774551616792))"
7,"([13, 17, 29, 45], np.float64(22.992701510604572))","([29, 45], np.float64(45.8269597288408))","([13, 17, 29, 45], np.float64(0.04635714243747071))"
8,"([10, 19, 37, 48], np.float64(15.827149313571859))","([10, 19, 37, 48], np.float64(0.012583381283353895))","([10, 19, 37, 48], np.float64(0.02151184048156042))"
9,"([11, 36, 38, 44], np.float64(23.315118134990023))","([11, 36, 38, 44], np.float64(0.03799569970336832))","([38, 44], np.float64(49.13481058975796))"
10,"([27, 29, 41, 42], np.float64(0.07284413791883355))","([27, 29, 41, 42], np.float64(6.335831409384891))","([], np.float64(55.57157795012031))"
11,"([19, 31, 46, 49], np.float64(13.010116418696747))","([19, 31, 46, 49], np.float64(0.21688954286084267))","([19, 31, 46, 49], np.float64(10.61878437571551))"
12,"([7, 15, 38, 43], np.float64(24.01613354751705))","([7, 15, 38, 43], np.float64(1.765363124488101))","([7, 15, 38, 43], np.float64(9.4675991132044))"
13,"([8, 10, 31, 41], np.float64(21.558712607418062))","([8, 10, 31, 41], np.float64(35.79852339011798))","([8, 10, 31, 41], np.float64(2.2319691158386594))"
14,"([16, 21, 40, 42], np.float64(13.766323700811535))","([16, 21, 40, 42], np.float64(5.545030534782075))","([], np.float64(59.660398102635504))"
15,"([11, 19, 21, 41], np.float64(21.327781668479794))","([11, 19, 21, 41], np.float64(0.07810019403978524))","([11, 19, 21, 41], np.float64(0.07975754196260963))"
16,"([4, 9, 19, 40], np.float64(22.625420175902125))","([4, 9, 19, 40], np.float64(1.337718761277462))","([4, 9, 19, 40], np.float64(0.47598985455229986))"
17,"([8, 18, 26, 27], np.float64(25.211583853634103))","([8, 18, 26, 27], np.float64(0.03344952531041184))","([8, 18, 26, 27], np.float64(10.924171438446228))"
18,"([6, 31, 39, 48], np.float64(13.683715504051884))","([6, 31, 39, 48], np.float64(8.760076186058921))","([6, 31, 39, 48], np.float64(0.10615847291809834))"
19,"([0, 2, 19, 32], np.float64(13.141580098517752))","([0, 2, 19, 32], np.float64(21.90597808814938))","([0, 2], np.float64(37.94302440694618))"
20,"([4, 7, 15, 28], np.float64(23.68480411091214))","([4, 7, 15, 28], np.float64(11.081630742267404))","([4, 7, 15, 28], np.float64(15.079566537631214))"
21,"([13, 15, 30, 41], np.float64(20.04499114936491))","([13, 15, 30, 41], np.float64(0.03212358872359025))","([13, 15, 30, 41], np.float64(21.633635365396636))"
22,"([4, 6, 11, 46], np.float64(0.045294389641150144))","([4, 6, 11, 46], np.float64(6.64097858446225))","([4, 6, 11, 46], np.float64(0.0748309402433373))"
23,"([0, 6, 31, 42], np.float64(20.99789756125724))","([0, 6, 31, 42], np.float64(2.4695206060252928))","([0, 6, 31, 42], np.float64(0.036508859548365864))"
24,"([1, 8, 14, 37], np.float64(22.308749378101076))","([1, 8, 14, 37], np.float64(0.04931137065315397))","([1, 8, 14, 37], np.float64(0.0666418625140434))"
25,"([2, 13, 20, 26], np.float64(15.327490206636583))","([2, 13, 20, 26], np.float64(1.9262406356348178))","([2, 13, 20, 26], np.float64(0.03220167314680756))"
26,"([25, 38, 47, 48], np.float64(14.634648341620881))","([38, 47], np.float64(53.73635152128179))","([25, 38, 47, 48], np.float64(0.03840614216392844))"
27,"([6, 9, 19, 44], np.float64(14.348809201545514))","([6, 9, 19, 44], np.float64(0.016518307633057856))","([6, 9, 19, 44], np.float64(34.513238316011446))"
28,"([19, 35, 38, 44], np.float64(22.74024865698897))","([19, 35, 38, 44], np.float64(0.38318953662990896))","([19, 35, 38, 44], np.float64(0.05884913844784976))"
29,"([8, 14, 38, 41], np.float64(23.379991290120216))","([8, 14, 38, 41], np.float64(0.24634741353527995))","([8, 14, 38, 41], np.float64(2.2423776536324644))"
30,"([20, 21, 34, 35], np.float64(39.068172871888194))","([20, 21, 34, 35], np.float64(0.016998269668174807))","([], np.float64(54.728118933491174))"
31,"([13, 26, 28, 37], np.float64(16.10703328877648))","([13, 26, 28, 37], np.float64(0.024249562516294454))","([], np.float64(65.91636917837808))"
32,"([8, 9, 26, 37], np.float64(14.962350563967393))","([8, 9, 26, 37], np.float64(0.025206159800838797))","([8, 9, 26, 37], np.float64(0.045600818446119205))"
33,"([5, 23, 44, 45], np.float64(23.570594547759164))","([5, 23, 44, 45], np.float64(0.02238411172170766))","([5, 23, 44, 45], np.float64(0.04319447573682951))"
34,"([2, 11, 21, 24], np.float64(12.707957528103572))","([2, 11, 21, 24], np.float64(0.025674843328460463))","([2, 11, 21, 24], np.float64(20.169633998725253))"
35,"([7, 30, 47, 49], np.float64(24.856005359566137))","([7, 30, 47, 49], np.float64(0.0236436300561465))","([7, 30, 47, 49], np.float64(13.74730787277515))"
36,"([11, 17, 35, 41], np.float64(22.03361632905116))","([11, 17, 35, 41], np.float64(0.0313154629153721))","([11, 17, 35, 41], np.float64(10.840812184245122))"
