run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
1,"([2, 3, 13, 15], np.float64(22.132241470887195))","([], np.float64(60.066114165974504))","([], np.float64(60.065038537900136))"
2,"([10, 22, 30, 39], np.float64(23.410156881790062))","([], np.float64(64.19683633871503))","([], np.float64(64.1966099126268))"
3,"([0, 4, 5, 27], np.float64(31.32020102839383))","([], np.float64(54.44616596827798))","([], np.float64(54.44427991472899))"
4,"([14, 34, 38, 49], np.float64(38.019861466563626))","([], np.float64(54.24686383424125))","([], np.float64(54.25990204162523))"
5,"([2, 11, 15, 36], np.float64(24.282679798693334))","([], np.float64(57.9220201052935))","([], np.float64(57.92175614543496))"
6,"([5, 17, 41, 44], np.float64(39.04832453716917))","([], np.float64(59.212599113042195))","([], np.float64(59.21143602719993))"
7,"([13, 17, 29, 45], np.float64(26.685219351858738))","([29, 45], np.float64(46.13174713670014))","([], np.float64(62.28415804334515))"
8,"([10, 19, 37, 48], np.float64(24.290605323235535))","([37], np.float64(58.908339170519326))","([], np.float64(62.45412821363473))"
9,"([11, 36, 38, 44], np.float64(24.744919769381145))","([], np.float64(52.5535209891046))","([], np.float64(52.55140281375135))"
10,"([27, 29, 41, 42], np.float64(23.410269637486973))","([], np.float64(55.612946271398044))","([], np.float64(55.606970733226895))"
11,"([19, 31, 46, 49], np.float64(21.32297999224462))","([], np.float64(53.15335259747967))","([], np.float64(53.142507609691805))"
12,"([7, 15, 38, 43], np.float64(24.300237200185475))","([], np.float64(59.65823022966493))","([], np.float64(59.65231795264032))"
13,"([8, 10, 31, 41], np.float64(21.76319143523608))","([], np.float64(58.26410116010841))","([], np.float64(58.26493563805986))"
14,"([16, 21, 40, 42], np.float64(22.494051513835167))","([21, 40], np.float64(43.19093261649529))","([], np.float64(59.725920959031704))"
15,"([11, 19, 21, 41], np.float64(42.606691356804546))","([11, 21], np.float64(45.3773933359918))","([], np.float64(59.26072648366836))"
16,"([4, 9, 19, 40], np.float64(23.939140290709627))","([40], np.float64(54.026359401412826))","([], np.float64(54.55754571527924))"
17,"([8, 18, 26, 27], np.float64(25.695178864041875))","([], np.float64(67.46461805560637))","([], np.float64(67.4635204270963))"
18,"([6, 31, 39, 48], np.float64(25.61024017638871))","([], np.float64(62.03232766938145))","([], np.float64(62.036106762387455))"
19,"([0, 2, 19, 32], np.float64(23.16555374858657))","([], np.float64(55.39919489048729))","([], np.float64(55.39832575977697))"
20,"([4, 7, 15, 28], np.float64(23.519444514322895))","([], np.float64(59.80226014298924))","([], np.float64(59.796417802996906))"
21,"([13, 15, 30, 41], np.float64(21.002854764655684))","([13], np.float64(54.515559617732386))","([], np.float64(53.33414461504093))"
