run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
18,"([6, 31, 39, 48], np.float64(24.142467027432215))","([6, 31, 39, 48], np.float64(17.67550524598235))","([6, 31, 39, 48], np.float64(12.527925953860853))"
19,"([0, 2, 19, 32], np.float64(22.581612551718543))","([0, 2, 19, 32], np.float64(8.089089724015869))","([], np.float64(55.45568243022456))"
20,"([4, 7, 15, 28], np.float64(14.66745901801046))","([4, 7, 15, 28], np.float64(1.3991920936136761))","([4, 7, 15, 28], np.float64(37.95419964351221))"
21,"([13, 15, 30, 41], np.float64(19.893114867677717))","([13, 15, 30, 41], np.float64(3.943246779546396))","([13, 15, 30, 41], np.float64(7.798740177078606))"
22,"([4, 6, 11, 46], np.float64(13.628481878278238))","([4, 6, 11, 46], np.float64(0.030134653018491053))","([4, 6, 11, 46], np.float64(9.882432427960842))"
23,"([0, 6, 31, 42], np.float64(13.965050525888065))","([0, 6, 31, 42], np.float64(0.06304524794659665))","([], np.float64(55.51997130409429))"
24,"([1, 8, 14, 37], np.float64(0.19533143230395297))","([1, 8, 14, 37], np.float64(0.26873025217209273))","([1, 8, 14, 37], np.float64(10.099748028527298))"
25,"([2, 13, 20, 26], np.float64(23.531054218195433))","([2, 13, 20, 26], np.float64(0.035791655596614916))","([], np.float64(62.35770185578575))"
26,"([25, 38, 47, 48], np.float64(22.34863761784056))","([25, 38, 47, 48], np.float64(0.06878085271075075))","([], np.float64(60.67008571119402))"
27,"([6, 9, 19, 44], np.float64(22.561563727652445))","([6, 9, 19, 44], np.float64(0.0211940727204908))","([], np.float64(52.53963501833612))"
28,"([19, 35], np.float64(41.195718656333355))","([19, 35, 38, 44], np.float64(0.01876177693714869))","([19, 35, 38, 44], np.float64(16.12516211089347))"
29,"([8, 14, 38, 41], np.float64(23.39540213207744))","([8, 14, 38, 41], np.float64(11.159715773054126))","([8, 14, 38, 41], np.float64(0.06726170285818273))"
30,"([20, 21, 34, 35], np.float64(20.93064558376662))","([20, 21, 34, 35], np.float64(7.0124198278239875))","([20, 21, 34, 35], np.float64(10.778975815826728))"
31,"([13, 26, 28, 37], np.float64(24.567006649247503))","([13, 26, 28, 37], np.float64(19.038900410271612))","([13, 26, 28, 37], np.float64(0.03901747925189355))"
32,"([8, 9, 26, 37], np.float64(14.849765508127877))","([8, 9, 26, 37], np.float64(0.06569603124688567))","([], np.float64(62.14353784410662))"
33,"([5, 23, 44, 45], np.float64(23.892323970344158))","([5, 23, 44, 45], np.float64(0.03358020827359111))","([5, 23, 44, 45], np.float64(8.113216441499926))"
34,"([2, 11, 21, 24], np.float64(20.216120263808765))","([2, 11, 21, 24], np.float64(5.085122412235468))","([2, 11, 21, 24], np.float64(7.366167504203693))"
35,"([7, 30, 47, 49], np.float64(16.032608132074124))","([7, 30, 47, 49], np.float64(0.034260396742468904))","([7, 30, 47, 49], np.float64(17.35307643178986))"
36,"([11, 17, 35, 41], np.float64(0.06073176717282239))","([11, 17, 35, 41], np.float64(16.84310242448648))","([], np.float64(53.03005886229969))"
37,"([4, 15, 24, 44], np.float64(14.115443492051043))","([4, 15, 24, 44], np.float64(0.36788213698853384))","([15, 24], np.float64(46.73910810602811))"
38,"([20, 25, 26, 28], np.float64(14.479450945634923))","([20, 25, 26, 28], np.float64(5.611893036440567))","([20, 25, 26, 28], np.float64(0.07999014772460009))"
39,"([5, 21, 25, 43], np.float64(19.800158938119473))","([5, 21, 25, 43], np.float64(0.04584310883080445))","([], np.float64(60.856748431197616))"
40,"([29, 33, 35, 44], np.float64(15.017882370798823))","([29, 33, 35, 44], np.float64(0.045889171100689664))","([29, 33, 35, 44], np.float64(2.301809987730425))"
41,"([3, 6, 11, 14], np.float64(22.0278827865532))","([3, 6, 11, 14], np.float64(0.02708454043643495))","([], np.float64(58.512793893381776))"
42,"([6, 15, 43, 49], np.float64(39.238230753604014))","([6, 15, 43, 49], np.float64(15.00080664323478))","([6, 15, 43, 49], np.float64(8.93842772393099))"
43,"([24, 30, 35, 45], np.float64(24.020948446347877))","([24, 30, 35, 45], np.float64(0.023830789915039244))","([], np.float64(55.426625064386926))"
44,"([16, 22, 38, 46], np.float64(15.319854739375977))","([16, 22, 38, 46], np.float64(17.071162193893585))","([16, 22, 38, 46], np.float64(21.281312840797597))"
45,"([8, 19, 26, 45], np.float64(14.92330062445985))","([8, 19, 26, 45], np.float64(23.069995179459866))","([], np.float64(61.3423408629357))"
46,"([0, 10, 15, 16], np.float64(22.546189494411504))","([0, 10, 15, 16], np.float64(0.6929851021042743))","([], np.float64(59.742076043005724))"
47,"([1, 10, 13, 48], np.float64(22.552254745941095))","([1, 10, 13, 48], np.float64(0.03196255542534467))","([1, 10, 13, 48], np.float64(12.506643583915473))"
48,"([0, 20, 24, 42], np.float64(21.288059709269575))","([0, 20, 24, 42], np.float64(14.575701546719284))","([], np.float64(62.26992909666932))"
49,"([0, 21, 26, 30], np.float64(14.51811859159393))","([0, 21, 26, 30], np.float64(13.671518377519412))","([], np.float64(55.40682273076521))"
