run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
1,"([2, 3, 13, 15], np.float64(21.627915069720483))","([2, 3, 13, 15], np.float64(0.02684931805979505))","([2, 3, 13, 15], np.float64(0.022317296960206387))"
2,"([10, 22, 30, 39], np.float64(15.28732775902439))","([10, 22, 30, 39], np.float64(40.808998484920664))","([10, 22, 30, 39], np.float64(9.425711028477206))"
3,"([0, 4, 5, 27], np.float64(12.761286222771323))","([0, 4, 5, 27], np.float64(0.028545501188063635))","([0, 4, 5, 27], np.float64(9.38139645973603))"
4,"([14, 34, 38, 49], np.float64(0.057059779100626526))","([14, 34, 38, 49], np.float64(0.06163707361268))","([14, 34, 38, 49], np.float64(10.594383622554375))"
5,"([2, 11, 15, 36], np.float64(23.658985011043878))","([2, 11, 15, 36], np.float64(18.627891165792846))","([2, 11, 15, 36], np.float64(0.6542832625977775))"
6,"([5, 17, 41, 44], np.float64(21.023473931187073))","([5, 17, 41, 44], np.float64(9.36501567297429))","([5, 17, 41, 44], np.float64(36.126641982954716))"
7,"([13, 17, 29, 45], np.float64(26.098543001437253))","([13, 17, 29, 45], np.float64(0.032039311857291336))","([13, 17, 29, 45], np.float64(37.9748324014443))"
8,"([10, 19, 37, 48], np.float64(22.492015507129064))","([10, 19, 37, 48], np.float64(6.537308910787568))","([10, 19, 37, 48], np.float64(3.9233652919122464))"
9,"([11, 36, 38, 44], np.float64(23.056717298537297))","([11, 36, 38, 44], np.float64(0.03846908888491323))","([11, 36, 38, 44], np.float64(0.029539703164842394))"
10,"([27, 29, 41, 42], np.float64(13.839736125315147))","([27, 29, 41, 42], np.float64(11.202717306925225))","([27, 29, 41, 42], np.float64(0.05689307850049975))"
11,"([19, 31, 46, 49], np.float64(21.092952000163947))","([19, 31, 46, 49], np.float64(31.60757563655902))","([19, 31, 46, 49], np.float64(9.865401595642348))"
12,"([7, 15, 38, 43], np.float64(44.33293172345117))","([7, 15, 38, 43], np.float64(0.01884271836059187))","([], np.float64(59.40338444736989))"
13,"([8, 10, 31, 41], np.float64(21.56898965513963))","([8, 10, 31, 41], np.float64(0.018967326549543487))","([10, 31], np.float64(43.05364966435419))"
14,"([16, 21, 40, 42], np.float64(21.787918874725513))","([16, 21, 40, 42], np.float64(0.0188938840607153))","([21, 40], np.float64(49.63324950982312))"
15,"([11, 19, 21, 41], np.float64(21.330923724181076))","([11, 19, 21, 41], np.float64(3.7795999155711195))","([11, 19, 21, 41], np.float64(0.6762357258406765))"
16,"([4, 9, 19, 40], np.float64(14.833989871987272))","([4, 9, 19, 40], np.float64(0.025238906665693183))","([4, 9, 19, 40], np.float64(10.836706335461157))"
17,"([8, 18, 26, 27], np.float64(16.503381528435987))","([8, 18, 26, 27], np.float64(6.051093416523812))","([18, 26], np.float64(55.21339589687364))"
18,"([6, 31, 39, 48], np.float64(23.97944283042488))","([6, 31, 39, 48], np.float64(0.02555925881230329))","([6, 31], np.float64(50.39499210250411))"
19,"([0, 2, 19, 32], np.float64(13.181285346468604))","([0, 2, 19, 32], np.float64(0.015335628715998964))","([0, 2, 19, 32], np.float64(0.022827458459128123))"
20,"([4, 7, 15, 28], np.float64(15.090418889188031))","([4, 7, 15, 28], np.float64(38.86948257157209))","([4, 7, 15, 28], np.float64(4.162353467421442))"
21,"([13, 15, 30, 41], np.float64(20.05428521591639))","([15, 30], np.float64(39.54831794117604))","([13, 15, 30, 41], np.float64(0.035351172139084334))"
22,"([4, 6, 11, 46], np.float64(0.09826538597138518))","([4, 6, 11, 46], np.float64(4.615585047787141))","([], np.float64(54.43827127217316))"
23,"([0, 6, 31, 42], np.float64(19.380144452988052))","([0, 6, 31, 42], np.float64(0.03126522156725361))","([0, 6, 31, 42], np.float64(2.9983514403689155))"
24,"([1, 8, 14, 37], np.float64(13.9547815430408))","([1, 8, 14, 37], np.float64(0.02522707190231369))","([1, 14], np.float64(51.23530971318365))"
25,"([2, 13, 20, 26], np.float64(23.468909701644538))","([2, 13, 20, 26], np.float64(18.54176970700863))","([], np.float64(62.353460398724835))"
26,"([25, 38, 47, 48], np.float64(21.05147214159357))","([38, 47], np.float64(46.18377213284624))","([25, 38, 47, 48], np.float64(0.05842162475022431))"
27,"([6, 9, 19, 44], np.float64(22.651829683540306))","([6, 9, 19, 44], np.float64(0.0630696337684037))","([6, 9, 19, 44], np.float64(1.543441405860541))"
28,"([19, 35, 38, 44], np.float64(0.028104793684609695))","([19, 35, 38, 44], np.float64(34.01917454051381))","([19, 35, 38, 44], np.float64(1.0315786295515246))"
29,"([8, 14, 38, 41], np.float64(23.137712441506444))","([8, 14, 38, 41], np.float64(0.0317296565728141))","([17, 35], np.float64(57.28721970559887))"
30,"([20, 21, 34, 35], np.float64(13.991178382921731))","([20, 21, 34, 35], np.float64(2.2011285192341683))","([20, 21, 34, 35], np.float64(4.891618392645713))"
31,"([13, 26, 28, 37], np.float64(15.644253230845287))","([13, 26, 28, 37], np.float64(0.026442354974068005))","([13, 26, 28, 37], np.float64(0.6460015850467946))"
32,"([8, 9, 26, 37], np.float64(23.166263172459843))","([8, 9, 26, 37], np.float64(0.020438024995111784))","([8, 9, 26, 37], np.float64(0.031248567043713295))"
33,"([5, 23, 44, 45], np.float64(23.581449722372156))","([5, 23, 44, 45], np.float64(23.088127491700423))","([5, 23, 44, 45], np.float64(9.860560550404498))"
34,"([2, 11, 21, 24], np.float64(20.279172973597692))","([2, 11, 21, 24], np.float64(12.04508455482686))","([], np.float64(51.911762574125724))"
35,"([7, 30, 47, 49], np.float64(21.83015440684239))","([7, 30, 47, 49], np.float64(0.030394142132479644))","([7, 30, 47, 49], np.float64(18.896324908975952))"
36,"([11, 17, 35, 41], np.float64(22.344600859600092))","([11, 17, 35, 41], np.float64(0.02558672752945835))","([11, 17, 35, 41], np.float64(0.05672699818405597))"
37,"([4, 15, 24, 44], np.float64(0.03448937015311586))","([4, 15, 24, 44], np.float64(0.02012187710396406))","([4, 15, 24, 44], np.float64(4.114357541837805))"
38,"([20, 25, 26, 28], np.float64(22.30694496530122))","([20, 25, 26, 28], np.float64(3.6082410691503237))","([20, 25, 26, 28], np.float64(11.964309848604374))"
39,"([5, 21, 25, 43], np.float64(21.08086613135077))","([5, 21, 25, 43], np.float64(0.03192508452371861))","([5, 21, 25, 43], np.float64(0.05957899524652699))"
40,"([29, 33, 35, 44], np.float64(22.58812986329024))","([29, 33, 35, 44], np.float64(0.021349546423660534))","([29, 33, 35, 44], np.float64(5.479431900095216))"
41,"([3, 6, 11, 14], np.float64(22.029098565830083))","([3, 6, 11, 14], np.float64(0.05512185981000775))","([3, 6, 11, 14], np.float64(0.047712506584071876))"
42,"([6, 15, 43, 49], np.float64(21.805975809970764))","([6, 15, 43, 49], np.float64(0.027083506377338484))","([6, 15, 43, 49], np.float64(21.51228182810478))"
43,"([24, 30, 35, 45], np.float64(15.271874576284997))","([24, 30, 35, 45], np.float64(0.0645715485737757))","([24, 30, 35, 45], np.float64(0.04906930383172567))"
44,"([16, 22, 38, 46], np.float64(0.05400432270877511))","([16, 22, 38, 46], np.float64(0.02173828829450251))","([16, 22, 38, 46], np.float64(11.45349114816771))"
45,"([8, 19, 26, 45], np.float64(0.07271937867417996))","([8, 19, 26, 45], np.float64(2.0993153291294453))","([8, 19, 26, 45], np.float64(0.030850794284977657))"
46,"([0, 10, 15, 16], np.float64(14.250445229019588))","([0, 10, 15, 16], np.float64(0.03128904370799532))","([0, 10, 15, 16], np.float64(14.52381433096782))"
47,"([1, 10, 13, 48], np.float64(14.515509871046318))","([1, 10, 13, 48], np.float64(0.031271938339119544))","([1, 10, 13, 48], np.float64(1.198958561425022))"
48,"([0, 20, 24, 42], np.float64(13.01413451377227))","([0, 20, 24, 42], np.float64(8.374414707717373))","([0, 24], np.float64(54.19747982401482))"
49,"([0, 21, 26, 30], np.float64(22.72434014962062))","([0, 21, 26, 30], np.float64(0.016866459656373047))","([], np.float64(55.51092069720822))"
