run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
17,"([8, 18, 26, 27], np.float64(47.92940239985702))","([8, 18, 26, 27], np.float64(0.45957008086959406))","([18], np.float64(65.9987343145448))"
18,"([6, 31, 39, 48], np.float64(0.014710086352088442))","([6, 31, 39, 48], np.float64(38.16769949662226))","([], np.float64(62.03531173033541))"
19,"([0, 2, 19, 32], np.float64(22.471565691759714))","([0, 2, 19, 32], np.float64(16.87390165460382))","([0, 2, 19, 32], np.float64(14.351823611819123))"
20,"([4, 7, 15, 28], np.float64(23.101155885908746))","([4, 7, 15, 28], np.float64(0.12477595262006724))","([4, 7, 15, 28], np.float64(13.679977887951555))"
21,"([13, 15, 30, 41], np.float64(13.254529686463734))","([13, 15, 30, 41], np.float64(32.1987899915181))","([13, 15, 30, 41], np.float64(12.496214800446175))"
22,"([4, 6, 11, 46], np.float64(13.723067432916933))","([4, 6, 11, 46], np.float64(10.0904239998396))","([4, 6, 11, 46], np.float64(1.6822998377292597))"
23,"([0, 6, 31, 42], np.float64(20.94879932098084))","([0, 6, 31, 42], np.float64(0.2620811882087441))","([0, 6, 31, 42], np.float64(2.3083418456060665))"
24,"([1, 8, 14, 37], np.float64(22.374308099846843))","([1, 8, 14, 37], np.float64(0.08106384456225316))","([1, 8, 14, 37], np.float64(10.395578012757943))"
25,"([2, 13, 20, 26], np.float64(23.449705171355415))","([2, 13, 20, 26], np.float64(16.679209851050967))","([2, 13, 20, 26], np.float64(14.703609214777408))"
26,"([25, 38, 47, 48], np.float64(14.71471277137772))","([25, 38, 47, 48], np.float64(19.2603280926943))","([25, 38, 47, 48], np.float64(17.11825355166667))"
27,"([6, 9, 19, 44], np.float64(14.407405321975178))","([6, 9, 19, 44], np.float64(1.6851695588890356))","([], np.float64(52.53490670219549))"
28,"([19, 35, 38, 44], np.float64(22.806053849864))","([19, 35, 38, 44], np.float64(0.04148742645332834))","([19, 35, 38, 44], np.float64(0.032228048021628306))"
29,"([8, 14, 38, 41], np.float64(14.565258072252105))","([8, 14, 38, 41], np.float64(13.16870030742395))","([8, 14, 38, 41], np.float64(7.9824019387160945))"
30,"([20, 21, 34, 35], np.float64(21.54644189484482))","([20, 21, 34, 35], np.float64(16.816676331592703))","([], np.float64(54.77953260868169))"
31,"([13, 26, 28, 37], np.float64(16.395703076553254))","([13, 26, 28, 37], np.float64(24.492432144403274))","([], np.float64(65.89805462168087))"
32,"([8, 9, 26, 37], np.float64(22.926063380771573))","([8, 9, 26, 37], np.float64(10.595870204924793))","([], np.float64(62.146242397268864))"
33,"([5, 23, 44, 45], np.float64(15.947616614060815))","([5, 23, 44, 45], np.float64(5.335978666481887))","([5, 23, 44, 45], np.float64(7.853775515926149))"
34,"([2, 11, 21, 24], np.float64(35.92967038198099))","([2, 11, 21, 24], np.float64(0.022253135346155764))","([], np.float64(51.89427795314376))"
35,"([7, 30, 47, 49], np.float64(25.006340054924518))","([7, 30, 47, 49], np.float64(8.849071125035811))","([7], np.float64(58.8673314881927))"
36,"([11, 17, 35, 41], np.float64(21.98326995340921))","([11, 17, 35, 41], np.float64(0.3091963490654128))","([11, 17, 35, 41], np.float64(14.702398516269001))"
37,"([4, 15, 24, 44], np.float64(14.508754910954394))","([15, 24], np.float64(40.121639833658065))","([4, 15, 24, 44], np.float64(19.41718661030325))"
38,"([20, 25, 26, 28], np.float64(22.399311859049142))","([20, 25, 26, 28], np.float64(15.795532385384208))","([], np.float64(58.07722032223047))"
39,"([5, 21, 25, 43], np.float64(21.278583417241418))","([5, 21, 25, 43], np.float64(0.13075503492869017))","([5, 21, 25, 43], np.float64(37.03387109462035))"
40,"([29, 33, 35, 44], np.float64(22.800647974767585))","([29, 33, 35, 44], np.float64(9.697400608731142))","([29, 33, 35, 44], np.float64(0.04407752901626871))"
41,"([3, 6, 11, 14], np.float64(22.00198333025245))","([3, 6, 11, 14], np.float64(4.586743611196789))","([3, 6, 11, 14], np.float64(8.899484566913921))"
42,"([6, 15, 43, 49], np.float64(13.575221479067324))","([6, 15, 43, 49], np.float64(0.08257251031885292))","([6, 15, 43, 49], np.float64(0.09428758510263871))"
43,"([24, 30, 35, 45], np.float64(24.073887068078758))","([24, 30, 35, 45], np.float64(3.9402575263294684))","([], np.float64(55.38117531098342))"
44,"([16, 22, 38, 46], np.float64(22.444953152683542))","([16, 22, 38, 46], np.float64(7.528917487667521))","([16, 38], np.float64(52.889118923678375))"
45,"([8, 19, 26, 45], np.float64(23.625165705533874))","([8, 19, 26, 45], np.float64(0.68281632143196))","([8, 19, 26, 45], np.float64(17.573775223732092))"
46,"([0, 10, 15, 16], np.float64(22.519797577012753))","([0, 10, 15, 16], np.float64(0.04273234779598304))","([10, 15], np.float64(44.73470829221954))"
47,"([1, 10, 13, 48], np.float64(41.51128253030603))","([1, 10, 13, 48], np.float64(11.495539582802051))","([1, 10, 13, 48], np.float64(12.112276396759011))"
48,"([0, 20, 24, 42], np.float64(0.05771044316066592))","([0, 20, 24, 42], np.float64(0.8669174091389177))","([], np.float64(62.26309567549975))"
49,"([0, 21, 26, 30], np.float64(23.15513659338432))","([0, 21, 26, 30], np.float64(6.836284287167429))","([0, 21, 26, 30], np.float64(12.82104710480507))"
