run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
1,"([2, 3, 13, 15], np.float64(14.689946741008841))","([2, 3, 13, 15], np.float64(19.185147775311044))","([2, 3, 13, 15], np.float64(40.13746786561406))"
2,"([10, 22, 30, 39], np.float64(14.005395316121172))","([10, 22, 30, 39], np.float64(0.029155492215407634))","([22, 39], np.float64(57.35875517802057))"
3,"([0, 4, 5, 27], np.float64(21.588511552298886))","([0, 4, 5, 27], np.float64(0.03689441054633219))","([0, 4, 5, 27], np.float64(34.103363552697594))"
4,"([14, 34, 38, 49], np.float64(22.55339105191138))","([14, 34, 38, 49], np.float64(0.02692817776820453))","([14, 49], np.float64(45.64824576147933))"
5,"([2, 11, 15, 36], np.float64(23.889286429586814))","([2, 11, 15, 36], np.float64(0.017937464404606616))","([], np.float64(57.92087670837444))"
6,"([5, 17, 41, 44], np.float64(0.06239905726578057))","([5, 17, 41, 44], np.float64(3.6899298205032016))","([5, 17, 41, 44], np.float64(0.6844473991269207))"
7,"([13, 17, 29, 45], np.float64(26.49973262737043))","([13, 17, 29, 45], np.float64(0.028310703683626235))","([13, 17], np.float64(52.87237506509281))"
8,"([10, 19, 37, 48], np.float64(0.04526207044371422))","([10, 19, 37, 48], np.float64(0.020148728034474515))","([10, 19, 37, 48], np.float64(0.03392449541400738))"
9,"([11, 36, 38, 44], np.float64(23.29220048415729))","([11, 36, 38, 44], np.float64(4.034540444296447))","([], np.float64(52.38538745913485))"
10,"([27, 29, 41, 42], np.float64(13.583574445033747))","([27, 29, 41, 42], np.float64(0.024976552424379354))","([27, 29, 41, 42], np.float64(10.619155790301491))"
11,"([19, 31, 46, 49], np.float64(13.319909212480614))","([19, 31, 46, 49], np.float64(0.032621377727236084))","([19, 31, 46, 49], np.float64(17.22966821747692))"
12,"([7, 15, 38, 43], np.float64(16.34079903935651))","([7, 15, 38, 43], np.float64(0.024563161324664236))","([7, 15, 38, 43], np.float64(0.03648025921096425))"
13,"([8, 10, 31, 41], np.float64(20.540197425173464))","([8, 10, 31, 41], np.float64(0.0199868905948199))","([8, 41], np.float64(43.91299403252585))"
14,"([16, 21, 40, 42], np.float64(14.874193046376568))","([16, 21, 40, 42], np.float64(0.016282923656851488))","([16, 21, 40, 42], np.float64(21.608508122228415))"
15,"([11, 19, 21, 41], np.float64(21.267876040828316))","([11, 19, 21, 41], np.float64(0.011453232238059056))","([11, 19, 21, 41], np.float64(8.289431932188256))"
16,"([4, 9, 19, 40], np.float64(22.708211043490817))","([4, 9, 19, 40], np.float64(0.02706163408955768))","([4, 9, 19, 40], np.float64(3.3424959432784522))"
17,"([8, 18, 26, 27], np.float64(0.10207908527540278))","([8, 18, 26, 27], np.float64(3.0348374456281446))","([8, 18, 26, 27], np.float64(7.1865351716343895))"
18,"([6, 31, 39, 48], np.float64(13.696269239623883))","([6, 31, 39, 48], np.float64(0.20162740814729083))","([6, 31, 39, 48], np.float64(0.04327553562807696))"
19,"([0, 2, 19, 32], np.float64(22.542930162333622))","([0, 2, 19, 32], np.float64(0.02639196325206804))","([0, 2, 19, 32], np.float64(22.12924102685347))"
20,"([4, 7, 15, 28], np.float64(15.287046095092302))","([4, 7, 15, 28], np.float64(18.339364998670565))","([4, 7, 15, 28], np.float64(0.03253816552308903))"
21,"([13, 15, 30, 41], np.float64(19.83558347315272))","([13, 15, 30, 41], np.float64(0.030152150214281713))","([13, 15, 30, 41], np.float64(0.05085178912368894))"
22,"([4, 6, 11, 46], np.float64(14.743389551452783))","([4, 6, 11, 46], np.float64(1.1591936859652707))","([], np.float64(54.43818746341734))"
23,"([0, 6, 31, 42], np.float64(0.09751669715211739))","([0, 6, 31, 42], np.float64(1.784832033582822))","([0, 6, 31, 42], np.float64(0.465179759182324))"
24,"([1, 8, 14, 37], np.float64(14.001121215503494))","([1, 8, 14, 37], np.float64(0.0786347650340496))","([1, 8, 14, 37], np.float64(2.2761376607861075))"
25,"([2, 13, 20, 26], np.float64(15.162910397833516))","([2, 13, 20, 26], np.float64(0.030321184144133196))","([2, 13, 20, 26], np.float64(14.685175958787239))"
26,"([25, 38, 47, 48], np.float64(22.080230892538594))","([25, 38, 47, 48], np.float64(0.02741825663928217))","([25, 38, 47, 48], np.float64(11.275809003790622))"
27,"([6, 9, 19, 44], np.float64(23.088147047094296))","([6, 9, 19, 44], np.float64(0.02329287540401984))","([], np.float64(52.5400927160258))"
28,"([19, 35, 38, 44], np.float64(0.06509931809148978))","([19, 35, 38, 44], np.float64(0.03581127636459814))","([19, 35, 38, 44], np.float64(3.5832515477512126))"
29,"([8, 14, 38, 41], np.float64(23.468122089605895))","([8, 14, 38, 41], np.float64(1.8502576593710087))","([8, 14, 38, 41], np.float64(10.149860971013545))"
30,"([20, 21, 34, 35], np.float64(13.508533614654505))","([20, 21, 34, 35], np.float64(5.632053629126105))","([20, 21, 34, 35], np.float64(0.0641197864073807))"
31,"([13, 26, 28, 37], np.float64(16.89365869621603))","([13, 26, 28, 37], np.float64(2.8581395599931287))","([13, 26, 28, 37], np.float64(0.053487709106062764))"
32,"([8, 9, 26, 37], np.float64(14.890679451088232))","([8, 9, 26, 37], np.float64(0.01742513722117931))","([8, 9, 26, 37], np.float64(0.6243151472355544))"
33,"([5, 23, 44, 45], np.float64(0.06788019987573797))","([5, 23, 44, 45], np.float64(0.11362595896357396))","([5, 23, 44, 45], np.float64(4.341898843338669))"
34,"([2, 11, 21, 24], np.float64(0.062088085624136306))","([2, 11, 21, 24], np.float64(0.022172354425877516))","([], np.float64(51.914661211060135))"
35,"([7, 30, 47, 49], np.float64(16.05465580426386))","([7, 30, 47, 49], np.float64(0.019687333607362325))","([7, 30, 47, 49], np.float64(18.079933308269858))"
36,"([11, 17, 35, 41], np.float64(14.008992086466467))","([17, 35], np.float64(41.14338617449821))","([11, 17, 35, 41], np.float64(0.025175533475010895))"
37,"([4, 15, 24, 44], np.float64(22.43384315796893))","([4, 15, 24, 44], np.float64(0.03351051458036783))","([4, 15, 24, 44], np.float64(0.0317585223482213))"
38,"([20, 25, 26, 28], np.float64(0.026220342392839595))","([20, 25, 26, 28], np.float64(6.878057215863533))","([20, 25, 26, 28], np.float64(14.312651119380352))"
