run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
26,"([25, 38, 47, 48], np.float64(22.353510303275332))","([], np.float64(60.77847666083682))","([], np.float64(60.77684771771731))"
27,"([6, 9, 19, 44], np.float64(23.3436381860103))","([19], np.float64(52.23187232996944))","([], np.float64(52.604702943678504))"
28,"([19, 35, 38, 44], np.float64(23.19083694129545))","([], np.float64(55.67351563560499))","([], np.float64(55.62032368199862))"
29,"([8, 14, 38, 41], np.float64(24.034250458799303))","([], np.float64(56.70747105542426))","([], np.float64(56.70979519333414))"
30,"([20, 21, 34, 35], np.float64(37.62849276584272))","([], np.float64(54.61642808074443))","([], np.float64(54.616428546092834))"
31,"([13, 26, 28, 37], np.float64(25.398222977062098))","([], np.float64(65.59456080223651))","([], np.float64(65.57247584239825))"
32,"([8, 9, 26, 37], np.float64(22.91733492684883))","([26], np.float64(59.65346719151731))","([], np.float64(62.20807980258347))"
33,"([5, 23, 44, 45], np.float64(23.806907110831787))","([], np.float64(57.09094272795747))","([], np.float64(57.09018021239042))"
34,"([], np.float64(51.8813226648945))","([], np.float64(51.88134178491066))","([], np.float64(51.8812966075017))"
35,"([7, 30, 47, 49], np.float64(25.163022006337005))","([], np.float64(61.28923455584105))","([], np.float64(61.284467565608))"
36,"([11, 17, 35, 41], np.float64(22.77085373929368))","([], np.float64(53.063639421308416))","([], np.float64(53.063563593931754))"
37,"([4, 15, 24, 44], np.float64(22.512539248812026))","([4, 15, 24, 44], np.float64(16.9653455888019))","([], np.float64(51.903761478966835))"
38,"([20, 25, 26, 28], np.float64(23.254964987018734))","([20, 28], np.float64(41.76332014673867))","([], np.float64(58.07533660048341))"
39,"([5, 21, 25, 43], np.float64(21.459453828826824))","([21, 25], np.float64(44.73571541740974))","([], np.float64(60.831077994574095))"
40,"([29, 33, 35, 44], np.float64(22.945999741840076))","([29, 33, 35, 44], np.float64(16.83744292639345))","([], np.float64(54.168766798712824))"
41,"([3, 6, 11, 14], np.float64(22.285170491095908))","([], np.float64(59.23483802391336))","([], np.float64(59.24461931496154))"
42,"([6, 15, 43, 49], np.float64(22.498819298539974))","([], np.float64(55.17778635974489))","([], np.float64(55.171085501065704))"
43,"([24, 30, 35, 45], np.float64(25.38527458588445))","([], np.float64(55.37930956961724))","([], np.float64(55.3744018822906))"
44,"([16, 22, 38, 46], np.float64(22.686987247375278))","([22, 46], np.float64(43.991991814407335))","([], np.float64(60.440572161457574))"
45,"([8, 19, 26, 45], np.float64(24.20718805937562))","([], np.float64(61.31068665992645))","([], np.float64(61.31149931539429))"
46,"([0, 10, 15, 16], np.float64(23.03322725295802))","([], np.float64(59.739595881752145))","([], np.float64(59.73944478988584))"
47,"([1, 10, 13, 48], np.float64(41.04032228300296))","([], np.float64(59.35645640821541))","([], np.float64(59.354738746829454))"
48,"([0, 20, 24, 42], np.float64(21.57342613758801))","([], np.float64(62.27036755261901))","([], np.float64(62.26881992165964))"
49,"([0, 21, 26, 30], np.float64(22.793244434579783))","([21, 30], np.float64(46.887556698022145))","([], np.float64(55.0772618247253))"
