run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
25,"([2, 13, 20, 26], np.float64(44.60270944115317))","([2, 13, 20, 26], np.float64(15.970098541165173))","([], np.float64(62.36581030884877))"
26,"([25, 38, 47, 48], np.float64(22.269969561463167))","([25, 38, 47, 48], np.float64(16.722526758955063))","([], np.float64(60.65160096047001))"
27,"([6, 9, 19, 44], np.float64(38.284259279509726))","([6, 9, 19, 44], np.float64(13.429815978604758))","([], np.float64(52.609714789881636))"
28,"([19, 35, 38, 44], np.float64(23.09286896427234))","([19, 35, 38, 44], np.float64(15.07587590059584))","([], np.float64(55.18618290949347))"
29,"([8, 14, 38, 41], np.float64(23.326341687261504))","([], np.float64(56.71918975028733))","([], np.float64(56.71449569749346))"
30,"([20, 21, 34, 35], np.float64(21.47587444678686))","([20, 21, 34, 35], np.float64(0.0340564096408432))","([], np.float64(54.70299178248562))"
31,"([13, 26, 28, 37], np.float64(25.4333881961022))","([13, 26, 28, 37], np.float64(18.510085597859337))","([], np.float64(65.53909461540945))"
32,"([8, 9, 26, 37], np.float64(23.334127391822243))","([8, 9, 26, 37], np.float64(9.000164576834516))","([], np.float64(62.15392493349912))"
33,"([5, 23, 44, 45], np.float64(23.769928052390917))","([5, 23, 44, 45], np.float64(18.538684629119132))","([], np.float64(57.09102906647266))"
34,"([2, 11, 21, 24], np.float64(20.343344196061267))","([], np.float64(51.88129180144977))","([], np.float64(51.88155435192239))"
35,"([7, 30, 47, 49], np.float64(25.15863226498042))","([7], np.float64(58.891601605729626))","([], np.float64(61.301055154753186))"
36,"([11, 17, 35, 41], np.float64(22.401990402631142))","([], np.float64(53.001512087371914))","([], np.float64(53.009152941275154))"
37,"([4, 15, 24, 44], np.float64(22.619813200384876))","([15, 24], np.float64(39.91107617725238))","([], np.float64(51.918406649251175))"
38,"([20, 25, 26, 28], np.float64(22.722746739251992))","([20, 25, 26, 28], np.float64(16.41854629559249))","([], np.float64(58.09135120027837))"
39,"([5, 21, 25, 43], np.float64(21.655232335403177))","([], np.float64(60.83266686959649))","([], np.float64(60.83183797710434))"
40,"([29, 33, 35, 44], np.float64(22.742444782928686))","([29, 33, 35, 44], np.float64(17.324197167032665))","([], np.float64(54.09405733285444))"
41,"([3, 6, 11, 14], np.float64(39.088690885230946))","([6, 11], np.float64(45.755696801849886))","([], np.float64(58.8941187985798))"
42,"([6, 15, 43, 49], np.float64(21.940572650690026))","([6, 15, 43, 49], np.float64(14.494161186077479))","([], np.float64(55.0104222966648))"
43,"([24, 30, 35, 45], np.float64(25.22224903257945))","([24, 30, 35, 45], np.float64(36.034423583058086))","([], np.float64(55.36539079037969))"
44,"([16, 22, 26, 38, 46], np.float64(22.57314229811949))","([16, 22, 38, 46], np.float64(37.38814493781281))","([46], np.float64(56.277862023254706))"
45,"([8, 19, 26, 45], np.float64(23.36724496760605))","([8, 19, 26, 45], np.float64(9.980728139711857))","([], np.float64(61.28690107672961))"
46,"([0, 10, 15, 16], np.float64(22.603986995612118))","([0, 10, 15, 16], np.float64(17.8569219023556))","([], np.float64(59.74294014891126))"
47,"([1, 10, 13, 48], np.float64(23.031072113318373))","([1, 13], np.float64(47.94403461025294))","([], np.float64(59.210914563690785))"
48,"([0, 20, 24, 42], np.float64(21.631130084157203))","([0, 20, 24, 42], np.float64(38.14894317609217))","([], np.float64(62.26834602635514))"
49,"([0, 21, 26, 30], np.float64(23.404776963840543))","([], np.float64(55.163299349973336))","([], np.float64(55.16691854493154))"
