run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
40,"([26, 33, 35, 44], np.float64(50.4271564349824))","([], np.float64(54.10176777113081))","([], np.float64(54.09700003200155))"
41,"([11], np.float64(59.34202686005826))","([], np.float64(58.76577702657467))","([], np.float64(58.771666201635625))"
42,"([6, 15, 43, 49], np.float64(40.212289330470384))","([], np.float64(55.194293966277925))","([], np.float64(55.19240048253944))"
43,"([], np.float64(55.4128256567663))","([], np.float64(55.384807184561566))","([], np.float64(55.38620572697939))"
44,"([16, 22, 26, 38, 46], np.float64(23.155489856500314))","([], np.float64(60.43718247142318))","([], np.float64(60.43972564345431))"
45,"([8, 19, 26, 45], np.float64(42.6888152362021))","([], np.float64(61.26842692727223))","([], np.float64(61.268164345482155))"
46,"([0, 10, 15, 16], np.float64(44.70809155204595))","([], np.float64(59.75896400973754))","([], np.float64(59.75872247428015))"
47,"([1, 10, 13, 48], np.float64(42.22303575259939))","([], np.float64(60.18950154712683))","([], np.float64(60.18666274582676))"
48,"([0, 20, 24, 42], np.float64(22.199153575415586))","([], np.float64(62.29151438831164))","([], np.float64(62.290215297922245))"
49,"([0, 21, 26, 30], np.float64(41.35668949089664))","([], np.float64(55.32083051182533))","([], np.float64(55.357554011441714))"
