run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
20,"([4, 7, 15, 28], np.float64(15.099760430915383))","([4, 7, 15, 28], np.float64(0.026809169696585637))","([4, 7, 15, 28], np.float64(0.031647193618965945))"
21,"([13, 15, 30, 41], np.float64(20.064178045181457))","([13, 15, 30, 41], np.float64(0.030435712780686665))","([13, 15, 30, 41], np.float64(0.2904362940362576))"
22,"([4, 6, 11, 46], np.float64(14.264118204829993))","([4, 6, 11, 46], np.float64(0.3892511951724429))","([4, 6, 11, 46], np.float64(0.06848306376368084))"
23,"([0, 6, 31, 42], np.float64(13.164192251738676))","([0, 6, 31, 42], np.float64(0.033127276164026644))","([0, 6, 31, 42], np.float64(0.028821927445998177))"
24,"([1, 8, 14, 37], np.float64(22.297029673494695))","([1, 8, 14, 37], np.float64(0.2599392006023958))","([8, 37], np.float64(43.07330686787356))"
25,"([2, 13, 20, 26], np.float64(14.939318913535251))","([2, 13, 20, 26], np.float64(0.7523497322914336))","([2, 13, 20, 26], np.float64(5.307502047602313))"
26,"([25, 38, 47, 48], np.float64(13.498629621322262))","([25, 38, 47, 48], np.float64(0.0133327587182182))","([25, 38, 47, 48], np.float64(0.05123874391669746))"
27,"([6, 9, 19, 44], np.float64(14.235962935549324))","([6, 9, 19, 44], np.float64(0.2304464287501768))","([6, 9, 19, 44], np.float64(0.025133094662878903))"
28,"([19, 35, 38, 44], np.float64(15.311263663525297))","([19, 35, 38, 44], np.float64(0.019675508347866678))","([19, 35, 38, 44], np.float64(0.061985095376645004))"
29,"([8, 14, 38, 41], np.float64(14.494461077292556))","([8, 14, 38, 41], np.float64(0.027208973402294823))","([8, 14, 38, 41], np.float64(0.07401995857389113))"
30,"([20, 21, 34, 35], np.float64(14.00870789815599))","([20, 21, 34, 35], np.float64(0.15727884277136922))","([20, 21, 34, 35], np.float64(0.065901745923875))"
31,"([13, 26, 28, 37], np.float64(15.96463601959749))","([13, 26, 28, 37], np.float64(2.647124018622316))","([13, 26, 28, 37], np.float64(12.861759881944634))"
32,"([8, 9, 26, 37], np.float64(0.042270756762148295))","([8, 9, 26, 37], np.float64(0.022280367784578033))","([8, 9, 26, 37], np.float64(19.390526301087778))"
33,"([5, 23, 44, 45], np.float64(15.031327170273041))","([5, 23, 44, 45], np.float64(0.04319313808999506))","([23, 44], np.float64(43.62357601821151))"
34,"([2, 11, 21, 24], np.float64(20.024004713148948))","([2, 11, 21, 24], np.float64(0.10224162729447712))","([2, 11, 21, 24], np.float64(12.858941729054578))"
35,"([7, 30, 47, 49], np.float64(16.063013267557906))","([7, 30, 47, 49], np.float64(22.269783099900025))","([7, 30, 47, 49], np.float64(0.06239339688735976))"
36,"([11, 17, 35, 41], np.float64(0.06879967899331463))","([11, 17, 35, 41], np.float64(5.509485651103738))","([11, 41], np.float64(41.10511801673139))"
37,"([4, 15, 24, 44], np.float64(0.1270608142794918))","([4, 15, 24, 44], np.float64(0.015384601317193707))","([4, 15, 24, 44], np.float64(12.45701571934863))"
38,"([20, 25, 26, 28], np.float64(22.120748660472852))","([20, 25, 26, 28], np.float64(0.0544296120641489))","([], np.float64(58.111025680571885))"
39,"([5, 21, 25, 43], np.float64(13.88018740328883))","([5, 21, 25, 43], np.float64(38.67409444580815))","([5, 21, 25, 43], np.float64(0.027148006298918604))"
40,"([29, 33, 35, 44], np.float64(22.495709040773544))","([29, 33, 35, 44], np.float64(0.03164919263704284))","([29, 33, 35, 44], np.float64(6.731447872212536))"
41,"([3, 6, 11, 14], np.float64(41.2869925175425))","([3, 6, 11, 14], np.float64(35.59842599473129))","([3, 6, 11, 14], np.float64(38.0740733549661))"
42,"([6, 15, 43, 49], np.float64(21.73400560594577))","([6, 15, 43, 49], np.float64(5.971416122718221))","([15, 43], np.float64(40.1748539313784))"
43,"([35, 45], np.float64(44.52537454217587))","([24, 30, 35, 45], np.float64(0.026477880327521693))","([24, 30, 35, 45], np.float64(6.639107362322951))"
44,"([16, 22, 38, 46], np.float64(22.216838292492053))","([16, 22, 38, 46], np.float64(0.01976482858293324))","([16, 22, 38, 46], np.float64(0.04501194770445938))"
45,"([8, 19, 26, 45], np.float64(21.232144909929566))","([8, 19, 26, 45], np.float64(0.032322298827617287))","([8, 19, 26, 45], np.float64(0.02582214015744813))"
46,"([0, 10, 15, 16], np.float64(14.39351012686067))","([0, 10, 15, 16], np.float64(15.311025225760629))","([0, 10, 15, 16], np.float64(0.04162300239246845))"
47,"([1, 10, 13, 48], np.float64(13.877257555987399))","([1, 10, 13, 48], np.float64(0.027920787239666484))","([1, 10, 13, 48], np.float64(0.035645444136493766))"
48,"([0, 20, 24, 42], np.float64(41.52134381381245))","([0, 20, 24, 42], np.float64(0.014034465041923572))","([0, 20, 24, 42], np.float64(0.04816616260904767))"
49,"([0, 21, 26, 30], np.float64(14.41033040222722))","([0, 21, 26, 30], np.float64(0.020731966011649453))","([0, 21, 26, 30], np.float64(0.03730280538783897))"
