run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
45,"[48, 107, 165, 222, 263, 266, 270, 287]","[60, 85, 99, 106, 107, 134, 299]","[48, 107, 222, 260, 266]"
46,"[1, 24, 45, 49, 77, 81, 86, 91, 123, 136, 146, 257, 277]","[24, 59, 89, 157, 208, 251, 257]","[91, 99, 125, 169, 208, 277, 293]"
47,"[17, 54, 254, 267]","[86, 91, 140, 185, 225, 254, 267]","[54, 254, 267]"
48,"[10, 21, 75, 77, 81, 142, 170, 173, 174, 211, 225]","[75, 111, 146, 167, 173, 225]","[77, 122, 225]"
49,"[15, 39, 87, 95, 195, 243, 248]","[69, 87, 204, 247]","[0, 39, 95, 121, 228, 243, 248]"
50,"[38, 121, 139, 195, 230, 253, 297]","[0, 38, 121, 139, 167, 195, 230, 233, 247, 276]","[27, 179, 195, 230, 276, 286]"
51,"[10, 33, 58, 117, 137, 152, 194, 213, 244, 262]","[58, 152, 190, 282]","[32, 106, 152]"
52,"[0, 68, 70, 87, 105, 118, 153]","[0, 45, 68, 70, 87, 105, 142]","[105, 130, 153]"
53,"[21, 30, 31, 38, 78, 97, 108, 195, 284]","[21, 38, 108, 127, 179, 210, 223, 235, 298]","[21, 127, 210]"
54,"[4, 12, 49, 89, 128, 146, 187, 194]","[89, 187, 203, 257, 262, 271]","[67, 81, 187, 236, 257]"
55,"[10, 51, 83, 98, 190, 290]","[10, 47, 50, 100, 190, 239, 246, 256, 297]","[10, 190, 246, 297]"
56,"[8, 14, 75, 161, 164, 179, 276, 279]","[14, 75, 90, 141, 143, 144, 163, 168, 190]","[14, 75, 179, 276]"
57,"[10, 26, 41, 81, 83, 203, 216, 227, 282]","[26, 62, 81, 203, 216, 219, 227, 282]","[10, 26, 203, 227, 299]"
58,"[6, 28, 54, 58, 89, 133, 163]","[28, 133, 200, 211]","[28, 89, 133, 200]"
59,"[75, 81, 88, 97, 100, 111, 155, 261, 263, 276]","[10, 77, 177, 234]","[97, 149, 240]"
60,"[19, 53, 78, 88, 99, 102, 148, 217, 230, 274]","[54, 65, 73, 85, 88, 99, 100, 223, 229, 248]","[109, 134]"
61,"[38, 120, 121, 211, 225, 244]","[10, 38, 211, 225]","[21, 38, 121, 211, 244]"
62,"[3, 14, 105, 138, 167, 177, 240, 253, 298]","[14, 77, 167, 253, 277, 298]","[77, 105, 298]"
63,"[9, 146, 155, 184, 190, 206, 260]","[25, 199, 284, 295]","[7, 77, 284, 295]"
64,"[49, 52, 66, 76, 89, 92, 125, 174, 202, 217, 224, 226, 289]","[49, 52, 140, 174, 202, 217, 219, 224]",[49]
65,"[17, 20, 50, 59, 75, 147, 183, 203, 211, 244, 291]","[16, 17, 50, 59, 145, 203, 211, 291]","[50, 51, 59, 71, 203, 212]"
66,"[51, 61, 99, 115, 165, 180, 236, 271, 291]","[99, 165, 180, 265, 271]","[51, 180, 236, 265, 271, 291]"
67,"[18, 22, 35, 56, 99, 214]","[13, 24, 35, 214, 255]","[13, 255]"
68,"[4, 24, 43, 45, 81, 90, 172, 221]","[43, 81, 90, 172, 221, 237]","[43, 81, 90, 285]"
69,"[12, 76, 81, 108, 157, 175, 244, 273]","[52, 61, 76, 108, 125, 207]","[61, 184, 207, 244]"
70,"[41, 101, 110, 121, 167, 182, 186, 216, 217, 258, 267, 296]","[20, 75, 110, 162, 211, 254, 258]","[219, 255, 296]"
71,"[45, 73, 107, 121, 138, 198, 252]","[31, 45, 112]","[31, 45]"
72,"[28, 35, 75, 129, 173, 202, 269, 270]","[28, 35, 75, 91, 173, 184, 269]","[28, 35, 269, 270, 286]"
73,"[31, 34, 43, 84, 85, 117, 144, 154, 211, 217, 269, 285]","[71, 121, 154, 211, 259, 274, 285]","[43, 71, 163, 211, 269]"
74,"[58, 89, 179, 217, 239, 260, 261, 269, 279, 290]","[50, 62, 87, 89, 217, 260]","[89, 151, 153, 179, 279]"
75,"[6, 38, 74, 79, 101, 121, 160, 205, 240]","[38, 101, 137, 160, 205]","[6, 79, 137, 160, 205]"
76,"[2, 11, 20, 50, 153, 232, 273]","[50, 153, 232, 260, 273, 295]","[2, 20, 50, 153, 232, 273]"
77,"[82, 106, 114, 144, 146, 203, 225, 261, 285, 291, 292]","[3, 29, 176, 261, 267]","[82, 145, 225, 261, 267]"
78,"[2, 5, 21, 41, 98, 157, 233, 263]","[2, 18, 63, 92, 103, 149, 206, 232, 233]","[103, 169, 232]"
79,"[33, 45, 81, 119, 154, 174, 196, 274]","[33, 45, 196, 209, 234, 292]","[33, 45, 196, 209, 234, 292]"
80,"[10, 68, 91, 100, 195, 217, 224, 233, 240, 258, 299]","[12, 67, 100, 240, 250, 271, 297]","[20, 59, 78, 100, 136, 240, 271]"
81,"[53, 72, 95, 158, 205, 255, 264, 268, 274]","[53, 169, 190, 205, 260]","[207, 255]"
82,"[8, 13, 34, 67, 73, 80, 84, 116, 296]","[39, 73, 97, 169]","[73, 84]"
83,"[15, 89, 106, 140, 160, 185, 229]","[68, 89, 266]",[229]
84,"[50, 59, 193, 201, 212, 249, 265]","[50, 59, 179, 201, 249]","[179, 201, 212, 249]"
85,"[18, 45, 110, 116, 142, 161, 256, 283]","[116, 136, 256, 283, 295]","[18, 116, 256, 283]"
86,"[6, 54, 75, 92, 109, 142, 148, 254, 263]","[54, 111, 129, 157, 184, 288]","[75, 111, 148, 169]"
87,"[24, 46, 148, 191, 198, 207, 241, 263, 280]","[111, 198]","[24, 157, 198]"
88,"[4, 18, 67, 211, 226, 236, 256, 271, 297]","[16, 86, 125, 144, 251, 256, 297]","[16, 54, 182, 211, 219, 293, 297]"
89,"[18, 36, 70, 78, 80, 109, 153, 188, 210, 221]","[12, 22, 36, 153, 190, 192, 243]","[22, 32, 80, 206]"
90,"[3, 11, 80, 131, 140, 156, 188, 271, 282, 291]","[10, 11, 45, 77, 142, 165, 239, 279]","[118, 120, 291]"
91,"[14, 26, 28, 59, 70, 104, 187, 190, 203, 218, 269]","[35, 187, 218, 261]","[15, 35, 152, 261]"
92,"[30, 106, 164, 179, 207, 226, 246, 262]","[22, 30, 90, 114, 186, 207, 251, 267]","[22, 140, 161, 207, 262]"
93,"[19, 24, 45, 69, 172, 192, 257, 284]","[24, 31, 45, 69, 107, 115, 163, 257]","[24, 31, 45, 69, 172, 206]"
94,"[34, 49, 112, 125, 146, 153, 234, 273]","[14, 94, 122, 154]","[124, 153]"
95,"[12, 34, 141, 146, 206, 257, 280]","[12, 88, 199, 206, 246, 270]","[88, 272]"
96,"[14, 55, 67, 85, 163, 188, 234, 270]","[38, 56, 75, 104, 109, 163, 272]","[14, 163]"
97,"[40, 51, 63, 74, 129, 269]","[35, 51, 63, 74, 166, 193, 231]","[32, 63, 114, 129, 188, 269]"
98,"[17, 24, 83, 86, 98, 109, 142, 194, 252, 275]","[0, 136, 142, 153, 156, 159, 257]","[24, 153, 257]"
99,"[6, 107, 144, 168, 186, 201, 297]","[2, 31, 63, 109, 201]","[2, 109]"
