run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
0,"[6, 51, 75, 80, 107, 114, 157, 187, 231, 267, 295]","[6, 44, 51, 75, 107, 167, 191]","[6, 44, 51]"
1,"[1, 26, 38, 59, 93, 144, 191, 210, 235, 249, 284]","[26, 83, 93, 121, 138, 210]","[26, 121]"
2,"[120, 123, 139, 196, 269, 283, 289]","[35, 49, 60, 184, 196, 219, 281, 289]","[107, 110, 196, 262]"
3,"[22, 99, 177, 193, 239, 259]","[22, 146, 170, 177, 239, 259]","[22, 170, 239, 259]"
4,"[76, 173, 213, 223, 226, 229, 263, 290]","[160, 211, 213, 223, 229, 290]","[69, 76, 211, 213, 223, 229, 290]"
5,"[38, 68, 136, 213, 256, 266, 293]","[118, 144, 248, 256, 266]","[248, 256, 266]"
6,"[2, 5, 9, 76, 78, 109, 121, 191, 201, 286]","[76, 111, 191, 216, 257, 296]","[76, 111, 191, 216, 257, 296]"
7,"[38, 70, 114, 145, 148, 186, 188, 209, 214, 297]","[20, 28, 50, 77, 84, 183, 251]","[114, 251]"
8,"[17, 36, 65, 97, 178, 200, 286]","[17, 65, 97, 278, 286]","[17, 97, 278]"
9,"[68, 98, 170, 239, 265, 286]","[56, 150, 160, 239, 265, 276]","[10, 56, 275, 276]"
10,"[4, 50, 139, 180, 211, 228, 230, 241, 262, 273]","[38, 50, 54, 120, 230]","[54, 179, 297]"
11,"[63, 79, 98, 135, 152, 173, 268]","[14, 23, 152, 161, 223]","[23, 128, 152]"
12,"[23, 60, 76, 125, 184, 214, 253, 284, 295]","[55, 94, 206, 235, 295]","[23, 60, 76, 93, 232, 253]"
13,"[65, 72, 76, 187, 264, 265, 290]","[37, 65, 72, 76, 249, 290]","[65, 76, 172, 290]"
14,"[1, 37, 41, 60, 102, 213, 224, 239, 270]","[19, 109, 224, 255, 290]",[255]
15,"[19, 28, 44, 181, 254]","[28, 181, 244, 254]","[28, 181, 244]"
16,"[4, 44, 58, 106]","[8, 44, 58, 180, 233]","[44, 291]"
17,"[38, 60, 87, 99, 153, 201, 261, 271, 285]","[38, 63, 87, 138, 201, 211]","[38, 87, 287]"
18,"[114, 190, 197, 198, 201, 212, 231, 244, 281]","[27, 30, 112, 170, 197, 244, 266, 272]","[27, 197, 212, 266]"
19,"[43, 46, 106, 229, 287]","[1, 94, 190, 281, 287]","[29, 208, 229]"
20,"[39, 63, 75, 82, 144, 146, 153, 189]","[1, 139]","[1, 139]"
21,"[59, 62, 112, 126, 184, 186]","[42, 59, 175, 218]","[42, 175, 218]"
22,"[3, 18, 21, 152, 167, 187, 265]","[3, 21, 167, 187, 265]","[156, 167, 187, 261, 265]"
23,"[20, 72, 110, 122, 154, 179, 258, 264, 270]","[20, 179, 258, 264]","[20, 258]"
24,"[1, 28, 43, 66, 90, 145, 208, 226, 285]","[34, 66, 81]","[66, 285]"
25,"[45, 51, 59, 81, 147, 153, 205, 252, 253, 299]","[46, 63, 143, 299]","[75, 241]"
26,"[124, 178, 180, 214, 251, 292]","[8, 62, 124, 178, 251, 292]","[63, 285]"
27,"[0, 48, 72, 106, 117, 164, 182, 186, 234]","[117, 146, 186, 195, 234]","[117, 146, 195]"
28,"[62, 81, 127, 145, 243, 269, 282]","[41, 74, 88, 243]","[41, 45, 88, 243]"
29,"[11, 26, 38, 173, 186, 194, 201]","[159, 173, 186, 201, 269]","[62, 173, 200, 248, 279, 299]"
30,"[29, 38, 78, 182, 195, 208, 267, 296]","[29, 57, 78, 138, 182, 208]","[29, 78, 105, 182, 208]"
31,"[21, 30, 151, 167, 206, 229, 278]","[73, 88, 138, 238]",[238]
32,"[30, 88, 106, 136, 143, 288, 299]","[3, 22, 30, 88, 143, 144, 214]","[30, 88, 144, 237]"
33,"[3, 4, 35, 51, 52, 137, 217]","[4, 100, 137, 159, 179, 230, 296]","[35, 52, 156, 202, 204]"
34,"[11, 22, 69, 116, 174, 204]","[3, 9, 19, 69, 72, 109, 155, 282]","[109, 131, 155]"
35,"[33, 83, 110, 132, 174, 247, 279, 280]","[155, 213, 247, 268, 279, 280]","[91, 247, 279, 280]"
36,"[0, 6, 43, 87, 209, 210, 241]","[43, 103, 140]","[43, 85, 209, 210]"
37,"[19, 103, 130, 154, 197, 206, 217, 281, 293]","[130, 146, 191, 198, 244]","[97, 130, 217]"
38,"[57, 64, 97, 223]","[3, 57, 64, 97]","[57, 64, 97]"
39,"[77, 82, 88, 110, 226, 229, 264, 295]","[38, 79, 80, 222, 229, 256]","[38, 55, 135, 227, 295]"
40,"[9, 31, 52, 100, 102, 173, 194, 219, 231, 234, 240]","[8, 67, 100, 190, 240]","[100, 240]"
41,"[56, 114, 116, 138, 166, 192, 196]","[56, 114, 166, 192, 196]","[114, 115, 116, 166, 192]"
42,"[13, 17, 51, 151, 233, 250, 253, 265, 269, 299]","[92, 146, 165, 194, 250]","[94, 134, 142, 146, 169, 233]"
43,"[6, 17, 36, 38, 71, 82, 123, 190, 215]","[32, 51, 98, 101, 200, 269, 281, 290]","[36, 38, 137, 190]"
44,"[44, 92, 130, 132, 153, 212, 227, 281]","[12, 92, 143, 206, 227, 278, 294]","[5, 12, 92, 143, 227, 278]"
45,"[38, 60, 84, 91, 131, 204, 298]","[77, 91, 131, 169, 202, 281]","[77, 91, 131, 169, 173, 202]"
46,"[35, 44, 72, 146, 188, 235, 240, 255, 262]","[26, 44, 100, 146, 262, 277, 292]","[44, 188, 262]"
47,"[6, 33, 35, 265, 269, 280, 293]","[8, 21, 48, 61, 95, 117, 208, 271]","[8, 61, 208, 250]"
48,"[34, 36, 38, 59, 82, 101, 195, 196, 243, 273]","[36, 38, 82, 131, 162, 243]","[36, 82, 131, 270, 273]"
49,"[14, 45, 83, 85, 103, 118, 192, 293]","[85, 192, 240]","[45, 192, 293]"
50,"[26, 73, 109, 117, 137, 196, 219, 252]","[26, 74, 109, 252]","[26, 117, 252]"
51,"[39, 82, 117, 131, 174, 192, 256, 262, 279, 280, 297]","[39, 50, 93, 131, 190, 192]","[39, 50, 131, 192, 280]"
52,"[66, 88, 124, 130, 191, 231, 237, 244, 264]","[27, 40, 67, 259, 264, 273]","[40, 77, 259]"
53,"[12, 146, 180, 208, 280, 297]","[29, 149, 163, 183, 297]","[29, 183, 277, 285, 297]"
54,"[9, 24, 35, 39, 89, 188, 230]","[9, 188, 267]","[39, 99, 202]"
55,"[22, 92, 179, 193, 212, 227, 271, 284]","[50, 92, 193, 206, 225]","[225, 227]"
56,"[10, 49, 58, 145, 155, 197, 204, 228, 252]","[10, 49, 90, 155, 182, 204, 228, 252]","[204, 252]"
57,"[19, 103, 124, 149, 177, 184, 228]","[9, 19, 111, 149, 264, 273]","[39, 132, 150, 177, 228]"
58,"[18, 22, 25, 32, 159, 237, 252]","[24, 147, 159, 202, 216]","[24, 104, 147, 159]"
59,"[62, 98, 108, 124, 137, 140, 179, 211, 220]","[98, 179, 213, 278]","[98, 179, 213, 278]"
60,"[14, 35, 52, 104, 106, 121, 128, 137, 254]","[22, 100, 106, 128, 159, 186, 254]","[106, 254, 299]"
61,"[46, 54, 136, 139, 150, 159, 174, 280, 292]","[46, 140, 145, 156, 174, 228, 280]","[20, 87, 139, 174, 204, 292]"
62,"[18, 46, 96, 122, 172, 174, 260]","[46, 122, 135, 172, 174, 260]","[122, 174]"
63,"[8, 23, 30, 91, 168, 179, 195, 268, 296]","[91, 132, 243, 296]","[57, 68, 123, 241, 296]"
64,"[40, 51, 55, 69, 79, 174, 202, 227, 257, 279, 280]","[18, 40, 69, 79, 239]","[65, 79, 227, 279]"
65,"[43, 85, 86, 112, 182, 295]","[43, 86, 182]","[64, 182]"
66,"[44, 49, 61, 70, 141, 201, 208, 282]","[44, 49, 70, 91, 125, 141, 282]","[21, 49, 125, 136, 141]"
67,"[11, 50, 125, 171, 251, 273]","[11, 32, 198, 273, 279]","[32, 208, 273, 279]"
