run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
0,"[23, 33, 71, 78, 189, 228, 299]","[81, 206, 294]","[33, 189, 265]"
1,"[4, 84, 116, 159, 186, 292]","[51, 100, 186, 196]","[100, 186]"
2,"[7, 39, 183, 225, 262, 265, 279]","[7, 74, 143, 183, 265]","[265, 271, 279]"
3,"[30, 171, 176, 178, 226, 244, 260, 273, 289]","[1, 2, 20, 105, 176, 178, 199, 243]","[2, 51, 105]"
4,"[10, 22, 37, 65, 89, 122, 141, 170, 218, 227, 253, 259]","[89, 90, 143, 170, 199, 218]","[66, 89, 170, 246, 259]"
5,"[17, 29, 102, 115, 129, 179, 203, 252, 262, 271]","[24, 74, 102, 113, 186, 188, 203, 262, 265, 271]","[102, 203, 252]"
6,"[25, 68, 83, 115, 126, 127, 159, 165, 219, 221, 237, 257]","[31, 52, 134, 221, 245, 249, 254]","[20, 43, 97, 138, 245]"
7,"[30, 49, 73, 78, 154, 257, 277, 292]","[44, 69, 117, 257, 272]","[44, 283]"
8,"[16, 18, 38, 82, 85, 114, 120, 213, 225, 260]","[16, 18, 34, 38, 82, 85, 116, 123, 213]","[18, 77]"
9,"[35, 118, 123, 130, 145, 170, 196, 216, 265]","[6, 45, 106, 107, 123, 150, 170]","[150, 185, 273]"
10,"[36, 42, 59, 62, 75, 76, 98, 257, 259, 282]","[21, 36, 98, 213, 259]","[36, 98, 257, 282]"
11,"[9, 55, 96, 216, 224, 251, 261, 277]","[96, 193, 208, 251, 284]","[224, 293]"
12,"[80, 90, 100, 177, 244, 248, 292]","[74, 90, 100, 140, 155, 177, 228, 244, 248]","[74, 80, 90, 100, 155, 177, 244, 248]"
13,"[47, 68, 83, 89, 159, 161, 184, 186, 254, 277]","[47, 83, 89, 193, 254, 277]","[89, 254]"
14,"[40, 43, 55, 147, 159, 216, 217, 249, 293]","[40, 55, 124, 159, 172, 201, 278, 285]","[34, 40, 148, 172, 216]"
15,"[23, 47, 118, 153, 176, 217, 248, 280, 287]","[50, 82, 93, 96, 165, 192, 209]","[82, 105, 178, 192, 212, 264]"
16,"[36, 59, 91, 93, 100, 109, 170, 183, 201]","[36, 89, 183, 201, 212, 243]","[36, 89, 201]"
17,"[24, 26, 44, 76, 88, 91, 123, 232, 248]","[21, 26, 96, 123, 136, 138, 196, 248]","[21, 196, 209, 219, 248]"
18,"[0, 48, 88, 105, 109, 114, 186, 201]","[34, 47, 48, 61, 108, 109, 115, 136, 278]","[86, 88, 91, 108, 211, 267]"
19,"[2, 34, 56, 59, 68, 126, 136, 245]","[2, 64, 136, 144, 260, 289]","[59, 64]"
20,"[19, 20, 63, 166, 238, 246, 263, 274]","[53, 141, 166, 177, 258, 263, 274]","[53, 141, 166, 258, 274]"
21,"[20, 29, 69, 97, 102, 117, 212, 224, 280, 286, 290]","[29, 61, 97, 133, 203, 258, 270]","[1, 8, 20, 29, 57, 97, 167, 203, 212, 286]"
22,"[61, 126, 187, 259, 292]","[61, 120, 126, 187]","[61, 126, 187]"
23,"[1, 28, 51, 70, 76, 84, 129, 144, 181, 295]","[51, 142, 261, 289, 295]","[51, 84, 295]"
24,"[3, 9, 50, 51, 150, 188, 204, 236]","[29, 50, 51, 131, 139, 217]","[51, 99, 204]"
25,"[75, 100, 152, 157, 228, 287]","[2, 87, 183, 228, 262]","[13, 49, 149, 152, 183, 228]"
26,"[68, 125, 128, 163, 213, 242, 262]","[130, 137, 166, 242, 254, 262]","[0, 125]"
27,"[43, 73, 114, 122, 123, 138, 175, 201, 299]","[123, 138, 213, 220]","[3, 246]"
28,"[11, 33, 37, 100, 101, 127, 163, 171, 205, 222, 229, 254, 260]","[33, 129, 140, 222, 227, 246, 255]","[127, 210, 255]"
29,"[33, 50, 60, 72, 93, 140, 189, 214, 272]","[60, 64, 93, 140, 190, 199, 260, 272, 298]","[43, 140, 190, 196]"
30,"[9, 14, 80, 91, 138, 188, 234, 280]","[82, 162]","[141, 162, 239]"
31,"[72, 97, 126, 129, 172, 219, 240, 260]","[26, 43, 107, 114, 156]","[107, 114]"
32,"[3, 22, 26, 32, 123, 147, 148, 222, 280]","[22, 26, 31, 110]","[22, 26, 31, 123, 148, 280]"
33,"[13, 23, 50, 81, 105, 151, 205, 233, 239, 250, 257, 271, 283]","[18, 105, 143, 151, 233, 250, 271]","[18, 81, 105, 185, 205]"
34,"[15, 21, 39, 100, 101, 114, 115, 159]","[39, 107, 114, 117, 120, 159]","[107, 159, 180, 255]"
35,"[6, 57, 87, 184, 204, 206, 256]","[3, 87, 153, 169, 191, 204, 269]","[46, 87, 133, 206]"
36,"[26, 36, 44, 69, 99, 180, 195, 203, 218, 289]","[99, 186, 217, 218]","[99, 203, 218]"
37,"[15, 29, 77, 79, 88, 120, 214, 219, 234, 240, 245]","[18, 99, 182, 245, 258, 278]","[4, 18, 120, 182]"
