run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
15,"[89, 97, 119, 134, 158, 170, 207, 208, 229, 230, 252, 297]","[32, 85, 89, 109, 130, 160, 185, 230, 277, 288]","[72, 89, 97, 119, 165]"
16,"[65, 86, 100, 109, 167, 182, 236, 256, 298]","[5, 20, 70, 77, 100, 138, 175, 182, 267, 297]","[100, 136, 182, 230, 253, 267, 287, 297]"
17,"[10, 28, 34, 53, 54, 81, 126, 128, 147, 159, 199, 257, 265, 297]","[6, 10, 34, 78, 79, 88, 246, 296, 297]","[6, 10, 34, 126, 199, 291, 295, 297]"
18,"[35, 54, 71, 86, 98, 239, 254, 261, 275]","[53, 54, 71, 86, 98, 261, 269, 275]","[12, 50, 53, 54, 186, 238, 277]"
19,"[10, 107, 108, 129, 140, 147, 161, 208, 211, 222, 244, 247, 252, 265, 290]","[75, 89, 110, 121, 140, 184, 208, 211, 220, 223, 252]","[108, 140, 208, 211, 265, 283]"
20,"[26, 28, 33, 41, 76, 87, 107, 138, 152, 173, 187, 200, 208, 244, 275]","[38, 41, 59, 136, 138, 203, 204, 231, 285, 294]","[17, 24, 41, 93, 99, 204, 217, 285]"
21,"[65, 72, 81, 99, 119, 126, 159, 180, 192, 204, 218, 228, 247, 258]","[9, 40, 45, 54, 72, 196, 209, 217, 231, 250, 258, 272, 292]","[9, 33, 192, 228]"
22,"[9, 53, 55, 56, 94, 112, 139, 202, 219, 237, 259, 260, 265]","[219, 236, 237, 250, 259]","[53, 161, 200, 237, 259]"
23,"[22, 48, 134, 159, 198, 250, 258, 284, 298]","[22, 34, 48, 123, 140, 155, 173, 198, 220]","[22, 80, 159, 198, 280, 293]"
24,"[28, 63, 98, 146, 179, 200, 220, 238, 252, 287]","[3, 28, 78, 98, 100, 110, 144, 161, 179, 193, 228]","[3, 73, 83, 98, 179, 252]"
25,"[42, 77, 88, 96, 114, 122, 146, 147, 164, 183, 218, 239, 269]","[0, 22, 28, 41, 71, 88, 115, 122, 146, 218, 233, 286]","[43, 146, 199, 215, 226, 239, 254]"
26,"[73, 75, 76, 124, 126, 139, 172, 180, 195, 197, 239, 245]","[75, 124, 138, 144, 229, 245, 276]","[75, 102, 103, 126, 171, 189, 276]"
27,"[3, 5, 24, 68, 84, 160, 198, 203, 206, 253, 276]","[16, 97, 156, 198, 254, 258, 271]","[3, 64, 65, 68, 148, 230]"
28,"[35, 37, 53, 99, 117, 119, 136, 144, 174, 221]","[53, 99, 144, 174, 285]","[35, 37, 94, 99, 117, 144, 221, 231]"
29,"[6, 7, 17, 30, 71, 81, 159, 187, 192, 220, 231, 240, 299]","[52, 96, 98, 113, 172, 186, 187, 191, 219, 271]","[11, 96, 113, 210, 216, 240, 274]"
30,"[10, 35, 109, 114, 126, 140, 162, 252, 254]","[10, 62, 109, 140, 145, 159, 162, 170, 207, 254, 268]","[10, 109, 126, 140, 145, 162, 170, 254, 268]"
31,"[15, 56, 83, 156, 177, 208, 218, 240]","[83, 177, 187, 208]","[83, 177, 187, 208]"
32,"[22, 54, 89, 105, 126, 219, 252, 267, 284, 294]","[47, 78, 190, 209, 213, 232, 284]","[25, 48, 105, 219, 252, 267]"
33,"[39, 43, 59, 175, 241, 247, 277, 284, 298]","[25, 151, 175, 241, 243, 296]","[11, 52, 99, 215, 241, 247, 284]"
34,"[2, 64, 73, 81, 121, 141, 157, 189, 262]","[15, 132, 157, 189, 262, 270, 293]","[41, 73, 189]"
35,"[4, 48, 54, 58, 78, 103, 104, 107, 134, 153, 167, 204, 206, 226, 263, 268]","[69, 78, 100, 134, 203, 240, 268]","[35, 60]"
36,"[4, 34, 44, 59, 95, 131, 146, 169, 242, 249, 255, 282, 283]","[2, 4, 50, 87, 149, 218, 221, 249, 299]","[4, 242, 299]"
37,"[12, 44, 54, 65, 103, 115, 117, 146, 158, 197]","[49, 65, 115, 148, 154, 158, 213, 228, 297]","[83, 84]"
38,"[23, 52, 53, 72, 153, 161, 245, 293]","[12, 23, 93, 123, 150, 240, 259, 281]","[33, 51, 135, 173]"
39,"[23, 31, 33, 53, 74, 77, 121, 168, 178, 233, 251, 284]","[23, 53, 168, 210, 233, 284]","[3, 53, 90, 94, 168, 284]"
40,"[7, 54, 61, 122, 125, 131, 139, 152, 194, 215, 254]","[47, 54, 61, 70, 122, 125, 139, 194, 240]","[54, 61, 122, 159, 218]"
41,"[0, 37, 79, 124, 136, 151, 168, 182, 191, 228, 248, 276]","[0, 58, 79, 89, 91, 196, 228, 276]","[0, 13, 79, 182, 228, 260]"
42,"[34, 88, 111, 237, 252, 255, 292]","[97, 108, 110, 111, 237, 272, 292]","[9, 74, 110, 111, 287]"
43,"[13, 19, 20, 37, 51, 52, 85, 144, 171, 295]","[5, 51, 62, 148, 171, 176, 232, 238]","[2, 13, 20, 51, 74, 134, 167]"
44,"[3, 91, 108, 113, 130, 153, 155, 189, 200, 228, 255, 256]","[27, 143, 153, 190, 193]","[27, 143, 190]"
45,"[4, 6, 116, 131, 152, 161, 162, 201, 216, 248, 284]","[9, 38, 131, 170, 248, 279]","[9, 38, 131, 170, 210, 248, 273]"
46,"[13, 38, 91, 112, 116, 149, 150, 175, 180, 195, 224]","[13, 100, 112, 115, 116, 175, 180, 195, 285]","[13, 112, 115, 120, 143, 175]"
47,"[27, 80, 100, 130, 170, 184, 271, 276]","[63, 73, 80, 82, 102, 126, 128, 140, 182, 278]","[31, 93, 101, 170, 239]"
48,"[75, 154, 158, 192, 199, 221, 236, 259]","[75, 158, 196, 221, 236, 259]","[75, 158, 199, 221, 236, 259]"
49,"[5, 61, 85, 96, 103, 117, 166, 224, 239]","[5, 50, 61, 89, 96, 117, 166, 251]","[60, 61, 89, 122, 151, 232, 246]"
50,"[19, 38, 50, 113, 126, 151, 158, 195, 200, 229]","[19, 66, 151, 237, 246, 252, 255, 282, 284, 288]","[19, 151, 161, 237, 246, 252, 255, 282, 284]"
51,"[5, 9, 16, 136, 218, 246, 253, 255, 279, 280]","[9, 40, 143, 174, 182, 218, 251, 255]","[110, 126, 152, 182, 185, 212, 232, 283]"
52,"[46, 83, 103, 123, 144, 190, 193, 238, 251, 271, 294]","[46, 103, 125, 193, 241, 271]","[26, 103, 186, 241]"
53,"[56, 70, 85, 110, 130, 154, 163, 175, 197, 209, 216, 238, 245, 258, 292]","[46, 58, 130, 175, 209, 216, 237, 238, 245, 258]","[107, 130, 189, 210, 216, 230, 238]"
54,"[74, 82, 87, 114, 138, 168, 204, 212, 230, 260, 283, 298]","[82, 114, 138, 212, 260, 281, 283]","[66, 82, 101, 140, 212, 260]"
55,"[12, 43, 68, 116, 161, 180, 198, 211, 214, 243, 245, 247, 276]","[2, 40, 49, 58, 72, 77, 82, 182, 211, 285]","[77, 82, 216, 227]"
56,"[35, 76, 79, 89, 100, 126, 162, 170, 171, 217, 239]","[126, 162, 171, 205, 212, 219, 239]","[61, 126, 205, 239]"
57,"[21, 24, 55, 70, 82, 90, 92, 98, 121, 129, 222]","[52, 90, 96, 98, 102, 121, 123, 217, 229]","[48, 52, 112, 129]"
58,"[0, 22, 27, 44, 75, 79, 124, 129, 132, 133, 154, 181, 189, 211, 246, 294]","[44, 52, 76, 78, 111, 113, 129, 147, 154]","[39, 43, 111, 218, 228, 269, 289]"
59,"[17, 22, 62, 68, 83, 116, 137, 139, 143, 153, 179, 182, 186, 219, 293]","[22, 110, 137, 139, 182, 186, 205, 272]","[22, 68, 137, 201, 286]"
60,"[39, 89, 92, 97, 122, 139, 147, 189, 208, 239, 274, 286]","[1, 38, 49, 85, 133, 140, 277]","[38, 85, 89, 119, 133, 141]"
61,"[9, 38, 52, 81, 83, 86, 97, 114, 116, 131, 149, 232, 292]","[9, 38, 52, 82, 123, 131, 133, 209, 292]","[9, 57, 116, 138, 149, 159, 209, 275, 276, 292]"
62,"[38, 52, 86, 106, 158, 166, 219, 257, 281]","[18, 38, 40, 86, 103, 158, 211, 219, 273]","[38, 86, 103, 201, 213, 266]"
63,"[9, 14, 21, 43, 54, 63, 79, 97, 111, 149, 152, 177, 233, 254]","[14, 64, 93, 100, 111, 132, 168, 259]","[63, 64, 75, 86, 100, 149, 150, 152]"
64,"[16, 33, 48, 61, 81, 94, 109, 115, 135, 150, 153, 194, 265]","[0, 21, 33, 135, 151, 172, 188, 191, 289]","[135, 185, 215, 238, 282, 288]"
65,"[9, 45, 134, 161, 190, 200, 219, 254, 272, 284, 293]","[75, 200, 254, 272, 293]","[9, 200, 219, 235, 272, 293]"
66,"[20, 45, 161, 167, 170, 181, 191, 197, 211, 250, 272]","[105, 123, 163, 170, 191, 206, 223, 250, 272, 284]","[64, 89, 109, 140, 191, 192, 250]"
67,"[2, 29, 50, 52, 106, 138, 158, 160, 175, 187, 197, 207, 215, 222, 252]","[2, 11, 15, 29, 52, 106, 126, 158, 252, 264]","[2, 28, 52, 126, 150, 197, 201, 229, 271]"
68,"[18, 68, 113, 134, 153, 180, 253, 293]","[11, 67, 112, 115, 131, 146, 180, 196]","[55, 68, 158, 196]"
69,"[2, 36, 41, 77, 79, 86, 98, 103, 154, 239, 246, 281]","[2, 36, 64, 81, 114, 151, 178, 187, 195, 218, 239, 246, 252, 254]","[43, 81, 162, 166, 170, 175]"
70,"[22, 32, 61, 65, 81, 83, 99, 194, 200, 218, 253, 298]","[65, 81, 200, 218, 263, 266, 267]","[200, 218, 266]"
71,"[24, 30, 96, 134, 175, 192, 202, 260, 289]","[16, 85, 134, 200]","[72, 134, 150, 202]"
72,"[35, 47, 62, 182, 208, 214, 271, 279, 285]","[1, 34, 41, 79, 110, 202, 214, 229, 232, 250, 257, 271, 283, 285]","[1, 38, 134, 144, 182, 184, 208, 214, 250, 270, 285]"
73,"[22, 27, 31, 35, 125, 137, 140, 172, 187, 190, 250, 282, 288]","[22, 24, 38, 45, 74, 97, 125, 184, 282, 288, 290]","[22, 125, 140, 262, 282, 288]"
74,"[31, 115, 129, 182, 206, 219, 254, 270, 282]","[6, 110, 115, 171, 182, 235, 282]","[115, 117, 171, 230, 282]"
75,"[3, 32, 39, 107, 131, 135, 136, 158, 175, 206, 228, 233, 273, 280]","[4, 31, 32, 71, 165, 220, 233, 240, 243]","[3, 32, 58, 107, 140, 220, 243, 297]"
76,"[11, 42, 47, 53, 58, 109, 150, 153, 154, 186, 206, 262]","[4, 7, 64, 67, 102, 135, 150, 206, 216, 238]","[4, 64, 102, 139, 150, 165, 206, 238]"
77,"[1, 96, 126, 166, 179, 196, 203, 217, 234, 269, 270]","[9, 30, 76, 122, 124, 129, 136, 156, 190, 203]","[91, 129, 133, 195, 197, 234]"
78,"[49, 86, 88, 92, 106, 141, 147, 199, 231, 238]","[15, 35, 41, 71, 78, 83, 86, 87, 282]","[83, 86, 193, 200, 257]"
79,"[0, 2, 38, 44, 49, 67, 79, 130, 136, 154, 175, 271, 276, 288]","[36, 49, 58, 106, 152, 154, 158, 182, 232]","[52, 79, 152, 171, 181, 263, 285]"
80,"[33, 34, 72, 111, 141, 147, 193, 281, 284]","[5, 33, 34, 93, 111, 128, 141, 193, 281, 283, 296]","[33, 34, 105, 108, 132, 181, 189, 281, 283, 296]"
81,"[1, 18, 23, 86, 88, 133, 175, 176, 192, 272]","[1, 152, 184, 196, 238, 288]","[1, 23, 152, 213]"
82,"[73, 101, 110, 112, 138, 140, 147, 171, 175, 179, 202, 243, 251, 254, 255]","[80, 101, 147, 171, 179, 200, 214, 235, 254, 267, 270]","[101, 147, 171, 179, 214, 232, 235, 270]"
83,"[27, 57, 61, 89, 146, 181, 183, 236, 249, 256, 277]","[5, 28, 56, 81, 181, 183, 211, 228, 282]","[32, 57, 183]"
84,"[99, 124, 133, 188, 209, 210, 219, 273, 286]","[63, 99, 141, 209, 269, 273, 277]","[53, 63, 130, 209, 273, 286]"
85,"[2, 41, 70, 116, 141, 178, 193, 262, 280]","[41, 78, 178, 187, 232, 280]","[3, 10, 115, 178, 193, 242, 262]"
86,"[35, 97, 109, 121, 180, 186, 188, 284, 287, 289, 292]","[30, 46, 133, 141, 168, 252, 259, 280, 287]","[53, 97, 109, 141]"
87,"[10, 22, 45, 74, 80, 136, 151, 171, 218, 237, 250]","[22, 24, 40, 47, 69, 80, 122, 136, 146, 157]","[80, 157, 252, 293]"
88,"[10, 35, 43, 53, 57, 69, 108, 153, 156, 184, 296]","[17, 20, 53, 54, 69, 141, 184, 259, 270]","[20, 53, 69, 95, 182, 203]"
89,"[169, 202, 213, 232, 253, 261]","[48, 112, 232]","[48, 91, 169, 276]"
90,"[4, 34, 38, 40, 107, 128, 131, 168, 172, 218, 227, 294]","[24, 40, 43, 56, 128, 131, 170, 212]","[38, 40, 58, 59, 72, 131, 160, 188]"
91,"[56, 58, 72, 80, 105, 181, 192, 199]","[12, 39, 49, 56, 111, 238, 261, 298]","[12, 59, 189]"
92,"[1, 9, 29, 47, 77, 82, 94, 97, 151, 172, 227]","[0, 22, 29, 93, 101, 131, 133, 149, 151, 260, 276, 283, 292, 294]","[29, 77, 170, 182, 223, 228, 280, 294]"
93,"[26, 35, 57, 67, 80, 111, 137, 179, 182, 210, 223, 225, 240, 298]","[57, 67, 128, 130, 167, 177, 190]","[57, 128, 179, 231, 245]"
94,"[12, 47, 84, 115, 141, 162, 232, 246, 248, 267, 286, 291]","[42, 86, 91, 98, 115, 159, 162, 190, 210, 267]","[13, 18, 54, 67, 88, 121, 175, 232, 254, 255]"
95,"[118, 119, 160, 210, 213, 220, 256, 282, 292]","[10, 46, 213, 282]","[71, 140, 160, 213, 282]"
96,"[31, 75, 141, 161, 170, 199, 216, 232, 233, 242, 256, 262, 267, 273, 288]","[2, 30, 111, 141, 150, 225, 236, 238, 239, 267, 278]","[2, 141, 161, 199, 204, 267, 282]"
97,"[4, 17, 22, 26, 44, 79, 81, 168, 180, 218, 219, 221, 232, 268, 282]","[17, 22, 80, 82, 91, 195, 206, 207, 277]","[0, 17, 22, 59, 255, 257, 277]"
98,"[15, 27, 31, 33, 116, 147, 196, 226, 230, 233, 254, 266, 282]","[15, 78, 86, 196, 201, 254, 256, 259, 276, 297]","[15, 31, 116, 147, 196, 233, 239]"
99,"[45, 70, 83, 126, 129, 159, 173, 202, 215, 241, 242, 253]","[55, 70, 126, 132, 215, 218]","[126, 173, 194, 240, 253, 268]"
