run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
35,"[7, 28, 29, 54, 85, 160, 202, 233]","[28, 85, 142, 160]","[28, 64, 142]"
36,"[4, 63, 237, 261]","[4, 63, 237, 280]","[63, 237, 261]"
37,"[5, 56, 100, 118, 137, 159, 284]","[56, 169, 284]","[56, 137]"
38,"[58, 147, 183, 262, 297]","[67, 147, 212, 262, 288]",[]
39,"[80, 138, 241]","[80, 127, 241]","[74, 127, 254, 274]"
40,"[32, 93, 188, 228, 259, 290]","[16, 32, 228]",[228]
41,"[1, 26, 60, 150, 248, 297]","[24, 26, 38, 150, 173, 235, 248, 280]","[26, 173, 236]"
42,"[116, 161, 174, 246, 267]","[174, 219, 220]","[161, 174, 267]"
43,"[63, 67, 141, 177, 205, 224, 263]","[39, 122, 177, 205]","[122, 205]"
44,"[61, 93, 105, 108, 118, 194, 276]","[61, 93, 187, 261]",[61]
45,"[17, 33, 53, 96]","[17, 52, 53, 277]",[52]
46,"[57, 66, 222, 279, 296]","[8, 55, 66, 97, 223, 279]","[66, 222, 279]"
47,"[11, 94, 124, 208, 250, 256, 273]","[208, 213, 256]","[11, 136, 208, 256]"
48,"[61, 89, 91, 92, 127, 139, 152, 183]","[89, 127, 139, 180, 183, 244, 261]","[89, 127, 139]"
49,"[74, 83, 124, 132, 256, 273, 281, 288]","[50, 83, 124, 132, 256]","[83, 161, 256, 273, 295]"
50,"[32, 101, 151, 155, 203, 207, 272, 275, 286]","[63, 87, 193, 207, 255]","[161, 207]"
51,"[33, 128, 219, 222, 235]","[222, 235, 254]","[219, 222, 271]"
52,"[30, 33, 53]","[33, 219, 238]","[214, 219]"
53,"[7, 77, 143, 161, 261]","[7, 77, 161, 261]","[161, 261]"
54,"[4, 48, 57, 63, 75, 161, 182, 242]","[55, 63, 161]","[55, 161]"
55,"[61, 81, 85, 137, 142, 227, 278, 280]","[61, 142, 208, 261]","[61, 142, 278]"
56,"[19, 86, 116, 244]","[27, 70, 148, 254, 287]","[19, 40, 86, 116, 244]"
57,"[1, 7, 76, 178, 201, 257]","[76, 113, 178, 196, 257, 296]","[196, 257]"
58,"[19, 27, 98, 146, 179, 252, 268]","[19, 27, 183, 186, 252]",[299]
59,"[9, 106, 122, 227]","[9, 106, 122, 227]","[46, 106, 122]"
60,"[8, 32, 40, 169, 260]","[169, 211]","[40, 169]"
61,"[71, 109, 121, 129, 136, 146, 154, 278]","[88, 146, 278]","[88, 146, 236, 278]"
62,"[100, 201, 208, 248, 266]","[100, 201, 208, 248]","[123, 201, 248]"
63,"[81, 143, 185, 206, 260]","[33, 81, 165, 260, 292]","[76, 81]"
64,"[44, 50, 80, 125, 128, 182]","[50, 67, 80, 86, 128]","[50, 86, 128]"
65,"[16, 41, 148, 216, 245]","[16, 41, 193, 216, 245]","[216, 245]"
66,"[41, 46, 149, 174, 228, 237, 285]","[46, 228, 280]","[228, 280]"
67,"[30, 64, 79, 87, 114, 182, 275, 289]","[64, 289]","[203, 229]"
68,"[137, 185, 196]","[113, 116]",[]
69,"[6, 37, 101, 104, 108, 165]","[128, 169, 264, 278]","[128, 278]"
70,"[84, 95, 101, 141, 169, 189, 223, 271]","[95, 101, 169, 271]","[95, 101, 169, 271]"
71,"[1, 34, 88, 94, 115, 120, 267, 279]","[115, 214, 267]","[115, 267]"
72,"[28, 111, 160, 193]","[28, 68, 111, 193]","[141, 252]"
73,"[18, 59, 268, 269, 281]","[49, 59, 174, 193, 259, 294]","[59, 281]"
74,"[3, 115, 119, 211]","[115, 119, 233]","[88, 115, 119]"
75,"[9, 28, 52, 86, 87, 163, 203, 272]","[28, 52, 125, 198, 203, 280]","[35, 52, 88, 198, 204]"
76,"[76, 84, 101, 171, 173, 206]","[84, 171, 173, 180]","[101, 171, 173]"
77,"[88, 104, 161, 163, 183, 217, 288]","[65, 88, 121, 227]","[88, 161, 217]"
78,"[155, 158, 160, 207, 234, 287]","[155, 287]","[155, 287]"
79,"[41, 109, 141, 219, 254]","[41, 49, 79, 254]",[41]
80,"[9, 155, 169, 200, 204]","[236, 278]","[176, 278]"
81,"[17, 78, 116, 141, 213, 214]","[18, 141, 235]",[141]
82,"[63, 81, 161, 237]",[63],[63]
83,"[32, 111, 141, 263]","[32, 111, 141]","[32, 111, 141]"
84,"[24, 96, 133, 267, 279]","[147, 254, 262]",[]
85,"[161, 164, 171, 282]","[75, 88, 144, 164, 283]","[144, 164]"
86,"[91, 97, 133, 194, 222, 261]","[133, 194, 261]","[133, 208]"
87,"[32, 144, 157, 293]","[32, 126, 234, 293]",[]
88,"[23, 63, 138, 283]","[124, 151, 219]","[131, 219]"
89,"[79, 108, 118, 131, 133, 153, 197, 210]","[103, 109, 124, 133, 216]","[51, 124, 216]"
90,"[5, 55, 131, 136, 151, 241, 246]","[96, 131, 194, 199]",[5]
91,"[18, 37, 97, 179, 182]","[196, 273]","[18, 37, 179, 182]"
92,"[11, 113, 122, 136, 235, 268, 276]","[83, 113, 122, 136, 235, 268]","[24, 83, 113, 122, 129, 235, 239]"
93,"[122, 137, 162, 172, 221, 230]","[162, 221, 230]","[162, 172]"
94,"[33, 97, 212, 281]","[94, 97, 248, 281]","[97, 281]"
95,"[66, 214, 233, 261, 262]","[66, 151, 214, 233, 262]","[152, 233]"
96,"[13, 64, 187, 216, 245, 247]","[64, 245, 247]","[245, 247, 270, 299]"
97,"[15, 169, 203, 265]","[15, 265]","[15, 265]"
98,"[19, 20, 68, 82, 119, 148, 190, 255, 292]","[82, 119, 134, 138, 190]","[20, 82, 119, 190]"
99,"[35, 42, 57, 60, 212, 273, 291]","[28, 42, 60, 176, 273, 291]","[25, 35, 60, 291]"
