run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
15,"[12, 31, 45, 50, 59, 82, 101, 126, 157, 159, 170, 247]","[45, 59, 141, 170, 176]","[45, 50, 59, 126, 212, 220, 247]"
16,"[11, 159, 161, 165, 219, 255, 259, 286]","[2, 63, 131, 184, 225, 248, 255]","[119, 185, 196]"
17,"[2, 10, 85, 115, 157, 173, 204, 297]","[2, 57, 107, 216, 240, 256, 297]","[2, 12, 44, 111, 202, 256]"
18,"[84, 90, 152, 166, 168, 202, 216, 235]","[93, 100, 101, 135, 216, 247, 290]","[75, 152, 179, 193, 290]"
19,"[28, 32, 49, 74, 130, 168, 189, 194, 228, 252, 293]","[24, 49, 70, 111, 201]","[29, 33, 130, 189, 291]"
20,"[0, 41, 86, 107, 115, 157, 164, 223, 255, 270, 274, 284]","[14, 40, 62, 107, 115, 270]","[0, 149, 169, 270, 294]"
21,"[96, 103, 112, 122, 209, 222, 282, 289]","[9, 39, 107, 112, 138, 209, 277]","[99, 112, 134, 289]"
22,"[109, 111, 122, 190, 192, 199, 243, 246, 251, 256, 292]","[5, 98, 106, 111, 191, 232, 246, 251, 256]","[98, 111, 191, 232, 256]"
23,"[17, 27, 80, 173, 191, 224, 236, 291]","[26, 27, 57, 286]","[17, 27, 173, 201, 224, 286]"
24,"[79, 130, 136, 138, 166, 181, 195, 239, 246]","[3, 44, 66, 147, 170, 181, 185, 195, 233, 246]","[19, 93, 109, 181, 190, 195, 257]"
25,"[20, 51, 60, 146, 188, 191, 215, 248, 255, 260, 262, 299]","[0, 16, 120, 123, 192, 218]","[60, 123, 191, 233, 242]"
26,"[14, 35, 40, 57, 67, 102, 146, 277, 286]","[29, 87, 133, 261, 272, 286, 299]","[14, 102, 146, 261, 277, 286]"
27,"[61, 77, 100, 117, 127, 161, 178, 197, 210, 229, 256]","[61, 100, 138, 160, 161, 178, 221, 283]","[61, 100, 138, 229]"
28,"[54, 100, 143, 188, 201, 204, 219, 230, 256, 293]","[2, 193, 230, 233, 268, 293]","[2, 266, 268, 274]"
29,"[23, 51, 64, 92, 142, 171, 217, 224, 244, 279]","[64, 134, 142, 171, 217, 223, 244, 279]","[40, 51, 156, 244, 250]"
30,"[3, 16, 23, 32, 62, 68, 210, 237, 254, 266]","[16, 21, 32, 62, 173, 203, 204, 228]","[16, 23, 31, 32, 46, 246]"
31,"[32, 34, 67, 68, 71, 88, 114, 133, 199]","[34, 88, 133, 159, 199]","[88, 133, 159, 199]"
32,"[22, 69, 80, 130, 223, 256, 288, 296]","[37, 52, 130, 288, 296]","[170, 245, 288, 296]"
33,"[34, 66, 110, 139, 171, 190, 228, 235, 250, 285, 294]","[40, 72, 173, 206, 228, 294, 299]","[190, 228, 250, 292]"
34,"[11, 14, 28, 34, 41, 46, 130, 188, 198, 257, 260, 266]","[14, 29, 41, 46, 99, 164, 186, 227]","[14, 23, 110, 119, 266]"
35,"[3, 4, 16, 66, 95, 100, 103, 152, 156, 236, 240, 277, 281]","[3, 40, 100, 156, 212, 229]","[3, 39, 156, 212, 283]"
36,"[29, 81, 86, 129, 140, 145, 167, 181, 202, 219, 240, 269, 288]","[81, 89, 105, 129, 142, 167, 222, 223, 288]","[1, 89, 142, 167, 202, 222, 288]"
37,"[28, 38, 64, 89, 94, 154, 224, 248]","[88, 89, 154, 248, 249]","[89, 143, 179, 234]"
38,"[21, 163, 180, 181, 185, 189, 193, 196]","[2, 107, 132, 152, 169, 179, 181, 195, 196, 225, 276]","[21, 118, 169, 196, 232]"
39,"[50, 130, 153, 238, 282]","[32, 93, 176, 184, 238, 264, 271, 273, 282]","[42, 184, 238, 282]"
40,"[25, 27, 54, 101, 145, 168, 176, 177, 198, 280, 293]","[22, 32, 45, 168, 177, 199, 234, 289]","[25, 32, 96, 145, 168, 248, 289]"
41,"[74, 83, 93, 95, 137, 190, 193, 219, 237, 269]","[53, 156, 193, 218]","[53, 137, 190, 193, 218, 237]"
42,"[12, 24, 119, 127, 190, 199, 238, 297]","[24, 31, 82, 94, 115, 170, 189, 246]","[2, 13, 31, 66, 199, 276]"
43,"[9, 21, 72, 162, 173, 193, 198, 201, 235, 240, 249, 275, 297]","[26, 40, 85, 198, 223, 235, 249]","[173, 200, 249, 258]"
44,"[28, 34, 38, 39, 61, 110, 159, 186, 188, 292, 298]","[21, 28, 34, 39, 48, 148, 186, 188, 281]","[159, 176, 186]"
45,"[1, 29, 60, 75, 99, 129, 141, 151, 186, 188, 204, 223, 233]","[11, 29, 35, 51, 85, 105, 174]","[29, 120, 131, 228, 246, 261, 280]"
46,"[110, 156, 184, 226, 246, 248, 255, 289]","[20, 32, 148, 156, 248, 255, 286, 289]","[248, 266, 287]"
47,"[5, 87, 92, 148, 184, 212, 245, 251, 253]","[5, 92, 113, 125, 148, 159, 208]","[87, 92, 148, 208, 212]"
48,"[45, 98, 172, 174, 206, 239, 291, 294]","[46, 124, 174, 206, 209, 239]","[56, 206, 209, 239, 258]"
49,"[7, 25, 31, 58, 75, 100, 116, 129, 187, 190, 220, 263]","[31, 90, 140, 187, 190, 219]","[187, 219]"
50,"[0, 1, 35, 76, 165, 176, 181, 188, 223, 233, 239]","[35, 105, 134, 146, 181, 184, 233, 239, 274]","[35, 146]"
51,"[34, 98, 108, 155, 225, 240, 250, 277, 283, 284]","[34, 40, 90, 98, 111, 128, 179, 193, 250]","[98, 111, 128, 179, 275, 283, 292]"
52,"[13, 32, 38, 41, 50, 69, 105, 112, 121, 205, 268]","[82, 121, 122, 162, 195, 205, 280, 297]","[69, 104, 253, 276, 297]"
53,"[83, 85, 121, 128, 153, 184, 240]","[39, 85, 137, 153, 169, 233, 234, 269]","[137, 153, 194, 234, 259]"
54,"[10, 25, 48, 69, 130, 226, 233, 287]","[10, 69, 163, 226, 265, 271]","[10, 69, 163, 226, 265, 271]"
55,"[15, 45, 49, 62, 117, 135, 151, 215, 227, 248, 299]","[79, 116, 205, 273, 282, 287]","[27, 79, 205, 282]"
56,"[13, 97, 111, 112, 134, 251, 253, 297]","[13, 31, 74, 94, 111, 123, 156, 157, 297]","[92, 97, 113, 134, 224, 297]"
57,"[0, 46, 81, 91, 104, 117, 174, 203, 231, 234]","[33, 46, 58, 129, 195, 203, 274, 292]","[4, 204, 229, 282]"
58,"[63, 81, 87, 118, 147, 158, 174, 181, 220, 239]","[21, 63, 147, 174]","[63, 118, 147, 181, 239, 258]"
59,"[39, 97, 103, 129, 134, 222, 241, 263, 268]","[103, 125, 127, 180, 194, 201, 211, 289]","[103, 129, 263, 277]"
60,"[45, 66, 184, 193, 222, 233, 235, 275, 284]","[7, 31, 103, 116, 119, 125, 250, 289]","[70, 89, 93, 103, 125, 138, 275, 284]"
61,"[10, 153, 173, 191, 206, 213, 240, 258, 286]","[10, 76, 132, 153, 173, 258, 280]","[76, 120, 153, 173]"
62,"[2, 13, 20, 28, 45, 112, 117, 169, 196, 256, 291]","[28, 45, 112, 157, 196, 224, 297]","[2, 13, 28, 45, 112, 182, 232]"
63,"[30, 35, 36, 68, 74, 131, 168, 208, 220, 233, 255]","[11, 86, 168, 220, 234, 271, 274]","[74, 86, 168]"
64,"[9, 39, 40, 46, 95, 153, 212, 259, 278, 284]","[153, 168, 172, 178, 189, 259, 278]","[153, 164, 170]"
65,"[73, 76, 130, 205, 228, 239, 250, 265, 270]","[39, 73, 76, 171, 239, 250]","[76, 171, 209, 222, 239, 250, 270]"
66,"[9, 14, 23, 46, 88, 210, 225, 248]","[3, 14, 21, 45, 237, 248]","[23, 89, 225, 248]"
67,"[69, 81, 107, 111, 157, 190, 205, 259, 265, 299]","[10, 81, 122, 154, 190, 202, 219]","[159, 240, 246, 265]"
68,"[10, 12, 140, 166, 189, 221, 237, 249]","[10, 12, 61, 66, 90, 140, 154]","[12, 61, 128, 140, 166, 190]"
69,"[18, 178, 221, 252, 255, 274, 286, 290]","[112, 162, 178, 210, 221, 277, 279]","[248, 252, 255, 266]"
70,"[49, 74, 92, 134, 142, 192, 209, 211, 276]","[39, 46, 74, 92, 134, 232, 270]","[25, 34, 134, 276]"
71,"[31, 72, 76, 82, 131, 133, 153, 157, 167, 230, 236, 276]","[31, 73, 121, 131, 153, 157, 167]","[31, 45, 153]"
72,"[2, 10, 58, 68, 76, 94, 131, 137, 184, 242, 269, 292]","[42, 76, 97, 114, 130, 133, 160, 261]","[130, 181, 195, 291]"
73,"[28, 54, 68, 70, 132, 187, 200, 220, 245, 272]","[1, 12, 15, 28, 49, 68, 177, 211, 245]","[12, 28, 54, 70, 96, 160, 220, 234, 237, 271, 272]"
74,"[3, 21, 53, 90, 141, 149, 165, 285]","[3, 40, 57, 141, 169, 202]","[3, 40, 57, 141, 202]"
75,"[17, 72, 90, 106, 157, 264, 271, 287]","[17, 72, 204, 283, 284, 287, 291]","[183, 281, 283]"
76,"[41, 49, 81, 99, 162, 196, 270]","[39, 41, 138, 162, 196, 217, 234]","[138, 196, 270]"
77,"[8, 11, 18, 39, 57, 102, 109, 113, 137, 148, 207]","[1, 18, 22, 37, 39, 57, 94, 102, 148, 207, 218, 264]","[1, 186, 189]"
78,"[4, 151, 157, 204, 247, 253, 257, 273]","[4, 5, 96, 124, 151, 157, 167, 253, 280, 283]","[5, 40, 124, 189, 191, 253]"
79,"[0, 39, 68, 141, 156, 167, 186, 234, 270, 276]","[56, 68, 72, 195, 292]","[77, 83, 127, 185, 277]"
80,"[89, 104, 120, 142, 179, 250, 283]","[89, 173, 240, 254, 257, 264, 279]","[98, 223, 240, 279]"
81,"[0, 61, 64, 96, 184, 212, 273, 282, 295]","[0, 23, 96, 126, 195, 211, 282]","[61, 212, 242, 282, 284]"
82,"[59, 87, 91, 102, 118, 150, 200, 204, 210, 229, 279]","[29, 78, 91, 173, 188, 200, 220]","[181, 220]"
83,"[24, 25, 49, 88, 143, 173, 230, 286]","[2, 22, 35, 88, 240]","[49, 230, 286]"
84,"[19, 43, 67, 219, 246, 249, 258]","[15, 19, 40, 43, 72, 139, 208, 219, 227]","[86, 219, 227, 246, 254]"
85,"[17, 42, 73, 89, 93, 199, 208, 224, 272, 295]","[42, 51, 89, 125, 218]","[17, 28, 89, 257]"
86,"[66, 124, 132, 136, 154, 168, 192, 229, 272, 286]","[67, 84, 132, 207, 217, 229]","[171, 283]"
87,"[3, 15, 31, 59, 69, 119, 167, 227, 281]","[0, 23, 37, 84, 91, 119, 147, 245, 257]","[15, 69, 119, 147]"
88,"[34, 47, 57, 59, 193, 219, 271, 298]","[49, 61, 181, 210, 219, 251, 298]","[57, 61, 181, 193, 276]"
89,"[41, 61, 104, 157, 178, 219, 259, 266, 271]","[12, 41, 61, 72, 81, 106, 196, 200, 244]","[12, 41, 61, 104, 219, 221]"
90,"[3, 11, 17, 26, 67, 78, 81, 83, 133, 154, 238]","[3, 17, 57, 62, 81, 128, 154, 231]","[154, 225, 238]"
91,"[7, 9, 32, 57, 83, 140, 148, 157, 167, 191, 197]","[31, 83, 97, 100, 116, 157]","[10, 32, 97, 100, 116, 157, 158]"
92,"[5, 53, 108, 110, 169, 178, 186, 195, 230, 237, 278, 289]","[80, 124, 169, 184, 195, 219]","[108, 124, 169, 184, 219, 228]"
93,"[81, 117, 142, 148, 195, 205]","[53, 81, 142, 195, 205, 215, 294]","[33, 182, 208]"
94,"[32, 99, 113, 114, 138, 175, 255, 268, 282]","[32, 171, 212, 218, 276, 277]","[113, 129, 138, 177, 218]"
95,"[52, 81, 189, 209, 233, 237, 290]","[81, 140, 171, 189, 209, 239]","[140, 171, 175, 189, 209, 233]"
96,"[1, 17, 77, 79, 84, 184, 185, 223, 251]","[1, 84, 268]","[1, 84, 88, 268]"
97,"[4, 50, 55, 90, 95, 96, 135, 184, 260, 265, 278]","[4, 55, 96, 148, 150, 265, 278, 280]","[4, 55, 150, 265]"
98,"[53, 105, 109, 183, 209, 211, 215, 256, 279]","[71, 88, 131, 169, 191, 207]","[42, 169, 209, 211]"
99,"[24, 25, 26, 45, 80, 103, 160, 179, 206, 239]","[19, 26, 45, 73, 133, 216, 287]","[5, 26, 133, 157, 219]"
