run_id,LassoNet,XGBoost,RF
41,"([], 8.987313403842053)","([90, 101, 172, 209], 0.9595758561696591)","([90, 181, 186, 209], 0.6378629330497411)"
42,"([], 8.873994188385995)","([10, 36, 63, 69, 230], 1.276046626381326)","([69, 70, 90, 180, 230], 0.6797587176938821)"
43,"([], 8.858631117467851)","([15, 38, 83, 149, 155, 169, 172, 183, 187, 197, 199, 224], 2.0517779292545972)","([15, 149, 205, 215, 224], 0.8928892372496182)"
44,"([227], 1.403929218010658)","([123, 227], 0.4030309916485645)","([85, 139, 227], 0.44978298150636875)"
45,"([100], 7.203771492213831)","([100], 1.2361250624587568)","([42, 77, 100, 102, 215], 0.9415841276022001)"
46,"([154], 2.506231138161339)","([154], 0.8181595752341166)","([154, 202], 0.5606827341067891)"
47,"([39], 8.17192577682879)","([39, 114, 116, 137, 157, 202], 0.8545687157095004)","([39, 63, 157], 0.7263206297829083)"
48,"([154], 5.759855468564677)","([20, 56, 69, 78, 104, 140, 154, 195, 204], 1.4217650418875436)","([20, 154], 0.5862757678535098)"
49,"([168], 4.931344742269428)","([127, 168, 170, 178, 186, 200], 0.9252490079303767)","([48, 111, 168, 186, 204], 0.7823779916933022)"
50,"([], 9.412418250471992)","([45], 1.421483177783381)","([45], 0.7240347151356243)"
51,"([184], 1.8362448166769048)","([83, 115, 184, 185], 1.062300382580403)","([25, 105, 122, 146, 184], 0.7521435120126087)"
52,"([], 8.907487872472753)","([5, 127], 0.7898491304624544)","([7, 127, 216], 0.31915018644434523)"
53,"([6, 47, 72, 74, 97, 103, 119, 124, 139, 144, 173, 225, 240, 243, 244], 0.15334701901564482)","([81, 97], 0.6750248812532491)","([81, 92, 97, 103, 143], 0.6478709585748006)"
54,"([], 8.735188853999698)","([66, 96, 130, 142, 145, 146, 162, 215], 1.2382474779025652)","([66, 215], 0.4262681870671111)"
55,"([3, 10, 22, 41, 78, 109, 110, 121, 145, 160, 194, 218], 0.08848699563376967)","([41], 1.463512711051913)","([17, 41, 188, 196, 248], 0.6127523844566667)"
56,"([143], 0.4051995090461484)","([143], 0.9848379930325071)","([48, 143], 0.4862934534696402)"
57,"([38], 4.49714458725781)","([38], 1.1608791160846186)","([38], 0.556306043698847)"
58,"([], 9.04069255204034)","([12, 14, 106, 211, 225], 1.0487585271910325)","([14, 18, 106], 0.5174989797297606)"
59,"([], 9.145537399716467)","([86, 218], 1.1466207610188794)","([23, 73, 86, 218], 1.09305243608326)"
60,"([], 8.756064235352355)","([66, 71, 88, 205], 0.9097380461805679)","([40, 88, 134, 148], 0.7961340861341014)"
61,"([193], 6.093465351051325)","([23, 193], 1.3293241044183932)","([193, 240], 1.3638138804129467)"
62,"([82], 1.292638107998364)","([82, 105, 227], 0.9527655132251898)","([38, 82, 202], 0.5507623017886766)"
63,"([], 8.896804218667484)","([188], 0.9812775293956176)","([33, 153, 188, 192], 0.6153036547782594)"
64,"([], 9.398603912580493)","([53, 91], 1.1349211927035872)","([44, 53, 98], 0.9538835615480428)"
65,"([97], 6.510339231824274)","([12, 97], 0.6118195185602445)","([45, 97], 0.2878012406345413)"
66,"([55, 114], 0.29922551435559347)","([101, 114, 120, 200, 217], 1.6686292025380987)","([44, 114, 180], 0.7356658074797994)"
67,"([], 9.454825412248436)","([7], 0.8469447284653491)","([7, 68, 243], 0.4588358202587892)"
68,"([137], 5.635494971820338)","([137, 196], 0.7410553930462154)","([95, 97, 137], 0.4846993144333866)"
69,"([], 8.667407747199723)","([76], 1.5285326699620245)","([76, 98], 0.6581465389886839)"
70,"([], 8.9244575191149)","([], 8.921206886591426)","([22, 83, 227], 0.6429055466494511)"
71,"([220], 6.877027969060962)","([220, 226], 0.5710729931397065)","([31, 220], 0.3274733567099256)"
72,"([46, 95, 123], 0.5062652680947025)","([32, 123, 202], 0.7382812273661921)","([52, 63, 123, 125, 193], 0.6227934344587643)"
73,"([], 9.566428090497157)","([242], 1.0690602851150344)","([242], 0.5254635660709502)"
74,"([], 9.150409138924882)","([138, 155], 0.5371647338182883)","([18, 24, 117, 138, 160, 196, 199], 0.6792303362693523)"
75,"([4, 17, 28, 40, 49, 61, 62, 70, 76, 84, 89, 113, 121, 138, 139, 146, 158, 160, 167, 169, 177, 195, 213, 216, 222, 223, 234], 0.3712360091428502)","([84], 1.3398402696318568)","([27, 31, 84, 180], 0.9201518169807718)"
76,"([], 8.857874252523061)","([168, 216], 1.2329436630835058)","([5, 43, 151, 171, 216], 0.8281656968388679)"
77,"([14], 0.2062870403510459)","([14, 206], 1.3064513988645077)","([14, 63, 64, 120, 191, 206], 0.42711843994751225)"
78,"([], 9.406842146311787)","([39, 224, 239], 1.5338926955057182)","([63, 94, 112, 124, 224, 239], 0.6854367665051933)"
79,"([], 9.594945571544661)","([133, 156], 1.0281780955827473)","([6, 112, 133, 152, 185, 216], 0.5197222003518298)"
80,"([125], 0.3849033273944037)","([91, 116, 125], 0.7851493683264305)","([91, 125], 0.33658117724125713)"
81,"([46, 73, 92], 0.10988566494024646)","([46, 60, 106, 114, 176, 208], 1.095493513955399)","([46], 0.4916434691577581)"
82,"([67], 7.434265574380943)","([67, 83, 132], 1.4912190458936516)","([18, 67, 83, 132, 134], 1.5495102473445244)"
83,"([], 8.612188998170973)","([83, 139], 0.8604353427066843)","([29, 47, 83], 0.6591271731442151)"
84,"([169], 0.3539713016728939)","([169, 216], 1.0157364187960776)","([68, 169, 216], 0.5075683109013923)"
85,"([], 9.19795487863361)","([50], 0.9238178188402025)","([50, 99, 110, 190, 207], 0.5138375975093027)"
86,"([], 8.924357477319951)","([100, 103, 108, 140], 0.9227036687796757)","([140], 0.4888895482849106)"
87,"([49, 56, 129, 144], 0.173465477801608)","([49, 233], 0.7919578295270847)","([49, 102], 0.41621408242379343)"
88,"([32, 76], 0.22604696687351672)","([76, 80], 0.9684697006283309)","([76], 0.5726001224198273)"
89,"([], 9.485137178179093)","([192, 199], 0.9169643378021864)","([192, 199], 0.5284758264719417)"
90,"([], 9.025831056915846)","([42, 72, 140, 161], 1.039266613541437)","([120, 140], 0.4609129350082052)"
91,"([], 8.719629238265195)","([209], 0.7662217152747918)","([102, 152, 166, 209], 0.511911016430232)"
92,"([184], 0.5681281322289942)","([29, 82, 184], 0.9090010773835161)","([105, 184, 206], 0.7891491273337611)"
93,"([72], 3.350622649883885)","([72], 1.203949996769722)","([72], 0.45441852355858564)"
94,"([], 9.14358900958121)","([62, 98, 139, 164, 238], 1.611147875970089)","([62, 98, 139, 166], 0.7013827579481544)"
95,"([21], 0.10568753854611197)","([21], 1.3052994317105824)","([21, 62, 69, 98, 120, 166], 0.6493202879006197)"
96,"([90], 7.809118687036332)","([90, 147, 186], 1.1806059778880336)","([41, 90, 119, 147, 184, 245], 0.5107576281274866)"
97,"([113], 6.914976623130707)","([113], 0.6839597261406096)","([43, 62, 64, 113, 127, 180], 0.6205753750838469)"
98,"([], 9.115825634290228)","([16, 179], 0.7976201549600819)","([7, 16, 53, 121, 144], 1.2335332600969153)"
99,"([1, 8, 10, 11, 14, 27, 28, 29, 30, 46, 47, 52, 56, 61, 64, 65, 67, 98, 103, 110, 111, 116, 118, 127, 130, 134, 137, 141, 145, 150, 151, 154, 159, 163, 165, 173, 177, 181, 182, 187, 197, 199, 202, 206, 207, 215, 219, 222, 227, 230, 231, 236], 0.4034070542235202)","([27], 0.8683673650631254)","([27], 0.37823428351788574)"
