run_id,LassoNet,XGBoost,RF
50,"([34, 58, 62, 65, 89, 224], 0.4530276387677289)","([34, 62, 100], 3.773098436307234)","([34, 62, 110], 2.793925880873694)"
51,"([41, 166], 2.2514583743662064)","([41, 166, 183, 248], 2.6631422045323427)","([41, 166], 1.4993692419892382)"
52,"([23, 27, 41, 49, 60, 90, 115, 145, 192, 197, 207, 213, 236, 244], 0.21378963111700539)","([236, 244], 1.503850932500112)","([236, 244], 1.486977224647046)"
53,"([15, 47, 76, 103, 104, 132, 215, 223, 230, 240, 244], 0.32263996233659215)","([15], 16.3570899518324)","([15, 76, 179, 208, 215], 2.8816863956184626)"
54,"([6, 12, 14, 16, 20, 26, 33, 38, 42, 49, 73, 74, 78, 80, 81, 82, 94, 108, 110, 116, 117, 124, 132, 150, 158, 167, 168, 171, 176, 178, 183, 190, 193, 204, 207, 217, 223, 230, 239, 245, 247], 0.5619617514385188)","([6, 71, 244], 17.688563234557666)","([6, 33, 145, 168, 205, 244], 3.2123130988199553)"
55,"([0, 3, 10, 15, 18, 22, 23, 24, 27, 38, 51, 53, 70, 71, 76, 82, 101, 106, 109, 117, 122, 126, 137, 145, 151, 152, 160, 169, 176, 178, 193, 218, 219, 232, 245], 0.6015224132422717)","([98], 32.99824993289373)","([0, 76, 98], 2.1549953194584637)"
56,"([], 17.28994646536413)","([51], 14.704826703801038)","([45, 51, 145], 2.6515893640866146)"
57,"([3, 149], 12.047853740597194)","([149], 21.3568397929977)","([3, 15, 122, 149, 177, 229], 2.6494154947272412)"
58,"([11, 14, 19, 113, 118, 135, 154, 162, 172, 203, 205, 224, 230, 236], 0.5703368890166953)","([11, 135], 1.617362631658297)","([2, 10, 11, 31, 135, 172, 213], 3.870732159974055)"
59,"([198, 236], 2.0719155490637977)","([131, 198, 214, 236], 3.6534636539350864)","([11, 97, 198, 214, 217, 236], 3.8686023447006677)"
60,"([], 18.0960900036141)","([72, 121, 163, 174, 201, 221], 4.633934205500991)","([121, 174], 1.9117263414358745)"
61,"([], 17.940408779993312)","([8], 16.532765073624923)","([8, 71, 87, 99, 222], 3.4955015383149473)"
62,"([205, 210], 8.187998588957743)","([60, 61, 87, 105, 205, 210], 2.2413050354679838)","([26, 59, 201, 205, 210], 3.2011716213486223)"
63,"([64, 154], 2.1681630232608815)","([64, 125, 154], 3.1530282392720834)","([64, 86, 154, 206], 1.8534272489301593)"
64,"([181, 187], 2.098287416574111)","([181, 187], 1.963637134121029)","([181, 187], 1.551152367995881)"
65,"([], 16.80114892708273)","([24, 43, 69, 212, 216], 4.839695201720239)","([24, 216, 243], 2.3429208478405026)"
66,"([165, 205], 3.4640892550961913)","([165, 205, 213, 228, 235], 4.964579712193397)","([124, 146, 165, 205], 3.446980032980907)"
67,"([67, 197], 4.870670591172811)","([67, 72, 150, 197], 4.710557628080151)","([57, 60, 67, 72, 197], 4.504008037355127)"
68,"([119, 184], 3.733960287147189)","([58, 80, 119, 184, 231], 2.6957545415378465)","([63, 119, 184, 245], 1.9439466642233787)"
69,"([33, 226], 0.5371784252093417)","([33, 226, 227], 2.5485126483250014)","([20, 33, 152, 174, 226], 3.033603874493603)"
70,"([36, 150], 12.51576917707442)","([36, 37, 80, 133, 198], 14.911261915905177)","([14, 33, 36, 150], 2.3256360731827694)"
71,"([36, 234], 4.612574908593138)","([234], 17.908176287885357)","([18, 36, 91, 153, 208, 213, 234], 2.807240739789377)"
72,"([41, 59], 0.8198366767382281)","([41, 59, 91, 248], 2.9261340778216045)","([41, 59, 209], 1.8279044115415872)"
73,"([139, 160], 1.6967195676585756)","([139, 160, 220], 2.793822492612105)","([139, 152, 160], 2.9857738193258108)"
74,"([], 17.562814855655443)","([225], 19.849973307703703)","([20, 28, 75, 222, 225], 2.643869478387298)"
75,"([10, 119], 15.277305911692206)","([], 18.441447614314093)","([10, 59, 114, 119], 2.6266688398209053)"
76,"([45, 120], 0.6806650310393098)","([120], 17.095238458609913)","([45, 120], 1.3379308965023018)"
77,"([], 18.30337192063214)","([78, 185], 2.9922071862953543)","([78, 185, 193], 3.7823416460337373)"
78,"([43, 82], 11.28842317177575)","([43, 82, 141], 2.315692144898636)","([43, 82, 105, 111, 141, 224], 2.825563153252775)"
79,"([108, 223], 3.3549252478999736)","([108, 166, 223, 234], 3.6218563498554324)","([10, 41, 108, 160, 223, 235], 4.913343869403405)"
80,"([72, 234], 0.5579084770902415)","([72, 140, 174, 227, 234], 3.0921861801606676)","([72, 128, 234], 2.123698046729508)"
81,"([1, 2, 21, 24, 26, 61, 73, 86, 92, 106, 117, 119, 136, 146, 151, 152, 153, 191, 204, 207, 219], 0.39384323929839493)","([98, 151, 204], 1.875480533473766)","([98, 149, 151, 204, 205], 2.5471606128570445)"
82,"([230], 14.333757184661499)","([22, 144, 230], 3.7904364266568873)","([22, 90, 132, 144, 155, 230], 5.149349922724574)"
83,"([], 18.39314532523336)","([144, 148, 159, 212, 243], 1.9335809089098093)","([144, 148, 231], 1.7500403836264817)"
84,"([14, 204], 17.355348249450035)","([14, 98, 191, 204], 3.6622333317212012)","([14, 161, 163, 204], 1.956430072197968)"
85,"([107, 115], 3.0093394606140818)","([107, 115], 1.8803341593921972)","([107, 115, 139], 2.3837317789478942)"
86,"([47, 237], 14.316447655473018)","([47], 16.694474122243452)","([47, 150, 237], 3.103921301032986)"
87,"([1, 20, 27, 36, 38, 47, 55, 56, 57, 62, 69, 78, 95, 97, 114, 119, 123, 129, 132, 147, 153, 154, 159, 164, 165, 178, 189, 191, 199, 202, 208, 210, 211, 215, 217, 218, 222, 224, 229, 230, 242], 0.4512185332896744)","([202], 20.547714332505418)","([27, 189, 202], 3.006198172284846)"
88,"([9, 20], 0.21085928997598638)","([9], 19.73776998914722)","([9, 20], 0.9287759925599717)"
89,"([], 17.426041771682733)","([210], 15.172605017843804)","([210, 241], 1.5518295467153385)"
90,"([136, 155], 7.611087559969474)","([134, 136, 155, 223, 232, 241], 4.259894320435971)","([71, 99, 136, 155, 223], 2.9923043958776914)"
91,"([148, 214], 3.74102760895711)","([148, 201], 14.38167033872978)","([82, 124, 126, 148, 186, 201, 214], 3.8853182923037353)"
92,"([1, 17, 20, 21, 24, 29, 34, 38, 43, 45, 48, 55, 56, 57, 60, 71, 75, 76, 82, 85, 100, 107, 111, 131, 135, 139, 143, 146, 154, 158, 159, 171, 174, 178, 189, 191, 194, 198, 215, 217, 218, 221, 223, 224, 233, 236, 238, 248], 0.5203374719799636)","([198, 206, 217], 2.486614848113519)","([198, 217], 2.075500136537281)"
93,"([14], 16.18427561815537)","([14, 29, 188, 234, 237], 3.802653805278598)","([14, 28, 75, 188, 234, 237], 4.108578623000534)"
94,"([14, 31], 0.8194859494062695)","([14, 31, 124], 2.448814237633891)","([14, 31, 124, 130, 165, 214], 3.1447081769005134)"
95,"([24], 18.144927559733347)","([24, 108, 166, 233, 239], 3.5381840452595927)","([24, 38, 108, 243, 246], 3.778505306252843)"
96,"([74, 131], 0.4055576611990125)","([66, 74, 76, 85, 131], 4.46124479573592)","([74, 131, 134], 1.964836115271277)"
97,"([], 19.370812135317657)","([58, 60, 78, 84], 3.2627154613728364)","([47, 52, 60, 78], 4.18273691907974)"
98,"([85, 190], 0.4891224112071359)","([85, 190], 2.0212187935566823)","([85, 159, 190], 2.3644873070211494)"
99,"([199, 238], 4.729720643394239)","([238], 14.962831284955236)","([44, 118, 139, 199, 238], 4.211006101646981)"
