run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
23,"([0, 6, 31, 42], np.float64(21.165291911990636))","([0, 6, 31, 42], np.float64(16.668545865246823))","([0, 31], np.float64(42.15173044768973))"
24,"([1, 8, 14, 37], np.float64(22.390875850058443))","([1, 8, 14, 37], np.float64(8.284332556346858))","([], np.float64(57.94493451528298))"
25,"([2, 13, 20, 26], np.float64(23.509358855754055))","([2, 13, 20, 26], np.float64(13.90846214213186))","([], np.float64(62.3669432330533))"
26,"([25, 38, 47, 48], np.float64(22.62893483230774))","([25, 38, 47, 48], np.float64(0.0505015917098282))","([], np.float64(60.649100956002286))"
27,"([6, 9, 19, 44], np.float64(38.259300131780854))","([6, 9, 19, 44], np.float64(12.664276150308492))","([], np.float64(52.56605097919502))"
28,"([19, 35, 38, 44], np.float64(22.765603190476693))","([19, 35, 38, 44], np.float64(37.11648432602048))","([], np.float64(54.88935385928185))"
29,"([8, 14, 38, 41], np.float64(23.592950467184735))","([], np.float64(56.706810750639114))","([], np.float64(56.70748618968332))"
30,"([20, 21, 34, 35], np.float64(19.920656373712564))","([20, 21, 34, 35], np.float64(16.533350224295305))","([], np.float64(54.777556633014))"
31,"([13, 26, 28, 37], np.float64(25.311419673076674))","([13, 26, 28, 37], np.float64(22.058798039098953))","([], np.float64(65.66145414874892))"
32,"([8, 9, 26, 37], np.float64(23.11841264522241))","([8, 9, 26, 37], np.float64(17.396098676789485))","([], np.float64(62.139653246841874))"
33,"([5, 23, 44, 45], np.float64(23.819253355789623))","([5, 23, 44, 45], np.float64(2.6046019399359364))","([], np.float64(57.08640210451392))"
34,"([2, 11, 21, 24], np.float64(20.29600556018812))","([2, 11, 21, 24], np.float64(19.190098397304602))","([], np.float64(51.88139054970941))"
35,"([7, 30, 47, 49], np.float64(25.067161618059973))","([7, 30, 47, 49], np.float64(1.7781779046826336))","([], np.float64(61.247424343268264))"
36,"([11, 17, 35, 41], np.float64(22.22146192355251))","([11, 17, 35, 41], np.float64(1.3064220543818374))","([], np.float64(53.07809503336671))"
37,"([4, 15, 24, 44], np.float64(22.88056454832086))","([4, 15, 24, 44], np.float64(0.22897325151984932))","([], np.float64(51.92208589794183))"
38,"([20, 25, 26, 28], np.float64(22.284112603844825))","([20, 25, 26, 28], np.float64(37.08207880357557))","([20, 26, 28], np.float64(35.67391201450311))"
39,"([5, 21, 25, 43], np.float64(21.539335231227113))","([5, 21, 25, 43], np.float64(0.07520197298815495))","([5, 21, 25, 43], np.float64(10.850641372042919))"
40,"([29, 33, 35, 44], np.float64(22.404821225648064))","([29, 33, 35, 44], np.float64(0.13507239375123214))","([29, 33, 35, 44], np.float64(19.87341264649633))"
41,"([3, 6, 11, 14], np.float64(22.05690910550227))","([3, 6, 11, 14], np.float64(15.854035692766953))","([], np.float64(58.75516335076133))"
42,"([6, 15, 43, 49], np.float64(21.78863040283283))","([6, 15, 43, 49], np.float64(7.809084701883557))","([], np.float64(55.02879002507751))"
43,"([24, 30, 35, 45], np.float64(23.573942747675357))","([24, 30, 35, 45], np.float64(14.020800565811525))","([], np.float64(55.36231888785251))"
44,"([16, 22, 38, 46], np.float64(22.22916160768007))","([16, 22, 38, 46], np.float64(10.466579949658085))","([46], np.float64(55.939742893909326))"
45,"([8, 19, 26, 45], np.float64(23.016731587950233))","([8, 19, 26, 45], np.float64(0.13438039128614615))","([19], np.float64(58.91005093938218))"
46,"([0, 10, 15, 16], np.float64(14.680019226433458))","([0, 10, 15, 16], np.float64(20.837210415056553))","([], np.float64(59.73874136262955))"
47,"([1, 10, 13, 48], np.float64(22.852544064904865))","([], np.float64(59.02750900292487))","([], np.float64(59.03544062465146))"
48,"([0, 20, 24, 42], np.float64(21.599240141795498))","([0, 20, 24, 42], np.float64(16.198090821619388))","([], np.float64(62.263450171885346))"
49,"([0, 21, 26, 30], np.float64(22.966753053585183))","([0, 21, 26, 30], np.float64(0.055521242314583275))","([], np.float64(55.1020368716481))"
