run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
25,"([2, 13, 20, 26], np.float64(23.435700490485665))","([2, 13, 20, 26], np.float64(0.026040327496105093))","([2, 13, 20, 26], np.float64(12.603709711132673))"
26,"([25, 38, 47, 48], np.float64(22.43518268077229))","([25, 38, 47, 48], np.float64(0.026437086116589348))","([48], np.float64(55.83738912201587))"
27,"([6, 9, 19, 44], np.float64(23.054390411319794))","([6, 9, 19, 44], np.float64(0.02687206023760207))","([6, 9, 19, 44], np.float64(0.5457123192252066))"
28,"([19, 35, 38, 44], np.float64(14.477659641229156))","([19, 35, 38, 44], np.float64(16.29528661149684))","([19, 35, 38, 44], np.float64(0.08774633161260093))"
29,"([8, 14, 38, 41], np.float64(13.982088952641837))","([8, 14, 38, 41], np.float64(8.728349396025441))","([8, 14, 38, 41], np.float64(11.027541397672369))"
30,"([20, 21, 34, 35], np.float64(21.07223069189675))","([20, 21, 34, 35], np.float64(0.025370781764469427))","([20, 21, 34, 35], np.float64(12.05394202245987))"
31,"([13, 26, 28, 37], np.float64(16.92364685050467))","([13, 26, 28, 37], np.float64(1.5096414582799396))","([13, 26], np.float64(53.7450672978519))"
32,"([8, 9, 26, 37], np.float64(14.807095035693909))","([8, 9, 26, 37], np.float64(0.042677331789236536))","([8, 9, 26, 37], np.float64(13.509145641494285))"
33,"([5, 23, 44, 45], np.float64(16.011793840540893))","([5, 23, 44, 45], np.float64(25.271823858580255))","([5, 23, 44, 45], np.float64(16.29246489131075))"
34,"([2, 11, 21, 24], np.float64(20.0529299915234))","([2, 11, 21, 24], np.float64(0.048856011186859866))","([2, 11, 21, 24], np.float64(12.317557194557907))"
35,"([7, 30, 47, 49], np.float64(16.032841879844295))","([7, 30, 47, 49], np.float64(10.90522183732188))","([7, 30, 47, 49], np.float64(0.20507340494336346))"
36,"([11, 17, 35, 41], np.float64(14.0232732284857))","([11, 17, 35, 41], np.float64(0.20920702937988056))","([], np.float64(52.96540436380975))"
37,"([4, 15, 24, 44], np.float64(22.301030582936956))","([4, 15, 24, 44], np.float64(11.618116514331698))","([4, 15, 24, 44], np.float64(0.04517578519133323))"
38,"([20, 25, 26, 28], np.float64(22.34668343969783))","([20, 25, 26, 28], np.float64(0.4643008506561894))","([20, 25, 26, 28], np.float64(11.545148977088783))"
39,"([5, 21, 25, 43], np.float64(20.725842374467874))","([5, 21, 25, 43], np.float64(0.020828404528080484))","([5, 21, 25, 43], np.float64(13.685942237631496))"
40,"([29, 33, 35, 44], np.float64(22.6052867633867))","([29, 33, 35, 44], np.float64(0.026676050867258938))","([29, 33, 35, 44], np.float64(0.0493273825098219))"
41,"([3, 6, 11, 14], np.float64(22.02157976243304))","([3, 6, 11, 14], np.float64(4.98656392719043))","([3, 6, 11, 14], np.float64(11.653058352639452))"
42,"([6, 15, 43, 49], np.float64(21.57405383571409))","([6, 49], np.float64(50.51169336234767))","([6, 49], np.float64(43.91561949158174))"
43,"([24, 30, 35, 45], np.float64(24.05434577328441))","([24, 30, 35, 45], np.float64(0.027842218754678506))","([24, 30, 35, 45], np.float64(0.04984103586293382))"
44,"([16, 22, 38, 46], np.float64(13.842638102437176))","([16, 22, 38, 46], np.float64(0.054021213492553274))","([16, 22, 38, 46], np.float64(10.25944335066333))"
45,"([8, 19, 26, 45], np.float64(23.280443960438877))","([8, 19, 26, 45], np.float64(0.12966187749217728))","([8, 19, 26, 45], np.float64(17.967153635074155))"
46,"([0, 10, 15, 16], np.float64(22.75649883597163))","([], np.float64(59.74237515352252))","([0, 10, 15, 16], np.float64(11.296569356224023))"
47,"([1, 10, 13, 48], np.float64(14.46639173008945))","([1, 10, 13, 48], np.float64(15.674683512365153))","([10, 48], np.float64(43.82330150521762))"
48,"([0, 20, 24, 42], np.float64(21.527929375756866))","([0, 20, 24, 42], np.float64(5.061218827699441))","([0, 24], np.float64(48.22969558062804))"
49,"([0, 21, 26, 30], np.float64(22.756922001015365))","([], np.float64(55.44676191319577))","([0, 21, 26, 30], np.float64(16.653653829007666))"
