run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
36,"([11, 17, 35, 41], np.float64(22.160850944124217))","([11, 17, 35, 41], np.float64(13.046154994708013))","([], np.float64(53.069840410771825))"
37,"([4, 15, 24, 44], np.float64(22.475964600396154))","([4, 15, 24, 44], np.float64(22.93373559243705))","([], np.float64(51.914783878778614))"
38,"([20, 25, 26, 28], np.float64(22.58098700310984))","([20, 25, 26, 28], np.float64(10.729197964843232))","([20, 28], np.float64(40.94397801866932))"
39,"([5, 21, 25, 43], np.float64(20.920823848369523))","([5, 21, 25, 43], np.float64(15.32170150969569))","([], np.float64(60.801879197861325))"
40,"([29, 33, 35, 44], np.float64(22.572367715375453))","([29, 33, 35, 44], np.float64(12.240584219895625))","([], np.float64(54.01836255718325))"
41,"([3, 6, 11, 14], np.float64(22.316288278523025))","([], np.float64(58.77651659629728))","([], np.float64(58.75105029398371))"
42,"([6, 15, 43, 49], np.float64(21.36866146975224))","([6, 15, 43, 49], np.float64(16.14698538298088))","([15, 43], np.float64(40.524635817339835))"
43,"([24, 30, 35, 45], np.float64(24.955599339264328))","([24, 30, 35, 45], np.float64(15.626061013337216))","([], np.float64(55.34781505559862))"
44,"([16, 22, 38, 46], np.float64(22.473324584749673))","([16, 22, 38, 46], np.float64(26.513541037630652))","([], np.float64(60.42271541364814))"
45,"([8, 19, 26, 45], np.float64(23.739411547407034))","([8, 19, 26, 45], np.float64(10.948980393034583))","([], np.float64(61.29008137039657))"
46,"([0, 10, 15, 16], np.float64(22.59951498993316))","([0, 10, 15, 16], np.float64(12.041563410495382))","([], np.float64(59.73900941609212))"
47,"([1, 10, 13, 48], np.float64(22.94996976568572))","([1], np.float64(58.671830706175456))","([], np.float64(59.07160516234848))"
48,"([0, 20, 24, 42], np.float64(21.52500542145891))","([0, 20, 24, 42], np.float64(8.00729914816807))","([], np.float64(62.26266915134012))"
49,"([0, 21, 26, 30], np.float64(22.748753497404525))","([0, 21, 26, 30], np.float64(10.983667301134924))","([], np.float64(55.115939332644984))"
