run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
35,"([7, 30, 47, 49], np.float64(24.849541565068552))","([7, 30, 47, 49], np.float64(40.656478329207296))","([7, 30, 47, 49], np.float64(0.03862743277813814))"
36,"([11, 17, 35, 41], np.float64(15.015477406779286))","([11, 17, 35, 41], np.float64(0.02088144334861009))","([11, 17, 35, 41], np.float64(0.3914256414704668))"
37,"([4, 15, 24, 44], np.float64(22.243403978840988))","([4, 15, 24, 44], np.float64(0.018013999140670835))","([4, 15, 24, 44], np.float64(0.08625089363803093))"
38,"([20, 25, 26, 28], np.float64(13.395825763295612))","([20, 25, 26, 28], np.float64(7.239552511483503))","([25, 26], np.float64(47.963911422736494))"
39,"([5, 21, 25, 43], np.float64(14.365633177013358))","([5, 21, 25, 43], np.float64(0.02419728987008579))","([5, 21, 25, 43], np.float64(38.65281649008803))"
40,"([29, 33, 35, 44], np.float64(14.495621686236348))","([29, 33, 35, 44], np.float64(0.020125056333632964))","([29, 33, 35, 44], np.float64(14.479187571832778))"
41,"([3, 6, 11, 14], np.float64(22.032949253194165))","([3, 6, 11, 14], np.float64(0.6091242226152277))","([6, 11], np.float64(45.23025637771238))"
42,"([6, 15, 43, 49], np.float64(0.09901632482409675))","([6, 15, 43, 49], np.float64(21.797065958015562))","([], np.float64(55.04637561447211))"
43,"([24, 30, 35, 45], np.float64(15.3368186287912))","([24, 30, 35, 45], np.float64(0.029966088359986136))","([24, 30, 35, 45], np.float64(6.639388273038555))"
44,"([16, 22, 38, 46], np.float64(15.083052019812975))","([16, 22, 38, 46], np.float64(37.20440225519038))","([16, 22, 38, 46], np.float64(13.504989473794627))"
45,"([8, 19, 26, 45], np.float64(23.265874227576006))","([8, 19, 26, 45], np.float64(9.559863211708237))","([8, 19, 26, 45], np.float64(10.557646379353061))"
46,"([0, 10, 15, 16], np.float64(22.779811619866887))","([0, 10, 15, 16], np.float64(0.015225536005061808))","([0, 10, 15, 16], np.float64(2.7723568078370016))"
47,"([1, 10, 13, 48], np.float64(0.0669008006365377))","([1, 10, 13, 48], np.float64(0.04188370952634271))","([1, 10, 13, 48], np.float64(37.71869804212545))"
48,"([0, 20, 24, 42], np.float64(21.060925293348344))","([0, 20, 24, 42], np.float64(2.740123701537436))","([0, 20, 24, 42], np.float64(7.297190196054922))"
49,"([0, 21, 26, 30], np.float64(22.704323979852337))","([0, 21, 26, 30], np.float64(0.03513024555270765))","([0, 21, 26, 30], np.float64(22.78564688353618))"
