run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
17,"([8, 18, 26, 27], np.float64(25.298779910914924))","([8, 18, 26, 27], np.float64(0.0243236625703343))","([8, 27], np.float64(49.2594706136828))"
18,"([6, 31, 39, 48], np.float64(16.53025246723226))","([6, 31, 39, 48], np.float64(0.02349157235893307))","([6, 31, 39, 48], np.float64(4.021365000813528))"
19,"([0, 2, 19, 32], np.float64(14.90672891426016))","([0, 2, 19, 32], np.float64(0.4150469395894037))","([0, 2, 19, 32], np.float64(2.801711671146775))"
20,"([4, 7, 15, 28], np.float64(15.278030817318454))","([4, 7, 15, 28], np.float64(2.132270540772752))","([4, 7, 15, 28], np.float64(9.510361730160438))"
21,"([13, 15, 30, 41], np.float64(12.644202180670753))","([13, 15, 30, 41], np.float64(0.015764986636195015))","([13, 15, 30, 41], np.float64(32.07738741979229))"
22,"([4, 6, 11, 46], np.float64(0.08627209087664911))","([4, 6, 11, 46], np.float64(35.728050521540574))","([4, 6, 11, 46], np.float64(0.0862856701496403))"
23,"([0, 6, 31, 42], np.float64(13.850690606262585))","([0, 6, 31, 42], np.float64(0.018823372510473415))","([], np.float64(55.516387884490335))"
24,"([1, 8, 14, 37], np.float64(14.224984409274418))","([1, 8, 14, 37], np.float64(0.015987567942966657))","([1, 8, 14, 37], np.float64(0.7541597289761793))"
25,"([2, 13, 20, 26], np.float64(23.397986158165477))","([2, 13, 20, 26], np.float64(16.510416626503247))","([2, 13, 20, 26], np.float64(0.033361177943315654))"
26,"([25, 38, 47, 48], np.float64(22.106359920485623))","([25, 38, 47, 48], np.float64(1.1763631924608293))","([25, 38, 47, 48], np.float64(13.261772413446012))"
27,"([6, 9, 19, 44], np.float64(23.24173435690788))","([6, 9, 19, 44], np.float64(4.191628994708783))","([6, 9, 19, 44], np.float64(11.264964859093347))"
28,"([19, 35, 38, 44], np.float64(22.729619555941632))","([19, 35, 38, 44], np.float64(0.09962071119907008))","([19, 35, 38, 44], np.float64(0.08973078152634817))"
29,"([8, 14, 38, 41], np.float64(23.307136183336087))","([8, 14, 38, 41], np.float64(8.732301360926725))","([8, 14, 38, 41], np.float64(7.2628483744521874))"
30,"([20, 21, 34, 35], np.float64(13.673487404170439))","([20, 21, 34, 35], np.float64(0.019457435113862994))","([20, 21, 34, 35], np.float64(0.03902066803465288))"
31,"([13, 26, 28, 37], np.float64(24.13785688844375))","([13, 26, 28, 37], np.float64(0.02256589162970033))","([13, 26, 28, 37], np.float64(20.378068194315457))"
32,"([8, 9, 26, 37], np.float64(23.121995091537087))","([8, 9, 26, 37], np.float64(0.01706213103109365))","([8, 9, 26, 37], np.float64(2.8572238507818692))"
33,"([5, 23, 44, 45], np.float64(16.05667740786349))","([5, 23, 44, 45], np.float64(0.024175209085330017))","([5, 23, 44, 45], np.float64(5.154120084184812))"
34,"([2, 11, 21, 24], np.float64(20.00485277839394))","([2, 11, 21, 24], np.float64(0.02421382686223703))","([2, 11, 21, 24], np.float64(19.542968437756542))"
35,"([7, 30, 47, 49], np.float64(15.435697812509664))","([7, 30, 47, 49], np.float64(40.52728001823606))","([7, 30, 47, 49], np.float64(16.976508420530216))"
36,"([11, 17, 35, 41], np.float64(22.1864862374813))","([11, 17, 35, 41], np.float64(0.023940779646994998))","([11, 17, 35, 41], np.float64(0.055245847154855726))"
37,"([4, 15, 24, 44], np.float64(22.86249919309812))","([4, 15, 24, 44], np.float64(0.38962440369344853))","([4, 15, 24, 44], np.float64(8.302135622263759))"
38,"([20, 25, 26, 28], np.float64(21.06922803773295))","([20, 25, 26, 28], np.float64(11.473532968820127))","([20, 25, 26, 28], np.float64(7.205413038702007))"
39,"([5, 21, 25, 43], np.float64(21.31090928996731))","([5, 21, 25, 43], np.float64(1.014305682300405))","([5, 21, 25, 43], np.float64(5.29944204042399))"
40,"([29, 33, 35, 44], np.float64(14.494667801107203))","([29, 33, 35, 44], np.float64(0.19958379293499268))","([29, 33, 35, 44], np.float64(0.02589608777552793))"
41,"([3, 6, 11, 14], np.float64(14.877146764212762))","([3, 6, 11, 14], np.float64(0.07467621373860667))","([3, 6, 11, 14], np.float64(0.06869135863879756))"
42,"([6, 49], np.float64(44.36369510205331))","([6, 15, 43, 49], np.float64(0.03102977543088011))","([15, 43], np.float64(41.768623190186624))"
43,"([24, 30, 35, 45], np.float64(23.778875330105887))","([24, 30, 35, 45], np.float64(1.0689723428273443))","([24, 30, 35, 45], np.float64(0.06785031177163443))"
44,"([16, 22, 38, 46], np.float64(22.216835054114114))","([16, 22, 38, 46], np.float64(6.478965201934808))","([16, 22, 38, 46], np.float64(9.31683021907858))"
45,"([8, 19, 26, 45], np.float64(0.07212838406947669))","([8, 19, 26, 45], np.float64(3.72724758242348))","([8, 19, 26, 45], np.float64(0.300377060821039))"
46,"([0, 10, 15, 16], np.float64(14.831341816913612))","([0, 10, 15, 16], np.float64(0.02711639758128644))","([0, 10, 15, 16], np.float64(0.05339110923891515))"
47,"([1, 10, 13, 48], np.float64(22.70022363832582))","([1, 10, 13, 48], np.float64(0.030160456263505133))","([10, 48], np.float64(45.07687666504381))"
48,"([0, 20, 24, 42], np.float64(12.47395724212514))","([0, 20, 24, 42], np.float64(15.04439417145709))","([20, 42], np.float64(45.60497199717517))"
49,"([0, 21, 26, 30], np.float64(0.06097052184487684))","([0, 21, 26, 30], np.float64(0.055697136084094045))","([0, 21, 26, 30], np.float64(3.2583859804026187))"
