run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
1,"([2, 3, 13, 15], np.float64(21.836755748988754))","([2, 3, 13, 15], np.float64(1.781998256846331))","([2, 3, 13, 15], np.float64(0.0893525942262999))"
2,"([10, 22, 30, 39], np.float64(22.88969770251838))","([10, 22, 30, 39], np.float64(0.02429580596446794))","([10, 22, 30, 39], np.float64(10.811125917122961))"
3,"([0, 4, 5, 27], np.float64(21.715216033934063))","([5, 27], np.float64(40.44844202908932))","([0, 4, 5, 27], np.float64(10.936367452809634))"
4,"([14, 34, 38, 49], np.float64(14.620101395815533))","([14, 49], np.float64(39.381983059697056))","([14, 34, 38, 49], np.float64(0.05253768830650714))"
5,"([2, 11, 15, 36], np.float64(21.822382563485817))","([2, 11, 15, 36], np.float64(6.539873584011163))","([2, 11, 15, 36], np.float64(37.340362983058135))"
6,"([5, 17, 41, 44], np.float64(13.654933728134608))","([5, 17, 41, 44], np.float64(0.03617534050142812))","([5, 17, 41, 44], np.float64(0.05886578955908672))"
7,"([13, 17, 29, 45], np.float64(17.368147301729657))","([13, 17, 29, 45], np.float64(0.03261403456521704))","([], np.float64(62.29906891239355))"
8,"([10, 19, 37, 48], np.float64(0.04995035070116878))","([10, 19, 37, 48], np.float64(0.04791243125914622))","([10, 19, 37, 48], np.float64(5.634988817134515))"
9,"([11, 36, 38, 44], np.float64(23.319494381744835))","([11, 36, 38, 44], np.float64(0.5066092099157063))","([11, 36, 38, 44], np.float64(9.287902842051018))"
10,"([27, 29, 41, 42], np.float64(13.617636229938899))","([27, 29, 41, 42], np.float64(1.276024258018326))","([27, 29, 41, 42], np.float64(1.987853472549609))"
11,"([19, 31, 46, 49], np.float64(20.725271370110868))","([19, 31, 46, 49], np.float64(0.02090179681253563))","([19, 31, 46, 49], np.float64(16.27548469055638))"
