run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
15,"([11, 19, 21, 41], np.float64(21.497789055045455))","([11, 19, 21, 41], np.float64(0.031248743704945726))","([11, 19, 21, 41], np.float64(0.06787231740244355))"
16,"([4, 9, 19, 40], np.float64(13.698110204977958))","([4, 9, 19, 40], np.float64(4.989241488225114))","([4, 9, 19, 40], np.float64(1.656238174681187))"
17,"([8, 18, 26, 27], np.float64(16.597042954877853))","([8, 18, 26, 27], np.float64(0.02637699521425941))","([8, 18, 26, 27], np.float64(0.167525272198807))"
18,"([6, 31, 39, 48], np.float64(16.534617496765495))","([6, 31, 39, 48], np.float64(3.1760809386575635))","([6, 31, 39, 48], np.float64(0.04362313990598098))"
19,"([0, 2, 19, 32], np.float64(22.536419084835746))","([0, 2, 19, 32], np.float64(0.02117666005575731))","([0, 2, 19, 32], np.float64(36.19844070825183))"
20,"([4, 7, 15, 28], np.float64(23.08913770184641))","([4, 7, 15, 28], np.float64(0.0186308845630281))","([4, 7, 15, 28], np.float64(0.0637666132809178))"
21,"([13, 15, 30, 41], np.float64(12.936413996313917))","([13, 15, 30, 41], np.float64(0.02643615232571871))","([13, 15, 30, 41], np.float64(13.741933142720843))"
22,"([4, 6, 11, 46], np.float64(13.579358842391066))","([4, 6, 11, 46], np.float64(1.117978118794028))","([4, 6, 11, 46], np.float64(10.320945514564638))"
23,"([0, 6, 31, 42], np.float64(13.832993663879265))","([6, 42], np.float64(43.05023628916137))","([0, 6, 31, 42], np.float64(0.24304918447232296))"
24,"([1, 8, 14, 37], np.float64(21.972920036783666))","([1, 8, 14, 37], np.float64(0.01741414239104103))","([1, 8, 14, 37], np.float64(0.06407012917776143))"
25,"([2, 13, 20, 26], np.float64(15.347422976986051))","([2, 13, 20, 26], np.float64(0.016481341363225103))","([2, 13, 20, 26], np.float64(0.031123588338909186))"
26,"([25, 38, 47, 48], np.float64(15.01278237097609))","([25, 38, 47, 48], np.float64(1.0702987371408295))","([25, 38, 47, 48], np.float64(15.563944662583298))"
27,"([6, 9, 19, 44], np.float64(14.214462570798464))","([6, 9, 19, 44], np.float64(11.947388552518103))","([6, 9, 19, 44], np.float64(0.20960991917296884))"
28,"([19, 35, 38, 44], np.float64(22.690478815990964))","([19, 35, 38, 44], np.float64(0.0400990342136611))","([19, 35, 38, 44], np.float64(0.2072567219791996))"
29,"([8, 14, 38, 41], np.float64(14.512521551202722))","([8, 14, 38, 41], np.float64(0.025090300193311335))","([8, 14, 38, 41], np.float64(0.019221758681338307))"
30,"([20, 21, 34, 35], np.float64(13.521650855153567))","([20, 21, 34, 35], np.float64(0.02469173023164484))","([20, 21, 34, 35], np.float64(10.566553793823603))"
31,"([13, 26, 28, 37], np.float64(24.65012997488757))","([13, 26, 28, 37], np.float64(0.017637124858447283))","([13, 26, 28, 37], np.float64(0.04958008131722478))"
32,"([8, 9, 26, 37], np.float64(15.296127165391782))","([8, 9, 26, 37], np.float64(2.2689851471513114))","([8, 37], np.float64(48.73709347287563))"
33,"([5, 23, 44, 45], np.float64(23.562571689521512))","([5, 23, 44, 45], np.float64(0.14530645661021294))","([5, 23, 44, 45], np.float64(10.495417103959213))"
34,"([2, 11, 21, 24], np.float64(12.823604075017869))","([2, 11], np.float64(39.844426382900146))","([2, 11, 21, 24], np.float64(0.040536616363521745))"
35,"([7, 30, 47, 49], np.float64(24.785627942197177))","([7, 30, 47, 49], np.float64(2.0150142742006256))","([7, 30, 47, 49], np.float64(0.020740305790737067))"
36,"([11, 17, 35, 41], np.float64(22.231472348637276))","([11, 17, 35, 41], np.float64(4.189230430825329))","([11, 17, 35, 41], np.float64(0.04367713923406977))"
37,"([4, 15, 24, 44], np.float64(14.131024298893768))","([4, 15, 24, 44], np.float64(0.02695248643229983))","([4, 15, 24, 44], np.float64(10.663876205243985))"
38,"([20, 25, 26, 28], np.float64(0.05356773696450881))","([20, 25, 26, 28], np.float64(0.027893048139483657))","([20, 25, 26, 28], np.float64(0.05582953336900625))"
39,"([5, 21, 25, 43], np.float64(0.06770051127372516))","([5, 21, 25, 43], np.float64(0.015148399238348254))","([5, 21, 25, 43], np.float64(0.05873201376826067))"
40,"([29, 33, 35, 44], np.float64(20.114381724053814))","([29, 33, 35, 44], np.float64(0.03975667511102299))","([29, 33, 35, 44], np.float64(16.173876493999977))"
41,"([3, 6, 11, 14], np.float64(20.182249001500292))","([3, 6, 11, 14], np.float64(1.0696871032091424))","([3, 6, 11, 14], np.float64(0.03276113762170694))"
42,"([6, 15, 43, 49], np.float64(23.599256406496288))","([6, 15, 43, 49], np.float64(0.1312973061657316))","([6, 15, 43, 49], np.float64(0.1533690396371645))"
43,"([35, 45], np.float64(44.396529848746965))","([24, 30, 35, 45], np.float64(4.441788600854451))","([24, 30, 35, 45], np.float64(0.03101873152819673))"
44,"([16, 22, 38, 46], np.float64(20.61053669563323))","([16, 22, 38, 46], np.float64(0.02081980418013721))","([16, 22, 38, 46], np.float64(39.386859267421926))"
45,"([8, 19, 26, 45], np.float64(23.27758599324036))","([8, 19, 26, 45], np.float64(0.02586984140709788))","([8, 19, 26, 45], np.float64(37.42309230108128))"
46,"([0, 10, 15, 16], np.float64(22.55242047394973))","([0, 10, 15, 16], np.float64(0.025475724933925806))","([0, 10, 15, 16], np.float64(37.20618507686179))"
47,"([1, 10, 13, 48], np.float64(14.513401580397032))","([1, 10, 13, 48], np.float64(9.836866811341755))","([1, 10, 13, 48], np.float64(0.04785489093965164))"
48,"([0, 20, 24, 42], np.float64(21.461548279089495))","([0, 20, 24, 42], np.float64(0.02330342666939161))","([0, 20, 24, 42], np.float64(21.82099436969576))"
49,"([0, 21, 26, 30], np.float64(15.935938086050276))","([0, 21, 26, 30], np.float64(0.021118882902398172))","([0, 21, 26, 30], np.float64(0.044673389995770536))"
