run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
21,"([13, 15, 30, 41], np.float64(20.508643577832395))","([], np.float64(53.14211818913605))","([], np.float64(53.14111923806182))"
22,"([4, 6, 11, 46], np.float64(22.516563087107023))","([], np.float64(54.47972921616095))","([], np.float64(54.480728785058744))"
23,"([6, 42], np.float64(51.55901248303148))","([], np.float64(55.5125227742412))","([], np.float64(55.51387441384955))"
24,"([1, 8, 14, 37], np.float64(22.432256903030527))","([], np.float64(57.955987143979385))","([], np.float64(57.95709169387786))"
25,"([2, 13, 20, 26], np.float64(23.707570255187296))","([], np.float64(62.356703471052576))","([], np.float64(62.357581687815355))"
26,"([25, 38, 47, 48], np.float64(22.547904368322218))","([25, 38, 47, 48], np.float64(16.232242653085382))","([], np.float64(60.64960766285143))"
27,"([6, 9, 19, 44], np.float64(23.363298383168477))","([6, 9, 19, 44], np.float64(16.174111241571875))","([6, 19, 44], np.float64(39.385780217702916))"
28,"([19, 35, 38, 44], np.float64(23.247156844795704))","([19, 35, 38, 44], np.float64(11.704279808336425))","([], np.float64(55.242984295807844))"
29,"([8, 14, 38, 41], np.float64(22.975864985531647))","([], np.float64(56.720844700320725))","([], np.float64(56.71475995602747))"
30,"([20, 21, 34, 35], np.float64(21.278349255419734))","([21, 35], np.float64(44.47331973072063))","([], np.float64(54.73049570836389))"
31,"([13, 26, 28, 37], np.float64(45.80168849840877))","([13, 26, 28, 37], np.float64(17.663091776260707))","([], np.float64(65.65067481453316))"
32,"([8, 9, 26, 37], np.float64(35.46399961167339))","([8, 9, 26, 37], np.float64(33.533907838257875))","([], np.float64(62.14389413823))"
33,"([5, 23, 44, 45], np.float64(23.234259386126105))","([5, 23, 44, 45], np.float64(16.828785464131958))","([], np.float64(57.087678562024244))"
34,"([2, 11, 21, 24], np.float64(20.343205827282027))","([], np.float64(51.88752361410395))","([], np.float64(51.886707661973276))"
35,"([7, 30, 47, 49], np.float64(25.249991287917346))","([7], np.float64(58.91044796055451))","([], np.float64(61.243956963779844))"
36,"([11, 17, 35, 41], np.float64(39.36654247877773))","([11, 17, 35, 41], np.float64(15.246910553374008))","([], np.float64(53.049064457419064))"
37,"([4, 15, 24, 44], np.float64(22.578802591759825))","([4, 15, 24, 44], np.float64(16.61334555153102))","([], np.float64(51.92598279582302))"
38,"([20, 25, 26, 28], np.float64(22.25564780699173))","([20, 25, 26, 28], np.float64(37.2148549071498))","([], np.float64(58.079307047546116))"
39,"([5, 21, 25, 43], np.float64(21.986380319944182))","([5, 21, 25, 43], np.float64(18.67022363030874))","([], np.float64(60.82899054731405))"
40,"([29, 33, 35, 44], np.float64(22.911955974189855))","([], np.float64(54.0682135829018))","([8], np.float64(55.19122344744565))"
41,"([3, 6, 11, 14], np.float64(22.71432621041748))","([3, 6, 11, 14], np.float64(16.402570446644027))","([], np.float64(58.92334704285957))"
42,"([6, 15, 43, 49], np.float64(21.62442593001756))","([], np.float64(55.00905937702516))","([], np.float64(55.010631228833965))"
43,"([24, 30, 35, 45], np.float64(25.396845310929574))","([], np.float64(55.34773785618631))","([], np.float64(55.34764960731101))"
44,"([16, 22, 38, 46], np.float64(22.281474223406033))","([16, 22, 38, 46], np.float64(15.949993938576366))","([], np.float64(60.47496419372691))"
45,"([8, 19, 26, 45], np.float64(23.841254830553634))","([], np.float64(61.310751187781))","([], np.float64(61.29819388477928))"
46,"([0, 10, 15, 16], np.float64(22.39981779883644))","([0, 10, 15, 16], np.float64(15.980944810082903))","([], np.float64(59.761792456148406))"
47,"([1, 10, 13, 48], np.float64(23.180040157429634))","([], np.float64(59.30126725595216))","([], np.float64(59.29637838197798))"
48,"([0, 20, 24, 42], np.float64(21.571714943090026))","([], np.float64(62.27409604821485))","([], np.float64(62.27568446374706))"
49,"([0, 21, 26, 30], np.float64(23.34055459080132))","([], np.float64(55.15400736486561))","([], np.float64(55.14535743311439))"
