run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
29,"([8, 14, 38, 41], np.float64(14.760115587407384))","([8, 14, 38, 41], np.float64(0.11686531901163616))","([], np.float64(56.715790649130426))"
30,"([20, 21, 34, 35], np.float64(21.531919246500124))","([20, 21, 34, 35], np.float64(0.017558862134549665))","([20, 21, 34, 35], np.float64(34.73389118649013))"
31,"([13, 26, 28, 37], np.float64(24.627626149937225))","([13, 26, 28, 37], np.float64(0.038946804410025904))","([13, 26, 28, 37], np.float64(41.16805483691974))"
32,"([8, 9, 26, 37], np.float64(22.980438493913947))","([8, 9, 26, 37], np.float64(0.07416803516860003))","([8, 9, 26, 37], np.float64(0.10927544291288352))"
33,"([5, 23, 44, 45], np.float64(23.585913043500415))","([5, 23, 44, 45], np.float64(0.02547134021083588))","([5, 23, 44, 45], np.float64(2.4880805498002365))"
34,"([2, 11, 21, 24], np.float64(20.046934545412178))","([2, 11, 21, 24], np.float64(0.023231701682402246))","([21, 24], np.float64(44.51233406413864))"
35,"([7, 30, 47, 49], np.float64(42.29120279912562))","([7, 30, 47, 49], np.float64(1.63144911391088))","([7, 30, 47, 49], np.float64(0.0643980837607794))"
36,"([11, 17, 35, 41], np.float64(0.08833255805059885))","([11, 17, 35, 41], np.float64(2.4419414910848145))","([11, 17, 35, 41], np.float64(0.20429294267240078))"
37,"([4, 15, 24, 44], np.float64(20.188047515001774))","([4, 15, 24, 44], np.float64(5.092174256701603))","([4, 15, 24, 44], np.float64(0.02585997769839974))"
38,"([20, 25, 26, 28], np.float64(0.028977659703099325))","([20, 25, 26, 28], np.float64(0.019999005070935987))","([20, 25, 26, 28], np.float64(1.121104920893112))"
39,"([5, 21, 25, 43], np.float64(13.289260622650785))","([5, 21, 25, 43], np.float64(2.2772529709829397))","([5, 21, 25, 43], np.float64(0.030767279894965006))"
40,"([29, 33, 35, 44], np.float64(22.51892379400174))","([29, 33, 35, 44], np.float64(3.1643936610884564))","([29, 33, 35, 44], np.float64(0.851385341620399))"
41,"([3, 6, 11, 14], np.float64(38.64859567943145))","([3, 6, 11, 14], np.float64(0.025795133909781463))","([3, 6, 11, 14], np.float64(0.39362918789967216))"
42,"([6, 15, 43, 49], np.float64(0.07671864115736703))","([6, 15, 43, 49], np.float64(0.09028117268528488))","([6, 15, 43, 49], np.float64(0.025023404217139007))"
43,"([24, 30, 35, 45], np.float64(21.493276944902593))","([24, 30, 35, 45], np.float64(11.648937897809734))","([], np.float64(55.36396256827716))"
44,"([16, 22, 38, 46], np.float64(22.218299424964194))","([16, 22, 38, 46], np.float64(1.3553180929906108))","([16, 22, 38, 46], np.float64(0.05728025840047426))"
45,"([8, 19, 26, 45], np.float64(14.38211316155543))","([8, 19, 26, 45], np.float64(4.057418548833441))","([8, 19, 26, 45], np.float64(0.07060479038694938))"
46,"([0, 10, 15, 16], np.float64(14.317050616335557))","([0, 10, 15, 16], np.float64(0.030661602348635533))","([0, 10, 15, 16], np.float64(37.14122584723681))"
47,"([1, 10, 13, 48], np.float64(14.29992736027212))","([1, 10, 13, 48], np.float64(0.034153018390889564))","([1, 10, 13, 48], np.float64(0.22852700966907719))"
48,"([0, 20, 24, 42], np.float64(21.453130856431706))","([0, 20, 24, 42], np.float64(0.0321970700048538))","([20, 42], np.float64(46.41528507628602))"
49,"([0, 21, 26, 30], np.float64(22.995871356923043))","([0, 21, 26, 30], np.float64(0.022380549097868036))","([0, 21, 26, 30], np.float64(4.96380297238387))"
