run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
1,"([2, 3, 13, 15], np.float64(21.749459673483535))","([2, 3, 13, 15], np.float64(2.1786341979354225))","([2, 3, 13, 15], np.float64(0.05106853397403815))"
2,"([10, 22, 30, 39], np.float64(23.222658009460933))","([10, 22, 30, 39], np.float64(0.027969612939185148))","([10, 22, 30, 39], np.float64(25.48078903748897))"
3,"([0, 4, 5, 27], np.float64(21.556667713653315))","([0, 4, 5, 27], np.float64(0.02029921596908713))","([0, 4, 5, 27], np.float64(10.012190645101771))"
4,"([14, 34, 38, 49], np.float64(13.857681485568413))","([14, 34, 38, 49], np.float64(7.619509874110912))","([14, 34, 38, 49], np.float64(0.04036121991358348))"
5,"([2, 11, 15, 36], np.float64(20.615617041769134))","([2, 11, 15, 36], np.float64(0.01199241001369708))","([2, 15], np.float64(42.635530174582506))"
6,"([5, 17, 41, 44], np.float64(13.751341993691062))","([5, 44], np.float64(48.627638948304465))","([5, 17, 41, 44], np.float64(0.04480616102346498))"
7,"([13, 17, 29, 45], np.float64(0.13564647446362832))","([13, 17, 29, 45], np.float64(3.4589605005132107))","([29, 45], np.float64(45.52665003034464))"
8,"([10, 19, 37, 48], np.float64(13.703267125871909))","([10, 19, 37, 48], np.float64(0.08694976695863196))","([10, 19, 37, 48], np.float64(19.134799986316306))"
9,"([11, 36, 38, 44], np.float64(0.013991791307418051))","([11, 36, 38, 44], np.float64(24.03749553873919))","([11, 36, 38, 44], np.float64(0.06502360122663083))"
10,"([27, 29, 41, 42], np.float64(20.744243339480025))","([27, 29, 41, 42], np.float64(0.022562686115054163))","([27, 29, 41, 42], np.float64(1.6562716901852284))"
11,"([19, 31, 46, 49], np.float64(20.842741667773385))","([19, 31, 46, 49], np.float64(0.03059083813448254))","([19, 31, 46, 49], np.float64(0.05068934735566569))"
12,"([7, 15, 38, 43], np.float64(0.10214104258273901))","([7, 15, 38, 43], np.float64(0.02679801823886791))","([7, 15, 38, 43], np.float64(9.168075093682308))"
13,"([8, 10, 31, 41], np.float64(0.13954642796866806))","([8, 10, 31, 41], np.float64(0.014586190252220042))","([8, 10, 31, 41], np.float64(0.05136186446067755))"
14,"([16, 21, 40, 42], np.float64(41.85172570702357))","([16, 21, 40, 42], np.float64(0.04272376924504247))","([16, 21, 40, 42], np.float64(2.111460797592579))"
15,"([11, 19, 21, 41], np.float64(21.305904038851615))","([11, 19, 21, 41], np.float64(0.0313160934944084))","([11, 19, 21, 41], np.float64(7.491959035984813))"
16,"([4, 9, 19, 40], np.float64(20.606976364648))","([4, 9, 19, 40], np.float64(14.923034248294897))","([19, 40], np.float64(42.67034435427397))"
17,"([8, 18, 26, 27], np.float64(24.286724886645192))","([8, 18, 26, 27], np.float64(0.913793461506232))","([8, 18, 26, 27], np.float64(13.15220681649402))"
18,"([6, 31, 39, 48], np.float64(0.07725041121881303))","([6, 31, 39, 48], np.float64(4.546724986309932))","([6, 31, 39, 48], np.float64(0.07020493329283839))"
19,"([0, 2, 19, 32], np.float64(13.121228534220087))","([0, 2, 19, 32], np.float64(0.026821202206427062))","([0, 2, 19, 32], np.float64(0.9221767270057708))"
20,"([4, 7, 15, 28], np.float64(23.682862751034985))","([4, 7, 15, 28], np.float64(0.02775073509131727))","([4, 7, 15, 28], np.float64(0.04905153963715908))"
21,"([13, 15, 30, 41], np.float64(12.250894879137123))","([13, 15, 30, 41], np.float64(0.04638815415965001))","([13, 15, 30, 41], np.float64(3.730455970004371))"
22,"([4, 6, 11, 46], np.float64(22.832545827618564))","([4, 6, 11, 46], np.float64(2.4805665733084514))","([6, 11], np.float64(47.06191072285456))"
23,"([0, 6, 31, 42], np.float64(19.639941413660402))","([0, 6, 31, 42], np.float64(16.8804035094151))","([0, 6, 31, 42], np.float64(7.7561981484677585))"
24,"([1, 8, 14, 37], np.float64(0.06886628047454946))","([1, 8, 14, 37], np.float64(12.27620134953151))","([37], np.float64(55.243117006099))"
25,"([2, 13, 20, 26], np.float64(23.376155514394103))","([2, 13, 20, 26], np.float64(0.023997860701480807))","([2, 13, 20, 26], np.float64(0.3616629791800695))"
26,"([25, 38, 47, 48], np.float64(21.59661028068223))","([25, 38, 47, 48], np.float64(0.014033720492900635))","([25, 38, 47, 48], np.float64(19.089684519430296))"
27,"([6, 9, 19, 44], np.float64(23.086518355225586))","([6, 9, 19, 44], np.float64(0.030778236590987))","([6, 9, 19, 44], np.float64(12.389044797945346))"
28,"([19, 35, 38, 44], np.float64(22.67661508155989))","([19, 35, 38, 44], np.float64(11.652300174577707))","([19, 35, 38, 44], np.float64(0.04157852384297497))"
29,"([8, 14, 38, 41], np.float64(15.384250536930757))","([8, 14, 38, 41], np.float64(0.024309231125601294))","([14, 41], np.float64(42.300046529635225))"
30,"([20, 21, 34, 35], np.float64(13.903804315919533))","([20, 21, 34, 35], np.float64(0.020966026106201983))","([20, 21, 34, 35], np.float64(0.11617173587548849))"
31,"([13, 26, 28, 37], np.float64(23.09709487438809))","([13, 26, 28, 37], np.float64(0.023744167930612903))","([13, 26], np.float64(51.64188183389477))"
32,"([8, 9, 26, 37], np.float64(23.211050216452612))","([8, 9, 26, 37], np.float64(15.126098148035144))","([], np.float64(62.14483190007971))"
33,"([5, 23, 44, 45], np.float64(16.064601689971347))","([5, 23, 44, 45], np.float64(8.325700089617486))","([5, 23, 44, 45], np.float64(0.039302902352637954))"
34,"([2, 11, 21, 24], np.float64(20.11977138449715))","([2, 11, 21, 24], np.float64(0.023298295615186263))","([21, 24], np.float64(40.134217257240486))"
35,"([7, 30, 47, 49], np.float64(24.624363638804848))","([7, 30, 47, 49], np.float64(0.7849172926977716))","([7, 30, 47, 49], np.float64(11.814424439636813))"
36,"([11, 17, 35, 41], np.float64(0.09782513567918551))","([11, 17, 35, 41], np.float64(10.218317158197602))","([11, 17, 35, 41], np.float64(0.06522905047029036))"
37,"([4, 15, 24, 44], np.float64(14.82935762134555))","([4, 15, 24, 44], np.float64(22.592860554041096))","([4, 15, 24, 44], np.float64(0.4934728027294541))"
38,"([20, 25, 26, 28], np.float64(0.03185753498834782))","([20, 25, 26, 28], np.float64(0.018259994497810565))","([20, 25, 26, 28], np.float64(0.06338217905800714))"
39,"([5, 21, 25, 43], np.float64(21.275388146305538))","([5, 21, 25, 43], np.float64(0.08954243989320577))","([5, 21, 25, 43], np.float64(6.585357837893672))"
40,"([29, 33, 35, 44], np.float64(14.03617153115808))","([29, 33, 35, 44], np.float64(33.89864035402259))","([29, 33, 35, 44], np.float64(0.07019535554066841))"
41,"([3, 6, 11, 14], np.float64(12.872895837054099))","([3, 6, 11, 14], np.float64(0.02502889223819932))","([3, 6, 11, 14], np.float64(9.962947086443618))"
42,"([6, 15, 43, 49], np.float64(14.485511265305384))","([6, 15, 43, 49], np.float64(0.02143433035882955))","([6, 15, 43, 49], np.float64(0.035452680694013944))"
43,"([24, 30, 35, 45], np.float64(14.767351437672215))","([24, 30, 35, 45], np.float64(37.754669362894944))","([24, 30, 35, 45], np.float64(6.840913452327201))"
44,"([16, 22, 38, 46], np.float64(22.174976308943876))","([16, 22, 38, 46], np.float64(0.14436356183032384))","([16, 22, 38, 46], np.float64(5.2153859307212915))"
45,"([8, 19, 26, 45], np.float64(23.307995834902112))","([8, 19, 26, 45], np.float64(0.016352691442615246))","([8, 19, 26, 45], np.float64(11.859119927911356))"
46,"([0, 10, 15, 16], np.float64(22.562434046152706))","([0, 10, 15, 16], np.float64(0.024458182236526748))","([0, 10, 15, 16], np.float64(0.19820707304198895))"
47,"([1, 10, 13, 48], np.float64(14.512768049867544))","([1, 10, 13, 48], np.float64(0.03916469375126527))","([1, 10, 13, 48], np.float64(4.815178708512142))"
48,"([0, 20, 24, 42], np.float64(14.137888341781046))","([0, 20, 24, 42], np.float64(0.019602857181448347))","([0, 20, 24, 42], np.float64(0.7214307000499578))"
49,"([0, 21, 26, 30], np.float64(14.584396458939736))","([0, 21, 26, 30], np.float64(7.645007509843127))","([0, 21, 26, 30], np.float64(14.860276036161183))"
