run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
24,"([1, 8, 14, 37], np.float64(22.25111693067738))","([1, 8, 14, 37], np.float64(16.74946240521383))","([], np.float64(57.94469374094366))"
25,"([2, 13, 20, 26], np.float64(23.671434678735405))","([2, 13], np.float64(47.19648033310402))","([], np.float64(62.40213754827216))"
26,"([25, 38, 47, 48], np.float64(22.338563509496442))","([47], np.float64(56.61094052336353))","([], np.float64(60.64921229164258))"
27,"([6, 9, 19, 44], np.float64(22.862051808515833))","([6, 9, 19, 44], np.float64(20.0214418205609))","([44], np.float64(50.962990015987685))"
28,"([19, 35, 38, 44], np.float64(22.88091272926553))","([19, 35, 38, 44], np.float64(37.039203871628466))","([], np.float64(54.870921687838845))"
29,"([8, 14, 38, 41], np.float64(42.451083011932596))","([8, 14, 38, 41], np.float64(36.9699592572213))","([], np.float64(56.71120043012606))"
30,"([20, 21, 34, 35], np.float64(21.057113685843948))","([], np.float64(54.75066429623741))","([], np.float64(54.76322112827231))"
31,"([13, 26, 28, 37], np.float64(25.409173718447082))","([13, 26, 28, 37], np.float64(16.178418565187105))","([], np.float64(65.50828662402928))"
32,"([8, 9, 26, 37], np.float64(23.45484603526968))","([8, 9, 26, 37], np.float64(22.73961558376346))","([37], np.float64(60.168357618151724))"
33,"([5, 23, 44, 45], np.float64(23.794901388211905))","([5, 23, 44, 45], np.float64(11.568405007741976))","([], np.float64(57.088309699798074))"
34,"([2, 11, 21, 24], np.float64(20.285177371624638))","([11], np.float64(49.83975158098428))","([], np.float64(51.88243498738966))"
35,"([7, 30, 47, 49], np.float64(25.07640748477415))","([7, 30, 47, 49], np.float64(20.377724219923987))","([], np.float64(61.2430143720957))"
36,"([11, 17, 35, 41], np.float64(22.490688048052252))","([11, 17, 35, 41], np.float64(16.674454385614393))","([], np.float64(53.09630375930991))"
37,"([4, 15, 24, 44], np.float64(23.042055740038478))","([4, 15, 24, 44], np.float64(35.893385461162644))","([], np.float64(51.92601223707851))"
38,"([20, 25, 26, 28], np.float64(22.30027457494737))","([], np.float64(58.08469805628963))","([], np.float64(58.08245168839455))"
39,"([5, 21, 25, 43], np.float64(22.05569940352524))","([5, 21, 25, 43], np.float64(14.985516836675233))","([], np.float64(60.80336208371018))"
40,"([29, 33, 35, 44], np.float64(23.241578847697056))","([], np.float64(54.00109920138055))","([], np.float64(54.006121853875506))"
41,"([3, 6, 11, 14], np.float64(22.435199608941065))","([], np.float64(58.805653665033326))","([], np.float64(58.838722707775545))"
42,"([6, 15, 43, 49], np.float64(21.829828361150145))","([6, 15, 43, 49], np.float64(13.251456124340967))","([], np.float64(54.99808041468845))"
43,"([24, 30, 35, 45], np.float64(23.941497880154795))","([24, 30, 35, 45], np.float64(15.912992739401743))","([], np.float64(55.37144912469553))"
44,"([16, 22, 38, 46], np.float64(22.574589705999184))","([16, 22, 38, 46], np.float64(17.02705703673688))","([], np.float64(60.43734481360806))"
45,"([8, 19, 26, 45], np.float64(23.777193466752216))","([8, 19, 26, 45], np.float64(24.378093749343556))","([8, 19, 26, 45], np.float64(11.206351188968537))"
46,"([0, 10, 15, 16], np.float64(22.597628653032558))","([10, 15], np.float64(44.9866840195722))","([29], np.float64(60.276140523128234))"
47,"([1, 10, 13, 48], np.float64(23.110792542454625))","([1, 13], np.float64(46.079696134756084))","([], np.float64(59.161172355862156))"
48,"([0, 20, 24, 42], np.float64(21.42624747223774))","([], np.float64(62.2970188638802))","([], np.float64(62.29428542209503))"
49,"([0, 21, 26, 30], np.float64(23.234993287837405))","([], np.float64(55.224533630270734))","([], np.float64(55.22725302248936))"
