run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
27,"([6, 9, 19, 44], np.float64(23.36019854262616))","([6, 9, 19, 44], np.float64(18.59408294269963))","([6, 9, 19, 44], np.float64(0.06394698798840716))"
28,"([19, 35, 38, 44], np.float64(14.543134842849629))","([19, 35, 38, 44], np.float64(2.555793576198722))","([44], np.float64(54.42786181006958))"
29,"([8, 14, 38, 41], np.float64(22.345833121801093))","([8, 14, 38, 41], np.float64(9.274305130405617))","([8, 14, 38, 41], np.float64(2.7055195026672445))"
30,"([20, 21, 34, 35], np.float64(13.886759289087266))","([20, 21, 34, 35], np.float64(0.03313124210779376))","([20, 21, 34, 35], np.float64(34.242298175792776))"
31,"([13, 26, 28, 37], np.float64(24.75758739208918))","([13, 26, 28, 37], np.float64(0.025702875157077636))","([28], np.float64(60.83987556446202))"
32,"([8, 9, 26, 37], np.float64(22.801806959596856))","([8, 9, 26, 37], np.float64(0.029768142499581415))","([8, 9, 26, 37], np.float64(6.78859094757377))"
33,"([5, 23, 44, 45], np.float64(15.402627051276882))","([5, 23, 44, 45], np.float64(1.5071054821612515))","([5, 23, 44, 45], np.float64(17.435801146728604))"
34,"([2, 11, 21, 24], np.float64(13.281545751217525))","([2, 11, 21, 24], np.float64(5.623080185511615))","([2, 11, 21, 24], np.float64(14.992234005212271))"
35,"([7, 30, 47, 49], np.float64(16.107973248137515))","([7, 30, 47, 49], np.float64(9.189750228355704))","([7, 30, 47, 49], np.float64(12.98107118815235))"
36,"([11, 17, 35, 41], np.float64(22.349757798157203))","([11, 17, 35, 41], np.float64(2.10846569894058))","([11, 17, 35, 41], np.float64(11.476860402559264))"
37,"([4, 15, 24, 44], np.float64(22.932449861126223))","([4, 15, 24, 44], np.float64(1.580899642780877))","([4, 15, 24, 44], np.float64(16.7500072489067))"
38,"([20, 25, 26, 28], np.float64(22.281903377718255))","([20, 25, 26, 28], np.float64(13.668262492957878))","([20, 25, 26, 28], np.float64(0.08020527564122344))"
39,"([5, 21, 25, 43], np.float64(13.863701199991617))","([5, 21, 25, 43], np.float64(14.275107382106032))","([5, 21, 25, 43], np.float64(36.58470534150831))"
40,"([29, 33, 35, 44], np.float64(22.671305935892185))","([29, 33, 35, 44], np.float64(0.023624489679321244))","([29, 33, 35, 44], np.float64(1.8719804644134874))"
41,"([3, 6, 11, 14], np.float64(22.181101337232832))","([3, 6, 11, 14], np.float64(0.9944030535109314))","([3, 6, 11, 14], np.float64(10.359095358172503))"
42,"([6, 15, 43, 49], np.float64(21.81580163897771))","([6, 15, 43, 49], np.float64(0.033930276452411305))","([], np.float64(55.051282303007376))"
43,"([24, 30, 35, 45], np.float64(23.91766089995175))","([24, 30, 35, 45], np.float64(5.676068642802986))","([], np.float64(55.384523971784944))"
44,"([16, 22, 38, 46], np.float64(16.015322935515538))","([16, 22, 38, 46], np.float64(0.21069866651045882))","([16, 38], np.float64(52.94814261058664))"
45,"([8, 19, 26, 45], np.float64(0.1127867815413519))","([8, 19, 26, 45], np.float64(0.02341400876624977))","([19], np.float64(58.93983349216002))"
46,"([0, 10, 15, 16], np.float64(22.544284287142755))","([0, 10, 15, 16], np.float64(0.04186492503469208))","([10, 15], np.float64(44.62659653090256))"
47,"([1, 10, 13, 48], np.float64(22.52858693657217))","([1, 10, 13, 48], np.float64(19.182852160000387))","([1, 10, 13, 48], np.float64(37.25457547731395))"
48,"([0, 20, 24, 42], np.float64(13.378064559122347))","([0, 20, 24, 42], np.float64(0.024434204805813726))","([0, 20, 24, 42], np.float64(9.654336108604129))"
49,"([0, 21, 26, 30], np.float64(14.550029197891373))","([0, 21, 26, 30], np.float64(22.4369443434506))","([0, 21, 26, 30], np.float64(0.03322057288879879))"
