run_id,"harderLASSO ANN - (20,)","harderLASSO ANN - (20, 10)","harderLASSO ANN - (20, 10, 5)"
1,"([3, 15], np.float64(49.57502519821811))","([], np.float64(60.03951318708151))","([], np.float64(60.038913199896385))"
2,"([], np.float64(64.19966145653015))","([], np.float64(64.20307384041747))","([], np.float64(64.20399153229198))"
3,"([5, 27], np.float64(48.42189938115246))","([], np.float64(54.52446801333088))","([], np.float64(54.52292952993992))"
4,"([14, 24, 49], np.float64(51.53643160471074))","([], np.float64(54.80479141917505))","([], np.float64(54.8006832140482))"
5,"([11, 15], np.float64(56.54719313785945))","([], np.float64(58.06656543926651))","([], np.float64(58.06275927068872))"
6,"([], np.float64(60.898840067265496))","([], np.float64(60.80830461350664))","([], np.float64(60.79749290987713))"
7,"([13, 17, 29, 45], np.float64(48.20530237181115))","([], np.float64(62.43269467705251))","([], np.float64(62.43122931569877))"
8,"([37, 48], np.float64(44.86573469946622))","([], np.float64(62.352182644555164))","([], np.float64(62.352875640604765))"
9,"([9, 31, 32], np.float64(64.53474169831945))","([], np.float64(52.40920509352748))","([], np.float64(52.41107854974143))"
10,"([27], np.float64(55.14169152998039))","([], np.float64(56.326864638023714))","([], np.float64(56.33134892967498))"
11,"([44, 49], np.float64(56.573221078144265))","([], np.float64(53.633552657072464))","([], np.float64(53.63447695885556))"
12,"([18], np.float64(64.12511758228243))","([], np.float64(61.40768932301876))","([], np.float64(61.42363298921428))"
13,"([], np.float64(58.687543940835326))","([], np.float64(58.67301693330266))","([], np.float64(58.6687588303551))"
14,"([21, 29, 40], np.float64(49.966845855828566))","([], np.float64(59.65153973838679))","([], np.float64(59.65094695190375))"
15,"([11, 17, 21, 47], np.float64(48.995886981983816))","([], np.float64(59.250807494845795))","([], np.float64(59.25224179505102))"
16,"([19, 40], np.float64(46.97539354037226))","([], np.float64(54.607352770819375))","([], np.float64(54.607061271453276))"
17,"([14, 18, 26], np.float64(65.22803581207702))","([], np.float64(67.38208426212657))","([], np.float64(67.38041072259706))"
18,"([5, 6, 31], np.float64(57.78959183384594))","([], np.float64(62.03139622759375))","([], np.float64(62.03130456370388))"
19,"([0, 2, 19, 32], np.float64(43.70122086278859))","([], np.float64(55.564803136517355))","([], np.float64(55.56442909558571))"
20,"([7, 15], np.float64(53.487601697238844))","([], np.float64(59.69435918173115))","([], np.float64(59.709997851738905))"
21,"([13, 15, 30, 41], np.float64(44.29625806536891))","([30], np.float64(53.26260559496598))","([30], np.float64(53.301872697870415))"
22,"([6, 11], np.float64(50.910301970149085))","([], np.float64(54.898716868652436))","([], np.float64(54.89489177637291))"
23,"([14, 37], np.float64(57.838381297188405))","([], np.float64(55.689636474393645))","([], np.float64(55.68532489711232))"
24,"([], np.float64(58.03900737942854))","([], np.float64(58.05078218118203))","([], np.float64(58.054151067836735))"
25,"([], np.float64(62.92410178916392))","([], np.float64(62.90699210338773))","([], np.float64(62.904305922163985))"
26,"([0, 25, 49], np.float64(63.988468357628776))","([], np.float64(61.13499960167733))","([], np.float64(61.14055615897772))"
27,"([6, 19], np.float64(45.821926238594074))","([], np.float64(52.526551162026145))","([], np.float64(52.5264909290052))"
28,"([], np.float64(54.9460302110126))","([], np.float64(54.96811133475416))","([], np.float64(54.97434283548532))"
29,"([], np.float64(56.72043216126496))","([], np.float64(56.7153476526635))","([], np.float64(56.714489671122536))"
30,"([], np.float64(54.823048815909466))","([], np.float64(54.82516970091744))","([], np.float64(54.82776851397043))"
31,"([13, 26, 28, 37], np.float64(65.13624018403728))","([], np.float64(65.21937434021159))","([], np.float64(65.21914442300574))"
32,"([7, 8, 9, 26, 37], np.float64(50.776188515233024))","([], np.float64(62.57151476801337))","([], np.float64(62.60194852091103))"
33,"([5, 16, 23, 45], np.float64(55.935399279700114))","([], np.float64(57.099834413540805))","([], np.float64(57.10737356977449))"
34,"([2, 11], np.float64(46.1332167382732))","([], np.float64(52.09595348426442))","([], np.float64(52.09975598941025))"
35,"([7, 9, 22, 30, 47, 49], np.float64(56.27568217408699))","([], np.float64(61.2311659412421))","([], np.float64(61.231427708570905))"
36,"([17, 35], np.float64(50.26241841041152))","([], np.float64(53.74441300869154))","([], np.float64(53.733377708283996))"
37,"([15, 24, 44], np.float64(47.45594507458259))","([], np.float64(52.11933638130601))","([], np.float64(52.11815268044124))"
38,"([20, 25, 26, 28], np.float64(44.99868707128536))","([], np.float64(58.09022683718221))","([], np.float64(58.09128856569503))"
39,"([25], np.float64(59.90342723449436))","([], np.float64(60.79995888915077))","([], np.float64(60.80015673775163))"
40,"([], np.float64(54.45549568771437))","([], np.float64(54.492893516369925))","([], np.float64(54.49471463826242))"
41,"([3, 6, 11, 14], np.float64(48.51787577311095))","([], np.float64(58.941993394912586))","([], np.float64(58.944573529719506))"
42,"([15, 21, 43, 49], np.float64(53.802399101771286))","([49], np.float64(57.18479525776024))","([49], np.float64(57.57106473363709))"
43,"([24], np.float64(55.77649644547352))","([], np.float64(55.34977088373687))","([], np.float64(55.34938875442588))"
44,"([29, 46], np.float64(61.52875851125775))","([], np.float64(60.49521987301533))","([], np.float64(60.49261180742132))"
45,"([26], np.float64(61.88580936786397))","([], np.float64(61.40034964204374))","([], np.float64(61.410771838249005))"
46,"([0, 16, 19], np.float64(54.9760185996966))","([], np.float64(59.738808291653264))","([], np.float64(59.73865621738502))"
47,"([], np.float64(60.79430597789532))","([], np.float64(60.7098162985738))","([], np.float64(60.72089227726551))"
48,"([], np.float64(62.55297979493029))","([], np.float64(62.562354519067014))","([], np.float64(62.560400408517715))"
49,"([21, 26, 30, 38], np.float64(56.91531749657537))","([], np.float64(55.05828697313116))","([], np.float64(55.05620298393063))"
